'Time and date','II ','V ','PLETH ','RESP '
'[09:48:32.578 24/01/1995]',0.003,0.003,-0.264,-0.136
'[09:48:32.580 24/01/1995]',0.003,0.003,-0.264,-0.136
'[09:48:32.582 24/01/1995]',0.003,0.003,-0.264,-0.136
'[09:48:32.584 24/01/1995]',0.003,0.003,-0.258,-0.070
'[09:48:32.586 24/01/1995]',0.003,0.003,-0.258,-0.070
'[09:48:32.588 24/01/1995]',0.003,0.003,-0.258,-0.070
'[09:48:32.590 24/01/1995]',0.003,0.003,-0.258,-0.070
'[09:48:32.592 24/01/1995]',0.003,0.003,-0.253,-0.004
'[09:48:32.594 24/01/1995]',0.003,0.003,-0.253,-0.004
'[09:48:32.596 24/01/1995]',0.003,0.003,-0.253,-0.004
'[09:48:32.598 24/01/1995]',0.003,0.003,-0.253,-0.004
'[09:48:32.600 24/01/1995]',0.003,0.003,-0.241,0.052
'[09:48:32.602 24/01/1995]',0.003,0.003,-0.241,0.052
'[09:48:32.604 24/01/1995]',0.003,0.003,-0.241,0.052
'[09:48:32.606 24/01/1995]',0.003,0.003,-0.241,0.052
'[09:48:32.608 24/01/1995]',0.003,0.003,-0.230,0.118
'[09:48:32.610 24/01/1995]',0.003,0.003,-0.230,0.118
'[09:48:32.612 24/01/1995]',0.003,0.003,-0.230,0.118
'[09:48:32.614 24/01/1995]',0.003,0.003,-0.230,0.118
'[09:48:32.616 24/01/1995]',0.003,0.003,-0.219,0.183
'[09:48:32.618 24/01/1995]',0.003,0.003,-0.219,0.183
'[09:48:32.620 24/01/1995]',0.003,0.003,-0.219,0.183
'[09:48:32.622 24/01/1995]',0.003,0.003,-0.219,0.183
'[09:48:32.624 24/01/1995]',0.003,0.003,-0.213,0.241
'[09:48:32.626 24/01/1995]',0.003,0.003,-0.213,0.241
'[09:48:32.628 24/01/1995]',0.003,0.003,-0.213,0.241
'[09:48:32.630 24/01/1995]',0.003,0.003,-0.213,0.241
'[09:48:32.632 24/01/1995]',0.003,0.003,-0.202,0.306
'[09:48:32.634 24/01/1995]',0.003,0.003,-0.202,0.306
'[09:48:32.636 24/01/1995]',0.003,0.003,-0.202,0.306
'[09:48:32.638 24/01/1995]',0.003,0.003,-0.202,0.306
'[09:48:32.640 24/01/1995]',0.003,0.003,-0.191,0.241
'[09:48:32.642 24/01/1995]',0.003,0.003,-0.191,0.241
'[09:48:32.644 24/01/1995]',0.003,0.003,-0.191,0.241
'[09:48:32.646 24/01/1995]',0.003,0.003,-0.191,0.241
'[09:48:32.648 24/01/1995]',0.003,0.003,-0.185,0.183
'[09:48:32.650 24/01/1995]',0.003,0.003,-0.185,0.183
'[09:48:32.652 24/01/1995]',0.003,0.003,-0.185,0.183
'[09:48:32.654 24/01/1995]',0.003,0.003,-0.185,0.183
'[09:48:32.656 24/01/1995]',0.003,0.003,-0.169,0.118
'[09:48:32.658 24/01/1995]',0.003,0.003,-0.169,0.118
'[09:48:32.660 24/01/1995]',0.003,0.003,-0.169,0.118
'[09:48:32.662 24/01/1995]',0.003,0.003,-0.169,0.118
'[09:48:32.664 24/01/1995]',0.003,0.003,-0.163,0.052
'[09:48:32.666 24/01/1995]',0.003,0.003,-0.163,0.052
'[09:48:32.668 24/01/1995]',0.003,0.003,-0.163,0.052
'[09:48:32.670 24/01/1995]',0.003,0.003,-0.163,0.052
'[09:48:32.672 24/01/1995]',0.003,0.003,-0.151,-0.004
'[09:48:32.674 24/01/1995]',0.003,0.003,-0.151,-0.004
'[09:48:32.676 24/01/1995]',0.003,0.003,-0.151,-0.004
'[09:48:32.678 24/01/1995]',0.003,0.003,-0.151,-0.004
'[09:48:32.680 24/01/1995]',0.003,0.003,-0.151,-0.070
'[09:48:32.682 24/01/1995]',0.003,0.003,-0.151,-0.070
'[09:48:32.684 24/01/1995]',0.003,0.003,-0.151,-0.070
'[09:48:32.686 24/01/1995]',0.003,0.003,-0.151,-0.070
'[09:48:32.688 24/01/1995]',0.003,0.003,-0.141,-0.136
'[09:48:32.690 24/01/1995]',0.003,0.003,-0.141,-0.136
'[09:48:32.692 24/01/1995]',0.003,0.003,-0.141,-0.136
'[09:48:32.694 24/01/1995]',0.003,0.003,-0.141,-0.136
'[09:48:32.696 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.698 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.700 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.702 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.704 24/01/1995]',0.003,0.003,-0.135,-0.259
'[09:48:32.706 24/01/1995]',0.003,0.003,-0.135,-0.259
'[09:48:32.708 24/01/1995]',0.003,0.003,-0.135,-0.259
'[09:48:32.710 24/01/1995]',0.003,0.003,-0.135,-0.259
'[09:48:32.712 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.714 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.716 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.718 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.720 24/01/1995]',0.003,0.003,-0.123,-0.390
'[09:48:32.722 24/01/1995]',0.003,0.003,-0.123,-0.390
'[09:48:32.724 24/01/1995]',0.003,0.003,-0.123,-0.390
'[09:48:32.726 24/01/1995]',0.003,0.003,-0.123,-0.390
'[09:48:32.728 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.730 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.732 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.734 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.736 24/01/1995]',0.003,0.003,-0.123,-0.512
'[09:48:32.738 24/01/1995]',0.003,0.003,-0.123,-0.512
'[09:48:32.740 24/01/1995]',0.003,0.003,-0.123,-0.512
'[09:48:32.742 24/01/1995]',0.003,0.003,-0.123,-0.512
'[09:48:32.744 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.746 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.748 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.750 24/01/1995]',0.003,0.003,-0.123,-0.447
'[09:48:32.752 24/01/1995]',0.003,0.003,-0.129,-0.390
'[09:48:32.754 24/01/1995]',0.003,0.003,-0.129,-0.390
'[09:48:32.756 24/01/1995]',0.003,0.003,-0.129,-0.390
'[09:48:32.758 24/01/1995]',0.003,0.003,-0.129,-0.390
'[09:48:32.760 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.762 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.764 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.766 24/01/1995]',0.003,0.003,-0.129,-0.324
'[09:48:32.768 24/01/1995]',0.003,0.003,-0.129,-0.259
'[09:48:32.770 24/01/1995]',0.003,0.003,-0.129,-0.259
'[09:48:32.772 24/01/1995]',0.003,0.003,-0.129,-0.259
'[09:48:32.774 24/01/1995]',0.003,0.003,-0.129,-0.259
'[09:48:32.776 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.778 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.780 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.782 24/01/1995]',0.003,0.003,-0.135,-0.201
'[09:48:32.784 24/01/1995]',0.003,0.003,-0.129,-0.136
'[09:48:32.786 24/01/1995]',0.003,0.003,-0.129,-0.136
'[09:48:32.788 24/01/1995]',0.003,0.003,-0.129,-0.136
'[09:48:32.790 24/01/1995]',0.003,0.003,-0.129,-0.136
'[09:48:32.792 24/01/1995]',0.003,0.003,-0.135,-0.070
'[09:48:32.794 24/01/1995]',0.003,0.003,-0.135,-0.070
'[09:48:32.796 24/01/1995]',0.003,0.003,-0.135,-0.070
'[09:48:32.798 24/01/1995]',0.003,0.003,-0.135,-0.070
'[09:48:32.800 24/01/1995]',0.003,0.003,-0.141,-0.004
'[09:48:32.802 24/01/1995]',0.003,0.003,-0.141,-0.004
'[09:48:32.804 24/01/1995]',0.003,0.003,-0.141,-0.004
'[09:48:32.806 24/01/1995]',0.003,0.003,-0.141,-0.004
'[09:48:32.808 24/01/1995]',0.003,0.003,-0.141,0.052
'[09:48:32.810 24/01/1995]',0.003,0.003,-0.141,0.052
'[09:48:32.812 24/01/1995]',0.003,0.003,-0.141,0.052
'[09:48:32.814 24/01/1995]',0.003,0.003,-0.141,0.052
'[09:48:32.816 24/01/1995]',0.003,0.003,-0.141,0.118
'[09:48:32.818 24/01/1995]',0.003,0.003,-0.141,0.118
'[09:48:32.820 24/01/1995]',0.003,0.003,-0.141,0.118
'[09:48:32.822 24/01/1995]',0.003,0.003,-0.141,0.118
'[09:48:32.824 24/01/1995]',0.003,0.003,-0.135,0.183
'[09:48:32.826 24/01/1995]',0.003,0.003,-0.135,0.183
'[09:48:32.828 24/01/1995]',0.003,0.003,-0.135,0.183
'[09:48:32.830 24/01/1995]',0.003,0.003,-0.135,0.183
'[09:48:32.832 24/01/1995]',0.003,0.003,-0.123,0.241
'[09:48:32.834 24/01/1995]',0.003,0.003,-0.123,0.241
'[09:48:32.836 24/01/1995]',0.003,0.003,-0.123,0.241
'[09:48:32.838 24/01/1995]',0.003,0.003,-0.123,0.241
'[09:48:32.840 24/01/1995]',0.321,-0.166,-0.101,0.306
'[09:48:32.842 24/01/1995]',0.286,-0.166,-0.101,0.306
'[09:48:32.844 24/01/1995]',0.286,-0.166,-0.101,0.306
'[09:48:32.846 24/01/1995]',0.286,-0.166,-0.101,0.306
'[09:48:32.848 24/01/1995]',0.286,-0.166,-0.068,0.241
'[09:48:32.850 24/01/1995]',0.250,-0.166,-0.068,0.241
'[09:48:32.852 24/01/1995]',0.250,-0.166,-0.068,0.241
'[09:48:32.854 24/01/1995]',0.215,-0.166,-0.068,0.241
'[09:48:32.856 24/01/1995]',0.215,-0.166,-0.022,0.183
'[09:48:32.858 24/01/1995]',0.215,-0.166,-0.022,0.183
'[09:48:32.860 24/01/1995]',0.179,-0.166,-0.022,0.183
'[09:48:32.862 24/01/1995]',0.179,-0.166,-0.022,0.183
'[09:48:32.864 24/01/1995]',0.179,-0.166,0.034,0.118
'[09:48:32.866 24/01/1995]',0.144,-0.166,0.034,0.118
'[09:48:32.868 24/01/1995]',0.144,-0.166,0.034,0.118
'[09:48:32.870 24/01/1995]',0.108,-0.166,0.034,0.118
'[09:48:32.872 24/01/1995]',0.108,-0.166,0.101,0.052
'[09:48:32.874 24/01/1995]',0.108,-0.166,0.101,0.052
'[09:48:32.876 24/01/1995]',0.073,-0.166,0.101,0.052
'[09:48:32.878 24/01/1995]',0.073,-0.166,0.101,0.052
'[09:48:32.880 24/01/1995]',0.073,-0.166,0.174,-0.004
'[09:48:32.882 24/01/1995]',0.037,-0.166,0.174,-0.004
'[09:48:32.884 24/01/1995]',0.037,-0.166,0.174,-0.004
'[09:48:32.886 24/01/1995]',0.003,-0.166,0.174,-0.004
'[09:48:32.888 24/01/1995]',0.003,-0.166,0.258,-0.070
'[09:48:32.890 24/01/1995]',0.003,-0.166,0.258,-0.070
'[09:48:32.892 24/01/1995]',0.003,-0.166,0.258,-0.070
'[09:48:32.894 24/01/1995]',0.003,-0.132,0.258,-0.070
'[09:48:32.896 24/01/1995]',0.003,-0.132,0.342,-0.136
'[09:48:32.898 24/01/1995]',0.003,-0.132,0.342,-0.136
'[09:48:32.900 24/01/1995]',-0.032,-0.132,0.342,-0.136
'[09:48:32.902 24/01/1995]',-0.032,-0.132,0.342,-0.136
'[09:48:32.904 24/01/1995]',-0.032,-0.132,0.420,-0.201
'[09:48:32.906 24/01/1995]',-0.032,-0.132,0.420,-0.201
'[09:48:32.908 24/01/1995]',-0.032,-0.166,0.420,-0.201
'[09:48:32.910 24/01/1995]',-0.032,-0.166,0.420,-0.201
'[09:48:32.912 24/01/1995]',-0.032,-0.166,0.488,-0.259
'[09:48:32.914 24/01/1995]',-0.032,-0.166,0.488,-0.259
'[09:48:32.916 24/01/1995]',-0.032,-0.166,0.488,-0.259
'[09:48:32.918 24/01/1995]',-0.032,-0.166,0.488,-0.259
'[09:48:32.920 24/01/1995]',-0.032,-0.166,0.555,-0.324
'[09:48:32.922 24/01/1995]',-0.032,-0.166,0.555,-0.324
'[09:48:32.924 24/01/1995]',-0.032,-0.166,0.555,-0.324
'[09:48:32.926 24/01/1995]',-0.032,-0.166,0.555,-0.324
'[09:48:32.928 24/01/1995]',-0.032,-0.166,0.600,-0.390
'[09:48:32.930 24/01/1995]',-0.032,-0.166,0.600,-0.390
'[09:48:32.932 24/01/1995]',-0.032,-0.166,0.600,-0.390
'[09:48:32.934 24/01/1995]',-0.032,-0.166,0.600,-0.390
'[09:48:32.936 24/01/1995]',-0.032,-0.166,0.634,-0.447
'[09:48:32.938 24/01/1995]',-0.032,-0.166,0.634,-0.447
'[09:48:32.940 24/01/1995]',-0.068,-0.166,0.634,-0.447
'[09:48:32.942 24/01/1995]',-0.068,-0.166,0.634,-0.447
'[09:48:32.944 24/01/1995]',-0.032,-0.166,0.656,-0.512
'[09:48:32.946 24/01/1995]',-0.032,-0.166,0.656,-0.512
'[09:48:32.948 24/01/1995]',-0.032,-0.166,0.656,-0.512
'[09:48:32.950 24/01/1995]',-0.032,-0.166,0.656,-0.512
'[09:48:32.952 24/01/1995]',-0.032,-0.166,0.673,-0.512
'[09:48:32.954 24/01/1995]',-0.032,-0.166,0.673,-0.512
'[09:48:32.956 24/01/1995]',-0.032,-0.166,0.673,-0.512
'[09:48:32.958 24/01/1995]',-0.032,-0.166,0.673,-0.512
'[09:48:32.960 24/01/1995]',-0.032,-0.132,0.667,-0.512
'[09:48:32.962 24/01/1995]',-0.032,-0.132,0.667,-0.512
'[09:48:32.964 24/01/1995]',-0.032,-0.132,0.667,-0.512
'[09:48:32.966 24/01/1995]',-0.032,-0.132,0.667,-0.512
'[09:48:32.968 24/01/1995]',-0.032,-0.132,0.662,-0.512
'[09:48:32.970 24/01/1995]',-0.068,-0.132,0.662,-0.512
'[09:48:32.972 24/01/1995]',-0.032,-0.132,0.662,-0.512
'[09:48:32.974 24/01/1995]',-0.032,-0.132,0.662,-0.512
'[09:48:32.976 24/01/1995]',-0.032,-0.132,0.650,-0.512
'[09:48:32.978 24/01/1995]',-0.032,-0.132,0.650,-0.512
'[09:48:32.980 24/01/1995]',-0.032,-0.132,0.650,-0.512
'[09:48:32.982 24/01/1995]',-0.032,-0.132,0.650,-0.512
'[09:48:32.984 24/01/1995]',-0.032,-0.132,0.634,-0.512
'[09:48:32.986 24/01/1995]',-0.032,-0.132,0.634,-0.512
'[09:48:32.988 24/01/1995]',-0.032,-0.098,0.634,-0.512
'[09:48:32.990 24/01/1995]',-0.032,-0.098,0.634,-0.512
'[09:48:32.992 24/01/1995]',-0.032,-0.098,0.606,-0.512
'[09:48:32.994 24/01/1995]',-0.032,-0.098,0.606,-0.512
'[09:48:32.996 24/01/1995]',-0.032,-0.098,0.606,-0.512
'[09:48:32.998 24/01/1995]',-0.032,-0.098,0.606,-0.512
'[09:48:33.000 24/01/1995]',-0.032,-0.098,0.589,-0.512
'[09:48:33.002 24/01/1995]',0.003,-0.098,0.589,-0.512
'[09:48:33.004 24/01/1995]',-0.032,-0.098,0.589,-0.512
'[09:48:33.006 24/01/1995]',-0.032,-0.098,0.589,-0.512
'[09:48:33.008 24/01/1995]',-0.032,-0.098,0.549,-0.512
'[09:48:33.010 24/01/1995]',-0.032,-0.098,0.549,-0.512
'[09:48:33.012 24/01/1995]',-0.032,-0.064,0.549,-0.512
'[09:48:33.014 24/01/1995]',-0.032,-0.064,0.549,-0.512
'[09:48:33.016 24/01/1995]',-0.032,-0.064,0.516,-0.512
'[09:48:33.018 24/01/1995]',-0.032,-0.064,0.516,-0.512
'[09:48:33.020 24/01/1995]',0.003,-0.064,0.516,-0.512
'[09:48:33.022 24/01/1995]',0.003,-0.064,0.516,-0.512
'[09:48:33.024 24/01/1995]',0.003,-0.098,0.488,-0.512
'[09:48:33.026 24/01/1995]',0.003,-0.098,0.488,-0.512
'[09:48:33.028 24/01/1995]',0.003,-0.098,0.488,-0.512
'[09:48:33.030 24/01/1995]',0.003,-0.098,0.488,-0.512
'[09:48:33.032 24/01/1995]',0.003,-0.098,0.443,-0.512
'[09:48:33.034 24/01/1995]',0.003,-0.098,0.443,-0.512
'[09:48:33.036 24/01/1995]',0.003,-0.098,0.443,-0.512
'[09:48:33.038 24/01/1995]',0.003,-0.098,0.443,-0.512
'[09:48:33.040 24/01/1995]',0.003,-0.098,0.398,-0.512
'[09:48:33.042 24/01/1995]',0.003,-0.098,0.398,-0.512
'[09:48:33.044 24/01/1995]',0.037,-0.098,0.398,-0.512
'[09:48:33.046 24/01/1995]',0.037,-0.098,0.398,-0.512
'[09:48:33.048 24/01/1995]',0.037,-0.098,0.359,-0.512
'[09:48:33.050 24/01/1995]',0.037,-0.098,0.359,-0.512
'[09:48:33.052 24/01/1995]',0.073,-0.098,0.359,-0.512
'[09:48:33.054 24/01/1995]',0.073,-0.132,0.359,-0.512
'[09:48:33.056 24/01/1995]',0.108,-0.132,0.308,-0.512
'[09:48:33.058 24/01/1995]',0.108,-0.132,0.308,-0.512
'[09:48:33.060 24/01/1995]',0.108,-0.132,0.308,-0.512
'[09:48:33.062 24/01/1995]',0.108,-0.166,0.308,-0.512
'[09:48:33.064 24/01/1995]',0.144,-0.166,0.264,-0.512
'[09:48:33.066 24/01/1995]',0.144,-0.166,0.264,-0.512
'[09:48:33.068 24/01/1995]',0.108,-0.166,0.264,-0.512
'[09:48:33.070 24/01/1995]',0.108,-0.166,0.264,-0.512
'[09:48:33.072 24/01/1995]',0.108,-0.132,0.213,-0.512
'[09:48:33.074 24/01/1995]',0.073,-0.132,0.213,-0.512
'[09:48:33.076 24/01/1995]',0.073,-0.098,0.213,-0.512
'[09:48:33.078 24/01/1995]',0.037,-0.064,0.213,-0.512
'[09:48:33.080 24/01/1995]',0.003,-0.031,0.179,-0.512
'[09:48:33.082 24/01/1995]',0.003,0.003,0.179,-0.512
'[09:48:33.084 24/01/1995]',-0.068,0.069,0.179,-0.512
'[09:48:33.086 24/01/1995]',-0.139,0.137,0.179,-0.512
'[09:48:33.088 24/01/1995]',-0.246,0.238,0.135,-0.512
'[09:48:33.090 24/01/1995]',-0.317,0.339,0.135,-0.512
'[09:48:33.092 24/01/1995]',-0.352,0.440,0.135,-0.512
'[09:48:33.094 24/01/1995]',-0.423,0.540,0.135,-0.512
'[09:48:33.096 24/01/1995]',-0.564,0.675,0.089,-0.512
'[09:48:33.098 24/01/1995]',-0.777,0.877,0.089,-0.512
'[09:48:33.100 24/01/1995]',-1.024,1.044,0.089,-0.512
'[09:48:33.102 24/01/1995]',-1.202,1.179,0.089,-0.512
'[09:48:33.104 24/01/1995]',-1.309,1.281,0.056,-0.512
'[09:48:33.106 24/01/1995]',-1.415,1.382,0.056,-0.512
'[09:48:33.108 24/01/1995]',-1.486,1.448,0.056,-0.512
'[09:48:33.110 24/01/1995]',-1.520,1.515,0.056,-0.512
'[09:48:33.112 24/01/1995]',-1.591,1.583,0.022,-0.512
'[09:48:33.114 24/01/1995]',-1.591,1.617,0.022,-0.512
'[09:48:33.116 24/01/1995]',-1.591,1.617,0.022,-0.512
'[09:48:33.118 24/01/1995]',-1.591,1.617,0.022,-0.512
'[09:48:33.120 24/01/1995]',-1.591,1.583,-0.005,-0.512
'[09:48:33.122 24/01/1995]',-1.556,1.515,-0.005,-0.512
'[09:48:33.124 24/01/1995]',-1.486,1.448,-0.005,-0.512
'[09:48:33.126 24/01/1995]',-1.380,1.348,-0.005,-0.512
'[09:48:33.128 24/01/1995]',-1.273,1.247,-0.028,-0.512
'[09:48:33.130 24/01/1995]',-1.202,1.179,-0.028,-0.512
'[09:48:33.132 24/01/1995]',-1.095,1.044,-0.028,-0.512
'[09:48:33.134 24/01/1995]',-0.990,0.945,-0.028,-0.512
'[09:48:33.136 24/01/1995]',-0.919,0.877,-0.051,-0.512
'[09:48:33.138 24/01/1995]',-0.813,0.776,-0.051,-0.512
'[09:48:33.140 24/01/1995]',-0.706,0.742,-0.051,-0.512
'[09:48:33.142 24/01/1995]',-0.635,0.675,-0.051,-0.512
'[09:48:33.144 24/01/1995]',-0.599,0.641,-0.068,-0.512
'[09:48:33.146 24/01/1995]',-0.528,0.574,-0.068,-0.512
'[09:48:33.148 24/01/1995]',-0.459,0.474,-0.068,-0.512
'[09:48:33.150 24/01/1995]',-0.423,0.406,-0.068,-0.512
'[09:48:33.152 24/01/1995]',-0.352,0.373,-0.090,-0.512
'[09:48:33.154 24/01/1995]',-0.317,0.339,-0.090,-0.512
'[09:48:33.156 24/01/1995]',-0.281,0.305,-0.090,-0.512
'[09:48:33.158 24/01/1995]',-0.246,0.271,-0.090,-0.512
'[09:48:33.160 24/01/1995]',-0.246,0.271,-0.101,-0.512
'[09:48:33.162 24/01/1995]',-0.246,0.238,-0.101,-0.512
'[09:48:33.164 24/01/1995]',-0.246,0.238,-0.101,-0.512
'[09:48:33.166 24/01/1995]',-0.210,0.204,-0.101,-0.512
'[09:48:33.168 24/01/1995]',-0.174,0.170,-0.113,-0.512
'[09:48:33.170 24/01/1995]',-0.139,0.103,-0.113,-0.512
'[09:48:33.172 24/01/1995]',-0.103,0.069,-0.113,-0.512
'[09:48:33.174 24/01/1995]',-0.068,0.035,-0.113,-0.512
'[09:48:33.176 24/01/1995]',-0.032,0.003,-0.135,-0.512
'[09:48:33.178 24/01/1995]',0.003,0.003,-0.135,-0.512
'[09:48:33.180 24/01/1995]',0.037,-0.031,-0.135,-0.512
'[09:48:33.182 24/01/1995]',0.073,-0.031,-0.135,-0.512
'[09:48:33.184 24/01/1995]',0.108,-0.064,-0.146,-0.512
'[09:48:33.186 24/01/1995]',0.144,-0.098,-0.146,-0.512
'[09:48:33.188 24/01/1995]',0.179,-0.166,-0.146,-0.512
'[09:48:33.190 24/01/1995]',0.215,-0.199,-0.146,-0.512
'[09:48:33.192 24/01/1995]',0.250,-0.233,-0.163,-0.512
'[09:48:33.194 24/01/1995]',0.250,-0.301,-0.163,-0.512
'[09:48:33.196 24/01/1995]',0.250,-0.368,-0.163,-0.512
'[09:48:33.198 24/01/1995]',0.250,-0.402,-0.163,-0.512
'[09:48:33.200 24/01/1995]',0.286,-0.436,-0.174,-0.512
'[09:48:33.202 24/01/1995]',0.286,-0.469,-0.174,-0.512
'[09:48:33.204 24/01/1995]',0.286,-0.469,-0.174,-0.512
'[09:48:33.206 24/01/1995]',0.321,-0.469,-0.174,-0.512
'[09:48:33.208 24/01/1995]',0.321,-0.502,-0.191,-0.512
'[09:48:33.210 24/01/1995]',0.321,-0.502,-0.191,-0.512
'[09:48:33.212 24/01/1995]',0.357,-0.502,-0.191,-0.512
'[09:48:33.214 24/01/1995]',0.357,-0.535,-0.191,-0.512
'[09:48:33.216 24/01/1995]',0.357,-0.535,-0.207,-0.512
'[09:48:33.218 24/01/1995]',0.357,-0.535,-0.207,-0.512
'[09:48:33.220 24/01/1995]',0.357,-0.569,-0.207,-0.512
'[09:48:33.222 24/01/1995]',0.357,-0.569,-0.207,-0.512
'[09:48:33.224 24/01/1995]',0.357,-0.569,-0.225,-0.512
'[09:48:33.226 24/01/1995]',0.393,-0.603,-0.225,-0.512
'[09:48:33.228 24/01/1995]',0.393,-0.603,-0.225,-0.512
'[09:48:33.230 24/01/1995]',0.393,-0.637,-0.225,-0.512
'[09:48:33.232 24/01/1995]',0.393,-0.637,-0.247,-0.512
'[09:48:33.234 24/01/1995]',0.393,-0.637,-0.247,-0.512
'[09:48:33.236 24/01/1995]',0.428,-0.637,-0.247,-0.512
'[09:48:33.238 24/01/1995]',0.428,-0.670,-0.247,-0.512
'[09:48:33.240 24/01/1995]',0.464,-0.670,-0.264,-0.512
'[09:48:33.242 24/01/1995]',0.464,-0.670,-0.264,-0.512
'[09:48:33.244 24/01/1995]',0.464,-0.704,-0.264,-0.512
'[09:48:33.246 24/01/1995]',0.499,-0.738,-0.264,-0.512
'[09:48:33.248 24/01/1995]',0.533,-0.738,-0.281,-0.512
'[09:48:33.250 24/01/1995]',0.533,-0.738,-0.281,-0.512
'[09:48:33.252 24/01/1995]',0.569,-0.771,-0.281,-0.512
'[09:48:33.254 24/01/1995]',0.604,-0.771,-0.281,-0.512
'[09:48:33.256 24/01/1995]',0.604,-0.805,-0.297,-0.512
'[09:48:33.258 24/01/1995]',0.640,-0.839,-0.297,-0.512
'[09:48:33.260 24/01/1995]',0.640,-0.873,-0.297,-0.512
'[09:48:33.262 24/01/1995]',0.675,-0.873,-0.297,-0.512
'[09:48:33.264 24/01/1995]',0.675,-0.873,-0.308,-0.512
'[09:48:33.266 24/01/1995]',0.675,-0.906,-0.308,-0.512
'[09:48:33.268 24/01/1995]',0.711,-0.906,-0.308,-0.512
'[09:48:33.270 24/01/1995]',0.746,-0.940,-0.308,-0.512
'[09:48:33.272 24/01/1995]',0.782,-0.972,-0.326,-0.512
'[09:48:33.274 24/01/1995]',0.817,-0.972,-0.326,-0.512
'[09:48:33.276 24/01/1995]',0.817,-1.006,-0.326,-0.512
'[09:48:33.278 24/01/1995]',0.853,-1.006,-0.326,-0.512
'[09:48:33.280 24/01/1995]',0.889,-1.040,-0.337,-0.512
'[09:48:33.282 24/01/1995]',0.924,-1.040,-0.337,-0.512
'[09:48:33.284 24/01/1995]',0.960,-1.074,-0.337,-0.512
'[09:48:33.286 24/01/1995]',0.960,-1.074,-0.337,-0.512
'[09:48:33.288 24/01/1995]',0.995,-1.107,-0.359,-0.512
'[09:48:33.290 24/01/1995]',0.995,-1.107,-0.359,-0.512
'[09:48:33.292 24/01/1995]',0.995,-1.107,-0.359,-0.512
'[09:48:33.294 24/01/1995]',1.029,-1.141,-0.359,-0.512
'[09:48:33.296 24/01/1995]',1.065,-1.141,-0.370,-0.512
'[09:48:33.298 24/01/1995]',1.065,-1.175,-0.370,-0.512
'[09:48:33.300 24/01/1995]',1.100,-1.175,-0.370,-0.512
'[09:48:33.302 24/01/1995]',1.100,-1.175,-0.370,-0.512
'[09:48:33.304 24/01/1995]',1.100,-1.141,-0.393,-0.512
'[09:48:33.306 24/01/1995]',1.100,-1.141,-0.393,-0.512
'[09:48:33.308 24/01/1995]',1.100,-1.141,-0.393,-0.512
'[09:48:33.310 24/01/1995]',1.065,-1.107,-0.393,-0.512
'[09:48:33.312 24/01/1995]',1.065,-1.107,-0.404,-0.512
'[09:48:33.314 24/01/1995]',1.065,-1.107,-0.404,-0.512
'[09:48:33.316 24/01/1995]',1.029,-1.074,-0.404,-0.512
'[09:48:33.318 24/01/1995]',1.029,-1.040,-0.404,-0.512
'[09:48:33.320 24/01/1995]',0.995,-1.040,-0.421,-0.512
'[09:48:33.322 24/01/1995]',0.960,-1.006,-0.421,-0.512
'[09:48:33.324 24/01/1995]',0.960,-1.006,-0.421,-0.512
'[09:48:33.326 24/01/1995]',0.924,-0.972,-0.421,-0.512
'[09:48:33.328 24/01/1995]',0.889,-0.940,-0.432,-0.512
'[09:48:33.330 24/01/1995]',0.853,-0.906,-0.432,-0.512
'[09:48:33.332 24/01/1995]',0.817,-0.873,-0.432,-0.512
'[09:48:33.334 24/01/1995]',0.782,-0.839,-0.432,-0.512
'[09:48:33.336 24/01/1995]',0.746,-0.805,-0.443,-0.512
'[09:48:33.338 24/01/1995]',0.711,-0.771,-0.443,-0.512
'[09:48:33.340 24/01/1995]',0.675,-0.771,-0.443,-0.512
'[09:48:33.342 24/01/1995]',0.640,-0.704,-0.443,-0.512
'[09:48:33.344 24/01/1995]',0.604,-0.670,-0.449,-0.512
'[09:48:33.346 24/01/1995]',0.569,-0.637,-0.449,-0.512
