'Time and date','II','MCL1','V','ABP','PAP','PLETH','RESP'
'[14:01:50.206 24/11/1995]',0.452,-0.016,0.079,95.025,31.100,-0.409,0.081
'[14:01:50.208 24/11/1995]',0.457,-0.020,0.069,99.675,31.325,-0.413,-0.083
'[14:01:50.210 24/11/1995]',0.463,-0.023,0.059,99.675,31.325,-0.413,-0.083
'[14:01:50.212 24/11/1995]',0.469,-0.023,0.069,99.675,31.325,-0.413,-0.083
'[14:01:50.214 24/11/1995]',0.474,-0.022,0.069,99.675,31.325,-0.413,-0.083
'[14:01:50.216 24/11/1995]',0.479,-0.019,0.089,105.975,31.675,-0.413,-0.246
'[14:01:50.218 24/11/1995]',0.484,-0.015,0.099,105.975,31.675,-0.413,-0.246
'[14:01:50.220 24/11/1995]',0.487,-0.010,0.089,105.975,31.675,-0.413,-0.246
'[14:01:50.222 24/11/1995]',0.490,-0.004,0.079,105.975,31.675,-0.413,-0.246
'[14:01:50.224 24/11/1995]',0.492,-0.001,0.079,113.625,32.100,-0.413,-0.390
'[14:01:50.226 24/11/1995]',0.494,0.003,0.079,113.625,32.100,-0.413,-0.390
'[14:01:50.228 24/11/1995]',0.494,0.003,0.099,113.625,32.100,-0.413,-0.390
'[14:01:50.230 24/11/1995]',0.495,0.003,0.099,113.625,32.100,-0.413,-0.390
'[14:01:50.232 24/11/1995]',0.497,-0.001,0.099,122.250,32.625,-0.420,-0.553
'[14:01:50.234 24/11/1995]',0.498,-0.004,0.099,122.250,32.625,-0.420,-0.553
'[14:01:50.236 24/11/1995]',0.500,-0.007,0.089,122.250,32.625,-0.420,-0.553
'[14:01:50.238 24/11/1995]',0.502,-0.010,0.069,122.250,32.625,-0.420,-0.553
'[14:01:50.240 24/11/1995]',0.504,-0.009,0.050,131.100,33.325,-0.413,-0.717
'[14:01:50.242 24/11/1995]',0.506,-0.009,0.050,131.100,33.325,-0.413,-0.717
'[14:01:50.244 24/11/1995]',0.510,-0.006,0.050,131.100,33.325,-0.413,-0.717
'[14:01:50.246 24/11/1995]',0.513,-0.003,0.050,131.100,33.325,-0.413,-0.717
'[14:01:50.248 24/11/1995]',0.515,0.000,0.050,139.725,34.150,-0.406,-0.861
'[14:01:50.250 24/11/1995]',0.518,0.003,0.059,139.725,34.150,-0.406,-0.861
'[14:01:50.252 24/11/1995]',0.523,0.003,0.069,139.725,34.150,-0.406,-0.861
'[14:01:50.254 24/11/1995]',0.527,0.003,0.059,139.725,34.150,-0.406,-0.861
'[14:01:50.256 24/11/1995]',0.535,0.000,0.059,147.300,35.150,-0.392,-
'[14:01:50.258 24/11/1995]',0.543,-0.003,0.050,147.300,35.150,-0.392,-
'[14:01:50.260 24/11/1995]',0.554,-0.007,0.050,147.300,35.150,-0.392,-
'[14:01:50.262 24/11/1995]',0.564,-0.012,0.050,147.300,35.150,-0.392,-
'[14:01:50.264 24/11/1995]',0.575,-0.017,0.050,153.450,36.325,-0.371,-
'[14:01:50.266 24/11/1995]',0.585,-0.021,0.040,153.450,36.325,-0.371,-
'[14:01:50.268 24/11/1995]',0.596,-0.025,0.040,153.450,36.325,-0.371,-
'[14:01:50.270 24/11/1995]',0.606,-0.028,0.040,153.450,36.325,-0.371,-
'[14:01:50.272 24/11/1995]',0.617,-0.029,0.030,157.875,37.550,-0.346,-
'[14:01:50.274 24/11/1995]',0.629,-0.031,0.020,157.875,37.550,-0.346,-
'[14:01:50.276 24/11/1995]',0.640,-0.035,0.020,157.875,37.550,-0.346,-
'[14:01:50.278 24/11/1995]',0.651,-0.039,0.020,157.875,37.550,-0.346,-
'[14:01:50.280 24/11/1995]',0.663,-0.046,0.030,160.425,38.725,-0.301,-
'[14:01:50.282 24/11/1995]',0.675,-0.053,0.040,160.425,38.725,-0.301,-
'[14:01:50.284 24/11/1995]',0.686,-0.061,0.030,160.425,38.725,-0.301,-
'[14:01:50.286 24/11/1995]',0.696,-0.070,0.010,160.425,38.725,-0.301,-
'[14:01:50.288 24/11/1995]',0.706,-0.081,0.001,161.325,39.825,-0.256,-
'[14:01:50.290 24/11/1995]',0.715,-0.092,0.001,161.325,39.825,-0.256,-
'[14:01:50.292 24/11/1995]',0.724,-0.106,-0.009,161.325,39.825,-0.256,-
'[14:01:50.294 24/11/1995]',0.733,-0.120,-0.009,161.325,39.825,-0.256,-
'[14:01:50.296 24/11/1995]',0.740,-0.133,-0.009,160.950,40.825,-0.193,-
'[14:01:50.298 24/11/1995]',0.748,-0.146,-0.009,160.950,40.825,-0.193,-
'[14:01:50.300 24/11/1995]',0.754,-0.156,-0.019,160.950,40.825,-0.193,-
'[14:01:50.302 24/11/1995]',0.760,-0.165,-0.038,160.950,40.825,-0.193,-
'[14:01:50.304 24/11/1995]',0.764,-0.167,-0.048,159.600,41.700,-0.130,-
'[14:01:50.306 24/11/1995]',0.767,-0.169,-0.068,159.600,41.700,-0.130,-
'[14:01:50.308 24/11/1995]',0.771,-0.163,-0.078,159.600,41.700,-0.130,-
'[14:01:50.310 24/11/1995]',0.775,-0.158,-0.078,159.600,41.700,-0.130,-
'[14:01:50.312 24/11/1995]',0.780,-0.150,-0.058,157.800,42.400,-0.049,-
'[14:01:50.314 24/11/1995]',0.785,-0.142,-0.048,157.800,42.400,-0.049,-
'[14:01:50.316 24/11/1995]',0.789,-0.136,-0.048,157.800,42.400,-0.049,-
'[14:01:50.318 24/11/1995]',0.794,-0.129,-0.048,157.800,42.400,-0.049,-
'[14:01:50.320 24/11/1995]',0.799,-0.128,-0.048,155.850,42.975,0.032,-
'[14:01:50.322 24/11/1995]',0.804,-0.127,-0.048,155.850,42.975,0.032,-
'[14:01:50.324 24/11/1995]',0.807,-0.127,-0.048,155.850,42.975,0.032,-
'[14:01:50.326 24/11/1995]',0.810,-0.128,-0.048,155.850,42.975,0.032,-
'[14:01:50.328 24/11/1995]',0.812,-0.129,-0.048,154.125,43.450,0.116,-
'[14:01:50.330 24/11/1995]',0.814,-0.131,-0.048,154.125,43.450,0.116,-
'[14:01:50.332 24/11/1995]',0.816,-0.133,-0.048,154.125,43.450,0.116,-
'[14:01:50.334 24/11/1995]',0.818,-0.136,-0.048,154.125,43.450,0.116,-
'[14:01:50.336 24/11/1995]',0.821,-0.139,-0.068,152.625,43.800,0.203,-
'[14:01:50.338 24/11/1995]',0.823,-0.142,-0.068,152.625,43.800,0.203,-
'[14:01:50.340 24/11/1995]',0.826,-0.145,-0.068,152.625,43.800,0.203,-
'[14:01:50.342 24/11/1995]',0.828,-0.149,-0.058,152.625,43.800,0.203,-
'[14:01:50.344 24/11/1995]',0.830,-0.154,-0.068,151.575,43.975,0.283,-
'[14:01:50.346 24/11/1995]',0.831,-0.159,-0.078,151.575,43.975,0.283,-
'[14:01:50.348 24/11/1995]',0.833,-0.164,-0.058,151.575,43.975,0.283,-
'[14:01:50.350 24/11/1995]',0.834,-0.169,-0.058,151.575,43.975,0.283,-
'[14:01:50.352 24/11/1995]',0.836,-0.170,-0.058,150.900,44.025,0.360,-
'[14:01:50.354 24/11/1995]',0.838,-0.172,-0.078,150.900,44.025,0.360,-
'[14:01:50.356 24/11/1995]',0.841,-0.171,-0.087,150.900,44.025,0.360,-
'[14:01:50.358 24/11/1995]',0.844,-0.170,-0.097,150.900,44.025,0.360,-
'[14:01:50.360 24/11/1995]',0.846,-0.168,-0.087,150.600,43.975,0.430,-
'[14:01:50.362 24/11/1995]',0.847,-0.166,-0.078,150.600,43.975,0.430,-
'[14:01:50.364 24/11/1995]',0.846,-0.165,-0.068,150.600,43.975,0.430,-
'[14:01:50.366 24/11/1995]',0.844,-0.163,-0.058,150.600,43.975,0.430,-
'[14:01:50.368 24/11/1995]',0.840,-0.164,-0.048,150.675,43.800,0.493,-
'[14:01:50.370 24/11/1995]',0.836,-0.165,-0.048,150.675,43.800,0.493,-
'[14:01:50.372 24/11/1995]',0.829,-0.168,-0.048,150.675,43.800,0.493,-
'[14:01:50.374 24/11/1995]',0.822,-0.171,-0.068,150.675,43.800,0.493,-
'[14:01:50.376 24/11/1995]',0.815,-0.174,-0.078,150.975,43.500,0.546,-
'[14:01:50.378 24/11/1995]',0.809,-0.178,-0.087,150.975,43.500,0.546,-
'[14:01:50.380 24/11/1995]',0.804,-0.179,-0.087,150.975,43.500,0.546,-
'[14:01:50.382 24/11/1995]',0.799,-0.181,-0.078,150.975,43.500,0.546,-
'[14:01:50.384 24/11/1995]',0.797,-0.181,-0.068,151.425,43.150,0.599,-
'[14:01:50.386 24/11/1995]',0.794,-0.180,-0.068,151.425,43.150,0.599,-
'[14:01:50.388 24/11/1995]',0.790,-0.178,-0.068,151.425,43.150,0.599,-
'[14:01:50.390 24/11/1995]',0.786,-0.176,-0.068,151.425,43.150,0.599,-
'[14:01:50.392 24/11/1995]',0.779,-0.174,-0.058,151.950,42.750,0.633,-
'[14:01:50.394 24/11/1995]',0.772,-0.171,-0.058,151.950,42.750,0.633,-
'[14:01:50.396 24/11/1995]',0.763,-0.169,-0.048,151.950,42.750,0.633,-
'[14:01:50.398 24/11/1995]',0.754,-0.166,-0.058,151.950,42.750,0.633,-
'[14:01:50.400 24/11/1995]',0.745,-0.163,-0.058,152.550,42.350,0.672,-
'[14:01:50.402 24/11/1995]',0.736,-0.161,-0.048,152.550,42.350,0.672,-
'[14:01:50.404 24/11/1995]',0.728,-0.161,-0.048,152.550,42.350,0.672,-
'[14:01:50.406 24/11/1995]',0.720,-0.161,-0.048,152.550,42.350,0.672,-
'[14:01:50.408 24/11/1995]',0.713,-0.161,-0.048,153.000,41.925,0.704,-
'[14:01:50.410 24/11/1995]',0.706,-0.161,-0.048,153.000,41.925,0.704,-
'[14:01:50.412 24/11/1995]',0.699,-0.160,-0.048,153.000,41.925,0.704,-
'[14:01:50.414 24/11/1995]',0.691,-0.159,-0.048,153.000,41.925,0.704,-
'[14:01:50.416 24/11/1995]',0.683,-0.154,-0.048,153.375,41.525,0.728,-
'[14:01:50.418 24/11/1995]',0.675,-0.150,-0.048,153.375,41.525,0.728,-
'[14:01:50.420 24/11/1995]',0.666,-0.142,-0.038,153.375,41.525,0.728,-
'[14:01:50.422 24/11/1995]',0.656,-0.134,-0.029,153.375,41.525,0.728,-
'[14:01:50.424 24/11/1995]',0.646,-0.124,-0.029,153.525,41.050,0.752,-
'[14:01:50.426 24/11/1995]',0.637,-0.113,-0.009,153.525,41.050,0.752,-
'[14:01:50.428 24/11/1995]',0.629,-0.105,0.001,153.525,41.050,0.752,-
'[14:01:50.430 24/11/1995]',0.621,-0.096,0.001,153.525,41.050,0.752,-
'[14:01:50.432 24/11/1995]',0.614,-0.091,0.001,153.450,40.475,0.773,-
'[14:01:50.434 24/11/1995]',0.608,-0.087,0.001,153.450,40.475,0.773,-
'[14:01:50.436 24/11/1995]',0.603,-0.083,0.001,153.450,40.475,0.773,-
'[14:01:50.438 24/11/1995]',0.598,-0.080,0.010,153.450,40.475,0.773,-
'[14:01:50.440 24/11/1995]',0.594,-0.079,0.010,153.075,39.825,0.794,-
'[14:01:50.442 24/11/1995]',0.590,-0.079,0.010,153.075,39.825,0.794,-
'[14:01:50.444 24/11/1995]',0.585,-0.079,0.010,153.075,39.825,0.794,-
'[14:01:50.446 24/11/1995]',0.580,-0.079,0.020,153.075,39.825,0.794,-
'[14:01:50.448 24/11/1995]',0.574,-0.078,0.030,152.325,39.075,0.819,-
'[14:01:50.450 24/11/1995]',0.568,-0.078,0.030,152.325,39.075,0.819,-
'[14:01:50.452 24/11/1995]',0.562,-0.076,0.030,152.325,39.075,0.819,-
'[14:01:50.454 24/11/1995]',0.556,-0.075,0.030,152.325,39.075,0.819,-
'[14:01:50.456 24/11/1995]',0.552,-0.074,0.030,151.125,38.250,0.833,-
'[14:01:50.458 24/11/1995]',0.548,-0.074,0.030,151.125,38.250,0.833,-
'[14:01:50.460 24/11/1995]',0.544,-0.076,0.050,151.125,38.250,0.833,-
'[14:01:50.462 24/11/1995]',0.540,-0.078,0.050,151.125,38.250,0.833,-
'[14:01:50.464 24/11/1995]',0.535,-0.081,0.050,149.550,37.300,0.854,-
'[14:01:50.466 24/11/1995]',0.531,-0.084,0.050,149.550,37.300,0.854,-
'[14:01:50.468 24/11/1995]',0.527,-0.086,0.050,149.550,37.300,0.854,-
'[14:01:50.470 24/11/1995]',0.524,-0.087,0.030,149.550,37.300,0.854,-
'[14:01:50.472 24/11/1995]',0.522,-0.087,0.030,147.525,36.375,0.872,-
'[14:01:50.474 24/11/1995]',0.519,-0.087,0.030,147.525,36.375,0.872,-
'[14:01:50.476 24/11/1995]',0.517,-0.084,0.040,147.525,36.375,0.872,-
'[14:01:50.478 24/11/1995]',0.514,-0.082,0.050,147.525,36.375,0.872,-
'[14:01:50.480 24/11/1995]',0.508,-0.078,0.059,144.900,35.500,0.889,-
'[14:01:50.482 24/11/1995]',0.502,-0.074,0.059,144.900,35.500,0.889,-
'[14:01:50.484 24/11/1995]',0.493,-0.068,0.059,144.900,35.500,0.889,-
'[14:01:50.486 24/11/1995]',0.484,-0.062,0.050,144.900,35.500,0.889,-
'[14:01:50.488 24/11/1995]',0.476,-0.055,0.050,141.600,34.675,0.906,-
'[14:01:50.490 24/11/1995]',0.468,-0.048,0.030,141.600,34.675,0.906,-
'[14:01:50.492 24/11/1995]',0.461,-0.040,0.050,141.600,34.675,0.906,-
'[14:01:50.494 24/11/1995]',0.453,-0.031,0.050,141.600,34.675,0.906,-
'[14:01:50.496 24/11/1995]',0.446,-0.024,0.069,137.775,33.925,0.913,-
'[14:01:50.498 24/11/1995]',0.439,-0.017,0.079,137.775,33.925,0.913,-
'[14:01:50.500 24/11/1995]',0.433,-0.012,0.089,137.775,33.925,0.913,-
'[14:01:50.502 24/11/1995]',0.428,-0.008,0.089,137.775,33.925,0.913,-
'[14:01:50.504 24/11/1995]',0.424,-0.005,0.079,133.500,33.325,0.920,-
'[14:01:50.506 24/11/1995]',0.420,-0.002,0.079,133.500,33.325,0.920,-
'[14:01:50.508 24/11/1995]',0.418,0.002,0.069,133.500,33.325,0.920,-
'[14:01:50.510 24/11/1995]',0.416,0.005,0.059,133.500,33.325,0.920,-
'[14:01:50.512 24/11/1995]',0.416,0.010,0.059,129.075,32.800,0.931,-
'[14:01:50.514 24/11/1995]',0.416,0.014,0.069,129.075,32.800,0.931,-
'[14:01:50.516 24/11/1995]',0.417,0.019,0.089,129.075,32.800,0.931,-
'[14:01:50.518 24/11/1995]',0.418,0.023,0.089,129.075,32.800,0.931,-
'[14:01:50.520 24/11/1995]',0.420,0.024,0.099,124.875,32.400,0.927,-
'[14:01:50.522 24/11/1995]',0.423,0.024,0.099,124.875,32.400,0.927,-
'[14:01:50.524 24/11/1995]',0.427,0.019,0.099,124.875,32.400,0.927,-
'[14:01:50.526 24/11/1995]',0.431,0.013,0.108,124.875,32.400,0.927,-
'[14:01:50.528 24/11/1995]',0.433,0.004,0.099,121.275,32.100,0.924,-
'[14:01:50.530 24/11/1995]',0.436,-0.004,0.099,121.275,32.100,0.924,-
'[14:01:50.532 24/11/1995]',0.439,-0.012,0.099,121.275,32.100,0.924,-
'[14:01:50.534 24/11/1995]',0.442,-0.021,0.079,121.275,32.100,0.924,-
'[14:01:50.536 24/11/1995]',0.445,-0.024,0.059,118.350,32.050,0.910,-
'[14:01:50.538 24/11/1995]',0.449,-0.028,0.059,118.350,32.050,0.910,-
'[14:01:50.540 24/11/1995]',0.451,-0.027,0.059,118.350,32.050,0.910,-
'[14:01:50.542 24/11/1995]',0.453,-0.026,0.059,118.350,32.050,0.910,-
'[14:01:50.544 24/11/1995]',0.456,-0.023,0.069,116.250,32.150,0.892,-
'[14:01:50.546 24/11/1995]',0.458,-0.021,0.089,116.250,32.150,0.892,-
'[14:01:50.548 24/11/1995]',0.460,-0.019,0.099,116.250,32.150,0.892,-
'[14:01:50.550 24/11/1995]',0.461,-0.018,0.108,116.250,32.150,0.892,-
'[14:01:50.552 24/11/1995]',0.465,-0.021,0.099,114.900,32.450,0.865,-
'[14:01:50.554 24/11/1995]',0.469,-0.023,0.099,114.900,32.450,0.865,-
'[14:01:50.556 24/11/1995]',0.474,-0.027,0.069,114.900,32.450,0.865,-
'[14:01:50.558 24/11/1995]',0.479,-0.031,0.069,114.900,32.450,0.865,-
'[14:01:50.560 24/11/1995]',0.483,-0.033,0.059,114.300,32.850,0.837,-
'[14:01:50.562 24/11/1995]',0.487,-0.036,0.059,114.300,32.850,0.837,-
'[14:01:50.564 24/11/1995]',0.486,-0.036,0.069,114.300,32.850,0.837,-
'[14:01:50.566 24/11/1995]',0.486,-0.036,0.069,114.300,32.850,0.837,-
'[14:01:50.568 24/11/1995]',0.480,-0.032,0.079,114.075,33.150,0.798,-
'[14:01:50.570 24/11/1995]',0.474,-0.029,0.069,114.075,33.150,0.798,-
'[14:01:50.572 24/11/1995]',0.467,-0.025,0.059,114.075,33.150,0.798,-
'[14:01:50.574 24/11/1995]',0.460,-0.022,0.059,114.075,33.150,0.798,-
'[14:01:50.576 24/11/1995]',0.453,-0.021,0.050,114.375,33.375,0.756,-
'[14:01:50.578 24/11/1995]',0.445,-0.020,0.050,114.375,33.375,0.756,-
'[14:01:50.580 24/11/1995]',0.438,-0.021,0.059,114.375,33.375,0.756,-
'[14:01:50.582 24/11/1995]',0.431,-0.021,0.059,114.375,33.375,0.756,-
'[14:01:50.584 24/11/1995]',0.426,-0.024,0.069,114.675,33.500,0.714,-
'[14:01:50.586 24/11/1995]',0.421,-0.027,0.069,114.675,33.500,0.714,-
'[14:01:50.588 24/11/1995]',0.419,-0.028,0.059,114.675,33.500,0.714,-
'[14:01:50.590 24/11/1995]',0.416,-0.029,0.050,114.675,33.500,0.714,-
'[14:01:50.592 24/11/1995]',0.416,-0.029,0.040,115.200,33.500,0.668,-
'[14:01:50.594 24/11/1995]',0.416,-0.028,0.040,115.200,33.500,0.668,-
'[14:01:50.596 24/11/1995]',0.417,-0.023,0.040,115.200,33.500,0.668,-
'[14:01:50.598 24/11/1995]',0.418,-0.018,0.040,115.200,33.500,0.668,-
'[14:01:50.600 24/11/1995]',0.420,-0.013,0.050,115.575,33.375,0.620,-
'[14:01:50.602 24/11/1995]',0.423,-0.008,0.059,115.575,33.375,0.620,-
'[14:01:50.604 24/11/1995]',0.427,-0.009,0.069,115.575,33.375,0.620,-
'[14:01:50.606 24/11/1995]',0.431,-0.010,0.079,115.575,33.375,0.620,-
'[14:01:50.608 24/11/1995]',0.432,-0.017,0.089,115.800,33.200,0.571,-
'[14:01:50.610 24/11/1995]',0.434,-0.024,0.089,115.800,33.200,0.571,-
'[14:01:50.612 24/11/1995]',0.435,-0.033,0.079,115.800,33.200,0.571,-
'[14:01:50.614 24/11/1995]',0.436,-0.041,0.069,115.800,33.200,0.571,-
'[14:01:50.616 24/11/1995]',0.434,-0.045,0.050,115.875,32.975,0.518,-
'[14:01:50.618 24/11/1995]',0.432,-0.048,0.040,115.875,32.975,0.518,-
'[14:01:50.620 24/11/1995]',0.432,-0.045,0.030,115.875,32.975,0.518,-
'[14:01:50.622 24/11/1995]',0.431,-0.042,0.030,115.875,32.975,0.518,-
'[14:01:50.624 24/11/1995]',0.432,-0.036,0.040,115.650,32.750,0.472,-
'[14:01:50.626 24/11/1995]',0.434,-0.029,0.050,115.650,32.750,0.472,-
'[14:01:50.628 24/11/1995]',0.437,-0.027,0.069,115.650,32.750,0.472,-
'[14:01:50.630 24/11/1995]',0.441,-0.025,0.079,115.650,32.750,0.472,-
'[14:01:50.632 24/11/1995]',0.441,-0.029,0.089,115.200,32.450,0.427,-
'[14:01:50.634 24/11/1995]',0.441,-0.034,0.089,115.200,32.450,0.427,-
'[14:01:50.636 24/11/1995]',0.437,-0.040,0.069,115.200,32.450,0.427,-
'[14:01:50.638 24/11/1995]',0.434,-0.046,0.059,115.200,32.450,0.427,-
'[14:01:50.640 24/11/1995]',0.429,-0.050,0.050,114.600,32.150,0.385,-
'[14:01:50.642 24/11/1995]',0.424,-0.053,0.050,114.600,32.150,0.385,-
'[14:01:50.644 24/11/1995]',0.418,-0.050,0.040,114.600,32.150,0.385,-
'[14:01:50.646 24/11/1995]',0.412,-0.048,0.040,114.600,32.150,0.385,-
'[14:01:50.648 24/11/1995]',0.408,-0.044,0.050,113.850,31.800,0.346,-
'[14:01:50.650 24/11/1995]',0.404,-0.039,0.050,113.850,31.800,0.346,-
'[14:01:50.652 24/11/1995]',0.402,-0.036,0.050,113.850,31.800,0.346,-
'[14:01:50.654 24/11/1995]',0.400,-0.033,0.050,113.850,31.800,0.346,-
'[14:01:50.656 24/11/1995]',0.399,-0.033,0.050,113.025,31.400,0.308,-
'[14:01:50.658 24/11/1995]',0.397,-0.033,0.050,113.025,31.400,0.308,-
'[14:01:50.660 24/11/1995]',0.395,-0.034,0.050,113.025,31.400,0.308,-
'[14:01:50.662 24/11/1995]',0.392,-0.036,0.059,113.025,31.400,0.308,-
'[14:01:50.664 24/11/1995]',0.389,-0.036,0.059,112.200,30.975,0.273,-
'[14:01:50.666 24/11/1995]',0.386,-0.036,0.059,112.200,30.975,0.273,-
'[14:01:50.668 24/11/1995]',0.383,-0.033,0.050,112.200,30.975,0.273,-
'[14:01:50.670 24/11/1995]',0.379,-0.031,0.050,112.200,30.975,0.273,-
'[14:01:50.672 24/11/1995]',0.375,-0.029,0.040,111.225,30.625,0.241,-
'[14:01:50.674 24/11/1995]',0.370,-0.026,0.040,111.225,30.625,0.241,-
'[14:01:50.676 24/11/1995]',0.367,-0.024,0.040,111.225,30.625,0.241,-
'[14:01:50.678 24/11/1995]',0.365,-0.022,0.050,111.225,30.625,0.241,-
'[14:01:50.680 24/11/1995]',0.369,-0.021,0.059,110.325,30.275,0.213,-
'[14:01:50.682 24/11/1995]',0.373,-0.019,0.059,110.325,30.275,0.213,-
'[14:01:50.684 24/11/1995]',0.381,-0.018,0.059,110.325,30.275,0.213,-
'[14:01:50.686 24/11/1995]',0.389,-0.018,0.059,110.325,30.275,0.213,-
'[14:01:50.688 24/11/1995]',0.395,-0.018,0.059,109.425,29.925,0.185,-
'[14:01:50.690 24/11/1995]',0.402,-0.019,0.050,109.425,29.925,0.185,-
'[14:01:50.692 24/11/1995]',0.404,-0.019,0.050,109.425,29.925,0.185,-
'[14:01:50.694 24/11/1995]',0.407,-0.020,0.059,109.425,29.925,0.185,-
'[14:01:50.696 24/11/1995]',0.409,-0.020,0.069,108.525,29.575,0.154,-
'[14:01:50.698 24/11/1995]',0.412,-0.020,0.079,108.525,29.575,0.154,-
'[14:01:50.700 24/11/1995]',0.414,-0.020,0.069,108.525,29.575,0.154,-
'[14:01:50.702 24/11/1995]',0.416,-0.020,0.050,108.525,29.575,0.154,-
'[14:01:50.704 24/11/1995]',0.417,-0.020,0.050,107.625,29.225,0.126,-
'[14:01:50.706 24/11/1995]',0.418,-0.020,0.050,107.625,29.225,0.126,-
'[14:01:50.708 24/11/1995]',0.417,-0.019,0.050,107.625,29.225,0.126,-
'[14:01:50.710 24/11/1995]',0.416,-0.018,0.050,107.625,29.225,0.126,-
'[14:01:50.712 24/11/1995]',0.416,-0.015,0.059,106.725,28.875,0.102,-
'[14:01:50.714 24/11/1995]',0.415,-0.012,0.059,106.725,28.875,0.102,-
'[14:01:50.716 24/11/1995]',0.414,-0.009,0.059,106.725,28.875,0.102,-
'[14:01:50.718 24/11/1995]',0.413,-0.005,0.050,106.725,28.875,0.102,-
'[14:01:50.720 24/11/1995]',0.414,-0.003,0.050,105.825,28.525,0.070,-
'[14:01:50.722 24/11/1995]',0.415,-0.001,0.050,105.825,28.525,0.070,-
'[14:01:50.724 24/11/1995]',0.417,-0.000,0.050,105.825,28.525,0.070,-
'[14:01:50.726 24/11/1995]',0.420,0.000,0.050,105.825,28.525,0.070,-
'[14:01:50.728 24/11/1995]',0.425,0.000,0.050,105.000,28.225,-0.045,-
'[14:01:50.730 24/11/1995]',0.431,0.000,0.050,105.000,28.225,-0.045,-
'[14:01:50.732 24/11/1995]',0.436,0.000,0.059,105.000,28.225,-0.045,-
'[14:01:50.734 24/11/1995]',0.442,0.000,0.050,105.000,28.225,-0.045,-
'[14:01:50.736 24/11/1995]',0.448,-0.001,0.050,104.175,27.925,-0.065,-
'[14:01:50.738 24/11/1995]',0.453,-0.002,0.050,104.175,27.925,-0.065,-
'[14:01:50.740 24/11/1995]',0.456,-0.005,0.059,104.175,27.925,-0.065,-
'[14:01:50.742 24/11/1995]',0.458,-0.009,0.069,104.175,27.925,-0.065,-
'[14:01:50.744 24/11/1995]',0.457,-0.016,0.079,103.350,27.700,-0.085,-
'[14:01:50.746 24/11/1995]',0.457,-0.022,0.089,103.350,27.700,-0.085,-
'[14:01:50.748 24/11/1995]',0.455,-0.030,0.069,103.350,27.700,-0.085,-
'[14:01:50.750 24/11/1995]',0.453,-0.037,0.050,103.350,27.700,-0.085,-
'[14:01:50.752 24/11/1995]',0.453,-0.045,0.040,102.600,27.475,-0.102,-
'[14:01:50.754 24/11/1995]',0.452,-0.054,0.020,102.600,27.475,-0.102,-
'[14:01:50.756 24/11/1995]',0.453,-0.060,0.010,102.600,27.475,-0.102,-
'[14:01:50.758 24/11/1995]',0.453,-0.066,0.001,102.600,27.475,-0.102,-
'[14:01:50.760 24/11/1995]',0.456,-0.070,0.001,101.925,27.300,-0.119,-
'[14:01:50.762 24/11/1995]',0.458,-0.073,0.001,101.925,27.300,-0.119,-
'[14:01:50.764 24/11/1995]',0.462,-0.077,0.001,101.925,27.300,-0.119,-
'[14:01:50.766 24/11/1995]',0.466,-0.080,0.001,101.925,27.300,-0.119,-
'[14:01:50.768 24/11/1995]',0.472,-0.083,0.001,101.250,27.125,-0.135,-
'[14:01:50.770 24/11/1995]',0.477,-0.086,0.001,101.250,27.125,-0.135,-
'[14:01:50.772 24/11/1995]',0.483,-0.088,0.001,101.250,27.125,-0.135,-
'[14:01:50.774 24/11/1995]',0.489,-0.090,0.001,101.250,27.125,-0.135,-
'[14:01:50.776 24/11/1995]',0.490,-0.093,0.001,100.500,27.000,-0.149,-
'[14:01:50.778 24/11/1995]',0.492,-0.095,0.001,100.500,27.000,-0.149,-
'[14:01:50.780 24/11/1995]',0.489,-0.099,0.001,100.500,27.000,-0.149,-
'[14:01:50.782 24/11/1995]',0.486,-0.103,0.001,100.500,27.000,-0.149,-
'[14:01:50.784 24/11/1995]',0.476,-0.106,0.001,99.900,26.875,-0.167,-
'[14:01:50.786 24/11/1995]',0.466,-0.109,0.001,99.900,26.875,-0.167,-
'[14:01:50.788 24/11/1995]',0.453,-0.111,-0.009,99.900,26.875,-0.167,-
'[14:01:50.790 24/11/1995]',0.441,-0.112,-0.009,99.900,26.875,-0.167,-
'[14:01:50.792 24/11/1995]',0.427,-0.112,-0.019,99.375,26.825,-0.179,-
'[14:01:50.794 24/11/1995]',0.413,-0.112,-0.029,99.375,26.825,-0.179,-
'[14:01:50.796 24/11/1995]',0.404,-0.109,-0.019,99.375,26.825,-0.179,-
'[14:01:50.798 24/11/1995]',0.395,-0.106,-0.009,99.375,26.825,-0.179,-
'[14:01:50.800 24/11/1995]',0.391,-0.099,-0.009,98.850,26.775,-0.192,-
'[14:01:50.802 24/11/1995]',0.386,-0.092,-0.009,98.850,26.775,-0.192,-
'[14:01:50.804 24/11/1995]',0.383,-0.083,-0.009,98.850,26.775,-0.192,-
'[14:01:50.806 24/11/1995]',0.381,-0.073,-0.009,98.850,26.775,-0.192,-
'[14:01:50.808 24/11/1995]',0.382,-0.063,-0.009,98.475,26.775,-0.209,-
'[14:01:50.810 24/11/1995]',0.383,-0.053,0.001,98.475,26.775,-0.209,-
'[14:01:50.812 24/11/1995]',0.385,-0.043,0.001,98.475,26.775,-0.209,-
'[14:01:50.814 24/11/1995]',0.387,-0.034,0.030,98.475,26.775,-0.209,-
