'Time and date','III ','I ','V ','ABP ','PAP ','PLETH ','RESP '
'[08:16:53.014 26/10/1994]',0.091,0.044,0.067,100.950,35.150,-0.064,-0.661
'[08:16:53.016 26/10/1994]',0.089,0.044,0.056,105.750,35.500,-0.043,-0.667
'[08:16:53.018 26/10/1994]',0.087,0.034,0.056,105.750,35.500,-0.043,-0.667
'[08:16:53.020 26/10/1994]',0.084,0.022,0.044,105.750,35.500,-0.043,-0.667
'[08:16:53.022 26/10/1994]',0.081,0.011,0.034,105.750,35.500,-0.043,-0.667
'[08:16:53.024 26/10/1994]',0.075,0.001,0.022,109.650,35.913,-0.013,-0.674
'[08:16:53.026 26/10/1994]',0.070,0.011,0.022,109.650,35.913,-0.013,-0.674
'[08:16:53.028 26/10/1994]',0.062,0.022,0.022,109.650,35.913,-0.013,-0.674
'[08:16:53.030 26/10/1994]',0.055,0.022,0.034,109.650,35.913,-0.013,-0.674
'[08:16:53.032 26/10/1994]',0.047,0.022,0.044,112.500,36.263,0.025,-0.681
'[08:16:53.034 26/10/1994]',0.039,0.022,0.044,112.500,36.263,0.025,-0.681
'[08:16:53.036 26/10/1994]',0.032,0.022,0.044,112.500,36.263,0.025,-0.681
'[08:16:53.038 26/10/1994]',0.024,0.034,0.044,112.500,36.263,0.025,-0.681
'[08:16:53.040 26/10/1994]',0.018,0.034,0.044,113.900,36.737,0.070,-0.690
'[08:16:53.042 26/10/1994]',0.012,0.034,0.044,113.900,36.737,0.070,-0.690
'[08:16:53.044 26/10/1994]',0.009,0.034,0.044,113.900,36.737,0.070,-0.690
'[08:16:53.046 26/10/1994]',0.006,0.022,0.044,113.900,36.737,0.070,-0.690
'[08:16:53.048 26/10/1994]',0.005,0.022,0.044,114.000,37.138,0.124,-0.698
'[08:16:53.050 26/10/1994]',0.004,0.022,0.034,114.000,37.138,0.124,-0.698
'[08:16:53.052 26/10/1994]',0.005,0.022,0.034,114.000,37.138,0.124,-0.698
'[08:16:53.054 26/10/1994]',0.006,0.022,0.034,114.000,37.138,0.124,-0.698
'[08:16:53.056 26/10/1994]',0.007,0.011,0.022,113.000,37.550,0.183,-0.707
'[08:16:53.058 26/10/1994]',0.009,0.001,0.011,113.000,37.550,0.183,-0.707
'[08:16:53.060 26/10/1994]',0.009,0.011,0.011,113.000,37.550,0.183,-0.707
'[08:16:53.062 26/10/1994]',0.008,0.022,0.001,113.000,37.550,0.183,-0.707
'[08:16:53.064 26/10/1994]',0.005,0.022,0.001,111.050,37.850,0.247,-0.715
'[08:16:53.066 26/10/1994]',0.002,0.022,-0.010,111.050,37.850,0.247,-0.715
'[08:16:53.068 26/10/1994]',-0.002,0.001,-0.010,111.050,37.850,0.247,-0.715
'[08:16:53.070 26/10/1994]',-0.006,0.001,-0.010,111.050,37.850,0.247,-0.715
'[08:16:53.072 26/10/1994]',-0.011,0.001,-0.010,108.500,38.025,0.308,-0.723
'[08:16:53.074 26/10/1994]',-0.016,0.001,0.001,108.500,38.025,0.308,-0.723
'[08:16:53.076 26/10/1994]',-0.020,0.001,0.001,108.500,38.025,0.308,-0.723
'[08:16:53.078 26/10/1994]',-0.024,0.001,0.001,108.500,38.025,0.308,-0.723
'[08:16:53.080 26/10/1994]',-0.025,0.001,0.011,105.450,38.075,0.369,-0.730
'[08:16:53.082 26/10/1994]',-0.027,0.011,0.011,105.450,38.075,0.369,-0.730
'[08:16:53.084 26/10/1994]',-0.029,0.011,0.011,105.450,38.075,0.369,-0.730
'[08:16:53.086 26/10/1994]',-0.030,0.011,0.011,105.450,38.075,0.369,-0.730
'[08:16:53.088 26/10/1994]',-0.032,0.001,0.001,102.200,37.962,0.425,-0.737
'[08:16:53.090 26/10/1994]',-0.033,0.001,0.001,102.200,37.962,0.425,-0.737
'[08:16:53.092 26/10/1994]',-0.034,0.001,0.001,102.200,37.962,0.425,-0.737
'[08:16:53.094 26/10/1994]',-0.035,0.011,0.001,102.200,37.962,0.425,-0.737
'[08:16:53.096 26/10/1994]',-0.036,0.001,0.001,98.950,37.788,0.472,-0.744
'[08:16:53.098 26/10/1994]',-0.037,0.011,0.001,98.950,37.788,0.472,-0.744
'[08:16:53.100 26/10/1994]',-0.040,0.022,0.001,98.950,37.788,0.472,-0.744
'[08:16:53.102 26/10/1994]',-0.042,0.011,0.001,98.950,37.788,0.472,-0.744
'[08:16:53.104 26/10/1994]',-0.045,-0.010,0.001,95.700,37.438,0.510,-0.749
'[08:16:53.106 26/10/1994]',-0.049,-0.021,0.001,95.700,37.438,0.510,-0.749
'[08:16:53.108 26/10/1994]',-0.053,-0.021,0.001,95.700,37.438,0.510,-0.749
'[08:16:53.110 26/10/1994]',-0.057,-0.010,0.001,95.700,37.438,0.510,-0.749
'[08:16:53.112 26/10/1994]',-0.060,0.001,0.001,92.500,36.962,0.538,-0.754
'[08:16:53.114 26/10/1994]',-0.064,0.011,0.001,92.500,36.962,0.538,-0.754
'[08:16:53.116 26/10/1994]',-0.067,0.011,0.001,92.500,36.962,0.538,-0.754
'[08:16:53.118 26/10/1994]',-0.069,0.011,0.001,92.500,36.962,0.538,-0.754
'[08:16:53.120 26/10/1994]',-0.070,0.011,0.001,89.400,36.438,0.555,-0.758
'[08:16:53.122 26/10/1994]',-0.070,0.011,-0.010,89.400,36.438,0.555,-0.758
'[08:16:53.124 26/10/1994]',-0.069,0.011,-0.010,89.400,36.438,0.555,-0.758
'[08:16:53.126 26/10/1994]',-0.068,0.011,-0.010,89.400,36.438,0.555,-0.758
'[08:16:53.128 26/10/1994]',-0.065,0.022,0.001,86.450,35.737,0.564,-0.762
'[08:16:53.130 26/10/1994]',-0.062,0.034,0.001,86.450,35.737,0.564,-0.762
'[08:16:53.132 26/10/1994]',-0.058,0.022,0.001,86.450,35.737,0.564,-0.762
'[08:16:53.134 26/10/1994]',-0.053,0.022,0.001,86.450,35.737,0.564,-0.762
'[08:16:53.136 26/10/1994]',-0.050,0.022,0.001,83.650,34.862,0.559,-0.765
'[08:16:53.138 26/10/1994]',-0.046,0.022,0.011,83.650,34.862,0.559,-0.765
'[08:16:53.140 26/10/1994]',-0.043,0.011,0.001,83.650,34.862,0.559,-0.765
'[08:16:53.142 26/10/1994]',-0.041,0.011,0.001,83.650,34.862,0.559,-0.765
'[08:16:53.144 26/10/1994]',-0.041,0.011,0.011,80.950,33.925,0.548,-0.767
'[08:16:53.146 26/10/1994]',-0.040,0.022,0.011,80.950,33.925,0.548,-0.767
'[08:16:53.148 26/10/1994]',-0.040,0.034,0.011,80.950,33.925,0.548,-0.767
'[08:16:53.150 26/10/1994]',-0.040,0.034,0.011,80.950,33.925,0.548,-0.767
'[08:16:53.152 26/10/1994]',-0.040,0.011,0.011,78.350,32.925,0.529,-0.768
'[08:16:53.154 26/10/1994]',-0.040,0.011,0.011,78.350,32.925,0.529,-0.768
'[08:16:53.156 26/10/1994]',-0.040,0.011,0.001,78.350,32.925,0.529,-0.768
'[08:16:53.158 26/10/1994]',-0.040,0.011,0.001,78.350,32.925,0.529,-0.768
'[08:16:53.160 26/10/1994]',-0.040,0.022,0.001,75.900,32.050,0.503,-0.768
'[08:16:53.162 26/10/1994]',-0.040,0.022,0.001,75.900,32.050,0.503,-0.768
'[08:16:53.164 26/10/1994]',-0.040,0.022,0.001,75.900,32.050,0.503,-0.768
'[08:16:53.166 26/10/1994]',-0.039,0.022,0.001,75.900,32.050,0.503,-0.768
'[08:16:53.168 26/10/1994]',-0.037,0.022,0.001,73.550,31.400,0.469,-0.767
'[08:16:53.170 26/10/1994]',-0.036,0.022,0.001,73.550,31.400,0.469,-0.767
'[08:16:53.172 26/10/1994]',-0.035,0.011,0.001,73.550,31.400,0.469,-0.767
'[08:16:53.174 26/10/1994]',-0.034,0.011,0.001,73.550,31.400,0.469,-0.767
'[08:16:53.176 26/10/1994]',-0.034,0.011,0.001,71.350,30.875,0.433,-0.765
'[08:16:53.178 26/10/1994]',-0.033,0.001,0.001,71.350,30.875,0.433,-0.765
'[08:16:53.180 26/10/1994]',-0.033,0.011,0.001,71.350,30.875,0.433,-0.765
'[08:16:53.182 26/10/1994]',-0.032,0.022,0.001,71.350,30.875,0.433,-0.765
'[08:16:53.184 26/10/1994]',-0.031,0.022,0.001,69.250,30.462,0.392,-0.763
'[08:16:53.186 26/10/1994]',-0.030,0.011,0.001,69.250,30.462,0.392,-0.763
'[08:16:53.188 26/10/1994]',-0.029,0.011,0.001,69.250,30.462,0.392,-0.763
'[08:16:53.190 26/10/1994]',-0.028,0.011,0.001,69.250,30.462,0.392,-0.763
'[08:16:53.192 26/10/1994]',-0.027,0.011,0.011,67.300,30.225,0.346,-0.761
'[08:16:53.194 26/10/1994]',-0.026,0.034,0.011,67.300,30.225,0.346,-0.761
'[08:16:53.196 26/10/1994]',-0.024,0.044,0.011,67.300,30.225,0.346,-0.761
'[08:16:53.198 26/10/1994]',-0.022,0.044,0.011,67.300,30.225,0.346,-0.761
'[08:16:53.200 26/10/1994]',-0.022,0.034,0.001,65.500,30.000,0.297,-0.759
'[08:16:53.202 26/10/1994]',-0.023,0.022,0.001,65.500,30.000,0.297,-0.759
'[08:16:53.204 26/10/1994]',-0.025,0.022,0.001,65.500,30.000,0.297,-0.759
'[08:16:53.206 26/10/1994]',-0.026,0.022,0.001,65.500,30.000,0.297,-0.759
'[08:16:53.208 26/10/1994]',-0.028,0.011,0.001,63.850,29.938,0.247,-0.757
'[08:16:53.210 26/10/1994]',-0.030,0.011,-0.010,63.850,29.938,0.247,-0.757
'[08:16:53.212 26/10/1994]',-0.030,0.034,-0.021,63.850,29.938,0.247,-0.757
'[08:16:53.214 26/10/1994]',-0.030,0.044,-0.021,63.850,29.938,0.247,-0.757
'[08:16:53.216 26/10/1994]',-0.030,0.034,-0.021,62.400,30.000,0.197,-0.755
'[08:16:53.218 26/10/1994]',-0.031,0.034,-0.010,62.400,30.000,0.197,-0.755
'[08:16:53.220 26/10/1994]',-0.032,0.044,-0.010,62.400,30.000,0.197,-0.755
'[08:16:53.222 26/10/1994]',-0.033,0.044,0.001,62.400,30.000,0.197,-0.755
'[08:16:53.224 26/10/1994]',-0.034,0.044,0.001,61.150,30.113,0.145,-0.753
'[08:16:53.226 26/10/1994]',-0.034,0.034,0.001,61.150,30.113,0.145,-0.753
'[08:16:53.228 26/10/1994]',-0.034,0.034,0.001,61.150,30.113,0.145,-0.753
'[08:16:53.230 26/10/1994]',-0.033,0.034,0.001,61.150,30.113,0.145,-0.753
'[08:16:53.232 26/10/1994]',-0.033,0.044,0.001,60.100,30.225,0.094,-0.750
'[08:16:53.234 26/10/1994]',-0.032,0.044,0.001,60.100,30.225,0.094,-0.750
'[08:16:53.236 26/10/1994]',-0.031,0.022,0.001,60.100,30.225,0.094,-0.750
'[08:16:53.238 26/10/1994]',-0.030,0.011,0.001,60.100,30.225,0.094,-0.750
'[08:16:53.240 26/10/1994]',-0.029,0.011,0.001,59.200,30.350,0.041,-0.748
'[08:16:53.242 26/10/1994]',-0.028,0.011,0.001,59.200,30.350,0.041,-0.748
'[08:16:53.244 26/10/1994]',-0.028,0.011,0.001,59.200,30.350,0.041,-0.748
'[08:16:53.246 26/10/1994]',-0.027,0.011,0.001,59.200,30.350,0.041,-0.748
'[08:16:53.248 26/10/1994]',-0.026,0.011,0.001,58.550,30.462,-0.010,-0.746
'[08:16:53.250 26/10/1994]',-0.026,0.011,0.001,58.550,30.462,-0.010,-0.746
'[08:16:53.252 26/10/1994]',-0.029,0.011,0.001,58.550,30.462,-0.010,-0.746
'[08:16:53.254 26/10/1994]',-0.031,0.001,0.001,58.550,30.462,-0.010,-0.746
'[08:16:53.256 26/10/1994]',-0.034,0.001,-0.010,58.000,30.575,-0.061,-0.743
'[08:16:53.258 26/10/1994]',-0.037,0.022,-0.010,58.000,30.575,-0.061,-0.743
'[08:16:53.260 26/10/1994]',-0.039,0.022,-0.010,58.000,30.575,-0.061,-0.743
'[08:16:53.262 26/10/1994]',-0.041,0.022,0.001,58.000,30.575,-0.061,-0.743
'[08:16:53.264 26/10/1994]',-0.041,0.011,0.001,57.500,30.700,-0.110,-0.741
'[08:16:53.266 26/10/1994]',-0.041,0.011,0.001,57.500,30.700,-0.110,-0.741
'[08:16:53.268 26/10/1994]',-0.041,0.011,0.001,57.500,30.700,-0.110,-0.741
'[08:16:53.270 26/10/1994]',-0.040,0.001,0.001,57.500,30.700,-0.110,-0.741
'[08:16:53.272 26/10/1994]',-0.040,0.001,0.001,57.300,30.750,-0.158,-0.740
'[08:16:53.274 26/10/1994]',-0.039,0.001,-0.010,57.300,30.750,-0.158,-0.740
'[08:16:53.276 26/10/1994]',-0.038,0.001,-0.010,57.300,30.750,-0.158,-0.740
'[08:16:53.278 26/10/1994]',-0.038,0.001,-0.010,57.300,30.750,-0.158,-0.740
'[08:16:53.280 26/10/1994]',-0.039,0.001,-0.010,57.300,30.750,-0.202,-0.738
'[08:16:53.282 26/10/1994]',-0.040,0.001,-0.010,57.300,30.750,-0.202,-0.738
'[08:16:53.284 26/10/1994]',-0.040,0.001,-0.010,57.300,30.750,-0.202,-0.738
'[08:16:53.286 26/10/1994]',-0.040,0.011,-0.010,57.300,30.750,-0.202,-0.738
'[08:16:53.288 26/10/1994]',-0.036,0.011,0.001,57.500,30.637,-0.245,-0.735
'[08:16:53.290 26/10/1994]',-0.033,0.011,0.001,57.500,30.637,-0.245,-0.735
'[08:16:53.292 26/10/1994]',-0.024,0.001,0.001,57.500,30.637,-0.245,-0.735
'[08:16:53.294 26/10/1994]',-0.014,0.011,-0.010,57.500,30.637,-0.245,-0.735
'[08:16:53.296 26/10/1994]',0.009,0.011,-0.010,58.000,30.400,-0.285,-0.732
'[08:16:53.298 26/10/1994]',0.032,0.011,-0.021,58.000,30.400,-0.285,-0.732
'[08:16:53.300 26/10/1994]',0.077,0.001,-0.054,58.000,30.400,-0.285,-0.732
'[08:16:53.302 26/10/1994]',0.122,-0.010,-0.087,58.000,30.400,-0.285,-0.732
'[08:16:53.304 26/10/1994]',0.193,-0.010,-0.131,58.700,30.000,-0.323,-0.729
'[08:16:53.306 26/10/1994]',0.263,-0.021,-0.174,58.700,30.000,-0.323,-0.729
'[08:16:53.308 26/10/1994]',0.349,-0.032,-0.230,58.700,30.000,-0.323,-0.729
'[08:16:53.310 26/10/1994]',0.436,-0.076,-0.274,58.700,30.000,-0.323,-0.729
'[08:16:53.312 26/10/1994]',0.518,-0.131,-0.339,59.600,29.462,-0.356,-0.725
'[08:16:53.314 26/10/1994]',0.600,-0.207,-0.383,59.600,29.462,-0.356,-0.725
'[08:16:53.316 26/10/1994]',0.651,-0.295,-0.427,59.600,29.462,-0.356,-0.725
'[08:16:53.318 26/10/1994]',0.703,-0.383,-0.470,59.600,29.462,-0.356,-0.725
'[08:16:53.320 26/10/1994]',0.708,-0.492,-0.503,60.600,28.875,-0.387,-0.721
'[08:16:53.322 26/10/1994]',0.712,-0.536,-0.514,60.600,28.875,-0.387,-0.721
'[08:16:53.324 26/10/1994]',0.669,-0.581,-0.514,60.600,28.875,-0.387,-0.721
'[08:16:53.326 26/10/1994]',0.626,-0.581,-0.492,60.600,28.875,-0.387,-0.721
'[08:16:53.328 26/10/1994]',0.552,-0.570,-0.460,61.750,28.175,-0.414,-0.717
'[08:16:53.330 26/10/1994]',0.479,-0.536,-0.427,61.750,28.175,-0.414,-0.717
'[08:16:53.332 26/10/1994]',0.398,-0.503,-0.383,61.750,28.175,-0.414,-0.717
'[08:16:53.334 26/10/1994]',0.317,-0.460,-0.339,61.750,28.175,-0.414,-0.717
'[08:16:53.336 26/10/1994]',0.248,-0.405,-0.284,62.950,27.413,-0.436,-0.713
'[08:16:53.338 26/10/1994]',0.179,-0.350,-0.230,62.950,27.413,-0.436,-0.713
'[08:16:53.340 26/10/1994]',0.129,-0.284,-0.185,62.950,27.413,-0.436,-0.713
'[08:16:53.342 26/10/1994]',0.078,-0.230,-0.142,62.950,27.413,-0.436,-0.713
'[08:16:53.344 26/10/1994]',0.046,-0.197,-0.109,64.250,26.600,-0.455,-0.709
'[08:16:53.346 26/10/1994]',0.014,-0.153,-0.065,64.250,26.600,-0.455,-0.709
'[08:16:53.348 26/10/1994]',-0.004,-0.120,-0.043,64.250,26.600,-0.455,-0.709
'[08:16:53.350 26/10/1994]',-0.022,-0.087,-0.010,64.250,26.600,-0.455,-0.709
'[08:16:53.352 26/10/1994]',-0.030,-0.076,0.001,65.600,25.837,-0.469,-0.704
'[08:16:53.354 26/10/1994]',-0.039,-0.054,0.001,65.600,25.837,-0.469,-0.704
'[08:16:53.356 26/10/1994]',-0.044,-0.032,0.011,65.600,25.837,-0.469,-0.704
'[08:16:53.358 26/10/1994]',-0.050,-0.021,0.022,65.600,25.837,-0.469,-0.704
'[08:16:53.360 26/10/1994]',-0.056,-0.010,0.022,66.950,25.075,-0.477,-0.700
'[08:16:53.362 26/10/1994]',-0.061,0.001,0.022,66.950,25.075,-0.477,-0.700
'[08:16:53.364 26/10/1994]',-0.064,0.001,0.034,66.950,25.075,-0.477,-0.700
'[08:16:53.366 26/10/1994]',-0.067,0.011,0.034,66.950,25.075,-0.477,-0.700
'[08:16:53.368 26/10/1994]',-0.069,0.011,0.034,68.250,24.425,-0.481,-0.695
'[08:16:53.370 26/10/1994]',-0.070,0.011,0.034,68.250,24.425,-0.481,-0.695
'[08:16:53.372 26/10/1994]',-0.070,0.011,0.034,68.250,24.425,-0.481,-0.695
'[08:16:53.374 26/10/1994]',-0.070,0.011,0.034,68.250,24.425,-0.481,-0.695
'[08:16:53.376 26/10/1994]',-0.070,0.011,0.044,69.400,23.788,-0.502,-0.691
'[08:16:53.378 26/10/1994]',-0.069,0.022,0.044,69.400,23.788,-0.502,-0.691
'[08:16:53.380 26/10/1994]',-0.068,0.022,0.044,69.400,23.788,-0.502,-0.691
'[08:16:53.382 26/10/1994]',-0.066,0.022,0.044,69.400,23.788,-0.502,-0.691
'[08:16:53.384 26/10/1994]',-0.065,0.011,0.044,70.350,23.200,-0.498,-0.686
'[08:16:53.386 26/10/1994]',-0.063,0.011,0.044,70.350,23.200,-0.498,-0.686
'[08:16:53.388 26/10/1994]',-0.062,0.001,0.044,70.350,23.200,-0.498,-0.686
'[08:16:53.390 26/10/1994]',-0.062,0.001,0.044,70.350,23.200,-0.498,-0.686
'[08:16:53.392 26/10/1994]',-0.062,0.001,0.034,71.100,22.613,-0.488,-0.681
'[08:16:53.394 26/10/1994]',-0.062,0.011,0.034,71.100,22.613,-0.488,-0.681
'[08:16:53.396 26/10/1994]',-0.061,0.011,0.034,71.100,22.613,-0.488,-0.681
'[08:16:53.398 26/10/1994]',-0.060,0.022,0.044,71.100,22.613,-0.488,-0.681
'[08:16:53.400 26/10/1994]',-0.059,0.022,0.044,71.600,22.087,-0.476,-0.676
'[08:16:53.402 26/10/1994]',-0.058,0.022,0.056,71.600,22.087,-0.476,-0.676
'[08:16:53.404 26/10/1994]',-0.056,0.011,0.044,71.600,22.087,-0.476,-0.676
'[08:16:53.406 26/10/1994]',-0.054,0.011,0.044,71.600,22.087,-0.476,-0.676
'[08:16:53.408 26/10/1994]',-0.053,0.011,0.044,71.800,21.675,-0.462,-0.670
'[08:16:53.410 26/10/1994]',-0.052,0.011,0.034,71.800,21.675,-0.462,-0.670
'[08:16:53.412 26/10/1994]',-0.051,0.001,0.034,71.800,21.675,-0.462,-0.670
'[08:16:53.414 26/10/1994]',-0.051,0.001,0.034,71.800,21.675,-0.462,-0.670
'[08:16:53.416 26/10/1994]',-0.051,0.011,0.034,71.850,21.500,-0.444,-0.664
'[08:16:53.418 26/10/1994]',-0.051,0.011,0.034,71.850,21.500,-0.444,-0.664
'[08:16:53.420 26/10/1994]',-0.051,0.001,0.044,71.850,21.500,-0.444,-0.664
'[08:16:53.422 26/10/1994]',-0.052,0.001,0.044,71.850,21.500,-0.444,-0.664
'[08:16:53.424 26/10/1994]',-0.052,0.001,0.044,71.750,21.738,-0.424,-0.657
'[08:16:53.426 26/10/1994]',-0.052,0.011,0.044,71.750,21.738,-0.424,-0.657
'[08:16:53.428 26/10/1994]',-0.051,0.011,0.044,71.750,21.738,-0.424,-0.657
'[08:16:53.430 26/10/1994]',-0.051,0.022,0.044,71.750,21.738,-0.424,-0.657
'[08:16:53.432 26/10/1994]',-0.051,0.022,0.044,71.400,22.438,-0.406,-0.650
'[08:16:53.434 26/10/1994]',-0.051,0.034,0.056,71.400,22.438,-0.406,-0.650
'[08:16:53.436 26/10/1994]',-0.051,0.034,0.044,71.400,22.438,-0.406,-0.650
'[08:16:53.438 26/10/1994]',-0.051,0.034,0.044,71.400,22.438,-0.406,-0.650
'[08:16:53.440 26/10/1994]',-0.050,0.034,0.044,70.950,23.375,-0.387,-0.642
'[08:16:53.442 26/10/1994]',-0.048,0.044,0.044,70.950,23.375,-0.387,-0.642
'[08:16:53.444 26/10/1994]',-0.046,0.044,0.056,70.950,23.375,-0.387,-0.642
'[08:16:53.446 26/10/1994]',-0.045,0.034,0.056,70.950,23.375,-0.387,-0.642
'[08:16:53.448 26/10/1994]',-0.043,0.022,0.044,70.350,24.188,-0.367,-0.634
'[08:16:53.450 26/10/1994]',-0.042,0.001,0.044,70.350,24.188,-0.367,-0.634
'[08:16:53.452 26/10/1994]',-0.042,0.001,0.056,70.350,24.188,-0.367,-0.634
'[08:16:53.454 26/10/1994]',-0.041,0.001,0.056,70.350,24.188,-0.367,-0.634
'[08:16:53.456 26/10/1994]',-0.041,0.001,0.056,69.650,24.663,-0.350,-0.625
'[08:16:53.458 26/10/1994]',-0.040,0.011,0.067,69.650,24.663,-0.350,-0.625
'[08:16:53.460 26/10/1994]',-0.040,0.011,0.067,69.650,24.663,-0.350,-0.625
'[08:16:53.462 26/10/1994]',-0.039,0.022,0.067,69.650,24.663,-0.350,-0.625
'[08:16:53.464 26/10/1994]',-0.037,0.034,0.067,68.950,25.012,-0.335,-0.617
'[08:16:53.466 26/10/1994]',-0.036,0.034,0.067,68.950,25.012,-0.335,-0.617
'[08:16:53.468 26/10/1994]',-0.035,0.022,0.056,68.950,25.012,-0.335,-0.617
'[08:16:53.470 26/10/1994]',-0.034,0.011,0.056,68.950,25.012,-0.335,-0.617
'[08:16:53.472 26/10/1994]',-0.033,0.011,0.056,68.250,25.488,-0.321,-0.608
'[08:16:53.474 26/10/1994]',-0.032,0.022,0.056,68.250,25.488,-0.321,-0.608
'[08:16:53.476 26/10/1994]',-0.030,0.034,0.056,68.250,25.488,-0.321,-0.608
'[08:16:53.478 26/10/1994]',-0.029,0.034,0.067,68.250,25.488,-0.321,-0.608
'[08:16:53.480 26/10/1994]',-0.028,0.044,0.067,67.500,26.188,-0.308,-0.598
'[08:16:53.482 26/10/1994]',-0.026,0.044,0.067,67.500,26.188,-0.308,-0.598
'[08:16:53.484 26/10/1994]',-0.025,0.034,0.067,67.500,26.188,-0.308,-0.598
'[08:16:53.486 26/10/1994]',-0.024,0.034,0.067,67.500,26.188,-0.308,-0.598
'[08:16:53.488 26/10/1994]',-0.023,0.011,0.067,66.750,27.000,-0.297,-0.587
'[08:16:53.490 26/10/1994]',-0.022,0.022,0.067,66.750,27.000,-0.297,-0.587
'[08:16:53.492 26/10/1994]',-0.020,0.034,0.056,66.750,27.000,-0.297,-0.587
'[08:16:53.494 26/10/1994]',-0.018,0.044,0.056,66.750,27.000,-0.297,-0.587
'[08:16:53.496 26/10/1994]',-0.015,0.044,0.056,66.150,27.825,-0.289,-0.576
'[08:16:53.498 26/10/1994]',-0.012,0.034,0.056,66.150,27.825,-0.289,-0.576
'[08:16:53.500 26/10/1994]',-0.008,0.034,0.056,66.150,27.825,-0.289,-0.576
'[08:16:53.502 26/10/1994]',-0.004,0.022,0.067,66.150,27.825,-0.289,-0.576
'[08:16:53.504 26/10/1994]',-0.002,0.011,0.067,65.650,28.587,-0.284,-0.565
'[08:16:53.506 26/10/1994]',0.001,0.022,0.067,65.650,28.587,-0.284,-0.565
'[08:16:53.508 26/10/1994]',0.003,0.034,0.067,65.650,28.587,-0.284,-0.565
'[08:16:53.510 26/10/1994]',0.005,0.044,0.077,65.650,28.587,-0.284,-0.565
'[08:16:53.512 26/10/1994]',0.007,0.044,0.077,65.600,29.113,-0.280,-0.552
'[08:16:53.514 26/10/1994]',0.009,0.034,0.077,65.600,29.113,-0.280,-0.552
'[08:16:53.516 26/10/1994]',0.011,0.034,0.077,65.600,29.113,-0.280,-0.552
'[08:16:53.518 26/10/1994]',0.014,0.034,0.077,65.600,29.113,-0.280,-0.552
'[08:16:53.520 26/10/1994]',0.017,0.022,0.077,66.250,29.413,-0.277,-0.539
'[08:16:53.522 26/10/1994]',0.019,0.022,0.077,66.250,29.413,-0.277,-0.539
'[08:16:53.524 26/10/1994]',0.021,0.011,0.077,66.250,29.413,-0.277,-0.539
'[08:16:53.526 26/10/1994]',0.023,0.011,0.077,66.250,29.413,-0.277,-0.539
'[08:16:53.528 26/10/1994]',0.025,0.022,0.077,67.900,29.462,-0.276,-0.526
'[08:16:53.530 26/10/1994]',0.027,0.034,0.077,67.900,29.462,-0.276,-0.526
'[08:16:53.532 26/10/1994]',0.030,0.034,0.088,67.900,29.462,-0.276,-0.526
'[08:16:53.534 26/10/1994]',0.034,0.022,0.088,67.900,29.462,-0.276,-0.526
'[08:16:53.536 26/10/1994]',0.038,0.022,0.088,70.600,29.525,-0.276,-0.512
'[08:16:53.538 26/10/1994]',0.042,0.034,0.088,70.600,29.525,-0.276,-0.512
'[08:16:53.540 26/10/1994]',0.045,0.034,0.077,70.600,29.525,-0.276,-0.512
'[08:16:53.542 26/10/1994]',0.048,0.022,0.077,70.600,29.525,-0.276,-0.512
'[08:16:53.544 26/10/1994]',0.050,0.022,0.067,74.250,29.525,-0.276,-0.498
'[08:16:53.546 26/10/1994]',0.052,0.034,0.077,74.250,29.525,-0.276,-0.498
'[08:16:53.548 26/10/1994]',0.054,0.034,0.077,74.250,29.525,-0.276,-0.498
'[08:16:53.550 26/10/1994]',0.057,0.034,0.077,74.250,29.525,-0.276,-0.498
'[08:16:53.552 26/10/1994]',0.060,0.022,0.067,78.500,29.587,-0.276,-0.484
'[08:16:53.554 26/10/1994]',0.063,0.022,0.067,78.500,29.587,-0.276,-0.484
'[08:16:53.556 26/10/1994]',0.066,0.022,0.067,78.500,29.587,-0.276,-0.484
'[08:16:53.558 26/10/1994]',0.069,0.022,0.067,78.500,29.587,-0.276,-0.484
'[08:16:53.560 26/10/1994]',0.071,0.022,0.067,83.250,29.700,-0.276,-0.470
'[08:16:53.562 26/10/1994]',0.074,0.011,0.067,83.250,29.700,-0.276,-0.470
'[08:16:53.564 26/10/1994]',0.075,0.022,0.067,83.250,29.700,-0.276,-0.470
'[08:16:53.566 26/10/1994]',0.076,0.022,0.067,83.250,29.700,-0.276,-0.470
'[08:16:53.568 26/10/1994]',0.076,0.022,0.067,88.200,30.050,-0.271,-0.457
'[08:16:53.570 26/10/1994]',0.076,0.011,0.067,88.200,30.050,-0.271,-0.457
'[08:16:53.572 26/10/1994]',0.074,0.001,0.067,88.200,30.050,-0.271,-0.457
'[08:16:53.574 26/10/1994]',0.072,0.001,0.067,88.200,30.050,-0.271,-0.457
'[08:16:53.576 26/10/1994]',0.068,0.001,0.056,93.450,30.462,-0.262,-0.444
'[08:16:53.578 26/10/1994]',0.064,0.001,0.056,93.450,30.462,-0.262,-0.444
'[08:16:53.580 26/10/1994]',0.061,0.011,0.044,93.450,30.462,-0.262,-0.444
'[08:16:53.582 26/10/1994]',0.058,0.011,0.044,93.450,30.462,-0.262,-0.444
'[08:16:53.584 26/10/1994]',0.056,0.011,0.056,98.450,30.938,-0.246,-0.432
'[08:16:53.586 26/10/1994]',0.054,0.011,0.056,98.450,30.938,-0.246,-0.432
