'Time and date','V','aVL','V','ABP','PAP','CVP','PLETH'
'[10:02:34.928 29/12/1995]',-0.162,-0.460,-0.252,99.450,45.688,12.500,0.365
'[10:02:34.930 29/12/1995]',-0.218,-0.525,-0.284,99.450,45.688,12.500,0.365
'[10:02:34.932 29/12/1995]',-0.218,-0.558,-0.306,99.450,45.688,12.500,0.365
'[10:02:34.934 29/12/1995]',-0.218,-0.592,-0.317,99.450,45.688,12.500,0.365
'[10:02:34.936 29/12/1995]',-0.218,-0.570,-0.306,95.250,47.915,12.325,0.327
'[10:02:34.938 29/12/1995]',-0.218,-0.547,-0.306,95.250,47.915,12.325,0.327
'[10:02:34.940 29/12/1995]',-0.162,-0.503,-0.274,95.250,47.915,12.325,0.327
'[10:02:34.942 29/12/1995]',-0.162,-0.449,-0.240,95.250,47.915,12.325,0.327
'[10:02:34.944 29/12/1995]',-0.162,-0.416,-0.230,90.450,48.090,12.150,0.286
'[10:02:34.946 29/12/1995]',-0.162,-0.394,-0.207,90.450,48.090,12.150,0.286
'[10:02:34.948 29/12/1995]',-0.106,-0.361,-0.185,90.450,48.090,12.150,0.286
'[10:02:34.950 29/12/1995]',-0.106,-0.350,-0.174,90.450,48.090,12.150,0.286
'[10:02:34.952 29/12/1995]',-0.106,-0.317,-0.174,87.150,46.914,12.025,0.244
'[10:02:34.954 29/12/1995]',-0.106,-0.295,-0.164,87.150,46.914,12.025,0.244
'[10:02:34.956 29/12/1995]',-0.106,-0.263,-0.174,87.150,46.914,12.025,0.244
'[10:02:34.958 29/12/1995]',-0.106,-0.240,-0.164,87.150,46.914,12.025,0.244
'[10:02:34.960 29/12/1995]',-0.106,-0.230,-0.153,83.400,45.338,11.912,0.204
'[10:02:34.962 29/12/1995]',-0.106,-0.230,-0.142,83.400,45.338,11.912,0.204
'[10:02:34.964 29/12/1995]',-0.106,-0.230,-0.153,83.400,45.338,11.912,0.204
'[10:02:34.966 29/12/1995]',-0.106,-0.230,-0.153,83.400,45.338,11.912,0.204
'[10:02:34.968 29/12/1995]',-0.106,-0.218,-0.153,78.350,43.586,11.912,0.166
'[10:02:34.970 29/12/1995]',-0.106,-0.218,-0.153,78.350,43.586,11.912,0.166
'[10:02:34.972 29/12/1995]',-0.106,-0.197,-0.153,78.350,43.586,11.912,0.166
'[10:02:34.974 29/12/1995]',-0.106,-0.164,-0.142,78.350,43.586,11.912,0.166
'[10:02:34.976 29/12/1995]',-0.106,-0.164,-0.142,74.000,41.535,11.963,0.129
'[10:02:34.978 29/12/1995]',-0.106,-0.153,-0.142,74.000,41.535,11.963,0.129
'[10:02:34.980 29/12/1995]',-0.106,-0.164,-0.142,74.000,41.535,11.963,0.129
'[10:02:34.982 29/12/1995]',-0.106,-0.164,-0.153,74.000,41.535,11.963,0.129
'[10:02:34.984 29/12/1995]',-0.106,-0.164,-0.153,70.850,39.108,12.088,0.094
'[10:02:34.986 29/12/1995]',-0.106,-0.174,-0.164,70.850,39.108,12.088,0.094
'[10:02:34.988 29/12/1995]',-0.106,-0.174,-0.164,70.850,39.108,12.088,0.094
'[10:02:34.990 29/12/1995]',-0.106,-0.164,-0.164,70.850,39.108,12.088,0.094
'[10:02:34.992 29/12/1995]',-0.106,-0.153,-0.164,68.750,36.656,12.262,0.060
'[10:02:34.994 29/12/1995]',-0.106,-0.153,-0.164,68.750,36.656,12.262,0.060
'[10:02:34.996 29/12/1995]',-0.106,-0.153,-0.174,68.750,36.656,12.262,0.060
'[10:02:34.998 29/12/1995]',-0.106,-0.153,-0.174,68.750,36.656,12.262,0.060
'[10:02:35.000 29/12/1995]',-0.106,-0.142,-0.185,67.750,34.379,12.438,0.028
'[10:02:35.002 29/12/1995]',-0.106,-0.142,-0.185,67.750,34.379,12.438,0.028
'[10:02:35.004 29/12/1995]',-0.106,-0.120,-0.185,67.750,34.379,12.438,0.028
'[10:02:35.006 29/12/1995]',-0.106,-0.098,-0.174,67.750,34.379,12.438,0.028
'[10:02:35.008 29/12/1995]',-0.106,-0.065,-0.164,68.050,32.377,12.725,-0.003
'[10:02:35.010 29/12/1995]',-0.106,-0.054,-0.153,68.050,32.377,12.725,-0.003
'[10:02:35.012 29/12/1995]',-0.106,-0.054,-0.153,68.050,32.377,12.725,-0.003
'[10:02:35.014 29/12/1995]',-0.106,-0.054,-0.153,68.050,32.377,12.725,-0.003
'[10:02:35.016 29/12/1995]',-0.106,-0.054,-0.153,68.700,30.726,13.025,-0.034
'[10:02:35.018 29/12/1995]',-0.106,-0.054,-0.164,68.700,30.726,13.025,-0.034
'[10:02:35.020 29/12/1995]',-0.106,-0.043,-0.153,68.700,30.726,13.025,-0.034
'[10:02:35.022 29/12/1995]',-0.106,-0.032,-0.153,68.700,30.726,13.025,-0.034
'[10:02:35.024 29/12/1995]',-0.106,-0.032,-0.153,69.600,29.324,13.375,-0.062
'[10:02:35.026 29/12/1995]',-0.106,-0.021,-0.153,69.600,29.324,13.375,-0.062
'[10:02:35.028 29/12/1995]',-0.106,-0.021,-0.142,69.600,29.324,13.375,-0.062
'[10:02:35.030 29/12/1995]',-0.106,-0.032,-0.142,69.600,29.324,13.375,-0.062
'[10:02:35.032 29/12/1995]',-0.051,-0.043,-0.120,71.450,28.223,13.787,-0.091
'[10:02:35.034 29/12/1995]',-0.051,-0.065,-0.131,71.450,28.223,13.787,-0.091
'[10:02:35.036 29/12/1995]',-0.051,-0.076,-0.120,71.450,28.223,13.787,-0.091
'[10:02:35.038 29/12/1995]',-0.051,-0.098,-0.109,71.450,28.223,13.787,-0.091
'[10:02:35.040 29/12/1995]',-0.051,-0.098,-0.109,74.050,27.398,14.200,-0.119
'[10:02:35.042 29/12/1995]',-0.051,-0.098,-0.109,74.050,27.398,14.200,-0.119
'[10:02:35.044 29/12/1995]',-0.051,-0.098,-0.098,74.050,27.398,14.200,-0.119
'[10:02:35.046 29/12/1995]',-0.051,-0.098,-0.098,74.050,27.398,14.200,-0.119
'[10:02:35.048 29/12/1995]',-0.051,-0.120,-0.098,76.200,26.747,14.550,-0.146
'[10:02:35.050 29/12/1995]',-0.051,-0.120,-0.109,76.200,26.747,14.550,-0.146
'[10:02:35.052 29/12/1995]',-0.051,-0.131,-0.120,76.200,26.747,14.550,-0.146
'[10:02:35.054 29/12/1995]',-0.051,-0.131,-0.120,76.200,26.747,14.550,-0.146
'[10:02:35.056 29/12/1995]',-0.051,-0.120,-0.120,77.500,26.397,14.963,-0.170
'[10:02:35.058 29/12/1995]',-0.051,-0.120,-0.120,77.500,26.397,14.963,-0.170
'[10:02:35.060 29/12/1995]',-0.051,-0.120,-0.120,77.500,26.397,14.963,-0.170
'[10:02:35.062 29/12/1995]',-0.051,-0.131,-0.120,77.500,26.397,14.963,-0.170
'[10:02:35.064 29/12/1995]',-0.106,-0.164,-0.153,77.300,26.272,15.312,-0.193
'[10:02:35.066 29/12/1995]',-0.106,-0.164,-0.174,77.300,26.272,15.312,-0.193
'[10:02:35.068 29/12/1995]',-0.106,-0.164,-0.153,77.300,26.272,15.312,-0.193
'[10:02:35.070 29/12/1995]',-0.106,-0.153,-0.153,77.300,26.272,15.312,-0.193
'[10:02:35.072 29/12/1995]',-0.106,-0.153,-0.142,75.150,26.272,15.662,-0.213
'[10:02:35.074 29/12/1995]',-0.051,-0.142,-0.131,75.150,26.272,15.662,-0.213
'[10:02:35.076 29/12/1995]',-0.051,-0.142,-0.120,75.150,26.272,15.662,-0.213
'[10:02:35.078 29/12/1995]',-0.051,-0.142,-0.120,75.150,26.272,15.662,-0.213
'[10:02:35.080 29/12/1995]',-0.051,-0.153,-0.120,71.650,26.397,15.950,-0.230
'[10:02:35.082 29/12/1995]',-0.051,-0.153,-0.120,71.650,26.397,15.950,-0.230
'[10:02:35.084 29/12/1995]',-0.051,-0.164,-0.131,71.650,26.397,15.950,-0.230
'[10:02:35.086 29/12/1995]',-0.051,-0.164,-0.131,71.650,26.397,15.950,-0.230
'[10:02:35.088 29/12/1995]',-0.051,-0.153,-0.131,68.350,26.522,16.250,-0.244
'[10:02:35.090 29/12/1995]',-0.051,-0.153,-0.131,68.350,26.522,16.250,-0.244
'[10:02:35.092 29/12/1995]',-0.051,-0.153,-0.131,68.350,26.522,16.250,-0.244
'[10:02:35.094 29/12/1995]',-0.051,-0.153,-0.120,68.350,26.522,16.250,-0.244
'[10:02:35.096 29/12/1995]',-0.051,-0.153,-0.120,66.050,26.697,16.475,-0.258
'[10:02:35.098 29/12/1995]',-0.051,-0.164,-0.131,66.050,26.697,16.475,-0.258
'[10:02:35.100 29/12/1995]',-0.051,-0.164,-0.120,66.050,26.697,16.475,-0.258
'[10:02:35.102 29/12/1995]',-0.051,-0.164,-0.131,66.050,26.697,16.475,-0.258
'[10:02:35.104 29/12/1995]',-0.051,-0.164,-0.131,64.500,26.872,16.650,-0.268
'[10:02:35.106 29/12/1995]',-0.051,-0.153,-0.120,64.500,26.872,16.650,-0.268
'[10:02:35.108 29/12/1995]',-0.051,-0.153,-0.120,64.500,26.872,16.650,-0.268
'[10:02:35.110 29/12/1995]',-0.051,-0.142,-0.109,64.500,26.872,16.650,-0.268
'[10:02:35.112 29/12/1995]',-0.051,-0.142,-0.109,63.800,26.972,16.775,-0.279
'[10:02:35.114 29/12/1995]',-0.051,-0.164,-0.109,63.800,26.972,16.775,-0.279
'[10:02:35.116 29/12/1995]',-0.051,-0.164,-0.109,63.800,26.972,16.775,-0.279
'[10:02:35.118 29/12/1995]',-0.051,-0.164,-0.120,63.800,26.972,16.775,-0.279
'[10:02:35.120 29/12/1995]',-0.051,-0.174,-0.120,64.250,27.098,16.837,-0.286
'[10:02:35.122 29/12/1995]',-0.051,-0.164,-0.120,64.250,27.098,16.837,-0.286
'[10:02:35.124 29/12/1995]',-0.051,-0.153,-0.131,64.250,27.098,16.837,-0.286
'[10:02:35.126 29/12/1995]',-0.051,-0.153,-0.120,64.250,27.098,16.837,-0.286
'[10:02:35.128 29/12/1995]',-0.051,-0.142,-0.120,65.250,27.223,16.837,-0.294
'[10:02:35.130 29/12/1995]',-0.051,-0.153,-0.131,65.250,27.223,16.837,-0.294
'[10:02:35.132 29/12/1995]',-0.051,-0.153,-0.131,65.250,27.223,16.837,-0.294
'[10:02:35.134 29/12/1995]',-0.106,-0.164,-0.153,65.250,27.223,16.837,-0.294
'[10:02:35.136 29/12/1995]',-0.106,-0.164,-0.174,66.050,27.273,16.837,-0.301
'[10:02:35.138 29/12/1995]',-0.162,-0.164,-0.218,66.050,27.273,16.837,-0.301
'[10:02:35.140 29/12/1995]',-0.218,-0.153,-0.284,66.050,27.273,16.837,-0.301
'[10:02:35.142 29/12/1995]',-0.273,-0.153,-0.394,66.050,27.273,16.837,-0.301
'[10:02:35.144 29/12/1995]',-0.385,-0.153,-0.536,66.400,27.398,16.837,-0.310
'[10:02:35.146 29/12/1995]',-0.496,-0.153,-0.679,66.400,27.398,16.837,-0.310
'[10:02:35.148 29/12/1995]',-0.608,-0.174,-0.844,66.400,27.398,16.837,-0.310
'[10:02:35.150 29/12/1995]',-0.775,-0.197,-,66.400,27.398,16.837,-0.310
'[10:02:35.152 29/12/1995]',-0.939,-0.207,-,66.350,27.448,16.775,-0.316
'[10:02:35.154 29/12/1995]',-1.051,-0.207,-,66.350,27.448,16.775,-0.316
'[10:02:35.156 29/12/1995]',-1.218,-0.207,-,66.350,27.448,16.775,-0.316
'[10:02:35.158 29/12/1995]',-1.385,-0.207,-,66.350,27.448,16.775,-0.316
'[10:02:35.160 29/12/1995]',-1.552,-0.207,-,66.050,27.498,16.712,-0.324
'[10:02:35.162 29/12/1995]',-1.661,-0.218,-,66.050,27.498,16.712,-0.324
'[10:02:35.164 29/12/1995]',-1.772,-0.207,-,66.050,27.498,16.712,-0.324
'[10:02:35.166 29/12/1995]',-1.884,-0.197,-,66.050,27.498,16.712,-0.324
'[10:02:35.168 29/12/1995]',-1.995,-0.164,-,65.500,27.573,16.600,-0.330
'[10:02:35.170 29/12/1995]',-2.106,-0.142,-,65.500,27.573,16.600,-0.330
'[10:02:35.172 29/12/1995]',-2.162,-0.120,-,65.500,27.573,16.600,-0.330
'[10:02:35.174 29/12/1995]',-2.273,-0.076,-,65.500,27.573,16.600,-0.330
'[10:02:35.176 29/12/1995]',-2.329,-0.054,-,64.650,27.673,16.475,-0.337
'[10:02:35.178 29/12/1995]',-2.382,-0.032,-,64.650,27.673,16.475,-0.337
'[10:02:35.180 29/12/1995]',-2.438,-0.010,-,64.650,27.673,16.475,-0.337
'[10:02:35.182 29/12/1995]',-2.494,0.011,-,64.650,27.673,16.475,-0.337
'[10:02:35.184 29/12/1995]',-2.494,0.011,-,63.800,27.923,16.363,-0.343
'[10:02:35.186 29/12/1995]',-2.494,0.011,-,63.800,27.923,16.363,-0.343
'[10:02:35.188 29/12/1995]',-2.494,0.011,-,63.800,27.923,16.363,-0.343
'[10:02:35.190 29/12/1995]',-2.494,0.011,-,63.800,27.923,16.363,-0.343
'[10:02:35.192 29/12/1995]',-2.494,0.011,-,63.100,28.399,16.250,-0.348
'[10:02:35.194 29/12/1995]',-2.438,-0.010,-,63.100,28.399,16.250,-0.348
'[10:02:35.196 29/12/1995]',-2.382,-0.021,-,63.100,28.399,16.250,-0.348
'[10:02:35.198 29/12/1995]',-2.273,-0.021,-,63.100,28.399,16.250,-0.348
'[10:02:35.200 29/12/1995]',-2.218,-0.010,-,62.600,29.199,16.188,-0.353
'[10:02:35.202 29/12/1995]',-2.106,0.011,-,62.600,29.199,16.188,-0.353
'[10:02:35.204 29/12/1995]',-1.995,0.044,-,62.600,29.199,16.188,-0.353
'[10:02:35.206 29/12/1995]',-1.884,0.100,-,62.600,29.199,16.188,-0.353
'[10:02:35.208 29/12/1995]',-1.772,0.143,-,62.400,30.200,16.188,-0.359
'[10:02:35.210 29/12/1995]',-1.605,0.198,-,62.400,30.200,16.188,-0.359
'[10:02:35.212 29/12/1995]',-1.552,0.231,-,62.400,30.200,16.188,-0.359
'[10:02:35.214 29/12/1995]',-1.441,0.231,-,62.400,30.200,16.188,-0.359
'[10:02:35.216 29/12/1995]',-1.329,0.242,-,62.400,31.151,16.250,-0.365
'[10:02:35.218 29/12/1995]',-1.273,0.275,-,62.400,31.151,16.250,-0.365
'[10:02:35.220 29/12/1995]',-1.162,0.308,-,62.400,31.151,16.250,-0.365
'[10:02:35.222 29/12/1995]',-1.106,0.319,-,62.400,31.151,16.250,-0.365
'[10:02:35.224 29/12/1995]',-0.995,0.351,-,62.550,31.726,16.425,-0.371
'[10:02:35.226 29/12/1995]',-0.884,0.362,-,62.550,31.726,16.425,-0.371
'[10:02:35.228 29/12/1995]',-0.775,0.396,-,62.550,31.726,16.425,-0.371
'[10:02:35.230 29/12/1995]',-0.719,0.396,-0.920,62.550,31.726,16.425,-0.371
'[10:02:35.232 29/12/1995]',-0.608,0.406,-0.788,62.600,32.077,16.712,-0.376
'[10:02:35.234 29/12/1995]',-0.496,0.406,-0.690,62.600,32.077,16.712,-0.376
'[10:02:35.236 29/12/1995]',-0.441,0.406,-0.581,62.600,32.077,16.712,-0.376
'[10:02:35.238 29/12/1995]',-0.329,0.417,-0.470,62.600,32.077,16.712,-0.376
'[10:02:35.240 29/12/1995]',-0.273,0.417,-0.372,62.400,32.552,17.062,-0.382
'[10:02:35.242 29/12/1995]',-0.218,0.406,-0.284,62.400,32.552,17.062,-0.382
'[10:02:35.244 29/12/1995]',-0.162,0.373,-0.207,62.400,32.552,17.062,-0.382
'[10:02:35.246 29/12/1995]',-0.106,0.330,-0.153,62.400,32.552,17.062,-0.382
'[10:02:35.248 29/12/1995]',-0.051,0.297,-0.098,61.800,33.378,17.587,-0.390
'[10:02:35.250 29/12/1995]',-0.051,0.242,-0.065,61.800,33.378,17.587,-0.390
'[10:02:35.252 29/12/1995]',0.005,0.176,-0.043,61.800,33.378,17.587,-0.390
'[10:02:35.254 29/12/1995]',0.005,0.143,0.001,61.800,33.378,17.587,-0.390
'[10:02:35.256 29/12/1995]',0.005,0.111,0.034,61.050,34.604,18.125,-0.396
'[10:02:35.258 29/12/1995]',0.005,0.067,0.056,61.050,34.604,18.125,-0.396
'[10:02:35.260 29/12/1995]',0.058,0.044,0.088,61.050,34.604,18.125,-0.396
'[10:02:35.262 29/12/1995]',0.058,0.022,0.133,61.050,34.604,18.125,-0.396
'[10:02:35.264 29/12/1995]',0.114,-0.021,0.154,60.150,35.730,18.712,-0.395
'[10:02:35.266 29/12/1995]',0.114,-0.054,0.187,60.150,35.730,18.712,-0.395
'[10:02:35.268 29/12/1995]',0.114,-0.076,0.220,60.150,35.730,18.712,-0.395
'[10:02:35.270 29/12/1995]',0.170,-0.109,0.242,60.150,35.730,18.712,-0.395
'[10:02:35.272 29/12/1995]',0.170,-0.131,0.275,59.350,36.656,19.238,-0.403
'[10:02:35.274 29/12/1995]',0.225,-0.142,0.308,59.350,36.656,19.238,-0.403
'[10:02:35.276 29/12/1995]',0.225,-0.153,0.319,59.350,36.656,19.238,-0.403
'[10:02:35.278 29/12/1995]',0.225,-0.153,0.341,59.350,36.656,19.238,-0.403
'[10:02:35.280 29/12/1995]',0.225,-0.153,0.351,58.650,37.306,19.825,-0.410
'[10:02:35.282 29/12/1995]',0.225,-0.164,0.351,58.650,37.306,19.825,-0.410
'[10:02:35.284 29/12/1995]',0.225,-0.174,0.351,58.650,37.306,19.825,-0.410
'[10:02:35.286 29/12/1995]',0.225,-0.197,0.351,58.650,37.306,19.825,-0.410
'[10:02:35.288 29/12/1995]',0.281,-0.197,0.373,57.900,37.706,20.350,-0.417
'[10:02:35.290 29/12/1995]',0.281,-0.207,0.385,57.900,37.706,20.350,-0.417
'[10:02:35.292 29/12/1995]',0.281,-0.197,0.396,57.900,37.706,20.350,-0.417
'[10:02:35.294 29/12/1995]',0.281,-0.197,0.406,57.900,37.706,20.350,-0.417
'[10:02:35.296 29/12/1995]',0.281,-0.197,0.417,57.550,37.706,20.812,-0.424
'[10:02:35.298 29/12/1995]',0.281,-0.207,0.428,57.550,37.706,20.812,-0.424
'[10:02:35.300 29/12/1995]',0.337,-0.207,0.440,57.550,37.706,20.812,-0.424
'[10:02:35.302 29/12/1995]',0.281,-0.218,0.440,57.550,37.706,20.812,-0.424
'[10:02:35.304 29/12/1995]',0.337,-0.207,0.462,57.550,37.356,21.225,-0.431
'[10:02:35.306 29/12/1995]',0.337,-0.207,0.462,57.550,37.356,21.225,-0.431
'[10:02:35.308 29/12/1995]',0.337,-0.207,0.483,57.550,37.356,21.225,-0.431
'[10:02:35.310 29/12/1995]',0.337,-0.197,0.494,57.550,37.356,21.225,-0.431
'[10:02:35.312 29/12/1995]',0.392,-0.207,0.516,57.900,37.006,21.400,-0.437
'[10:02:35.314 29/12/1995]',0.392,-0.207,0.527,57.900,37.006,21.400,-0.437
'[10:02:35.316 29/12/1995]',0.392,-0.218,0.527,57.900,37.006,21.400,-0.437
'[10:02:35.318 29/12/1995]',0.392,-0.230,0.538,57.900,37.006,21.400,-0.437
'[10:02:35.320 29/12/1995]',0.392,-0.218,0.549,58.450,37.131,21.462,-0.442
'[10:02:35.322 29/12/1995]',0.392,-0.218,0.560,58.450,37.131,21.462,-0.442
'[10:02:35.324 29/12/1995]',0.448,-0.207,0.593,58.450,37.131,21.462,-0.442
'[10:02:35.326 29/12/1995]',0.448,-0.197,0.615,58.450,37.131,21.462,-0.442
'[10:02:35.328 29/12/1995]',0.448,-0.174,0.625,59.000,37.781,21.525,-0.445
'[10:02:35.330 29/12/1995]',0.448,-0.164,0.647,59.000,37.781,21.525,-0.445
'[10:02:35.332 29/12/1995]',0.504,-0.164,0.658,59.000,37.781,21.525,-0.445
'[10:02:35.334 29/12/1995]',0.504,-0.197,0.680,59.000,37.781,21.525,-0.445
'[10:02:35.336 29/12/1995]',0.504,-0.197,0.692,59.900,38.532,21.462,-0.448
'[10:02:35.338 29/12/1995]',0.504,-0.174,0.725,59.900,38.532,21.462,-0.448
'[10:02:35.340 29/12/1995]',0.559,-0.174,0.757,59.900,38.532,21.462,-0.448
'[10:02:35.342 29/12/1995]',0.559,-0.174,0.790,59.900,38.532,21.462,-0.448
'[10:02:35.344 29/12/1995]',0.615,-0.174,0.823,61.750,39.233,21.462,-0.447
'[10:02:35.346 29/12/1995]',0.615,-0.197,0.845,61.750,39.233,21.462,-0.447
'[10:02:35.348 29/12/1995]',0.615,-0.207,0.856,61.750,39.233,21.462,-0.447
'[10:02:35.350 29/12/1995]',0.671,-0.207,0.889,61.750,39.233,21.462,-0.447
'[10:02:35.352 29/12/1995]',0.671,-0.218,0.911,64.600,40.058,21.288,-0.445
'[10:02:35.354 29/12/1995]',0.727,-0.230,0.933,64.600,40.058,21.288,-0.445
'[10:02:35.356 29/12/1995]',0.727,-0.218,0.988,64.600,40.058,21.288,-0.445
'[10:02:35.358 29/12/1995]',0.727,-0.207,1.010,64.600,40.058,21.288,-0.445
'[10:02:35.360 29/12/1995]',0.782,-0.207,1.024,68.200,41.284,21.113,-0.442
'[10:02:35.362 29/12/1995]',0.835,-0.207,1.024,68.200,41.284,21.113,-0.442
'[10:02:35.364 29/12/1995]',0.835,-0.207,1.024,68.200,41.284,21.113,-0.442
'[10:02:35.366 29/12/1995]',0.835,-0.218,1.024,68.200,41.284,21.113,-0.442
'[10:02:35.368 29/12/1995]',0.835,-0.218,1.024,72.150,42.986,20.812,-0.433
'[10:02:35.370 29/12/1995]',0.891,-0.218,1.024,72.150,42.986,20.812,-0.433
'[10:02:35.372 29/12/1995]',0.891,-0.218,1.024,72.150,42.986,20.812,-0.433
'[10:02:35.374 29/12/1995]',0.947,-0.207,1.024,72.150,42.986,20.812,-0.433
'[10:02:35.376 29/12/1995]',0.947,-0.197,1.024,76.150,44.862,20.587,-0.421
'[10:02:35.378 29/12/1995]',0.947,-0.197,1.024,76.150,44.862,20.587,-0.421
'[10:02:35.380 29/12/1995]',0.947,-0.218,1.024,76.150,44.862,20.587,-0.421
'[10:02:35.382 29/12/1995]',1.003,-0.230,1.024,76.150,44.862,20.587,-0.421
'[10:02:35.384 29/12/1995]',1.003,-0.230,1.024,79.850,46.689,20.462,-0.403
'[10:02:35.386 29/12/1995]',1.003,-0.230,1.024,79.850,46.689,20.462,-0.403
'[10:02:35.388 29/12/1995]',1.003,-0.218,1.024,79.850,46.689,20.462,-0.403
'[10:02:35.390 29/12/1995]',1.003,-0.218,1.024,79.850,46.689,20.462,-0.403
'[10:02:35.392 29/12/1995]',1.058,-0.218,1.024,83.200,48.315,20.288,-0.377
'[10:02:35.394 29/12/1995]',1.058,-0.218,1.024,83.200,48.315,20.288,-0.377
'[10:02:35.396 29/12/1995]',1.058,-0.230,1.024,83.200,48.315,20.288,-0.377
'[10:02:35.398 29/12/1995]',1.058,-0.240,1.024,83.200,48.315,20.288,-0.377
'[10:02:35.400 29/12/1995]',1.003,-0.252,1.024,86.100,49.741,20.113,-0.342
'[10:02:35.402 29/12/1995]',1.003,-0.240,1.024,86.100,49.741,20.113,-0.342
'[10:02:35.404 29/12/1995]',1.003,-0.240,1.024,86.100,49.741,20.113,-0.342
'[10:02:35.406 29/12/1995]',1.003,-0.230,1.024,86.100,49.741,20.113,-0.342
'[10:02:35.408 29/12/1995]',1.003,-0.230,1.024,88.700,50.792,19.938,-0.297
'[10:02:35.410 29/12/1995]',0.947,-0.230,1.024,88.700,50.792,19.938,-0.297
'[10:02:35.412 29/12/1995]',0.947,-0.240,1.024,88.700,50.792,19.938,-0.297
'[10:02:35.414 29/12/1995]',0.947,-0.252,1.024,88.700,50.792,19.938,-0.297
'[10:02:35.416 29/12/1995]',0.891,-0.252,1.024,90.800,51.318,19.700,-0.244
'[10:02:35.418 29/12/1995]',0.891,-0.263,1.024,90.800,51.318,19.700,-0.244
'[10:02:35.420 29/12/1995]',0.835,-0.252,1.024,90.800,51.318,19.700,-0.244
'[10:02:35.422 29/12/1995]',0.835,-0.252,1.024,90.800,51.318,19.700,-0.244
'[10:02:35.424 29/12/1995]',0.782,-0.252,1.024,92.600,51.143,19.462,-0.182
'[10:02:35.426 29/12/1995]',0.782,-0.252,0.999,92.600,51.143,19.462,-0.182
'[10:02:35.428 29/12/1995]',0.727,-0.252,0.966,92.600,51.143,19.462,-0.182
'[10:02:35.430 29/12/1995]',0.727,-0.252,0.922,92.600,51.143,19.462,-0.182
'[10:02:35.432 29/12/1995]',0.671,-0.252,0.878,94.600,50.142,19.288,-0.115
'[10:02:35.434 29/12/1995]',0.615,-0.263,0.834,94.600,50.142,19.288,-0.115
'[10:02:35.436 29/12/1995]',0.615,-0.263,0.779,94.600,50.142,19.288,-0.115
'[10:02:35.438 29/12/1995]',0.559,-0.252,0.747,94.600,50.142,19.288,-0.115
'[10:02:35.440 29/12/1995]',0.504,-0.240,0.703,97.050,48.440,19.113,-0.043
'[10:02:35.442 29/12/1995]',0.504,-0.240,0.669,97.050,48.440,19.113,-0.043
'[10:02:35.444 29/12/1995]',0.448,-0.252,0.625,97.050,48.440,19.113,-0.043
'[10:02:35.446 29/12/1995]',0.448,-0.252,0.593,97.050,48.440,19.113,-0.043
'[10:02:35.448 29/12/1995]',0.392,-0.252,0.560,99.750,46.163,19.000,0.030
'[10:02:35.450 29/12/1995]',0.392,-0.263,0.516,99.750,46.163,19.000,0.030
'[10:02:35.452 29/12/1995]',0.337,-0.252,0.472,99.750,46.163,19.000,0.030
'[10:02:35.454 29/12/1995]',0.337,-0.240,0.451,99.750,46.163,19.000,0.030
'[10:02:35.456 29/12/1995]',0.281,-0.230,0.417,102.350,43.461,18.825,0.100
'[10:02:35.458 29/12/1995]',0.281,-0.218,0.396,102.350,43.461,18.825,0.100
'[10:02:35.460 29/12/1995]',0.281,-0.218,0.373,102.350,43.461,18.825,0.100
'[10:02:35.462 29/12/1995]',0.281,-0.207,0.341,102.350,43.461,18.825,0.100
'[10:02:35.464 29/12/1995]',0.225,-0.218,0.319,104.400,40.584,18.712,0.166
'[10:02:35.466 29/12/1995]',0.225,-0.218,0.297,104.400,40.584,18.712,0.166
'[10:02:35.468 29/12/1995]',0.170,-0.218,0.275,104.400,40.584,18.712,0.166
'[10:02:35.470 29/12/1995]',0.170,-0.207,0.253,104.400,40.584,18.712,0.166
'[10:02:35.472 29/12/1995]',0.170,-0.197,0.242,105.900,37.531,18.525,0.226
'[10:02:35.474 29/12/1995]',0.170,-0.197,0.231,105.900,37.531,18.525,0.226
'[10:02:35.476 29/12/1995]',0.170,-0.174,0.220,105.900,37.531,18.525,0.226
'[10:02:35.478 29/12/1995]',0.114,-0.164,0.198,105.900,37.531,18.525,0.226
'[10:02:35.480 29/12/1995]',0.114,-0.174,0.187,106.900,34.429,18.238,0.278
'[10:02:35.482 29/12/1995]',0.114,-0.164,0.165,106.900,34.429,18.238,0.278
'[10:02:35.484 29/12/1995]',0.114,-0.153,0.154,106.900,34.429,18.238,0.278
'[10:02:35.486 29/12/1995]',0.114,-0.153,0.154,106.900,34.429,18.238,0.278
'[10:02:35.488 29/12/1995]',0.058,-0.153,0.143,107.550,31.251,17.950,0.323
'[10:02:35.490 29/12/1995]',0.058,-0.142,0.133,107.550,31.251,17.950,0.323
'[10:02:35.492 29/12/1995]',0.058,-0.142,0.133,107.550,31.251,17.950,0.323
'[10:02:35.494 29/12/1995]',0.058,-0.142,0.133,107.550,31.251,17.950,0.323
'[10:02:35.496 29/12/1995]',0.058,-0.142,0.133,107.550,28.399,17.650,0.362
'[10:02:35.498 29/12/1995]',0.058,-0.153,0.121,107.550,28.399,17.650,0.362
'[10:02:35.500 29/12/1995]',0.058,-0.153,0.111,107.550,28.399,17.650,0.362
'[10:02:35.502 29/12/1995]',0.058,-0.153,0.088,107.550,28.399,17.650,0.362
