'Time and date','aVL','III','V','ABP','PLETH','RESP'
'[13:12:37.806 13/07/1995]',0.040,0.049,0.302,80.376,0.000,-0.453
'[13:12:37.808 13/07/1995]',0.038,0.049,0.303,77.744,0.000,-0.446
'[13:12:37.810 13/07/1995]',0.035,0.049,0.305,77.744,0.000,-0.446
'[13:12:37.812 13/07/1995]',0.034,0.049,0.302,77.744,0.000,-0.446
'[13:12:37.814 13/07/1995]',0.033,0.049,0.298,77.744,0.000,-0.446
'[13:12:37.816 13/07/1995]',0.033,0.049,0.289,75.639,0.000,-0.439
'[13:12:37.818 13/07/1995]',0.033,0.049,0.281,75.639,0.000,-0.439
'[13:12:37.820 13/07/1995]',0.033,0.049,0.270,75.639,0.000,-0.439
'[13:12:37.822 13/07/1995]',0.033,0.049,0.260,75.639,0.000,-0.439
'[13:12:37.824 13/07/1995]',0.034,0.049,0.253,74.211,0.000,-0.432
'[13:12:37.826 13/07/1995]',0.035,0.049,0.246,74.211,0.000,-0.432
'[13:12:37.828 13/07/1995]',0.038,0.049,0.243,74.211,0.000,-0.432
'[13:12:37.830 13/07/1995]',0.040,0.049,0.239,74.211,0.000,-0.432
'[13:12:37.832 13/07/1995]',0.043,0.049,0.239,73.383,0.000,-0.426
'[13:12:37.834 13/07/1995]',0.047,0.049,0.239,73.383,0.000,-0.426
'[13:12:37.836 13/07/1995]',0.048,0.049,0.239,73.383,0.000,-0.426
'[13:12:37.838 13/07/1995]',0.049,0.049,0.239,73.383,0.000,-0.426
'[13:12:37.840 13/07/1995]',0.052,0.049,0.239,72.932,0.000,-0.420
'[13:12:37.842 13/07/1995]',0.054,0.049,0.239,72.932,0.000,-0.420
'[13:12:37.844 13/07/1995]',0.056,0.049,0.239,72.932,0.000,-0.420
'[13:12:37.846 13/07/1995]',0.059,0.049,0.239,72.932,0.000,-0.420
'[13:12:37.848 13/07/1995]',0.060,0.049,0.239,72.857,0.000,-0.414
'[13:12:37.850 13/07/1995]',0.061,0.049,0.239,72.857,0.000,-0.414
'[13:12:37.852 13/07/1995]',0.060,0.049,0.239,72.857,0.000,-0.414
'[13:12:37.854 13/07/1995]',0.059,0.049,0.239,72.857,0.000,-0.414
'[13:12:37.856 13/07/1995]',0.059,0.049,0.239,72.932,0.000,-0.409
'[13:12:37.858 13/07/1995]',0.059,0.049,0.239,72.932,0.000,-0.409
'[13:12:37.860 13/07/1995]',0.059,0.049,0.239,72.932,0.000,-0.409
'[13:12:37.862 13/07/1995]',0.059,0.049,0.239,72.932,0.000,-0.409
'[13:12:37.864 13/07/1995]',0.059,0.049,0.239,73.158,0.000,-0.404
'[13:12:37.866 13/07/1995]',0.059,0.049,0.239,73.158,0.000,-0.404
'[13:12:37.868 13/07/1995]',0.059,0.049,0.239,73.158,0.000,-0.404
'[13:12:37.870 13/07/1995]',0.059,0.049,0.239,73.158,0.000,-0.404
'[13:12:37.872 13/07/1995]',0.059,0.049,0.239,73.459,0.000,-0.398
'[13:12:37.874 13/07/1995]',0.059,0.049,0.239,73.459,0.000,-0.398
'[13:12:37.876 13/07/1995]',0.059,0.049,0.239,73.459,0.000,-0.398
'[13:12:37.878 13/07/1995]',0.059,0.049,0.239,73.459,0.000,-0.398
'[13:12:37.880 13/07/1995]',0.059,0.049,0.239,73.684,0.000,-0.392
'[13:12:37.882 13/07/1995]',0.059,0.049,0.239,73.684,0.000,-0.392
'[13:12:37.884 13/07/1995]',0.059,0.049,0.237,73.684,0.000,-0.392
'[13:12:37.886 13/07/1995]',0.059,0.049,0.236,73.684,0.000,-0.392
'[13:12:37.888 13/07/1995]',0.058,0.049,0.232,73.910,0.000,-0.386
'[13:12:37.890 13/07/1995]',0.056,0.049,0.229,73.910,0.000,-0.386
'[13:12:37.892 13/07/1995]',0.055,0.049,0.225,73.910,0.000,-0.386
'[13:12:37.894 13/07/1995]',0.054,0.049,0.222,73.910,0.000,-0.386
'[13:12:37.896 13/07/1995]',0.056,0.047,0.217,73.910,0.000,-0.380
'[13:12:37.898 13/07/1995]',0.059,0.045,0.211,73.910,0.000,-0.380
'[13:12:37.900 13/07/1995]',0.060,0.042,0.208,73.910,0.000,-0.380
'[13:12:37.902 13/07/1995]',0.061,0.038,0.205,73.910,0.000,-0.380
'[13:12:37.904 13/07/1995]',0.060,0.035,0.203,73.684,0.000,-0.373
'[13:12:37.906 13/07/1995]',0.059,0.031,0.201,73.684,0.000,-0.373
'[13:12:37.908 13/07/1995]',0.059,0.030,0.201,73.684,0.000,-0.373
'[13:12:37.910 13/07/1995]',0.059,0.028,0.201,73.684,0.000,-0.373
'[13:12:37.912 13/07/1995]',0.059,0.023,0.201,73.459,0.000,-0.368
'[13:12:37.914 13/07/1995]',0.059,0.017,0.201,73.459,0.000,-0.368
'[13:12:37.916 13/07/1995]',0.059,0.016,0.203,73.459,0.000,-0.368
'[13:12:37.918 13/07/1995]',0.059,0.014,0.205,73.459,0.000,-0.368
'[13:12:37.920 13/07/1995]',0.059,0.012,0.208,73.008,0.000,-0.362
'[13:12:37.922 13/07/1995]',0.059,0.010,0.211,73.008,0.000,-0.362
'[13:12:37.924 13/07/1995]',0.059,0.010,0.215,73.008,0.000,-0.362
'[13:12:37.926 13/07/1995]',0.059,0.010,0.218,73.008,0.000,-0.362
'[13:12:37.928 13/07/1995]',0.059,0.010,0.224,72.481,0.000,-0.356
'[13:12:37.930 13/07/1995]',0.059,0.010,0.229,72.481,0.000,-0.356
'[13:12:37.932 13/07/1995]',0.059,0.010,0.234,72.481,0.000,-0.356
'[13:12:37.934 13/07/1995]',0.059,0.010,0.239,72.481,0.000,-0.356
'[13:12:37.936 13/07/1995]',0.059,0.010,0.239,71.805,0.000,-0.350
'[13:12:37.938 13/07/1995]',0.059,0.010,0.239,71.805,0.000,-0.350
'[13:12:37.940 13/07/1995]',0.059,0.010,0.232,71.805,0.000,-0.350
'[13:12:37.942 13/07/1995]',0.059,0.010,0.225,71.805,0.000,-0.350
'[13:12:37.944 13/07/1995]',0.059,0.010,0.220,71.053,0.000,-0.344
'[13:12:37.946 13/07/1995]',0.059,0.010,0.215,71.053,0.000,-0.344
'[13:12:37.948 13/07/1995]',0.059,0.010,0.211,71.053,0.000,-0.344
'[13:12:37.950 13/07/1995]',0.059,0.010,0.208,71.053,0.000,-0.344
'[13:12:37.952 13/07/1995]',0.058,0.010,0.206,70.226,0.000,-0.339
'[13:12:37.954 13/07/1995]',0.056,0.010,0.205,70.226,0.000,-0.339
'[13:12:37.956 13/07/1995]',0.055,0.010,0.203,70.226,0.000,-0.339
'[13:12:37.958 13/07/1995]',0.054,0.010,0.201,70.226,0.000,-0.339
'[13:12:37.960 13/07/1995]',0.056,0.010,0.199,69.398,0.000,-0.333
'[13:12:37.962 13/07/1995]',0.059,0.010,0.198,69.398,0.000,-0.333
'[13:12:37.964 13/07/1995]',0.060,0.010,0.194,69.398,0.000,-0.333
'[13:12:37.966 13/07/1995]',0.061,0.010,0.191,69.398,0.000,-0.333
'[13:12:37.968 13/07/1995]',0.060,0.010,0.187,68.496,0.000,-0.327
'[13:12:37.970 13/07/1995]',0.059,0.010,0.184,68.496,0.000,-0.327
'[13:12:37.972 13/07/1995]',0.059,0.010,0.182,68.496,0.000,-0.327
'[13:12:37.974 13/07/1995]',0.059,0.010,0.180,68.496,0.000,-0.327
'[13:12:37.976 13/07/1995]',0.059,0.010,0.177,67.519,0.000,-0.321
'[13:12:37.978 13/07/1995]',0.059,0.010,0.173,67.519,0.000,-0.321
'[13:12:37.980 13/07/1995]',0.060,0.010,0.177,67.519,0.000,-0.321
'[13:12:37.982 13/07/1995]',0.061,0.010,0.180,67.519,0.000,-0.321
'[13:12:37.984 13/07/1995]',0.063,0.009,0.184,66.692,0.000,-0.315
'[13:12:37.986 13/07/1995]',0.066,0.007,0.187,66.692,0.000,-0.315
'[13:12:37.988 13/07/1995]',0.066,0.003,0.191,66.692,0.000,-0.315
'[13:12:37.990 13/07/1995]',0.066,0.000,0.194,66.692,0.000,-0.315
'[13:12:37.992 13/07/1995]',0.063,-0.002,0.198,65.789,0.000,-0.308
'[13:12:37.994 13/07/1995]',0.061,-0.003,0.201,65.789,0.000,-0.308
'[13:12:37.996 13/07/1995]',0.060,-0.002,0.203,65.789,0.000,-0.308
'[13:12:37.998 13/07/1995]',0.059,0.000,0.205,65.789,0.000,-0.308
'[13:12:38.000 13/07/1995]',0.059,0.002,0.203,64.962,0.000,-0.301
'[13:12:38.002 13/07/1995]',0.059,0.003,0.201,64.962,0.000,-0.301
'[13:12:38.004 13/07/1995]',0.059,0.009,0.201,64.962,0.000,-0.301
'[13:12:38.006 13/07/1995]',0.059,0.014,0.201,64.962,0.000,-0.301
'[13:12:38.008 13/07/1995]',0.058,0.019,0.201,64.135,0.000,-0.294
'[13:12:38.010 13/07/1995]',0.056,0.024,0.201,64.135,0.000,-0.294
'[13:12:38.012 13/07/1995]',0.054,0.031,0.201,64.135,0.000,-0.294
'[13:12:38.014 13/07/1995]',0.052,0.038,0.201,64.135,0.000,-0.294
'[13:12:38.016 13/07/1995]',0.052,0.040,0.199,63.383,0.000,-0.287
'[13:12:38.018 13/07/1995]',0.052,0.042,0.198,63.383,0.000,-0.287
'[13:12:38.020 13/07/1995]',0.052,0.045,0.194,63.383,0.000,-0.287
'[13:12:38.022 13/07/1995]',0.052,0.049,0.191,63.383,0.000,-0.287
'[13:12:38.024 13/07/1995]',0.052,0.051,0.187,62.707,0.000,-0.281
'[13:12:38.026 13/07/1995]',0.052,0.052,0.184,62.707,0.000,-0.281
'[13:12:38.028 13/07/1995]',0.052,0.051,0.182,62.707,0.000,-0.281
'[13:12:38.030 13/07/1995]',0.052,0.049,0.180,62.707,0.000,-0.281
'[13:12:38.032 13/07/1995]',0.053,0.047,0.175,61.955,0.000,-0.276
'[13:12:38.034 13/07/1995]',0.054,0.045,0.170,61.955,0.000,-0.276
'[13:12:38.036 13/07/1995]',0.055,0.042,0.168,61.955,0.000,-0.276
'[13:12:38.038 13/07/1995]',0.056,0.038,0.166,61.955,0.000,-0.276
'[13:12:38.040 13/07/1995]',0.055,0.037,0.165,61.278,0.000,-0.271
'[13:12:38.042 13/07/1995]',0.054,0.035,0.163,61.278,0.000,-0.271
'[13:12:38.044 13/07/1995]',0.053,0.038,0.163,61.278,0.000,-0.271
'[13:12:38.046 13/07/1995]',0.052,0.042,0.163,61.278,0.000,-0.271
'[13:12:38.048 13/07/1995]',0.052,0.045,0.163,60.602,0.000,-0.267
'[13:12:38.050 13/07/1995]',0.052,0.049,0.163,60.602,0.000,-0.267
'[13:12:38.052 13/07/1995]',0.052,0.051,0.163,60.602,0.000,-0.267
'[13:12:38.054 13/07/1995]',0.052,0.052,0.163,60.602,0.000,-0.267
'[13:12:38.056 13/07/1995]',0.053,0.049,0.163,60.000,0.000,-0.262
'[13:12:38.058 13/07/1995]',0.054,0.045,0.163,60.000,0.000,-0.262
'[13:12:38.060 13/07/1995]',0.056,0.040,0.163,60.000,0.000,-0.262
'[13:12:38.062 13/07/1995]',0.059,0.035,0.163,60.000,0.000,-0.262
'[13:12:38.064 13/07/1995]',0.060,0.030,0.165,59.398,0.000,-0.258
'[13:12:38.066 13/07/1995]',0.061,0.024,0.166,59.398,0.000,-0.258
'[13:12:38.068 13/07/1995]',0.060,0.021,0.170,59.398,0.000,-0.258
'[13:12:38.070 13/07/1995]',0.059,0.017,0.173,59.398,0.000,-0.258
'[13:12:38.072 13/07/1995]',0.059,0.016,0.179,58.872,0.000,-0.254
'[13:12:38.074 13/07/1995]',0.059,0.014,0.184,58.872,0.000,-0.254
'[13:12:38.076 13/07/1995]',0.059,0.012,0.185,58.872,0.000,-0.254
'[13:12:38.078 13/07/1995]',0.059,0.010,0.187,58.872,0.000,-0.254
'[13:12:38.080 13/07/1995]',0.058,0.012,0.191,58.346,0.000,-0.248
'[13:12:38.082 13/07/1995]',0.056,0.014,0.194,58.346,0.000,-0.248
'[13:12:38.084 13/07/1995]',0.055,0.017,0.198,58.346,0.000,-0.248
'[13:12:38.086 13/07/1995]',0.054,0.021,0.201,58.346,0.000,-0.248
'[13:12:38.088 13/07/1995]',0.056,0.024,0.203,57.820,0.000,-0.243
'[13:12:38.090 13/07/1995]',0.059,0.028,0.205,57.820,0.000,-0.243
'[13:12:38.092 13/07/1995]',0.060,0.026,0.201,57.820,0.000,-0.243
'[13:12:38.094 13/07/1995]',0.061,0.024,0.198,57.820,0.000,-0.243
'[13:12:38.096 13/07/1995]',0.060,0.023,0.194,57.444,0.000,-0.237
'[13:12:38.098 13/07/1995]',0.059,0.021,0.191,57.444,0.000,-0.237
'[13:12:38.100 13/07/1995]',0.059,0.017,0.187,57.444,0.000,-0.237
'[13:12:38.102 13/07/1995]',0.059,0.014,0.184,57.444,0.000,-0.237
'[13:12:38.104 13/07/1995]',0.059,0.012,0.180,57.068,0.000,-0.231
'[13:12:38.106 13/07/1995]',0.059,0.010,0.177,57.068,0.000,-0.231
'[13:12:38.108 13/07/1995]',0.058,0.012,0.168,57.068,0.000,-0.231
'[13:12:38.110 13/07/1995]',0.056,0.014,0.159,57.068,0.000,-0.231
'[13:12:38.112 13/07/1995]',0.054,0.017,0.154,56.767,0.000,-0.225
'[13:12:38.114 13/07/1995]',0.052,0.021,0.149,56.767,0.000,-0.225
'[13:12:38.116 13/07/1995]',0.049,0.030,0.144,56.767,0.000,-0.225
'[13:12:38.118 13/07/1995]',0.047,0.038,0.139,56.767,0.000,-0.225
'[13:12:38.120 13/07/1995]',0.036,0.052,0.137,56.541,0.000,-0.217
'[13:12:38.122 13/07/1995]',0.026,0.066,0.135,56.541,0.000,-0.217
'[13:12:38.124 13/07/1995]',0.008,0.091,0.140,56.541,0.000,-0.217
'[13:12:38.126 13/07/1995]',-0.009,0.115,0.146,56.541,0.000,-0.217
'[13:12:38.128 13/07/1995]',-0.028,0.145,0.156,56.241,0.000,-0.210
'[13:12:38.130 13/07/1995]',-0.047,0.175,0.166,56.241,0.000,-0.210
'[13:12:38.132 13/07/1995]',-0.059,0.197,0.185,56.241,0.000,-0.210
'[13:12:38.134 13/07/1995]',-0.070,0.220,0.205,56.241,0.000,-0.210
'[13:12:38.136 13/07/1995]',-0.068,0.229,0.236,56.015,0.000,-0.203
'[13:12:38.138 13/07/1995]',-0.066,0.237,0.267,56.015,0.000,-0.203
'[13:12:38.140 13/07/1995]',-0.047,0.218,0.307,56.015,0.000,-0.203
'[13:12:38.142 13/07/1995]',-0.028,0.199,0.347,56.015,0.000,-0.203
'[13:12:38.144 13/07/1995]',0.014,0.145,0.392,55.789,0.000,-0.196
'[13:12:38.146 13/07/1995]',0.056,0.091,0.437,55.789,0.000,-0.196
'[13:12:38.148 13/07/1995]',0.127,-0.010,0.489,55.789,0.000,-0.196
'[13:12:38.150 13/07/1995]',0.197,-0.112,0.541,55.789,0.000,-0.196
'[13:12:38.152 13/07/1995]',0.299,-0.260,0.610,55.714,0.000,-0.188
'[13:12:38.154 13/07/1995]',0.401,-0.408,0.679,55.714,0.000,-0.188
'[13:12:38.156 13/07/1995]',0.529,-0.593,0.764,55.714,0.000,-0.188
'[13:12:38.158 13/07/1995]',0.657,-0.778,0.849,55.714,0.000,-0.188
'[13:12:38.160 13/07/1995]',0.795,-0.986,0.932,55.489,0.000,-0.180
'[13:12:38.162 13/07/1995]',0.932,-1.194,1.016,55.489,0.000,-0.180
'[13:12:38.164 13/07/1995]',1.059,-1.387,1.071,55.489,0.000,-0.180
'[13:12:38.166 13/07/1995]',1.185,-1.581,1.127,55.489,0.000,-0.180
'[13:12:38.168 13/07/1995]',1.278,-1.726,1.140,55.414,0.000,-0.172
'[13:12:38.170 13/07/1995]',1.371,-1.871,1.154,55.414,0.000,-0.172
'[13:12:38.172 13/07/1995]',1.420,-1.951,1.142,55.414,0.000,-0.172
'[13:12:38.174 13/07/1995]',1.469,-2.031,1.130,55.414,0.000,-0.172
'[13:12:38.176 13/07/1995]',1.475,-2.049,1.118,55.188,0.000,-0.166
'[13:12:38.178 13/07/1995]',1.481,-2.066,1.106,55.188,0.000,-0.166
'[13:12:38.180 13/07/1995]',1.445,-2.031,1.121,55.188,0.000,-0.166
'[13:12:38.182 13/07/1995]',1.408,-1.997,1.137,55.188,0.000,-0.166
'[13:12:38.184 13/07/1995]',1.342,-1.916,1.192,55.113,0.000,-0.161
'[13:12:38.186 13/07/1995]',1.275,-1.836,1.248,55.113,0.000,-0.161
'[13:12:38.188 13/07/1995]',1.189,-1.731,1.340,55.113,0.000,-0.161
'[13:12:38.190 13/07/1995]',1.103,-1.627,1.432,55.113,0.000,-0.161
'[13:12:38.192 13/07/1995]',1.011,-1.508,1.527,54.962,0.000,-0.156
'[13:12:38.194 13/07/1995]',0.918,-1.389,1.622,54.962,0.000,-0.156
'[13:12:38.196 13/07/1995]',0.824,-1.265,1.678,54.962,0.000,-0.156
'[13:12:38.198 13/07/1995]',0.730,-1.141,1.733,54.962,0.000,-0.156
'[13:12:38.200 13/07/1995]',0.636,-1.017,1.724,54.887,0.000,-0.152
'[13:12:38.202 13/07/1995]',0.542,-0.894,1.716,54.887,0.000,-0.152
'[13:12:38.204 13/07/1995]',0.455,-0.775,1.622,54.887,0.000,-0.152
'[13:12:38.206 13/07/1995]',0.369,-0.656,1.529,54.887,0.000,-0.152
'[13:12:38.208 13/07/1995]',0.296,-0.550,1.360,54.662,0.000,-0.148
'[13:12:38.210 13/07/1995]',0.223,-0.443,1.192,54.662,0.000,-0.148
'[13:12:38.212 13/07/1995]',0.168,-0.358,0.991,54.662,0.000,-0.148
'[13:12:38.214 13/07/1995]',0.113,-0.272,0.790,54.662,0.000,-0.148
'[13:12:38.216 13/07/1995]',0.075,-0.208,0.605,54.586,0.000,-0.146
'[13:12:38.218 13/07/1995]',0.038,-0.143,0.419,54.586,0.000,-0.146
'[13:12:38.220 13/07/1995]',0.012,-0.094,0.284,54.586,0.000,-0.146
'[13:12:38.222 13/07/1995]',-0.014,-0.045,0.149,54.586,0.000,-0.146
'[13:12:38.224 13/07/1995]',-0.032,-0.009,0.066,54.436,0.000,-0.144
'[13:12:38.226 13/07/1995]',-0.049,0.028,-0.017,54.436,0.000,-0.144
'[13:12:38.228 13/07/1995]',-0.065,0.061,-0.057,54.436,0.000,-0.144
'[13:12:38.230 13/07/1995]',-0.080,0.094,-0.097,54.436,0.000,-0.144
'[13:12:38.232 13/07/1995]',-0.093,0.127,-0.118,54.211,0.000,-0.143
'[13:12:38.234 13/07/1995]',-0.106,0.161,-0.139,54.211,0.000,-0.143
'[13:12:38.236 13/07/1995]',-0.116,0.188,-0.154,54.211,0.000,-0.143
'[13:12:38.238 13/07/1995]',-0.127,0.216,-0.170,54.211,0.000,-0.143
'[13:12:38.240 13/07/1995]',-0.135,0.239,-0.185,53.985,0.000,-0.145
'[13:12:38.242 13/07/1995]',-0.143,0.262,-0.201,53.985,0.000,-0.145
'[13:12:38.244 13/07/1995]',-0.150,0.281,-0.217,53.985,0.000,-0.145
'[13:12:38.246 13/07/1995]',-0.157,0.300,-0.232,53.985,0.000,-0.145
'[13:12:38.248 13/07/1995]',-0.162,0.311,-0.246,53.835,0.000,-0.149
'[13:12:38.250 13/07/1995]',-0.167,0.321,-0.260,53.835,0.000,-0.149
'[13:12:38.252 13/07/1995]',-0.170,0.328,-0.274,53.835,0.000,-0.149
'[13:12:38.254 13/07/1995]',-0.174,0.335,-0.288,53.835,0.000,-0.149
'[13:12:38.256 13/07/1995]',-0.178,0.340,-0.302,53.534,0.000,-0.155
'[13:12:38.258 13/07/1995]',-0.183,0.346,-0.315,53.534,0.000,-0.155
'[13:12:38.260 13/07/1995]',-0.188,0.353,-0.331,53.534,0.000,-0.155
'[13:12:38.262 13/07/1995]',-0.192,0.360,-0.347,53.534,0.000,-0.155
'[13:12:38.264 13/07/1995]',-0.195,0.366,-0.364,53.308,0.000,-0.163
'[13:12:38.266 13/07/1995]',-0.197,0.373,-0.381,53.308,0.000,-0.163
'[13:12:38.268 13/07/1995]',-0.200,0.377,-0.397,53.308,0.000,-0.163
'[13:12:38.270 13/07/1995]',-0.202,0.380,-0.412,53.308,0.000,-0.163
'[13:12:38.272 13/07/1995]',-0.203,0.384,-0.432,53.008,0.000,-0.171
'[13:12:38.274 13/07/1995]',-0.204,0.387,-0.451,53.008,0.000,-0.171
'[13:12:38.276 13/07/1995]',-0.207,0.389,-0.463,53.008,0.000,-0.171
'[13:12:38.278 13/07/1995]',-0.209,0.391,-0.475,53.008,0.000,-0.171
'[13:12:38.280 13/07/1995]',-0.214,0.394,-0.482,52.782,0.000,-0.180
'[13:12:38.282 13/07/1995]',-0.218,0.398,-0.489,52.782,0.000,-0.180
'[13:12:38.284 13/07/1995]',-0.221,0.403,-0.494,52.782,0.000,-0.180
'[13:12:38.286 13/07/1995]',-0.223,0.408,-0.499,52.782,0.000,-0.180
'[13:12:38.288 13/07/1995]',-0.224,0.410,-0.504,52.406,0.000,-0.190
'[13:12:38.290 13/07/1995]',-0.225,0.412,-0.510,52.406,0.000,-0.190
'[13:12:38.292 13/07/1995]',-0.225,0.417,-0.516,52.406,0.000,-0.190
'[13:12:38.294 13/07/1995]',-0.225,0.422,-0.523,52.406,0.000,-0.190
'[13:12:38.296 13/07/1995]',-0.225,0.429,-0.530,52.180,0.000,-0.199
'[13:12:38.298 13/07/1995]',-0.225,0.436,-0.537,52.180,0.000,-0.199
'[13:12:38.300 13/07/1995]',-0.228,0.442,-0.544,52.180,0.000,-0.199
'[13:12:38.302 13/07/1995]',-0.230,0.447,-0.551,52.180,0.000,-0.199
'[13:12:38.304 13/07/1995]',-0.232,0.452,-0.556,51.955,0.000,-0.208
'[13:12:38.306 13/07/1995]',-0.235,0.457,-0.562,51.955,0.000,-0.208
'[13:12:38.308 13/07/1995]',-0.238,0.461,-0.568,51.955,0.000,-0.208
'[13:12:38.310 13/07/1995]',-0.242,0.464,-0.575,51.955,0.000,-0.208
'[13:12:38.312 13/07/1995]',-0.246,0.469,-0.581,51.880,0.000,-0.217
'[13:12:38.314 13/07/1995]',-0.251,0.475,-0.586,51.880,0.000,-0.217
'[13:12:38.316 13/07/1995]',-0.256,0.480,-0.594,51.880,0.000,-0.217
'[13:12:38.318 13/07/1995]',-0.261,0.485,-0.603,51.880,0.000,-0.217
'[13:12:38.320 13/07/1995]',-0.265,0.494,-0.614,52.331,0.000,-0.226
'[13:12:38.322 13/07/1995]',-0.270,0.503,-0.624,52.331,0.000,-0.226
'[13:12:38.324 13/07/1995]',-0.275,0.515,-0.634,52.331,0.000,-0.226
'[13:12:38.326 13/07/1995]',-0.279,0.527,-0.645,52.331,0.000,-0.226
'[13:12:38.328 13/07/1995]',-0.288,0.541,-0.653,54.286,0.000,-0.234
'[13:12:38.330 13/07/1995]',-0.296,0.555,-0.662,54.286,0.000,-0.234
'[13:12:38.332 13/07/1995]',-0.305,0.567,-0.671,54.286,0.000,-0.234
'[13:12:38.334 13/07/1995]',-0.315,0.579,-0.679,54.286,0.000,-0.234
'[13:12:38.336 13/07/1995]',-0.322,0.592,-0.692,58.947,0.000,-0.240
'[13:12:38.338 13/07/1995]',-0.329,0.604,-0.704,58.947,0.000,-0.240
'[13:12:38.340 13/07/1995]',-0.335,0.620,-0.716,58.947,0.000,-0.240
'[13:12:38.342 13/07/1995]',-0.340,0.635,-0.728,58.947,0.000,-0.240
'[13:12:38.344 13/07/1995]',-0.347,0.651,-0.742,67.368,0.000,-0.247
'[13:12:38.346 13/07/1995]',-0.354,0.667,-0.756,67.368,0.000,-0.247
'[13:12:38.348 13/07/1995]',-0.364,0.681,-0.768,67.368,0.000,-0.247
'[13:12:38.350 13/07/1995]',-0.373,0.695,-0.780,67.368,0.000,-0.247
'[13:12:38.352 13/07/1995]',-0.383,0.707,-0.792,79.023,0.000,-0.253
'[13:12:38.354 13/07/1995]',-0.392,0.719,-0.804,79.023,0.000,-0.253
'[13:12:38.356 13/07/1995]',-0.400,0.733,-0.816,79.023,0.000,-0.253
'[13:12:38.358 13/07/1995]',-0.408,0.747,-0.828,79.023,0.000,-0.253
'[13:12:38.360 13/07/1995]',-0.417,0.759,-0.837,91.805,0.000,-0.258
'[13:12:38.362 13/07/1995]',-0.425,0.771,-0.846,91.805,0.000,-0.258
'[13:12:38.364 13/07/1995]',-0.433,0.785,-0.854,91.805,0.000,-0.258
'[13:12:38.366 13/07/1995]',-0.441,0.799,-0.863,91.805,0.000,-0.258
'[13:12:38.368 13/07/1995]',-0.446,0.813,-0.867,104.060,0.000,-0.262
'[13:12:38.370 13/07/1995]',-0.451,0.827,-0.870,104.060,0.000,-0.262
'[13:12:38.372 13/07/1995]',-0.453,0.838,-0.870,104.060,0.000,-0.262
'[13:12:38.374 13/07/1995]',-0.455,0.848,-0.870,104.060,0.000,-0.262
'[13:12:38.376 13/07/1995]',-0.454,0.852,-0.867,115.038,0.000,-0.266
'[13:12:38.378 13/07/1995]',-0.453,0.855,-0.863,115.038,0.000,-0.266
'[13:12:38.380 13/07/1995]',-0.448,0.852,-0.854,115.038,0.000,-0.266
'[13:12:38.382 13/07/1995]',-0.444,0.848,-0.846,115.038,0.000,-0.266
'[13:12:38.384 13/07/1995]',-0.435,0.836,-0.832,124.737,0.000,-0.270
'[13:12:38.386 13/07/1995]',-0.427,0.824,-0.818,124.737,0.000,-0.270
'[13:12:38.388 13/07/1995]',-0.417,0.806,-0.799,124.737,0.000,-0.270
'[13:12:38.390 13/07/1995]',-0.406,0.789,-0.780,124.737,0.000,-0.270
'[13:12:38.392 13/07/1995]',-0.393,0.766,-0.757,132.857,0.000,-0.273
'[13:12:38.394 13/07/1995]',-0.380,0.743,-0.735,132.857,0.000,-0.273
'[13:12:38.396 13/07/1995]',-0.362,0.716,-0.709,132.857,0.000,-0.273
'[13:12:38.398 13/07/1995]',-0.343,0.688,-0.683,132.857,0.000,-0.273
'[13:12:38.400 13/07/1995]',-0.322,0.656,-0.652,138.647,0.000,-0.275
'[13:12:38.402 13/07/1995]',-0.300,0.625,-0.620,138.647,0.000,-0.275
'[13:12:38.404 13/07/1995]',-0.279,0.590,-0.588,138.647,0.000,-0.275
'[13:12:38.406 13/07/1995]',-0.258,0.555,-0.555,138.647,0.000,-0.275
'[13:12:38.408 13/07/1995]',-0.236,0.520,-0.518,141.579,0.000,-0.278
'[13:12:38.410 13/07/1995]',-0.214,0.485,-0.482,141.579,0.000,-0.278
'[13:12:38.412 13/07/1995]',-0.194,0.452,-0.444,141.579,0.000,-0.278
'[13:12:38.414 13/07/1995]',-0.174,0.419,-0.406,141.579,0.000,-0.278
'[13:12:38.416 13/07/1995]',-0.156,0.387,-0.369,141.880,0.000,-0.280
'[13:12:38.418 13/07/1995]',-0.138,0.356,-0.333,141.880,0.000,-0.280
'[13:12:38.420 13/07/1995]',-0.121,0.332,-0.293,141.880,0.000,-0.280
'[13:12:38.422 13/07/1995]',-0.103,0.307,-0.253,141.880,0.000,-0.280
'[13:12:38.424 13/07/1995]',-0.088,0.281,-0.211,140.226,0.000,-0.281
'[13:12:38.426 13/07/1995]',-0.073,0.255,-0.170,140.226,0.000,-0.281
'[13:12:38.428 13/07/1995]',-0.059,0.232,-0.128,140.226,0.000,-0.281
'[13:12:38.430 13/07/1995]',-0.045,0.209,-0.087,140.226,0.000,-0.281
'[13:12:38.432 13/07/1995]',-0.033,0.190,-0.047,136.992,0.000,-0.283
'[13:12:38.434 13/07/1995]',-0.021,0.171,-0.007,136.992,0.000,-0.283
'[13:12:38.436 13/07/1995]',-0.009,0.157,0.028,136.992,0.000,-0.283
'[13:12:38.438 13/07/1995]',0.002,0.143,0.062,136.992,0.000,-0.283
'[13:12:38.440 13/07/1995]',0.011,0.126,0.087,132.782,0.000,-0.283
