'Time and date','MCL1 ','V ','ABP ','PAP ','PLETH ','RESP '
'[10:42:27.642 08/05/1995]',-0.043,-0.064,77.046,22.674,-0.345,-0.311
'[10:42:27.644 08/05/1995]',-0.043,-0.051,77.046,22.674,-0.345,-0.311
'[10:42:27.646 08/05/1995]',-0.034,-0.051,77.046,22.674,-0.345,-0.311
'[10:42:27.648 08/05/1995]',-0.034,-0.038,77.046,22.326,-0.361,-0.303
'[10:42:27.650 08/05/1995]',-0.034,-0.051,77.046,22.326,-0.361,-0.303
'[10:42:27.652 08/05/1995]',-0.034,-0.038,77.046,22.326,-0.361,-0.303
'[10:42:27.654 08/05/1995]',-0.034,-0.051,77.046,22.326,-0.361,-0.303
'[10:42:27.656 08/05/1995]',-0.034,-0.051,76.971,22.027,-0.374,-0.294
'[10:42:27.658 08/05/1995]',-0.043,-0.051,76.971,22.027,-0.374,-0.294
'[10:42:27.660 08/05/1995]',-0.034,-0.051,76.971,22.027,-0.374,-0.294
'[10:42:27.662 08/05/1995]',-0.034,-0.038,76.971,22.027,-0.374,-0.294
'[10:42:27.664 08/05/1995]',-0.034,-0.051,76.821,21.728,-0.384,-0.286
'[10:42:27.666 08/05/1995]',-0.034,-0.038,76.821,21.728,-0.384,-0.286
'[10:42:27.668 08/05/1995]',-0.034,-0.051,76.821,21.728,-0.384,-0.286
'[10:42:27.670 08/05/1995]',-0.034,-0.038,76.821,21.728,-0.384,-0.286
'[10:42:27.672 08/05/1995]',-0.034,-0.038,76.671,21.503,-0.392,-0.278
'[10:42:27.674 08/05/1995]',-0.043,-0.051,76.671,21.503,-0.392,-0.278
'[10:42:27.676 08/05/1995]',-0.034,-0.051,76.671,21.503,-0.392,-0.278
'[10:42:27.678 08/05/1995]',-0.026,-0.051,76.671,21.503,-0.392,-0.278
'[10:42:27.680 08/05/1995]',-0.034,-0.051,76.520,21.329,-0.398,-0.269
'[10:42:27.682 08/05/1995]',-0.034,-0.038,76.520,21.329,-0.398,-0.269
'[10:42:27.684 08/05/1995]',-0.034,-0.051,76.520,21.329,-0.398,-0.269
'[10:42:27.686 08/05/1995]',-0.034,-0.051,76.520,21.329,-0.398,-0.269
'[10:42:27.688 08/05/1995]',-0.034,-0.051,76.220,21.204,-0.403,-0.261
'[10:42:27.690 08/05/1995]',-0.034,-0.051,76.220,21.204,-0.403,-0.261
'[10:42:27.692 08/05/1995]',-0.034,-0.051,76.220,21.204,-0.403,-0.261
'[10:42:27.694 08/05/1995]',-0.034,-0.051,76.220,21.204,-0.403,-0.261
'[10:42:27.696 08/05/1995]',-0.034,-0.038,75.845,21.030,-0.406,-0.253
'[10:42:27.698 08/05/1995]',-0.034,-0.038,75.845,21.030,-0.406,-0.253
'[10:42:27.700 08/05/1995]',-0.034,-0.038,75.845,21.030,-0.406,-0.253
'[10:42:27.702 08/05/1995]',-0.034,-0.051,75.845,21.030,-0.406,-0.253
'[10:42:27.704 08/05/1995]',-0.034,-0.038,75.469,20.855,-0.408,-0.244
'[10:42:27.706 08/05/1995]',-0.034,-0.051,75.469,20.855,-0.408,-0.244
'[10:42:27.708 08/05/1995]',-0.034,-0.051,75.469,20.855,-0.408,-0.244
'[10:42:27.710 08/05/1995]',-0.034,-0.051,75.469,20.855,-0.408,-0.244
'[10:42:27.712 08/05/1995]',-0.034,-0.038,75.169,20.681,-0.410,-0.236
'[10:42:27.714 08/05/1995]',-0.026,-0.038,75.169,20.681,-0.410,-0.236
'[10:42:27.716 08/05/1995]',-0.026,-0.038,75.169,20.681,-0.410,-0.236
'[10:42:27.718 08/05/1995]',-0.026,-0.038,75.169,20.681,-0.410,-0.236
'[10:42:27.720 08/05/1995]',-0.026,-0.038,74.868,20.507,-0.413,-0.227
'[10:42:27.722 08/05/1995]',-0.034,-0.038,74.868,20.507,-0.413,-0.227
'[10:42:27.724 08/05/1995]',-0.034,-0.038,74.868,20.507,-0.413,-0.227
'[10:42:27.726 08/05/1995]',-0.034,-0.038,74.868,20.507,-0.413,-0.227
'[10:42:27.728 08/05/1995]',-0.034,-0.038,74.418,20.332,-0.414,-0.216
'[10:42:27.730 08/05/1995]',-0.026,-0.038,74.418,20.332,-0.414,-0.216
'[10:42:27.732 08/05/1995]',-0.026,-0.038,74.418,20.332,-0.414,-0.216
'[10:42:27.734 08/05/1995]',-0.034,-0.038,74.418,20.332,-0.414,-0.216
'[10:42:27.736 08/05/1995]',-0.026,-0.038,74.117,20.158,-0.416,-0.205
'[10:42:27.738 08/05/1995]',-0.034,-0.038,74.117,20.158,-0.416,-0.205
'[10:42:27.740 08/05/1995]',-0.034,-0.038,74.117,20.158,-0.416,-0.205
'[10:42:27.742 08/05/1995]',-0.034,-0.038,74.117,20.158,-0.416,-0.205
'[10:42:27.744 08/05/1995]',-0.034,-0.038,73.667,20.033,-0.419,-0.195
'[10:42:27.746 08/05/1995]',-0.034,-0.025,73.667,20.033,-0.419,-0.195
'[10:42:27.748 08/05/1995]',-0.026,-0.038,73.667,20.033,-0.419,-0.195
'[10:42:27.750 08/05/1995]',-0.026,-0.025,73.667,20.033,-0.419,-0.195
'[10:42:27.752 08/05/1995]',-0.026,-0.038,73.291,19.934,-0.421,-0.184
'[10:42:27.754 08/05/1995]',-0.034,-0.038,73.291,19.934,-0.421,-0.184
'[10:42:27.756 08/05/1995]',-0.026,-0.038,73.291,19.934,-0.421,-0.184
'[10:42:27.758 08/05/1995]',-0.026,-0.038,73.291,19.934,-0.421,-0.184
'[10:42:27.760 08/05/1995]',-0.026,-0.038,72.841,19.809,-0.423,-0.175
'[10:42:27.762 08/05/1995]',-0.026,-0.038,72.841,19.809,-0.423,-0.175
'[10:42:27.764 08/05/1995]',-0.026,-0.025,72.841,19.809,-0.423,-0.175
'[10:42:27.766 08/05/1995]',-0.034,-0.038,72.841,19.809,-0.423,-0.175
'[10:42:27.768 08/05/1995]',-0.034,-0.038,72.540,19.759,-0.425,-0.166
'[10:42:27.770 08/05/1995]',-0.026,-0.038,72.540,19.759,-0.425,-0.166
'[10:42:27.772 08/05/1995]',-0.026,-0.038,72.540,19.759,-0.425,-0.166
'[10:42:27.774 08/05/1995]',-0.026,-0.038,72.540,19.759,-0.425,-0.166
'[10:42:27.776 08/05/1995]',-0.026,-0.038,72.165,19.635,-0.428,-0.157
'[10:42:27.778 08/05/1995]',-0.026,-0.038,72.165,19.635,-0.428,-0.157
'[10:42:27.780 08/05/1995]',-0.026,-0.038,72.165,19.635,-0.428,-0.157
'[10:42:27.782 08/05/1995]',-0.017,-0.025,72.165,19.635,-0.428,-0.157
'[10:42:27.784 08/05/1995]',-0.017,-0.025,71.790,19.510,-0.431,-0.147
'[10:42:27.786 08/05/1995]',-0.026,-0.025,71.790,19.510,-0.431,-0.147
'[10:42:27.788 08/05/1995]',-0.026,-0.025,71.790,19.510,-0.431,-0.147
'[10:42:27.790 08/05/1995]',-0.026,-0.025,71.790,19.510,-0.431,-0.147
'[10:42:27.792 08/05/1995]',-0.026,-0.025,71.414,19.410,-0.435,-0.137
'[10:42:27.794 08/05/1995]',-0.026,-0.038,71.414,19.410,-0.435,-0.137
'[10:42:27.796 08/05/1995]',-0.026,-0.025,71.414,19.410,-0.435,-0.137
'[10:42:27.798 08/05/1995]',-0.026,-0.038,71.414,19.410,-0.435,-0.137
'[10:42:27.800 08/05/1995]',-0.017,-0.025,71.039,19.286,-0.439,-0.125
'[10:42:27.802 08/05/1995]',-0.026,-0.025,71.039,19.286,-0.439,-0.125
'[10:42:27.804 08/05/1995]',-0.026,-0.038,71.039,19.286,-0.439,-0.125
'[10:42:27.806 08/05/1995]',-0.017,-0.038,71.039,19.286,-0.439,-0.125
'[10:42:27.808 08/05/1995]',-0.017,-0.038,70.738,19.161,-0.442,-0.114
'[10:42:27.810 08/05/1995]',-0.017,-0.038,70.738,19.161,-0.442,-0.114
'[10:42:27.812 08/05/1995]',-0.026,-0.038,70.738,19.161,-0.442,-0.114
'[10:42:27.814 08/05/1995]',-0.026,-0.025,70.738,19.161,-0.442,-0.114
'[10:42:27.816 08/05/1995]',-0.017,-0.025,70.438,19.111,-0.447,-0.103
'[10:42:27.818 08/05/1995]',-0.017,-0.025,70.438,19.111,-0.447,-0.103
'[10:42:27.820 08/05/1995]',-0.026,-0.025,70.438,19.111,-0.447,-0.103
'[10:42:27.822 08/05/1995]',-0.026,-0.025,70.438,19.111,-0.447,-0.103
'[10:42:27.824 08/05/1995]',-0.026,-0.025,70.137,19.061,-0.450,-0.093
'[10:42:27.826 08/05/1995]',-0.026,-0.025,70.137,19.061,-0.450,-0.093
'[10:42:27.828 08/05/1995]',-0.017,-0.025,70.137,19.061,-0.450,-0.093
'[10:42:27.830 08/05/1995]',-0.026,-0.025,70.137,19.061,-0.450,-0.093
'[10:42:27.832 08/05/1995]',-0.017,-0.012,69.837,18.937,-0.454,-0.083
'[10:42:27.834 08/05/1995]',-0.017,-0.025,69.837,18.937,-0.454,-0.083
'[10:42:27.836 08/05/1995]',-0.017,-0.012,69.837,18.937,-0.454,-0.083
'[10:42:27.838 08/05/1995]',-0.026,-0.038,69.837,18.937,-0.454,-0.083
'[10:42:27.840 08/05/1995]',-0.026,-0.038,69.537,18.887,-0.459,-0.073
'[10:42:27.842 08/05/1995]',-0.026,-0.038,69.537,18.887,-0.459,-0.073
'[10:42:27.844 08/05/1995]',-0.017,-0.038,69.537,18.887,-0.459,-0.073
'[10:42:27.846 08/05/1995]',-0.017,-0.025,69.537,18.887,-0.459,-0.073
'[10:42:27.848 08/05/1995]',-0.017,-0.025,69.311,18.812,-0.463,-0.063
'[10:42:27.850 08/05/1995]',-0.026,-0.025,69.311,18.812,-0.463,-0.063
'[10:42:27.852 08/05/1995]',-0.017,-0.025,69.311,18.812,-0.463,-0.063
'[10:42:27.854 08/05/1995]',-0.017,-0.025,69.311,18.812,-0.463,-0.063
'[10:42:27.856 08/05/1995]',-0.026,-0.025,69.011,18.762,-0.467,-0.053
'[10:42:27.858 08/05/1995]',-0.017,-0.025,69.011,18.762,-0.467,-0.053
'[10:42:27.860 08/05/1995]',-0.017,-0.025,69.011,18.762,-0.467,-0.053
'[10:42:27.862 08/05/1995]',-0.017,-0.025,69.011,18.762,-0.467,-0.053
'[10:42:27.864 08/05/1995]',-0.017,-0.025,68.786,18.688,-0.470,-0.043
'[10:42:27.866 08/05/1995]',-0.017,-0.025,68.786,18.688,-0.470,-0.043
'[10:42:27.868 08/05/1995]',-0.017,-0.025,68.786,18.688,-0.470,-0.043
'[10:42:27.870 08/05/1995]',-0.017,-0.025,68.786,18.688,-0.470,-0.043
'[10:42:27.872 08/05/1995]',-0.017,-0.025,68.485,18.588,-0.474,-0.033
'[10:42:27.874 08/05/1995]',-0.017,-0.025,68.485,18.588,-0.474,-0.033
'[10:42:27.876 08/05/1995]',-0.017,-0.025,68.485,18.588,-0.474,-0.033
'[10:42:27.878 08/05/1995]',-0.017,-0.012,68.485,18.588,-0.474,-0.033
'[10:42:27.880 08/05/1995]',-0.017,-0.012,68.260,18.513,-0.477,-0.022
'[10:42:27.882 08/05/1995]',-0.017,-0.012,68.260,18.513,-0.477,-0.022
'[10:42:27.884 08/05/1995]',-0.017,-0.012,68.260,18.513,-0.477,-0.022
'[10:42:27.886 08/05/1995]',-0.017,-0.012,68.260,18.513,-0.477,-0.022
'[10:42:27.888 08/05/1995]',-0.017,-0.012,67.960,18.463,-0.480,-0.011
'[10:42:27.890 08/05/1995]',-0.017,-0.025,67.960,18.463,-0.480,-0.011
'[10:42:27.892 08/05/1995]',-0.017,-0.025,67.960,18.463,-0.480,-0.011
'[10:42:27.894 08/05/1995]',-0.017,-0.025,67.960,18.463,-0.480,-0.011
'[10:42:27.896 08/05/1995]',-0.017,-0.025,67.734,18.339,-0.483,-0.001
'[10:42:27.898 08/05/1995]',-0.017,-0.012,67.734,18.339,-0.483,-0.001
'[10:42:27.900 08/05/1995]',-0.017,-0.012,67.734,18.339,-0.483,-0.001
'[10:42:27.902 08/05/1995]',-0.008,-0.012,67.734,18.339,-0.483,-0.001
'[10:42:27.904 08/05/1995]',-0.017,-0.012,67.509,18.289,-0.486,0.009
'[10:42:27.906 08/05/1995]',-0.017,-0.012,67.509,18.289,-0.486,0.009
'[10:42:27.908 08/05/1995]',-0.017,-0.012,67.509,18.289,-0.486,0.009
'[10:42:27.910 08/05/1995]',-0.008,-0.012,67.509,18.289,-0.486,0.009
'[10:42:27.912 08/05/1995]',-0.017,-0.012,67.284,18.239,-0.488,0.021
'[10:42:27.914 08/05/1995]',-0.008,-0.012,67.284,18.239,-0.488,0.021
'[10:42:27.916 08/05/1995]',-0.008,-0.012,67.284,18.239,-0.488,0.021
'[10:42:27.918 08/05/1995]',-0.008,-0.012,67.284,18.239,-0.488,0.021
'[10:42:27.920 08/05/1995]',-0.008,-0.012,67.059,18.164,-0.490,0.032
'[10:42:27.922 08/05/1995]',-0.008,-0.012,67.059,18.164,-0.490,0.032
'[10:42:27.924 08/05/1995]',-0.017,-0.025,67.059,18.164,-0.490,0.032
'[10:42:27.926 08/05/1995]',-0.017,-0.025,67.059,18.164,-0.490,0.032
'[10:42:27.928 08/05/1995]',-0.008,-0.012,66.833,18.115,-0.492,0.043
'[10:42:27.930 08/05/1995]',-0.017,-0.012,66.833,18.115,-0.492,0.043
'[10:42:27.932 08/05/1995]',-0.008,-0.012,66.833,18.115,-0.492,0.043
'[10:42:27.934 08/05/1995]',-0.008,-0.012,66.833,18.115,-0.492,0.043
'[10:42:27.936 08/05/1995]',-0.008,-0.012,66.608,18.065,-0.494,0.054
'[10:42:27.938 08/05/1995]',-0.017,-0.012,66.608,18.065,-0.494,0.054
'[10:42:27.940 08/05/1995]',-0.017,-0.012,66.608,18.065,-0.494,0.054
'[10:42:27.942 08/05/1995]',-0.008,-0.012,66.608,18.065,-0.494,0.054
'[10:42:27.944 08/05/1995]',-0.017,-0.012,66.383,17.990,-0.495,0.066
'[10:42:27.946 08/05/1995]',-0.008,-0.012,66.383,17.990,-0.495,0.066
'[10:42:27.948 08/05/1995]',-0.008,-0.012,66.383,17.990,-0.495,0.066
'[10:42:27.950 08/05/1995]',-0.008,-0.012,66.383,17.990,-0.495,0.066
'[10:42:27.952 08/05/1995]',-0.008,-0.012,66.158,17.990,-0.497,0.076
'[10:42:27.954 08/05/1995]',-0.008,-0.012,66.158,17.990,-0.497,0.076
'[10:42:27.956 08/05/1995]',-0.017,-0.012,66.158,17.990,-0.497,0.076
'[10:42:27.958 08/05/1995]',-0.017,-0.012,66.158,17.990,-0.497,0.076
'[10:42:27.960 08/05/1995]',-0.008,-0.012,65.932,17.940,-0.497,0.086
'[10:42:27.962 08/05/1995]',-0.017,-0.012,65.932,17.940,-0.497,0.086
'[10:42:27.964 08/05/1995]',-0.008,-0.012,65.932,17.940,-0.497,0.086
'[10:42:27.966 08/05/1995]',-0.008,-0.012,65.932,17.940,-0.497,0.086
'[10:42:27.968 08/05/1995]',-0.008,-0.012,65.707,17.890,-0.498,0.097
'[10:42:27.970 08/05/1995]',-0.008,-0.012,65.707,17.890,-0.498,0.097
'[10:42:27.972 08/05/1995]',-0.008,-0.012,65.707,17.890,-0.498,0.097
'[10:42:27.974 08/05/1995]',-0.008,-0.012,65.707,17.890,-0.498,0.097
'[10:42:27.976 08/05/1995]',-0.008,-0.012,65.482,17.890,-0.499,0.108
'[10:42:27.978 08/05/1995]',-0.008,-0.012,65.482,17.890,-0.499,0.108
'[10:42:27.980 08/05/1995]',-0.008,-0.012,65.482,17.890,-0.499,0.108
'[10:42:27.982 08/05/1995]',0.001,-0.012,65.482,17.890,-0.499,0.108
'[10:42:27.984 08/05/1995]',-0.008,-0.012,65.256,17.816,-0.500,0.119
'[10:42:27.986 08/05/1995]',-0.008,-0.012,65.256,17.816,-0.500,0.119
'[10:42:27.988 08/05/1995]',-0.008,-0.012,65.256,17.816,-0.500,0.119
'[10:42:27.990 08/05/1995]',-0.008,-0.012,65.256,17.816,-0.500,0.119
'[10:42:27.992 08/05/1995]',-0.008,-0.012,65.031,17.816,-0.500,0.131
'[10:42:27.994 08/05/1995]',-0.017,-0.012,65.031,17.816,-0.500,0.131
'[10:42:27.996 08/05/1995]',-0.008,-0.012,65.031,17.816,-0.500,0.131
'[10:42:27.998 08/05/1995]',-0.008,-0.012,65.031,17.816,-0.500,0.131
'[10:42:28.000 08/05/1995]',-0.008,-0.012,64.731,17.816,-0.500,0.142
'[10:42:28.002 08/05/1995]',-0.008,-0.012,64.731,17.816,-0.500,0.142
'[10:42:28.004 08/05/1995]',-0.017,-0.012,64.731,17.816,-0.500,0.142
'[10:42:28.006 08/05/1995]',-0.008,-0.012,64.731,17.816,-0.500,0.142
'[10:42:28.008 08/05/1995]',-0.017,-0.012,64.581,17.816,-0.500,0.153
'[10:42:28.010 08/05/1995]',-0.008,-0.012,64.581,17.816,-0.500,0.153
'[10:42:28.012 08/05/1995]',-0.008,-0.012,64.581,17.816,-0.500,0.153
'[10:42:28.014 08/05/1995]',-0.008,0.001,64.581,17.816,-0.500,0.153
'[10:42:28.016 08/05/1995]',-0.008,0.001,64.355,17.816,-0.500,0.165
'[10:42:28.018 08/05/1995]',-0.008,0.001,64.355,17.816,-0.500,0.165
'[10:42:28.020 08/05/1995]',-0.008,0.001,64.355,17.816,-0.500,0.165
'[10:42:28.022 08/05/1995]',-0.008,0.001,64.355,17.816,-0.500,0.165
'[10:42:28.024 08/05/1995]',0.001,0.001,64.130,17.816,-0.500,0.177
'[10:42:28.026 08/05/1995]',0.001,0.001,64.130,17.816,-0.500,0.177
'[10:42:28.028 08/05/1995]',0.001,0.001,64.130,17.816,-0.500,0.177
'[10:42:28.030 08/05/1995]',0.001,0.001,64.130,17.816,-0.500,0.177
'[10:42:28.032 08/05/1995]',0.001,0.001,63.905,17.890,-0.499,0.189
'[10:42:28.034 08/05/1995]',0.001,0.001,63.905,17.890,-0.499,0.189
'[10:42:28.036 08/05/1995]',0.001,0.001,63.905,17.890,-0.499,0.189
'[10:42:28.038 08/05/1995]',0.001,0.001,63.905,17.890,-0.499,0.189
'[10:42:28.040 08/05/1995]',-0.008,0.001,63.679,17.940,-0.498,0.201
'[10:42:28.042 08/05/1995]',0.001,0.001,63.679,17.940,-0.498,0.201
'[10:42:28.044 08/05/1995]',0.001,0.001,63.679,17.940,-0.498,0.201
'[10:42:28.046 08/05/1995]',0.001,0.001,63.679,17.940,-0.498,0.201
'[10:42:28.048 08/05/1995]',0.001,0.001,63.529,17.990,-0.497,0.212
'[10:42:28.050 08/05/1995]',0.001,0.001,63.529,17.990,-0.497,0.212
'[10:42:28.052 08/05/1995]',0.001,0.001,63.529,17.990,-0.497,0.212
'[10:42:28.054 08/05/1995]',-0.008,0.001,63.529,17.990,-0.497,0.212
'[10:42:28.056 08/05/1995]',-0.008,0.001,63.379,18.065,-0.496,0.224
'[10:42:28.058 08/05/1995]',-0.008,-0.012,63.379,18.065,-0.496,0.224
'[10:42:28.060 08/05/1995]',-0.008,-0.012,63.379,18.065,-0.496,0.224
'[10:42:28.062 08/05/1995]',-0.008,-0.012,63.379,18.065,-0.496,0.224
'[10:42:28.064 08/05/1995]',-0.008,0.001,63.154,18.115,-0.495,0.235
'[10:42:28.066 08/05/1995]',-0.008,0.001,63.154,18.115,-0.495,0.235
'[10:42:28.068 08/05/1995]',-0.008,0.001,63.154,18.115,-0.495,0.235
'[10:42:28.070 08/05/1995]',-0.008,0.001,63.154,18.115,-0.495,0.235
'[10:42:28.072 08/05/1995]',-0.017,-0.012,62.929,18.115,-0.494,0.246
'[10:42:28.074 08/05/1995]',-0.008,0.001,62.929,18.115,-0.494,0.246
'[10:42:28.076 08/05/1995]',-0.008,-0.012,62.929,18.115,-0.494,0.246
'[10:42:28.078 08/05/1995]',-0.008,-0.012,62.929,18.115,-0.494,0.246
'[10:42:28.080 08/05/1995]',-0.008,-0.012,62.778,18.115,-0.492,0.257
'[10:42:28.082 08/05/1995]',-0.008,-0.012,62.778,18.115,-0.492,0.257
'[10:42:28.084 08/05/1995]',-0.008,-0.012,62.778,18.115,-0.492,0.257
'[10:42:28.086 08/05/1995]',-0.017,-0.012,62.778,18.115,-0.492,0.257
'[10:42:28.088 08/05/1995]',-0.017,-0.012,62.553,18.065,-0.491,0.268
'[10:42:28.090 08/05/1995]',-0.017,-0.012,62.553,18.065,-0.491,0.268
'[10:42:28.092 08/05/1995]',-0.017,-0.012,62.553,18.065,-0.491,0.268
'[10:42:28.094 08/05/1995]',-0.008,-0.012,62.553,18.065,-0.491,0.268
'[10:42:28.096 08/05/1995]',-0.008,-0.012,62.328,17.940,-0.489,0.279
'[10:42:28.098 08/05/1995]',-0.008,-0.012,62.328,17.940,-0.489,0.279
'[10:42:28.100 08/05/1995]',-0.008,-0.012,62.328,17.940,-0.489,0.279
'[10:42:28.102 08/05/1995]',-0.008,-0.012,62.328,17.940,-0.489,0.279
'[10:42:28.104 08/05/1995]',-0.008,-0.012,62.178,17.766,-0.487,0.290
'[10:42:28.106 08/05/1995]',-0.008,-0.012,62.178,17.766,-0.487,0.290
'[10:42:28.108 08/05/1995]',-0.008,-0.012,62.178,17.766,-0.487,0.290
'[10:42:28.110 08/05/1995]',-0.008,-0.012,62.178,17.766,-0.487,0.290
'[10:42:28.112 08/05/1995]',-0.008,-0.012,62.027,17.542,-0.485,0.301
'[10:42:28.114 08/05/1995]',-0.008,-0.012,62.027,17.542,-0.485,0.301
'[10:42:28.116 08/05/1995]',-0.008,-0.012,62.027,17.542,-0.485,0.301
'[10:42:28.118 08/05/1995]',-0.008,-0.012,62.027,17.542,-0.485,0.301
'[10:42:28.120 08/05/1995]',-0.008,0.001,61.877,17.292,-0.483,0.312
'[10:42:28.122 08/05/1995]',-0.008,-0.012,61.877,17.292,-0.483,0.312
'[10:42:28.124 08/05/1995]',-0.008,-0.012,61.877,17.292,-0.483,0.312
'[10:42:28.126 08/05/1995]',0.001,0.001,61.877,17.292,-0.483,0.312
'[10:42:28.128 08/05/1995]',0.001,0.001,61.727,17.068,-0.481,0.323
'[10:42:28.130 08/05/1995]',0.001,0.014,61.727,17.068,-0.481,0.323
'[10:42:28.132 08/05/1995]',0.001,0.040,61.727,17.068,-0.481,0.323
'[10:42:28.134 08/05/1995]',0.009,0.066,61.727,17.068,-0.481,0.323
'[10:42:28.136 08/05/1995]',0.018,0.079,61.502,16.819,-0.479,0.334
'[10:42:28.138 08/05/1995]',0.036,0.106,61.502,16.819,-0.479,0.334
'[10:42:28.140 08/05/1995]',0.053,0.106,61.502,16.819,-0.479,0.334
'[10:42:28.142 08/05/1995]',0.071,0.132,61.502,16.819,-0.479,0.334
'[10:42:28.144 08/05/1995]',0.097,0.132,61.352,16.645,-0.476,0.345
'[10:42:28.146 08/05/1995]',0.115,0.145,61.352,16.645,-0.476,0.345
'[10:42:28.148 08/05/1995]',0.132,0.158,61.352,16.645,-0.476,0.345
'[10:42:28.150 08/05/1995]',0.150,0.145,61.352,16.645,-0.476,0.345
'[10:42:28.152 08/05/1995]',0.176,0.158,61.201,16.545,-0.474,0.356
'[10:42:28.154 08/05/1995]',0.202,0.145,61.201,16.545,-0.474,0.356
'[10:42:28.156 08/05/1995]',0.211,0.132,61.201,16.545,-0.474,0.356
'[10:42:28.158 08/05/1995]',0.202,0.079,61.201,16.545,-0.474,0.356
'[10:42:28.160 08/05/1995]',0.185,0.014,61.051,16.470,-0.471,0.368
'[10:42:28.162 08/05/1995]',0.167,-0.038,61.051,16.470,-0.471,0.368
'[10:42:28.164 08/05/1995]',0.150,-0.130,61.051,16.470,-0.471,0.368
'[10:42:28.166 08/05/1995]',0.132,-0.208,61.051,16.470,-0.471,0.368
'[10:42:28.168 08/05/1995]',0.097,-0.300,60.976,16.470,-0.469,0.380
'[10:42:28.170 08/05/1995]',0.062,-0.379,60.976,16.470,-0.469,0.380
'[10:42:28.172 08/05/1995]',0.018,-0.431,60.976,16.470,-0.469,0.380
'[10:42:28.174 08/05/1995]',-0.017,-0.470,60.976,16.470,-0.469,0.380
'[10:42:28.176 08/05/1995]',-0.061,-0.497,60.826,16.470,-0.467,0.393
'[10:42:28.178 08/05/1995]',-0.131,-0.536,60.826,16.470,-0.467,0.393
'[10:42:28.180 08/05/1995]',-0.192,-0.588,60.826,16.470,-0.467,0.393
'[10:42:28.182 08/05/1995]',-0.262,-0.627,60.826,16.470,-0.467,0.393
'[10:42:28.184 08/05/1995]',-0.298,-0.654,60.751,16.595,-0.464,0.406
'[10:42:28.186 08/05/1995]',-0.333,-0.641,60.751,16.595,-0.464,0.406
'[10:42:28.188 08/05/1995]',-0.350,-0.627,60.751,16.595,-0.464,0.406
'[10:42:28.190 08/05/1995]',-0.350,-0.614,60.751,16.595,-0.464,0.406
'[10:42:28.192 08/05/1995]',-0.342,-0.575,60.601,16.645,-0.462,0.418
'[10:42:28.194 08/05/1995]',-0.324,-0.536,60.601,16.645,-0.462,0.418
'[10:42:28.196 08/05/1995]',-0.306,-0.484,60.601,16.645,-0.462,0.418
'[10:42:28.198 08/05/1995]',-0.271,-0.431,60.601,16.645,-0.462,0.418
'[10:42:28.200 08/05/1995]',-0.254,-0.379,60.450,16.769,-0.459,0.431
'[10:42:28.202 08/05/1995]',-0.228,-0.327,60.450,16.769,-0.459,0.431
'[10:42:28.204 08/05/1995]',-0.201,-0.287,60.450,16.769,-0.459,0.431
'[10:42:28.206 08/05/1995]',-0.175,-0.235,60.450,16.769,-0.459,0.431
'[10:42:28.208 08/05/1995]',-0.148,-0.195,60.375,16.894,-0.456,0.444
'[10:42:28.210 08/05/1995]',-0.131,-0.143,60.375,16.894,-0.456,0.444
'[10:42:28.212 08/05/1995]',-0.096,-0.104,60.375,16.894,-0.456,0.444
'[10:42:28.214 08/05/1995]',-0.078,-0.078,60.375,16.894,-0.456,0.444
'[10:42:28.216 08/05/1995]',-0.052,-0.051,60.300,17.068,-0.453,0.456
'[10:42:28.218 08/05/1995]',-0.034,-0.025,60.300,17.068,-0.453,0.456
'[10:42:28.220 08/05/1995]',-0.017,-0.012,60.300,17.068,-0.453,0.456
'[10:42:28.222 08/05/1995]',-0.008,0.001,60.300,17.068,-0.453,0.456
'[10:42:28.224 08/05/1995]',0.001,0.014,60.225,17.292,-0.450,0.468
'[10:42:28.226 08/05/1995]',0.001,0.014,60.225,17.292,-0.450,0.468
'[10:42:28.228 08/05/1995]',0.001,0.040,60.225,17.292,-0.450,0.468
'[10:42:28.230 08/05/1995]',0.001,0.040,60.225,17.292,-0.450,0.468
'[10:42:28.232 08/05/1995]',0.001,0.040,60.150,17.716,-0.446,0.478
'[10:42:28.234 08/05/1995]',0.009,0.053,60.150,17.716,-0.446,0.478
'[10:42:28.236 08/05/1995]',0.009,0.053,60.150,17.716,-0.446,0.478
'[10:42:28.238 08/05/1995]',0.009,0.053,60.150,17.716,-0.446,0.478
'[10:42:28.240 08/05/1995]',0.009,0.066,60.075,18.239,-0.443,0.489
'[10:42:28.242 08/05/1995]',0.009,0.066,60.075,18.239,-0.443,0.489
'[10:42:28.244 08/05/1995]',0.009,0.066,60.075,18.239,-0.443,0.489
'[10:42:28.246 08/05/1995]',0.018,0.066,60.075,18.239,-0.443,0.489
'[10:42:28.248 08/05/1995]',0.018,0.079,59.925,18.937,-0.439,0.499
'[10:42:28.250 08/05/1995]',0.018,0.079,59.925,18.937,-0.439,0.499
'[10:42:28.252 08/05/1995]',0.018,0.079,59.925,18.937,-0.439,0.499
'[10:42:28.254 08/05/1995]',0.018,0.079,59.925,18.937,-0.439,0.499
'[10:42:28.256 08/05/1995]',0.018,0.079,59.850,19.635,-0.435,0.508
'[10:42:28.258 08/05/1995]',0.018,0.079,59.850,19.635,-0.435,0.508
'[10:42:28.260 08/05/1995]',0.018,0.079,59.850,19.635,-0.435,0.508
