'Time and date','II ','I ','V ','ABP ','PLETH ','RESP '
'[13:22:37.756 30/01/1995]',0.039,-0.062,0.033,108.092,0.000,0.456
'[13:22:37.758 30/01/1995]',0.020,-0.062,0.033,108.092,0.000,0.456
'[13:22:37.760 30/01/1995]',0.039,-0.062,0.033,105.845,0.000,0.423
'[13:22:37.762 30/01/1995]',0.039,-0.062,0.033,105.845,0.000,0.423
'[13:22:37.764 30/01/1995]',0.039,-0.030,0.003,105.845,0.000,0.423
'[13:22:37.766 30/01/1995]',0.058,-0.030,0.033,105.845,0.000,0.423
'[13:22:37.768 30/01/1995]',0.058,-0.030,0.033,103.425,0.000,0.389
'[13:22:37.770 30/01/1995]',0.058,-0.030,0.033,103.425,0.000,0.389
'[13:22:37.772 30/01/1995]',0.058,-0.030,0.033,103.425,0.000,0.389
'[13:22:37.774 30/01/1995]',0.039,-0.030,0.033,103.425,0.000,0.389
'[13:22:37.776 30/01/1995]',0.039,-0.030,0.033,101.005,0.000,0.349
'[13:22:37.778 30/01/1995]',0.039,-0.030,0.033,101.005,0.000,0.349
'[13:22:37.780 30/01/1995]',0.039,-0.030,0.033,101.005,0.000,0.349
'[13:22:37.782 30/01/1995]',0.039,-0.062,0.033,101.005,0.000,0.349
'[13:22:37.784 30/01/1995]',0.058,-0.062,0.033,98.585,0.000,0.304
'[13:22:37.786 30/01/1995]',0.058,-0.062,0.033,98.585,0.000,0.304
'[13:22:37.788 30/01/1995]',0.039,-0.062,0.033,98.585,0.000,0.304
'[13:22:37.790 30/01/1995]',0.039,-0.030,0.033,98.585,0.000,0.304
'[13:22:37.792 30/01/1995]',0.058,-0.030,0.033,96.165,0.000,0.255
'[13:22:37.794 30/01/1995]',0.058,-0.030,0.033,96.165,0.000,0.255
'[13:22:37.796 30/01/1995]',0.077,-0.030,0.033,96.165,0.000,0.255
'[13:22:37.798 30/01/1995]',0.077,-0.030,0.033,96.165,0.000,0.255
'[13:22:37.800 30/01/1995]',0.096,-0.030,0.065,93.687,0.000,0.200
'[13:22:37.802 30/01/1995]',0.096,-0.030,0.033,93.687,0.000,0.200
'[13:22:37.804 30/01/1995]',0.077,-0.030,0.065,93.687,0.000,0.200
'[13:22:37.806 30/01/1995]',0.058,-0.030,0.065,93.687,0.000,0.200
'[13:22:37.808 30/01/1995]',0.058,-0.030,0.065,91.210,0.000,0.140
'[13:22:37.810 30/01/1995]',0.058,-0.030,0.065,91.210,0.000,0.140
'[13:22:37.812 30/01/1995]',0.077,-0.030,0.065,91.210,0.000,0.140
'[13:22:37.814 30/01/1995]',0.096,-0.030,0.065,91.210,0.000,0.140
'[13:22:37.816 30/01/1995]',0.096,-0.030,0.065,88.790,0.000,0.076
'[13:22:37.818 30/01/1995]',0.096,-0.030,0.065,88.790,0.000,0.076
'[13:22:37.820 30/01/1995]',0.096,-0.030,0.033,88.790,0.000,0.076
'[13:22:37.822 30/01/1995]',0.096,-0.030,0.065,88.790,0.000,0.076
'[13:22:37.824 30/01/1995]',0.077,-0.030,0.065,86.485,0.000,0.008
'[13:22:37.826 30/01/1995]',0.077,-0.030,0.033,86.485,0.000,0.008
'[13:22:37.828 30/01/1995]',0.077,-0.030,0.033,86.485,0.000,0.008
'[13:22:37.830 30/01/1995]',0.096,-0.030,0.065,86.485,0.000,0.008
'[13:22:37.832 30/01/1995]',0.096,-0.030,0.065,84.411,0.000,-0.064
'[13:22:37.834 30/01/1995]',0.096,-0.030,0.033,84.411,0.000,-0.064
'[13:22:37.836 30/01/1995]',0.096,-0.030,0.065,84.411,0.000,-0.064
'[13:22:37.838 30/01/1995]',0.096,-0.030,0.033,84.411,0.000,-0.064
'[13:22:37.840 30/01/1995]',0.096,-0.030,0.065,82.567,0.000,-0.137
'[13:22:37.842 30/01/1995]',0.096,-0.030,0.065,82.567,0.000,-0.137
'[13:22:37.844 30/01/1995]',0.096,-0.030,0.065,82.567,0.000,-0.137
'[13:22:37.846 30/01/1995]',0.096,-0.030,0.033,82.567,0.000,-0.137
'[13:22:37.848 30/01/1995]',0.114,-0.030,0.033,80.838,0.000,-0.210
'[13:22:37.850 30/01/1995]',0.114,-0.030,0.033,80.838,0.000,-0.210
'[13:22:37.852 30/01/1995]',0.114,-0.030,0.033,80.838,0.000,-0.210
'[13:22:37.854 30/01/1995]',0.114,-0.030,0.033,80.838,0.000,-0.210
'[13:22:37.856 30/01/1995]',0.114,-0.030,0.065,79.456,0.000,-0.285
'[13:22:37.858 30/01/1995]',0.096,-0.030,0.033,79.456,0.000,-0.285
'[13:22:37.860 30/01/1995]',0.096,-0.030,0.033,79.456,0.000,-0.285
'[13:22:37.862 30/01/1995]',0.096,-0.030,0.033,79.456,0.000,-0.285
'[13:22:37.864 30/01/1995]',0.096,-0.030,0.065,78.246,0.000,-0.360
'[13:22:37.866 30/01/1995]',0.096,-0.030,0.033,78.246,0.000,-0.360
'[13:22:37.868 30/01/1995]',0.096,-0.062,0.033,78.246,0.000,-0.360
'[13:22:37.870 30/01/1995]',0.096,-0.030,0.033,78.246,0.000,-0.360
'[13:22:37.872 30/01/1995]',0.096,-0.030,0.065,77.209,0.000,-0.434
'[13:22:37.874 30/01/1995]',0.114,-0.030,0.065,77.209,0.000,-0.434
'[13:22:37.876 30/01/1995]',0.096,-0.030,0.033,77.209,0.000,-0.434
'[13:22:37.878 30/01/1995]',0.114,-0.030,0.065,77.209,0.000,-0.434
'[13:22:37.880 30/01/1995]',0.114,-0.030,0.065,76.344,0.000,-0.507
'[13:22:37.882 30/01/1995]',0.114,-0.030,0.033,76.344,0.000,-0.507
'[13:22:37.884 30/01/1995]',0.114,-0.030,0.033,76.344,0.000,-0.507
'[13:22:37.886 30/01/1995]',0.114,-0.030,0.065,76.344,0.000,-0.507
'[13:22:37.888 30/01/1995]',0.114,-0.030,0.033,75.653,0.000,-0.580
'[13:22:37.890 30/01/1995]',0.096,-0.030,0.033,75.653,0.000,-0.580
'[13:22:37.892 30/01/1995]',0.096,-0.030,0.033,75.653,0.000,-0.580
'[13:22:37.894 30/01/1995]',0.096,-0.030,0.033,75.653,0.000,-0.580
'[13:22:37.896 30/01/1995]',0.096,-0.030,0.033,75.019,0.000,-0.650
'[13:22:37.898 30/01/1995]',0.096,-0.030,0.033,75.019,0.000,-0.650
'[13:22:37.900 30/01/1995]',0.096,-0.030,0.033,75.019,0.000,-0.650
'[13:22:37.902 30/01/1995]',0.096,-0.030,0.033,75.019,0.000,-0.650
'[13:22:37.904 30/01/1995]',0.096,-0.030,0.033,74.500,0.000,-0.718
'[13:22:37.906 30/01/1995]',0.096,-0.030,0.033,74.500,0.000,-0.718
'[13:22:37.908 30/01/1995]',0.096,-0.030,0.033,74.500,0.000,-0.718
'[13:22:37.910 30/01/1995]',0.096,-0.030,0.033,74.500,0.000,-0.718
'[13:22:37.912 30/01/1995]',0.096,-0.030,0.033,74.040,0.000,-0.782
'[13:22:37.914 30/01/1995]',0.096,-0.030,0.033,74.040,0.000,-0.782
'[13:22:37.916 30/01/1995]',0.114,-0.030,0.033,74.040,0.000,-0.782
'[13:22:37.918 30/01/1995]',0.096,-0.030,0.033,74.040,0.000,-0.782
'[13:22:37.920 30/01/1995]',0.096,-0.030,0.065,73.636,0.000,-0.843
'[13:22:37.922 30/01/1995]',0.077,-0.030,0.033,73.636,0.000,-0.843
'[13:22:37.924 30/01/1995]',0.077,-0.030,0.033,73.636,0.000,-0.843
'[13:22:37.926 30/01/1995]',0.077,-0.030,0.033,73.636,0.000,-0.843
'[13:22:37.928 30/01/1995]',0.077,-0.030,0.033,73.233,0.000,-0.900
'[13:22:37.930 30/01/1995]',0.077,-0.062,0.033,73.233,0.000,-0.900
'[13:22:37.932 30/01/1995]',0.077,-0.062,0.033,73.233,0.000,-0.900
'[13:22:37.934 30/01/1995]',0.096,-0.030,0.033,73.233,0.000,-0.900
'[13:22:37.936 30/01/1995]',0.096,-0.030,0.033,72.887,0.000,-0.954
'[13:22:37.938 30/01/1995]',0.077,-0.030,0.033,72.887,0.000,-0.954
'[13:22:37.940 30/01/1995]',0.077,-0.030,0.033,72.887,0.000,-0.954
'[13:22:37.942 30/01/1995]',0.077,-0.030,0.033,72.887,0.000,-0.954
'[13:22:37.944 30/01/1995]',0.077,-0.030,0.033,72.484,0.000,-1.002
'[13:22:37.946 30/01/1995]',0.077,-0.030,0.033,72.484,0.000,-1.002
'[13:22:37.948 30/01/1995]',0.077,-0.030,0.033,72.484,0.000,-1.002
'[13:22:37.950 30/01/1995]',0.077,-0.030,0.003,72.484,0.000,-1.002
'[13:22:37.952 30/01/1995]',0.077,-0.030,0.033,72.023,0.000,-
'[13:22:37.954 30/01/1995]',0.077,-0.030,0.003,72.023,0.000,-
'[13:22:37.956 30/01/1995]',0.058,-0.030,0.003,72.023,0.000,-
'[13:22:37.958 30/01/1995]',0.058,-0.030,0.033,72.023,0.000,-
'[13:22:37.960 30/01/1995]',0.058,-0.030,0.003,71.504,0.000,-
'[13:22:37.962 30/01/1995]',0.058,-0.030,0.003,71.504,0.000,-
'[13:22:37.964 30/01/1995]',0.058,-0.030,0.003,71.504,0.000,-
'[13:22:37.966 30/01/1995]',0.058,-0.030,0.003,71.504,0.000,-
'[13:22:37.968 30/01/1995]',0.058,-0.030,0.003,71.043,0.000,-
'[13:22:37.970 30/01/1995]',0.039,-0.030,0.003,71.043,0.000,-
'[13:22:37.972 30/01/1995]',0.039,-0.030,0.003,71.043,0.000,-
'[13:22:37.974 30/01/1995]',0.039,0.003,0.003,71.043,0.000,-
'[13:22:37.976 30/01/1995]',0.039,0.003,0.033,70.525,0.000,-
'[13:22:37.978 30/01/1995]',0.039,0.003,0.003,70.525,0.000,-
'[13:22:37.980 30/01/1995]',0.039,0.003,0.003,70.525,0.000,-
'[13:22:37.982 30/01/1995]',0.039,0.003,0.003,70.525,0.000,-
'[13:22:37.984 30/01/1995]',0.039,0.003,0.003,70.064,0.000,-
'[13:22:37.986 30/01/1995]',0.039,0.003,0.033,70.064,0.000,-
'[13:22:37.988 30/01/1995]',0.020,-0.030,0.003,70.064,0.000,-
'[13:22:37.990 30/01/1995]',0.002,-0.030,0.003,70.064,0.000,-
'[13:22:37.992 30/01/1995]',0.002,-0.030,0.003,69.661,0.000,-
'[13:22:37.994 30/01/1995]',0.002,-0.030,0.003,69.661,0.000,-
'[13:22:37.996 30/01/1995]',0.002,-0.030,0.003,69.661,0.000,-
'[13:22:37.998 30/01/1995]',0.020,-0.030,0.003,69.661,0.000,-
'[13:22:38.000 30/01/1995]',0.020,-0.030,0.003,69.257,0.000,-
'[13:22:38.002 30/01/1995]',0.002,-0.030,0.003,69.257,0.000,-
'[13:22:38.004 30/01/1995]',0.002,-0.030,0.033,69.257,0.000,-
'[13:22:38.006 30/01/1995]',0.002,-0.030,0.003,69.257,0.000,-
'[13:22:38.008 30/01/1995]',0.002,-0.030,0.033,68.796,0.000,-
'[13:22:38.010 30/01/1995]',0.002,-0.030,0.033,68.796,0.000,-
'[13:22:38.012 30/01/1995]',0.002,-0.030,0.003,68.796,0.000,-
'[13:22:38.014 30/01/1995]',0.002,-0.030,0.003,68.796,0.000,-
'[13:22:38.016 30/01/1995]',0.002,-0.030,0.003,68.335,0.000,-
'[13:22:38.018 30/01/1995]',0.002,-0.030,0.003,68.335,0.000,-
'[13:22:38.020 30/01/1995]',0.002,-0.030,0.003,68.335,0.000,-
'[13:22:38.022 30/01/1995]',0.002,-0.030,0.003,68.335,0.000,-
'[13:22:38.024 30/01/1995]',0.002,-0.030,0.003,67.817,0.000,-
'[13:22:38.026 30/01/1995]',0.002,-0.030,0.003,67.817,0.000,-
'[13:22:38.028 30/01/1995]',0.002,-0.030,0.003,67.817,0.000,-
'[13:22:38.030 30/01/1995]',0.002,-0.030,0.003,67.817,0.000,-
'[13:22:38.032 30/01/1995]',0.002,-0.030,0.033,67.413,0.000,-
'[13:22:38.034 30/01/1995]',0.002,-0.030,0.033,67.413,0.000,-
'[13:22:38.036 30/01/1995]',0.002,-0.030,0.033,67.413,0.000,-
'[13:22:38.038 30/01/1995]',0.002,-0.030,0.033,67.413,0.000,-
'[13:22:38.040 30/01/1995]',0.002,-0.030,0.033,67.010,0.000,-
'[13:22:38.042 30/01/1995]',0.002,-0.030,0.033,67.010,0.000,-
'[13:22:38.044 30/01/1995]',0.002,-0.030,0.033,67.010,0.000,-
'[13:22:38.046 30/01/1995]',0.020,-0.030,0.033,67.010,0.000,-
'[13:22:38.048 30/01/1995]',0.039,0.003,0.033,66.664,0.000,-
'[13:22:38.050 30/01/1995]',0.039,0.003,0.065,66.664,0.000,-
'[13:22:38.052 30/01/1995]',0.039,0.003,0.065,66.664,0.000,-
'[13:22:38.054 30/01/1995]',0.039,0.003,0.065,66.664,0.000,-
'[13:22:38.056 30/01/1995]',0.020,-0.030,0.065,66.376,0.000,-
'[13:22:38.058 30/01/1995]',0.020,-0.030,0.065,66.376,0.000,-
'[13:22:38.060 30/01/1995]',0.020,-0.030,0.065,66.376,0.000,-
'[13:22:38.062 30/01/1995]',0.039,-0.030,0.065,66.376,0.000,-
'[13:22:38.064 30/01/1995]',0.039,-0.030,0.065,66.031,0.000,-
'[13:22:38.066 30/01/1995]',0.039,-0.030,0.065,66.031,0.000,-
'[13:22:38.068 30/01/1995]',0.058,0.003,0.065,66.031,0.000,-
'[13:22:38.070 30/01/1995]',0.058,0.003,0.065,66.031,0.000,-
'[13:22:38.072 30/01/1995]',0.039,0.003,0.065,65.742,0.000,-
'[13:22:38.074 30/01/1995]',0.020,0.003,0.065,65.742,0.000,-
'[13:22:38.076 30/01/1995]',0.002,0.003,0.033,65.742,0.000,-
'[13:22:38.078 30/01/1995]',0.002,0.003,0.033,65.742,0.000,-
'[13:22:38.080 30/01/1995]',0.020,0.003,0.033,65.570,0.000,-
'[13:22:38.082 30/01/1995]',0.002,0.003,0.033,65.570,0.000,-
'[13:22:38.084 30/01/1995]',0.002,0.003,0.033,65.570,0.000,-
'[13:22:38.086 30/01/1995]',0.002,0.034,0.033,65.570,0.000,-
'[13:22:38.088 30/01/1995]',0.002,0.034,0.033,65.282,0.000,-
'[13:22:38.090 30/01/1995]',0.002,0.003,0.033,65.282,0.000,-
'[13:22:38.092 30/01/1995]',0.002,0.003,0.033,65.282,0.000,-
'[13:22:38.094 30/01/1995]',-0.017,0.003,0.003,65.282,0.000,-
'[13:22:38.096 30/01/1995]',-0.017,0.003,0.003,65.109,0.000,-
'[13:22:38.098 30/01/1995]',-0.036,0.003,0.003,65.109,0.000,-
'[13:22:38.100 30/01/1995]',-0.036,0.003,0.003,65.109,0.000,-
'[13:22:38.102 30/01/1995]',-0.036,0.003,0.003,65.109,0.000,-
'[13:22:38.104 30/01/1995]',-0.036,0.034,0.003,64.936,0.000,-
'[13:22:38.106 30/01/1995]',-0.055,0.003,0.003,64.936,0.000,-
'[13:22:38.108 30/01/1995]',-0.055,0.003,0.003,64.936,0.000,-
'[13:22:38.110 30/01/1995]',-0.074,0.003,0.003,64.936,0.000,-
'[13:22:38.112 30/01/1995]',-0.074,0.003,0.003,64.763,0.000,-
'[13:22:38.114 30/01/1995]',-0.074,-0.030,0.003,64.763,0.000,-
'[13:22:38.116 30/01/1995]',-0.074,-0.030,0.003,64.763,0.000,-
'[13:22:38.118 30/01/1995]',-0.074,-0.030,0.003,64.763,0.000,-
'[13:22:38.120 30/01/1995]',-0.074,-0.030,0.003,64.648,0.000,-
'[13:22:38.122 30/01/1995]',-0.074,-0.030,0.003,64.648,0.000,-
'[13:22:38.124 30/01/1995]',-0.074,-0.030,0.003,64.648,0.000,-
'[13:22:38.126 30/01/1995]',-0.093,-0.030,0.003,64.648,0.000,-
'[13:22:38.128 30/01/1995]',-0.074,-0.030,0.003,64.475,0.000,-
'[13:22:38.130 30/01/1995]',-0.074,-0.030,0.003,64.475,0.000,-
'[13:22:38.132 30/01/1995]',-0.074,-0.030,0.003,64.475,0.000,-
'[13:22:38.134 30/01/1995]',-0.074,-0.030,0.003,64.475,0.000,-
'[13:22:38.136 30/01/1995]',-0.074,-0.030,0.003,64.302,0.000,-
'[13:22:38.138 30/01/1995]',-0.074,-0.030,0.003,64.302,0.000,-
'[13:22:38.140 30/01/1995]',-0.074,-0.030,0.003,64.302,0.000,-
'[13:22:38.142 30/01/1995]',-0.074,-0.030,0.003,64.302,0.000,-
'[13:22:38.144 30/01/1995]',-0.074,-0.030,0.003,64.129,0.000,-
'[13:22:38.146 30/01/1995]',-0.074,-0.030,0.003,64.129,0.000,-
'[13:22:38.148 30/01/1995]',-0.055,-0.030,0.003,64.129,0.000,-
'[13:22:38.150 30/01/1995]',-0.055,-0.030,0.003,64.129,0.000,-
'[13:22:38.152 30/01/1995]',-0.055,-0.030,0.003,63.899,0.000,-
'[13:22:38.154 30/01/1995]',-0.055,-0.030,0.003,63.899,0.000,-
'[13:22:38.156 30/01/1995]',-0.036,-0.030,0.003,63.899,0.000,-
'[13:22:38.158 30/01/1995]',-0.055,0.003,0.033,63.899,0.000,-
'[13:22:38.160 30/01/1995]',-0.036,0.003,0.097,63.611,0.000,-
'[13:22:38.162 30/01/1995]',-0.017,0.003,0.161,63.611,0.000,-
'[13:22:38.164 30/01/1995]',0.002,0.034,0.225,63.611,0.000,-
'[13:22:38.166 30/01/1995]',0.002,0.034,0.225,63.611,0.000,-
'[13:22:38.168 30/01/1995]',0.002,0.003,0.225,63.265,0.000,-
'[13:22:38.170 30/01/1995]',0.020,0.003,0.161,63.265,0.000,-
'[13:22:38.172 30/01/1995]',0.020,0.003,0.033,63.265,0.000,-
'[13:22:38.174 30/01/1995]',0.002,0.003,-0.029,63.265,0.000,-
'[13:22:38.176 30/01/1995]',-0.017,0.003,-0.220,62.977,0.000,-
'[13:22:38.178 30/01/1995]',-0.093,0.034,-0.506,62.977,0.000,-
'[13:22:38.180 30/01/1995]',-0.150,0.067,-0.697,62.977,0.000,-
'[13:22:38.182 30/01/1995]',-0.207,0.099,-0.919,62.977,0.000,-
'[13:22:38.184 30/01/1995]',-0.281,0.165,-1.110,62.631,0.000,-
'[13:22:38.186 30/01/1995]',-0.376,0.197,-1.270,62.631,0.000,-
'[13:22:38.188 30/01/1995]',-0.452,0.295,-1.428,62.631,0.000,-
'[13:22:38.190 30/01/1995]',-0.546,0.328,-1.555,62.631,0.000,-
'[13:22:38.192 30/01/1995]',-0.621,0.393,-1.651,62.285,0.000,-
'[13:22:38.194 30/01/1995]',-0.678,0.426,-1.746,62.285,0.000,-
'[13:22:38.196 30/01/1995]',-0.735,0.458,-1.841,62.285,0.000,-
'[13:22:38.198 30/01/1995]',-0.792,0.522,-1.904,62.285,0.000,-
'[13:22:38.200 30/01/1995]',-0.810,0.555,-1.936,62.055,0.000,-
'[13:22:38.202 30/01/1995]',-0.792,0.588,-1.936,62.055,0.000,-
'[13:22:38.204 30/01/1995]',-0.754,0.620,-1.841,62.055,0.000,-
'[13:22:38.206 30/01/1995]',-0.697,0.620,-1.778,62.055,0.000,-
'[13:22:38.208 30/01/1995]',-0.602,0.620,-1.651,61.767,0.000,-
'[13:22:38.210 30/01/1995]',-0.528,0.588,-1.523,61.767,0.000,-
'[13:22:38.212 30/01/1995]',-0.414,0.490,-1.396,61.767,0.000,-
'[13:22:38.214 30/01/1995]',-0.338,0.426,-1.206,61.767,0.000,-
'[13:22:38.216 30/01/1995]',-0.281,0.328,-1.046,61.594,0.000,-
'[13:22:38.218 30/01/1995]',-0.244,0.230,-0.919,61.594,0.000,-
'[13:22:38.220 30/01/1995]',-0.188,0.197,-0.761,61.594,0.000,-
'[13:22:38.222 30/01/1995]',-0.150,0.165,-0.633,61.594,0.000,-
'[13:22:38.224 30/01/1995]',-0.112,0.132,-0.506,61.421,0.000,-
'[13:22:38.226 30/01/1995]',-0.093,0.099,-0.380,61.421,0.000,-
'[13:22:38.228 30/01/1995]',-0.055,0.067,-0.284,61.421,0.000,-
'[13:22:38.230 30/01/1995]',-0.036,0.067,-0.157,61.421,0.000,-
'[13:22:38.232 30/01/1995]',-0.017,0.034,-0.093,61.306,0.000,-
'[13:22:38.234 30/01/1995]',0.002,0.034,-0.029,61.306,0.000,-
'[13:22:38.236 30/01/1995]',0.002,0.003,0.003,61.306,0.000,-
'[13:22:38.238 30/01/1995]',0.002,0.003,0.033,61.306,0.000,-
'[13:22:38.240 30/01/1995]',0.002,0.003,0.065,61.248,0.000,-
'[13:22:38.242 30/01/1995]',0.002,-0.030,0.097,61.248,0.000,-
'[13:22:38.244 30/01/1995]',0.020,-0.030,0.129,61.248,0.000,-
'[13:22:38.246 30/01/1995]',0.039,-0.030,0.129,61.248,0.000,-
'[13:22:38.248 30/01/1995]',0.058,-0.030,0.161,61.248,0.000,-
'[13:22:38.250 30/01/1995]',0.077,-0.030,0.161,61.248,0.000,-
'[13:22:38.252 30/01/1995]',0.077,-0.030,0.161,61.248,0.000,-
'[13:22:38.254 30/01/1995]',0.077,-0.030,0.161,61.248,0.000,-
'[13:22:38.256 30/01/1995]',0.077,-0.030,0.193,61.133,0.000,-
'[13:22:38.258 30/01/1995]',0.058,-0.030,0.193,61.133,0.000,-
'[13:22:38.260 30/01/1995]',0.077,-0.030,0.193,61.133,0.000,-
'[13:22:38.262 30/01/1995]',0.077,-0.030,0.193,61.133,0.000,-
'[13:22:38.264 30/01/1995]',0.077,-0.030,0.193,61.075,0.000,-
'[13:22:38.266 30/01/1995]',0.077,-0.030,0.225,61.075,0.000,-
'[13:22:38.268 30/01/1995]',0.096,-0.030,0.225,61.075,0.000,-
'[13:22:38.270 30/01/1995]',0.077,-0.030,0.193,61.075,0.000,-
'[13:22:38.272 30/01/1995]',0.077,-0.030,0.225,61.018,0.000,-
'[13:22:38.274 30/01/1995]',0.077,-0.030,0.225,61.018,0.000,-
'[13:22:38.276 30/01/1995]',0.077,-0.030,0.225,61.018,0.000,-
'[13:22:38.278 30/01/1995]',0.077,-0.030,0.225,61.018,0.000,-
'[13:22:38.280 30/01/1995]',0.077,-0.030,0.193,60.960,0.000,-
'[13:22:38.282 30/01/1995]',0.077,-0.030,0.225,60.960,0.000,-
'[13:22:38.284 30/01/1995]',0.096,-0.030,0.193,60.960,0.000,-
'[13:22:38.286 30/01/1995]',0.096,-0.030,0.225,60.960,0.000,-
'[13:22:38.288 30/01/1995]',0.096,-0.030,0.193,60.787,0.000,-
'[13:22:38.290 30/01/1995]',0.077,-0.030,0.225,60.787,0.000,-
'[13:22:38.292 30/01/1995]',0.077,-0.030,0.225,60.787,0.000,-
'[13:22:38.294 30/01/1995]',0.096,-0.030,0.225,60.787,0.000,-
'[13:22:38.296 30/01/1995]',0.096,-0.030,0.225,60.557,0.000,-
'[13:22:38.298 30/01/1995]',0.096,-0.030,0.225,60.557,0.000,-
'[13:22:38.300 30/01/1995]',0.114,-0.030,0.225,60.557,0.000,-
'[13:22:38.302 30/01/1995]',0.096,-0.030,0.225,60.557,0.000,-
'[13:22:38.304 30/01/1995]',0.096,-0.030,0.225,60.211,0.000,-
'[13:22:38.306 30/01/1995]',0.114,-0.030,0.225,60.211,0.000,-
'[13:22:38.308 30/01/1995]',0.096,-0.030,0.225,60.211,0.000,-
'[13:22:38.310 30/01/1995]',0.096,-0.030,0.225,60.211,0.000,-
'[13:22:38.312 30/01/1995]',0.096,-0.030,0.193,59.923,0.000,-
'[13:22:38.314 30/01/1995]',0.114,-0.030,0.193,59.923,0.000,-
'[13:22:38.316 30/01/1995]',0.114,-0.030,0.193,59.923,0.000,-
'[13:22:38.318 30/01/1995]',0.114,-0.030,0.193,59.923,0.000,-
'[13:22:38.320 30/01/1995]',0.114,-0.030,0.193,59.577,0.000,-
'[13:22:38.322 30/01/1995]',0.114,-0.030,0.193,59.577,0.000,-
'[13:22:38.324 30/01/1995]',0.114,-0.030,0.193,59.577,0.000,-
'[13:22:38.326 30/01/1995]',0.114,-0.030,0.193,59.577,0.000,-
'[13:22:38.328 30/01/1995]',0.114,-0.030,0.225,59.232,0.000,-
'[13:22:38.330 30/01/1995]',0.114,-0.030,0.193,59.232,0.000,-
'[13:22:38.332 30/01/1995]',0.114,-0.030,0.193,59.232,0.000,-
'[13:22:38.334 30/01/1995]',0.133,-0.030,0.193,59.232,0.000,-
'[13:22:38.336 30/01/1995]',0.133,0.003,0.193,58.944,0.000,-
'[13:22:38.338 30/01/1995]',0.133,-0.030,0.193,58.944,0.000,-
'[13:22:38.340 30/01/1995]',0.114,-0.030,0.193,58.944,0.000,-
'[13:22:38.342 30/01/1995]',0.114,0.003,0.193,58.944,0.000,-
'[13:22:38.344 30/01/1995]',0.114,0.003,0.193,58.598,0.000,-
'[13:22:38.346 30/01/1995]',0.133,0.003,0.225,58.598,0.000,-
'[13:22:38.348 30/01/1995]',0.133,0.003,0.193,58.598,0.000,-
'[13:22:38.350 30/01/1995]',0.133,0.003,0.193,58.598,0.000,-
'[13:22:38.352 30/01/1995]',0.133,0.003,0.193,58.310,0.000,-
'[13:22:38.354 30/01/1995]',0.133,0.003,0.193,58.310,0.000,-
'[13:22:38.356 30/01/1995]',0.114,0.003,0.193,58.310,0.000,-
'[13:22:38.358 30/01/1995]',0.114,0.003,0.193,58.310,0.000,-
'[13:22:38.360 30/01/1995]',0.114,0.003,0.193,58.079,0.000,-
'[13:22:38.362 30/01/1995]',0.133,0.003,0.193,58.079,0.000,-
'[13:22:38.364 30/01/1995]',0.133,0.003,0.193,58.079,0.000,-
'[13:22:38.366 30/01/1995]',0.133,0.003,0.193,58.079,0.000,-
'[13:22:38.368 30/01/1995]',0.133,0.003,0.193,57.964,0.000,-
'[13:22:38.370 30/01/1995]',0.133,0.003,0.193,57.964,0.000,-
'[13:22:38.372 30/01/1995]',0.114,0.003,0.193,57.964,0.000,-
'[13:22:38.374 30/01/1995]',0.114,0.003,0.193,57.964,0.000,-
'[13:22:38.376 30/01/1995]',0.114,0.003,0.193,58.022,0.000,-
'[13:22:38.378 30/01/1995]',0.114,0.003,0.193,58.022,0.000,-
'[13:22:38.380 30/01/1995]',0.114,0.003,0.193,58.022,0.000,-
'[13:22:38.382 30/01/1995]',0.114,0.003,0.193,58.022,0.000,-
'[13:22:38.384 30/01/1995]',0.114,0.003,0.193,58.540,0.000,-
'[13:22:38.386 30/01/1995]',0.114,0.003,0.193,58.540,0.000,-
'[13:22:38.388 30/01/1995]',0.114,0.003,0.193,58.540,0.000,-
'[13:22:38.390 30/01/1995]',0.114,0.003,0.193,58.540,0.000,-
'[13:22:38.392 30/01/1995]',0.114,0.003,0.193,59.808,0.000,-
'[13:22:38.394 30/01/1995]',0.114,0.003,0.193,59.808,0.000,-
'[13:22:38.396 30/01/1995]',0.114,0.003,0.193,59.808,0.000,-
'[13:22:38.398 30/01/1995]',0.114,0.003,0.193,59.808,0.000,-
'[13:22:38.400 30/01/1995]',0.114,0.003,0.161,62.170,0.000,-
'[13:22:38.402 30/01/1995]',0.114,0.034,0.161,62.170,0.000,-
'[13:22:38.404 30/01/1995]',0.114,0.034,0.161,62.170,0.000,-
'[13:22:38.406 30/01/1995]',0.114,0.034,0.161,62.170,0.000,-
'[13:22:38.408 30/01/1995]',0.114,0.034,0.161,65.742,0.000,-
'[13:22:38.410 30/01/1995]',0.096,0.034,0.161,65.742,0.000,-
'[13:22:38.412 30/01/1995]',0.114,0.067,0.161,65.742,0.000,-
'[13:22:38.414 30/01/1995]',0.114,0.067,0.161,65.742,0.000,-
'[13:22:38.416 30/01/1995]',0.114,0.067,0.161,70.698,0.000,-
'[13:22:38.418 30/01/1995]',0.114,0.067,0.129,70.698,0.000,-
'[13:22:38.420 30/01/1995]',0.114,0.067,0.161,70.698,0.000,-
'[13:22:38.422 30/01/1995]',0.096,0.067,0.129,70.698,0.000,-
'[13:22:38.424 30/01/1995]',0.096,0.067,0.161,76.632,0.000,-
