'Time and date','aVL','II','ABP','PAP','PLETH','RESP'
'[08:34:05.916 11/03/1996]',-0.501,0.040,36.561,35.895,0.494,0.493
'[08:34:05.918 11/03/1996]',-0.452,0.031,36.561,35.895,0.494,0.493
'[08:34:05.920 11/03/1996]',-0.403,0.026,36.310,35.769,0.438,0.510
'[08:34:05.922 11/03/1996]',-0.355,0.022,36.310,35.769,0.438,0.510
'[08:34:05.924 11/03/1996]',-0.313,0.022,36.310,35.769,0.438,0.510
'[08:34:05.926 11/03/1996]',-0.272,0.022,36.310,35.769,0.438,0.510
'[08:34:05.928 11/03/1996]',-0.237,0.028,36.110,35.844,0.382,0.528
'[08:34:05.930 11/03/1996]',-0.203,0.034,36.110,35.844,0.382,0.528
'[08:34:05.932 11/03/1996]',-0.173,0.038,36.110,35.844,0.382,0.528
'[08:34:05.934 11/03/1996]',-0.144,0.043,36.110,35.844,0.382,0.528
'[08:34:05.936 11/03/1996]',-0.118,0.043,35.860,36.070,0.326,0.548
'[08:34:05.938 11/03/1996]',-0.092,0.043,35.860,36.070,0.326,0.548
'[08:34:05.940 11/03/1996]',-0.066,0.037,35.860,36.070,0.326,0.548
'[08:34:05.942 11/03/1996]',-0.039,0.031,35.860,36.070,0.326,0.548
'[08:34:05.944 11/03/1996]',-0.012,0.023,35.609,36.371,0.273,0.570
'[08:34:05.946 11/03/1996]',0.015,0.015,35.609,36.371,0.273,0.570
'[08:34:05.948 11/03/1996]',0.043,0.006,35.609,36.371,0.273,0.570
'[08:34:05.950 11/03/1996]',0.070,-0.003,35.609,36.371,0.273,0.570
'[08:34:05.952 11/03/1996]',0.096,-0.008,35.459,36.547,0.216,0.591
'[08:34:05.954 11/03/1996]',0.122,-0.012,35.459,36.547,0.216,0.591
'[08:34:05.956 11/03/1996]',0.144,-0.012,35.459,36.547,0.216,0.591
'[08:34:05.958 11/03/1996]',0.167,-0.012,35.459,36.547,0.216,0.591
'[08:34:05.960 11/03/1996]',0.184,-0.011,35.259,36.472,0.163,0.612
'[08:34:05.962 11/03/1996]',0.201,-0.009,35.259,36.472,0.163,0.612
'[08:34:05.964 11/03/1996]',0.215,-0.005,35.259,36.472,0.163,0.612
'[08:34:05.966 11/03/1996]',0.228,0.000,35.259,36.472,0.163,0.612
'[08:34:05.968 11/03/1996]',0.235,0.005,35.108,36.371,0.116,0.632
'[08:34:05.970 11/03/1996]',0.243,0.009,35.108,36.371,0.116,0.632
'[08:34:05.972 11/03/1996]',0.249,0.012,35.108,36.371,0.116,0.632
'[08:34:05.974 11/03/1996]',0.254,0.015,35.108,36.371,0.116,0.632
'[08:34:05.976 11/03/1996]',0.256,0.018,35.058,36.246,0.067,0.653
'[08:34:05.978 11/03/1996]',0.259,0.022,35.058,36.246,0.067,0.653
'[08:34:05.980 11/03/1996]',0.260,0.023,35.058,36.246,0.067,0.653
'[08:34:05.982 11/03/1996]',0.262,0.025,35.058,36.246,0.067,0.653
'[08:34:05.984 11/03/1996]',0.264,0.028,34.908,36.020,0.022,0.672
'[08:34:05.986 11/03/1996]',0.266,0.031,34.908,36.020,0.022,0.672
'[08:34:05.988 11/03/1996]',0.268,0.034,34.908,36.020,0.022,0.672
'[08:34:05.990 11/03/1996]',0.271,0.037,34.908,36.020,0.022,0.672
'[08:34:05.992 11/03/1996]',0.272,0.040,34.758,35.543,-0.020,0.692
'[08:34:05.994 11/03/1996]',0.274,0.043,34.758,35.543,-0.020,0.692
'[08:34:05.996 11/03/1996]',0.275,0.045,34.758,35.543,-0.020,0.692
'[08:34:05.998 11/03/1996]',0.277,0.046,34.758,35.543,-0.020,0.692
'[08:34:06.000 11/03/1996]',0.278,0.045,34.608,34.766,-0.060,0.710
'[08:34:06.002 11/03/1996]',0.279,0.043,34.608,34.766,-0.060,0.710
'[08:34:06.004 11/03/1996]',0.282,0.043,34.608,34.766,-0.060,0.710
'[08:34:06.006 11/03/1996]',0.285,0.043,34.608,34.766,-0.060,0.710
'[08:34:06.008 11/03/1996]',0.288,0.043,34.507,33.712,-0.096,0.727
'[08:34:06.010 11/03/1996]',0.292,0.043,34.507,33.712,-0.096,0.727
'[08:34:06.012 11/03/1996]',0.296,0.043,34.507,33.712,-0.096,0.727
'[08:34:06.014 11/03/1996]',0.299,0.043,34.507,33.712,-0.096,0.727
'[08:34:06.016 11/03/1996]',0.303,0.043,34.407,32.533,-0.130,0.745
'[08:34:06.018 11/03/1996]',0.306,0.043,34.407,32.533,-0.130,0.745
'[08:34:06.020 11/03/1996]',0.311,0.043,34.407,32.533,-0.130,0.745
'[08:34:06.022 11/03/1996]',0.316,0.043,34.407,32.533,-0.130,0.745
'[08:34:06.024 11/03/1996]',0.320,0.043,34.357,31.530,-0.159,0.762
'[08:34:06.026 11/03/1996]',0.324,0.043,34.357,31.530,-0.159,0.762
'[08:34:06.028 11/03/1996]',0.328,0.043,34.357,31.530,-0.159,0.762
'[08:34:06.030 11/03/1996]',0.331,0.043,34.357,31.530,-0.159,0.762
'[08:34:06.032 11/03/1996]',0.334,0.043,34.257,30.828,-0.190,0.779
'[08:34:06.034 11/03/1996]',0.337,0.043,34.257,30.828,-0.190,0.779
'[08:34:06.036 11/03/1996]',0.339,0.043,34.257,30.828,-0.190,0.779
'[08:34:06.038 11/03/1996]',0.341,0.043,34.257,30.828,-0.190,0.779
'[08:34:06.040 11/03/1996]',0.343,0.043,34.207,30.426,-0.217,0.797
'[08:34:06.042 11/03/1996]',0.346,0.043,34.207,30.426,-0.217,0.797
'[08:34:06.044 11/03/1996]',0.349,0.043,34.207,30.426,-0.217,0.797
'[08:34:06.046 11/03/1996]',0.353,0.043,34.207,30.426,-0.217,0.797
'[08:34:06.048 11/03/1996]',0.356,0.043,34.257,30.376,-0.243,0.814
'[08:34:06.050 11/03/1996]',0.360,0.043,34.257,30.376,-0.243,0.814
'[08:34:06.052 11/03/1996]',0.364,0.043,34.257,30.376,-0.243,0.814
'[08:34:06.054 11/03/1996]',0.367,0.043,34.257,30.376,-0.243,0.814
'[08:34:06.056 11/03/1996]',0.369,0.043,34.457,30.477,-0.268,0.830
'[08:34:06.058 11/03/1996]',0.371,0.043,34.457,30.477,-0.268,0.830
'[08:34:06.060 11/03/1996]',0.371,0.043,34.457,30.477,-0.268,0.830
'[08:34:06.062 11/03/1996]',0.371,0.043,34.457,30.477,-0.268,0.830
'[08:34:06.064 11/03/1996]',0.369,0.043,34.758,30.727,-0.288,0.845
'[08:34:06.066 11/03/1996]',0.368,0.043,34.758,30.727,-0.288,0.845
'[08:34:06.068 11/03/1996]',0.365,0.043,34.758,30.727,-0.288,0.845
'[08:34:06.070 11/03/1996]',0.361,0.043,34.758,30.727,-0.288,0.845
'[08:34:06.072 11/03/1996]',0.355,0.043,35.209,30.953,-0.308,0.860
'[08:34:06.074 11/03/1996]',0.349,0.043,35.209,30.953,-0.308,0.860
'[08:34:06.076 11/03/1996]',0.342,0.043,35.209,30.953,-0.308,0.860
'[08:34:06.078 11/03/1996]',0.335,0.043,35.209,30.953,-0.308,0.860
'[08:34:06.080 11/03/1996]',0.325,0.043,35.860,31.179,-0.327,0.874
'[08:34:06.082 11/03/1996]',0.315,0.043,35.860,31.179,-0.327,0.874
'[08:34:06.084 11/03/1996]',0.305,0.043,35.860,31.179,-0.327,0.874
'[08:34:06.086 11/03/1996]',0.294,0.043,35.860,31.179,-0.327,0.874
'[08:34:06.088 11/03/1996]',0.285,0.043,36.761,31.430,-0.342,0.890
'[08:34:06.090 11/03/1996]',0.275,0.043,36.761,31.430,-0.342,0.890
'[08:34:06.092 11/03/1996]',0.266,0.043,36.761,31.430,-0.342,0.890
'[08:34:06.094 11/03/1996]',0.256,0.043,36.761,31.430,-0.342,0.890
'[08:34:06.096 11/03/1996]',0.246,0.043,37.813,31.530,-0.351,0.907
'[08:34:06.098 11/03/1996]',0.235,0.043,37.813,31.530,-0.351,0.907
'[08:34:06.100 11/03/1996]',0.225,0.043,37.813,31.530,-0.351,0.907
'[08:34:06.102 11/03/1996]',0.215,0.043,37.813,31.530,-0.351,0.907
'[08:34:06.104 11/03/1996]',0.204,0.045,38.965,31.655,-0.360,0.925
'[08:34:06.106 11/03/1996]',0.194,0.046,38.965,31.655,-0.360,0.925
'[08:34:06.108 11/03/1996]',0.185,0.049,38.965,31.655,-0.360,0.925
'[08:34:06.110 11/03/1996]',0.175,0.052,38.965,31.655,-0.360,0.925
'[08:34:06.112 11/03/1996]',0.166,0.055,40.017,31.781,-0.364,0.944
'[08:34:06.114 11/03/1996]',0.156,0.058,40.017,31.781,-0.364,0.944
'[08:34:06.116 11/03/1996]',0.148,0.057,40.017,31.781,-0.364,0.944
'[08:34:06.118 11/03/1996]',0.139,0.055,40.017,31.781,-0.364,0.944
'[08:34:06.120 11/03/1996]',0.131,0.055,40.968,31.831,-0.362,0.961
'[08:34:06.122 11/03/1996]',0.123,0.055,40.968,31.831,-0.362,0.961
'[08:34:06.124 11/03/1996]',0.114,0.055,40.968,31.831,-0.362,0.961
'[08:34:06.126 11/03/1996]',0.106,0.055,40.968,31.831,-0.362,0.961
'[08:34:06.128 11/03/1996]',0.098,0.055,41.619,31.831,-0.353,0.978
'[08:34:06.130 11/03/1996]',0.091,0.055,41.619,31.831,-0.353,0.978
'[08:34:06.132 11/03/1996]',0.083,0.055,41.619,31.831,-0.353,0.978
'[08:34:06.134 11/03/1996]',0.075,0.055,41.619,31.831,-0.353,0.978
'[08:34:06.136 11/03/1996]',0.069,0.054,42.020,31.831,-0.342,0.995
'[08:34:06.138 11/03/1996]',0.062,0.052,42.020,31.831,-0.342,0.995
'[08:34:06.140 11/03/1996]',0.055,0.049,42.020,31.831,-0.342,0.995
'[08:34:06.142 11/03/1996]',0.049,0.046,42.020,31.831,-0.342,0.995
'[08:34:06.144 11/03/1996]',0.043,0.045,42.220,31.655,-0.320,1.010
'[08:34:06.146 11/03/1996]',0.037,0.043,42.220,31.655,-0.320,1.010
'[08:34:06.148 11/03/1996]',0.033,0.043,42.220,31.655,-0.320,1.010
'[08:34:06.150 11/03/1996]',0.029,0.043,42.220,31.655,-0.320,1.010
'[08:34:06.152 11/03/1996]',0.026,0.043,42.220,31.480,-0.290,1.024
'[08:34:06.154 11/03/1996]',0.024,0.043,42.220,31.480,-0.290,1.024
'[08:34:06.156 11/03/1996]',0.023,0.043,42.220,31.480,-0.290,1.024
'[08:34:06.158 11/03/1996]',0.021,0.043,42.220,31.480,-0.290,1.024
'[08:34:06.160 11/03/1996]',0.021,0.043,41.920,31.304,-0.255,1.024
'[08:34:06.162 11/03/1996]',0.020,0.043,41.920,31.304,-0.255,1.024
'[08:34:06.164 11/03/1996]',0.019,0.043,41.920,31.304,-0.255,1.024
'[08:34:06.166 11/03/1996]',0.018,0.043,41.920,31.304,-0.255,1.024
'[08:34:06.168 11/03/1996]',0.017,0.043,41.519,31.304,-0.214,1.024
'[08:34:06.170 11/03/1996]',0.015,0.043,41.519,31.304,-0.214,1.024
'[08:34:06.172 11/03/1996]',0.014,0.043,41.519,31.304,-0.214,1.024
'[08:34:06.174 11/03/1996]',0.013,0.043,41.519,31.304,-0.214,1.024
'[08:34:06.176 11/03/1996]',0.013,0.043,40.918,31.530,-0.174,1.024
'[08:34:06.178 11/03/1996]',0.012,0.043,40.918,31.530,-0.174,1.024
'[08:34:06.180 11/03/1996]',0.013,0.043,40.918,31.530,-0.174,1.024
'[08:34:06.182 11/03/1996]',0.013,0.043,40.918,31.530,-0.174,1.024
'[08:34:06.184 11/03/1996]',0.013,0.043,40.267,32.182,-0.132,1.024
'[08:34:06.186 11/03/1996]',0.013,0.043,40.267,32.182,-0.132,1.024
'[08:34:06.188 11/03/1996]',0.013,0.043,40.267,32.182,-0.132,1.024
'[08:34:06.190 11/03/1996]',0.013,0.043,40.267,32.182,-0.132,1.024
'[08:34:06.192 11/03/1996]',0.013,0.043,39.666,33.010,-0.087,1.024
'[08:34:06.194 11/03/1996]',0.013,0.043,39.666,33.010,-0.087,1.024
'[08:34:06.196 11/03/1996]',0.013,0.043,39.666,33.010,-0.087,1.024
'[08:34:06.198 11/03/1996]',0.012,0.043,39.666,33.010,-0.087,1.024
'[08:34:06.200 11/03/1996]',0.011,0.043,39.165,33.838,-0.044,1.024
'[08:34:06.202 11/03/1996]',0.010,0.043,39.165,33.838,-0.044,1.024
'[08:34:06.204 11/03/1996]',0.008,0.043,39.165,33.838,-0.044,1.024
'[08:34:06.206 11/03/1996]',0.007,0.043,39.165,33.838,-0.044,1.024
'[08:34:06.208 11/03/1996]',0.008,0.043,38.714,34.365,-0.006,1.024
'[08:34:06.210 11/03/1996]',0.008,0.043,38.714,34.365,-0.006,1.024
'[08:34:06.212 11/03/1996]',0.008,0.043,38.714,34.365,-0.006,1.024
'[08:34:06.214 11/03/1996]',0.008,0.043,38.714,34.365,-0.006,1.024
'[08:34:06.216 11/03/1996]',0.009,0.043,38.464,34.666,0.022,1.024
'[08:34:06.218 11/03/1996]',0.010,0.043,38.464,34.666,0.022,1.024
'[08:34:06.220 11/03/1996]',0.011,0.043,38.464,34.666,0.022,1.024
'[08:34:06.222 11/03/1996]',0.012,0.043,38.464,34.666,0.022,1.024
'[08:34:06.224 11/03/1996]',0.013,0.043,38.164,34.716,0.049,1.024
'[08:34:06.226 11/03/1996]',0.013,0.043,38.164,34.716,0.049,1.024
'[08:34:06.228 11/03/1996]',0.013,0.043,38.164,34.716,0.049,1.024
'[08:34:06.230 11/03/1996]',0.013,0.043,38.164,34.716,0.049,1.024
'[08:34:06.232 11/03/1996]',0.013,0.043,37.913,34.716,0.069,1.024
'[08:34:06.234 11/03/1996]',0.012,0.043,37.913,34.716,0.069,1.024
'[08:34:06.236 11/03/1996]',0.011,0.043,37.913,34.716,0.069,1.024
'[08:34:06.238 11/03/1996]',0.010,0.043,37.913,34.716,0.069,1.024
'[08:34:06.240 11/03/1996]',0.008,0.043,37.663,34.590,0.083,1.024
'[08:34:06.242 11/03/1996]',0.007,0.043,37.663,34.590,0.083,1.024
'[08:34:06.244 11/03/1996]',0.008,0.043,37.663,34.590,0.083,1.024
'[08:34:06.246 11/03/1996]',0.008,0.043,37.663,34.590,0.083,1.024
'[08:34:06.248 11/03/1996]',0.009,0.043,37.462,34.415,0.089,1.024
'[08:34:06.250 11/03/1996]',0.010,0.043,37.462,34.415,0.089,1.024
'[08:34:06.252 11/03/1996]',0.011,0.043,37.462,34.415,0.089,1.024
'[08:34:06.254 11/03/1996]',0.012,0.043,37.462,34.415,0.089,1.024
'[08:34:06.256 11/03/1996]',0.013,0.043,37.162,34.139,0.089,1.024
'[08:34:06.258 11/03/1996]',0.013,0.043,37.162,34.139,0.089,1.024
'[08:34:06.260 11/03/1996]',0.013,0.043,37.162,34.139,0.089,1.024
'[08:34:06.262 11/03/1996]',0.012,0.043,37.162,34.139,0.089,1.024
'[08:34:06.264 11/03/1996]',0.011,0.043,36.811,33.838,0.087,1.024
'[08:34:06.266 11/03/1996]',0.010,0.043,36.811,33.838,0.087,1.024
'[08:34:06.268 11/03/1996]',0.008,0.043,36.811,33.838,0.087,1.024
'[08:34:06.270 11/03/1996]',0.007,0.043,36.811,33.838,0.087,1.024
'[08:34:06.272 11/03/1996]',0.008,0.043,36.461,33.411,0.078,1.024
'[08:34:06.274 11/03/1996]',0.010,0.043,36.461,33.411,0.078,1.024
'[08:34:06.276 11/03/1996]',0.011,0.043,36.461,33.411,0.078,1.024
'[08:34:06.278 11/03/1996]',0.012,0.043,36.461,33.411,0.078,1.024
'[08:34:06.280 11/03/1996]',0.013,0.043,36.060,33.010,0.065,1.024
'[08:34:06.282 11/03/1996]',0.013,0.043,36.060,33.010,0.065,1.024
'[08:34:06.284 11/03/1996]',0.013,0.043,36.060,33.010,0.065,1.024
'[08:34:06.286 11/03/1996]',0.013,0.043,36.060,33.010,0.065,1.024
'[08:34:06.288 11/03/1996]',0.013,0.043,35.760,32.609,0.053,1.024
'[08:34:06.290 11/03/1996]',0.013,0.043,35.760,32.609,0.053,1.024
'[08:34:06.292 11/03/1996]',0.013,0.043,35.760,32.609,0.053,1.024
'[08:34:06.294 11/03/1996]',0.012,0.043,35.760,32.609,0.053,1.024
'[08:34:06.296 11/03/1996]',0.011,0.043,35.559,32.182,0.035,1.024
'[08:34:06.298 11/03/1996]',0.010,0.043,35.559,32.182,0.035,1.024
'[08:34:06.300 11/03/1996]',0.008,0.043,35.559,32.182,0.035,1.024
'[08:34:06.302 11/03/1996]',0.007,0.043,35.559,32.182,0.035,1.024
'[08:34:06.304 11/03/1996]',0.007,0.043,35.409,31.781,0.011,1.024
'[08:34:06.306 11/03/1996]',0.007,0.043,35.409,31.781,0.011,1.024
'[08:34:06.308 11/03/1996]',0.006,0.043,35.409,31.781,0.011,1.024
'[08:34:06.310 11/03/1996]',0.005,0.043,35.409,31.781,0.011,1.024
'[08:34:06.312 11/03/1996]',0.004,0.043,35.209,31.480,-0.013,1.024
'[08:34:06.314 11/03/1996]',0.002,0.043,35.209,31.480,-0.013,1.024
'[08:34:06.316 11/03/1996]',0.000,0.043,35.209,31.480,-0.013,1.024
'[08:34:06.318 11/03/1996]',-0.002,0.043,35.209,31.480,-0.013,1.024
'[08:34:06.320 11/03/1996]',-0.006,0.045,35.058,31.179,-0.038,1.024
'[08:34:06.322 11/03/1996]',-0.010,0.046,35.058,31.179,-0.038,1.024
'[08:34:06.324 11/03/1996]',-0.013,0.051,35.058,31.179,-0.038,1.024
'[08:34:06.326 11/03/1996]',-0.015,0.055,35.058,31.179,-0.038,1.024
'[08:34:06.328 11/03/1996]',-0.017,0.063,34.908,30.903,-0.062,1.024
'[08:34:06.330 11/03/1996]',-0.018,0.071,34.908,30.903,-0.062,1.024
'[08:34:06.332 11/03/1996]',-0.017,0.077,34.908,30.903,-0.062,1.024
'[08:34:06.334 11/03/1996]',-0.017,0.083,34.908,30.903,-0.062,1.024
'[08:34:06.336 11/03/1996]',-0.013,0.094,34.758,30.652,-0.089,1.024
'[08:34:06.338 11/03/1996]',-0.010,0.104,34.758,30.652,-0.089,1.024
'[08:34:06.340 11/03/1996]',-0.001,0.115,34.758,30.652,-0.089,1.024
'[08:34:06.342 11/03/1996]',0.007,0.126,34.758,30.652,-0.089,1.024
'[08:34:06.344 11/03/1996]',0.017,0.132,34.558,30.477,-0.120,1.024
'[08:34:06.346 11/03/1996]',0.027,0.138,34.558,30.477,-0.120,1.024
'[08:34:06.348 11/03/1996]',0.030,0.140,34.558,30.477,-0.120,1.024
'[08:34:06.350 11/03/1996]',0.032,0.141,34.558,30.477,-0.120,1.024
'[08:34:06.352 11/03/1996]',0.023,0.135,34.457,30.301,-0.147,1.024
'[08:34:06.354 11/03/1996]',0.013,0.129,34.457,30.301,-0.147,1.024
'[08:34:06.356 11/03/1996]',-0.013,0.115,34.457,30.301,-0.147,1.024
'[08:34:06.358 11/03/1996]',-0.039,0.101,34.457,30.301,-0.147,1.024
'[08:34:06.360 11/03/1996]',-0.084,0.081,34.257,30.125,-0.172,1.024
'[08:34:06.362 11/03/1996]',-0.129,0.061,34.257,30.125,-0.172,1.024
'[08:34:06.364 11/03/1996]',-0.190,0.041,34.257,30.125,-0.172,1.024
'[08:34:06.366 11/03/1996]',-0.251,0.022,34.257,30.125,-0.172,1.024
'[08:34:06.368 11/03/1996]',-0.320,0.005,34.107,30.025,-0.199,1.024
'[08:34:06.370 11/03/1996]',-0.389,-0.012,34.107,30.025,-0.199,1.024
'[08:34:06.372 11/03/1996]',-0.454,-0.032,34.107,30.025,-0.199,1.024
'[08:34:06.374 11/03/1996]',-0.518,-0.052,34.107,30.025,-0.199,1.024
'[08:34:06.376 11/03/1996]',-0.569,-0.069,33.906,29.900,-0.226,1.024
'[08:34:06.378 11/03/1996]',-0.619,-0.086,33.906,29.900,-0.226,1.024
'[08:34:06.380 11/03/1996]',-0.649,-0.094,33.906,29.900,-0.226,1.024
'[08:34:06.382 11/03/1996]',-0.679,-0.101,33.906,29.900,-0.226,1.024
'[08:34:06.384 11/03/1996]',-0.693,-0.100,33.856,29.849,-0.251,1.024
'[08:34:06.386 11/03/1996]',-0.707,-0.098,33.856,29.849,-0.251,1.024
'[08:34:06.388 11/03/1996]',-0.710,-0.084,33.856,29.849,-0.251,1.024
'[08:34:06.390 11/03/1996]',-0.714,-0.071,33.856,29.849,-0.251,1.024
'[08:34:06.392 11/03/1996]',-0.715,-0.046,33.756,29.774,-0.275,1.024
'[08:34:06.394 11/03/1996]',-0.715,-0.022,33.756,29.774,-0.275,1.024
'[08:34:06.396 11/03/1996]',-0.715,0.002,33.756,29.774,-0.275,1.024
'[08:34:06.398 11/03/1996]',-0.714,0.025,33.756,29.774,-0.275,1.024
'[08:34:06.400 11/03/1996]',-0.706,0.037,33.706,29.774,-0.297,1.024
'[08:34:06.402 11/03/1996]',-0.698,0.049,33.706,29.774,-0.297,1.024
'[08:34:06.404 11/03/1996]',-0.679,0.052,33.706,29.774,-0.297,1.024
'[08:34:06.406 11/03/1996]',-0.659,0.055,33.706,29.774,-0.297,1.024
'[08:34:06.408 11/03/1996]',-0.623,0.049,33.606,29.774,-0.320,1.024
'[08:34:06.410 11/03/1996]',-0.588,0.043,33.606,29.774,-0.320,1.024
'[08:34:06.412 11/03/1996]',-0.541,0.031,33.606,29.774,-0.320,1.024
'[08:34:06.414 11/03/1996]',-0.495,0.018,33.606,29.774,-0.320,1.024
'[08:34:06.416 11/03/1996]',-0.444,0.008,33.506,30.075,-0.338,1.024
'[08:34:06.418 11/03/1996]',-0.393,-0.003,33.506,30.075,-0.338,1.024
'[08:34:06.420 11/03/1996]',-0.347,-0.006,33.506,30.075,-0.338,1.024
'[08:34:06.422 11/03/1996]',-0.300,-0.009,33.506,30.075,-0.338,1.024
'[08:34:06.424 11/03/1996]',-0.263,-0.003,33.406,30.602,-0.355,1.024
'[08:34:06.426 11/03/1996]',-0.226,0.003,33.406,30.602,-0.355,1.024
'[08:34:06.428 11/03/1996]',-0.198,0.012,33.406,30.602,-0.355,1.024
'[08:34:06.430 11/03/1996]',-0.169,0.022,33.406,30.602,-0.355,1.024
'[08:34:06.432 11/03/1996]',-0.144,0.029,33.255,31.254,-0.371,1.024
'[08:34:06.434 11/03/1996]',-0.119,0.037,33.255,31.254,-0.371,1.024
'[08:34:06.436 11/03/1996]',-0.092,0.038,33.255,31.254,-0.371,1.024
'[08:34:06.438 11/03/1996]',-0.066,0.040,33.255,31.254,-0.371,1.024
'[08:34:06.440 11/03/1996]',-0.035,0.035,33.155,31.831,-0.382,1.024
'[08:34:06.442 11/03/1996]',-0.005,0.031,33.155,31.831,-0.382,1.024
'[08:34:06.444 11/03/1996]',0.027,0.020,33.155,31.831,-0.382,1.024
'[08:34:06.446 11/03/1996]',0.060,0.009,33.155,31.831,-0.382,1.024
'[08:34:06.448 11/03/1996]',0.093,0.002,33.105,32.308,-0.396,1.024
'[08:34:06.450 11/03/1996]',0.126,-0.006,33.105,32.308,-0.396,1.024
'[08:34:06.452 11/03/1996]',0.156,-0.009,33.105,32.308,-0.396,1.024
'[08:34:06.454 11/03/1996]',0.186,-0.012,33.105,32.308,-0.396,1.024
'[08:34:06.456 11/03/1996]',0.211,-0.011,33.005,32.709,-0.406,1.024
'[08:34:06.458 11/03/1996]',0.236,-0.009,33.005,32.709,-0.406,1.024
'[08:34:06.460 11/03/1996]',0.254,-0.006,33.005,32.709,-0.406,1.024
'[08:34:06.462 11/03/1996]',0.272,-0.003,33.005,32.709,-0.406,1.024
'[08:34:06.464 11/03/1996]',0.282,0.000,32.905,33.135,-0.418,1.024
'[08:34:06.466 11/03/1996]',0.292,0.003,32.905,33.135,-0.418,1.024
'[08:34:06.468 11/03/1996]',0.297,0.008,32.905,33.135,-0.418,1.024
'[08:34:06.470 11/03/1996]',0.303,0.012,32.905,33.135,-0.418,1.024
'[08:34:06.472 11/03/1996]',0.304,0.017,32.805,33.411,-0.427,1.024
'[08:34:06.474 11/03/1996]',0.305,0.022,32.805,33.411,-0.427,1.024
'[08:34:06.476 11/03/1996]',0.306,0.029,32.805,33.411,-0.427,1.024
'[08:34:06.478 11/03/1996]',0.306,0.037,32.805,33.411,-0.427,1.024
'[08:34:06.480 11/03/1996]',0.308,0.040,32.755,33.487,-0.438,1.024
'[08:34:06.482 11/03/1996]',0.309,0.043,32.755,33.487,-0.438,1.024
'[08:34:06.484 11/03/1996]',0.309,0.045,32.755,33.487,-0.438,1.024
'[08:34:06.486 11/03/1996]',0.309,0.046,32.755,33.487,-0.438,1.024
'[08:34:06.488 11/03/1996]',0.309,0.045,32.704,33.236,-0.447,1.024
'[08:34:06.490 11/03/1996]',0.309,0.043,32.704,33.236,-0.447,1.024
'[08:34:06.492 11/03/1996]',0.308,0.043,32.704,33.236,-0.447,1.024
'[08:34:06.494 11/03/1996]',0.308,0.043,32.704,33.236,-0.447,1.024
'[08:34:06.496 11/03/1996]',0.306,0.043,32.554,32.885,-0.456,1.024
'[08:34:06.498 11/03/1996]',0.305,0.043,32.554,32.885,-0.456,1.024
'[08:34:06.500 11/03/1996]',0.305,0.043,32.554,32.885,-0.456,1.024
'[08:34:06.502 11/03/1996]',0.304,0.043,32.554,32.885,-0.456,1.024
'[08:34:06.504 11/03/1996]',0.305,0.043,32.504,32.659,-0.463,1.024
'[08:34:06.506 11/03/1996]',0.306,0.043,32.504,32.659,-0.463,1.024
'[08:34:06.508 11/03/1996]',0.308,0.043,32.504,32.659,-0.463,1.024
'[08:34:06.510 11/03/1996]',0.310,0.043,32.504,32.659,-0.463,1.024
'[08:34:06.512 11/03/1996]',0.312,0.043,32.454,32.784,-0.467,1.024
'[08:34:06.514 11/03/1996]',0.315,0.043,32.454,32.784,-0.467,1.024
'[08:34:06.516 11/03/1996]',0.319,0.043,32.454,32.784,-0.467,1.024
'[08:34:06.518 11/03/1996]',0.324,0.043,32.454,32.784,-0.467,1.024
'[08:34:06.520 11/03/1996]',0.329,0.043,32.354,33.311,-0.471,1.024
'[08:34:06.522 11/03/1996]',0.334,0.043,32.354,33.311,-0.471,1.024
'[08:34:06.524 11/03/1996]',0.338,0.043,32.354,33.311,-0.471,1.024
'[08:34:06.526 11/03/1996]',0.343,0.043,32.354,33.311,-0.471,1.024
'[08:34:06.528 11/03/1996]',0.349,0.043,32.304,34.139,-0.476,1.024
'[08:34:06.530 11/03/1996]',0.355,0.043,32.304,34.139,-0.476,1.024
'[08:34:06.532 11/03/1996]',0.363,0.043,32.304,34.139,-0.476,1.024
'[08:34:06.534 11/03/1996]',0.371,0.043,32.304,34.139,-0.476,1.024
'[08:34:06.536 11/03/1996]',0.379,0.043,32.354,35.192,-0.480,1.024
'[08:34:06.538 11/03/1996]',0.387,0.043,32.354,35.192,-0.480,1.024
'[08:34:06.540 11/03/1996]',0.400,0.043,32.354,35.192,-0.480,1.024
'[08:34:06.542 11/03/1996]',0.412,0.043,32.354,35.192,-0.480,1.024
'[08:34:06.544 11/03/1996]',0.430,0.043,32.504,36.472,-0.485,1.024
'[08:34:06.546 11/03/1996]',0.447,0.043,32.504,36.472,-0.485,1.024
'[08:34:06.548 11/03/1996]',0.473,0.043,32.504,36.472,-0.485,1.024
'[08:34:06.550 11/03/1996]',0.499,0.043,32.504,36.472,-0.485,1.024
'[08:34:06.552 11/03/1996]',0.529,0.043,33.155,37.901,-0.489,1.024
'[08:34:06.554 11/03/1996]',0.559,0.043,33.155,37.901,-0.489,1.024
'[08:34:06.556 11/03/1996]',0.583,0.043,33.155,37.901,-0.489,1.024
'[08:34:06.558 11/03/1996]',0.607,0.043,33.155,37.901,-0.489,1.024
'[08:34:06.560 11/03/1996]',0.613,0.043,34.457,39.306,-0.489,1.018
'[08:34:06.562 11/03/1996]',0.619,0.043,34.457,39.306,-0.489,1.018
