'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:16:53.622 22/11/1995]',0.072,0.082,0.068,132.100,45.394,-0.282,-0.693
'[07:16:53.624 22/11/1995]',0.071,0.081,0.058,132.400,46.947,-0.217,-0.693
'[07:16:53.626 22/11/1995]',0.071,0.079,0.049,132.400,46.947,-0.217,-0.693
'[07:16:53.628 22/11/1995]',0.070,0.079,0.058,132.400,46.947,-0.217,-0.693
'[07:16:53.630 22/11/1995]',0.070,0.079,0.058,132.400,46.947,-0.217,-0.693
'[07:16:53.632 22/11/1995]',0.070,0.079,0.068,131.800,48.372,-0.150,-0.692
'[07:16:53.634 22/11/1995]',0.070,0.079,0.068,131.800,48.372,-0.150,-0.692
'[07:16:53.636 22/11/1995]',0.071,0.081,0.058,131.800,48.372,-0.150,-0.692
'[07:16:53.638 22/11/1995]',0.071,0.082,0.049,131.800,48.372,-0.150,-0.692
'[07:16:53.640 22/11/1995]',0.072,0.086,0.049,130.600,49.517,-0.073,-0.690
'[07:16:53.642 22/11/1995]',0.072,0.089,0.049,130.600,49.517,-0.073,-0.690
'[07:16:53.644 22/11/1995]',0.071,0.090,0.049,130.600,49.517,-0.073,-0.690
'[07:16:53.646 22/11/1995]',0.069,0.092,0.058,130.600,49.517,-0.073,-0.690
'[07:16:53.648 22/11/1995]',0.068,0.092,0.058,128.900,50.458,0.003,-0.687
'[07:16:53.650 22/11/1995]',0.067,0.092,0.058,128.900,50.458,0.003,-0.687
'[07:16:53.652 22/11/1995]',0.066,0.092,0.049,128.900,50.458,0.003,-0.687
'[07:16:53.654 22/11/1995]',0.066,0.092,0.049,128.900,50.458,0.003,-0.687
'[07:16:53.656 22/11/1995]',0.065,0.092,0.039,127.000,51.120,0.080,-0.683
'[07:16:53.658 22/11/1995]',0.064,0.092,0.039,127.000,51.120,0.080,-0.683
'[07:16:53.660 22/11/1995]',0.063,0.092,0.049,127.000,51.120,0.080,-0.683
'[07:16:53.662 22/11/1995]',0.062,0.092,0.049,127.000,51.120,0.080,-0.683
'[07:16:53.664 22/11/1995]',0.062,0.092,0.049,125.200,51.476,0.155,-0.678
'[07:16:53.666 22/11/1995]',0.062,0.092,0.049,125.200,51.476,0.155,-0.678
'[07:16:53.668 22/11/1995]',0.063,0.090,0.049,125.200,51.476,0.155,-0.678
'[07:16:53.670 22/11/1995]',0.064,0.089,0.049,125.200,51.476,0.155,-0.678
'[07:16:53.672 22/11/1995]',0.063,0.086,0.039,123.300,51.603,0.227,-0.672
'[07:16:53.674 22/11/1995]',0.063,0.082,0.039,123.300,51.603,0.227,-0.672
'[07:16:53.676 22/11/1995]',0.062,0.079,0.039,123.300,51.603,0.227,-0.672
'[07:16:53.678 22/11/1995]',0.060,0.076,0.049,123.300,51.603,0.227,-0.672
'[07:16:53.680 22/11/1995]',0.058,0.073,0.049,121.600,51.476,0.289,-0.667
'[07:16:53.682 22/11/1995]',0.057,0.070,0.049,121.600,51.476,0.289,-0.667
'[07:16:53.684 22/11/1995]',0.054,0.068,0.049,121.600,51.476,0.289,-0.667
'[07:16:53.686 22/11/1995]',0.052,0.067,0.049,121.600,51.476,0.289,-0.667
'[07:16:53.688 22/11/1995]',0.049,0.063,0.039,120.200,51.120,0.345,-0.663
'[07:16:53.690 22/11/1995]',0.046,0.060,0.029,120.200,51.120,0.345,-0.663
'[07:16:53.692 22/11/1995]',0.043,0.055,0.020,120.200,51.120,0.345,-0.663
'[07:16:53.694 22/11/1995]',0.040,0.051,0.029,120.200,51.120,0.345,-0.663
'[07:16:53.696 22/11/1995]',0.037,0.049,0.039,118.900,50.712,0.393,-0.658
'[07:16:53.698 22/11/1995]',0.035,0.048,0.039,118.900,50.712,0.393,-0.658
'[07:16:53.700 22/11/1995]',0.032,0.046,0.039,118.900,50.712,0.393,-0.658
'[07:16:53.702 22/11/1995]',0.029,0.044,0.029,118.900,50.712,0.393,-0.658
'[07:16:53.704 22/11/1995]',0.025,0.044,0.020,117.800,50.102,0.429,-0.654
'[07:16:53.706 22/11/1995]',0.022,0.044,0.010,117.800,50.102,0.429,-0.654
'[07:16:53.708 22/11/1995]',0.019,0.043,0.010,117.800,50.102,0.429,-0.654
'[07:16:53.710 22/11/1995]',0.016,0.041,0.010,117.800,50.102,0.429,-0.654
'[07:16:53.712 22/11/1995]',0.014,0.038,0.010,116.800,49.338,0.460,-0.649
'[07:16:53.714 22/11/1995]',0.012,0.035,0.020,116.800,49.338,0.460,-0.649
'[07:16:53.716 22/11/1995]',0.011,0.032,0.020,116.800,49.338,0.460,-0.649
'[07:16:53.718 22/11/1995]',0.009,0.029,0.010,116.800,49.338,0.460,-0.649
'[07:16:53.720 22/11/1995]',0.008,0.027,0.001,115.900,48.448,0.481,-0.644
'[07:16:53.722 22/11/1995]',0.008,0.025,0.001,115.900,48.448,0.481,-0.644
'[07:16:53.724 22/11/1995]',0.007,0.021,0.001,115.900,48.448,0.481,-0.644
'[07:16:53.726 22/11/1995]',0.006,0.016,0.001,115.900,48.448,0.481,-0.644
'[07:16:53.728 22/11/1995]',0.006,0.013,0.001,115.000,47.303,0.494,-0.639
'[07:16:53.730 22/11/1995]',0.006,0.010,0.010,115.000,47.303,0.494,-0.639
'[07:16:53.732 22/11/1995]',0.005,0.005,0.010,115.000,47.303,0.494,-0.639
'[07:16:53.734 22/11/1995]',0.004,0.000,0.010,115.000,47.303,0.494,-0.639
'[07:16:53.736 22/11/1995]',0.003,-0.002,0.001,113.900,46.056,0.505,-0.634
'[07:16:53.738 22/11/1995]',0.002,-0.003,0.001,113.900,46.056,0.505,-0.634
'[07:16:53.740 22/11/1995]',0.001,-0.002,0.001,113.900,46.056,0.505,-0.634
'[07:16:53.742 22/11/1995]',-0.001,0.000,0.001,113.900,46.056,0.505,-0.634
'[07:16:53.744 22/11/1995]',-0.002,0.000,0.001,112.700,44.631,0.507,-0.630
'[07:16:53.746 22/11/1995]',-0.003,0.000,0.001,112.700,44.631,0.507,-0.630
'[07:16:53.748 22/11/1995]',-0.004,0.002,0.020,112.700,44.631,0.507,-0.630
'[07:16:53.750 22/11/1995]',-0.004,0.003,0.010,112.700,44.631,0.507,-0.630
'[07:16:53.752 22/11/1995]',-0.006,0.006,0.010,111.000,43.130,0.505,-0.626
'[07:16:53.754 22/11/1995]',-0.007,0.010,0.001,111.000,43.130,0.505,-0.626
'[07:16:53.756 22/11/1995]',-0.008,0.011,0.001,111.000,43.130,0.505,-0.626
'[07:16:53.758 22/11/1995]',-0.009,0.013,0.001,111.000,43.130,0.505,-0.626
'[07:16:53.760 22/11/1995]',-0.010,0.016,0.001,108.900,41.628,0.500,-0.623
'[07:16:53.762 22/11/1995]',-0.010,0.019,0.001,108.900,41.628,0.500,-0.623
'[07:16:53.764 22/11/1995]',-0.009,0.022,0.001,108.900,41.628,0.500,-0.623
'[07:16:53.766 22/11/1995]',-0.008,0.025,0.001,108.900,41.628,0.500,-0.623
'[07:16:53.768 22/11/1995]',-0.006,0.024,0.001,106.300,40.153,0.489,-0.619
'[07:16:53.770 22/11/1995]',-0.004,0.022,0.001,106.300,40.153,0.489,-0.619
'[07:16:53.772 22/11/1995]',-0.002,0.022,-0.009,106.300,40.153,0.489,-0.619
'[07:16:53.774 22/11/1995]',0.000,0.022,-0.009,106.300,40.153,0.489,-0.619
'[07:16:53.776 22/11/1995]',0.001,0.022,0.001,103.400,38.728,0.476,-0.616
'[07:16:53.778 22/11/1995]',0.002,0.022,0.001,103.400,38.728,0.476,-0.616
'[07:16:53.780 22/11/1995]',0.002,0.022,0.001,103.400,38.728,0.476,-0.616
'[07:16:53.782 22/11/1995]',0.002,0.022,0.001,103.400,38.728,0.476,-0.616
'[07:16:53.784 22/11/1995]',0.001,0.021,0.001,100.200,37.405,0.462,-0.613
'[07:16:53.786 22/11/1995]',0.000,0.019,0.001,100.200,37.405,0.462,-0.613
'[07:16:53.788 22/11/1995]',-0.000,0.016,-0.009,100.200,37.405,0.462,-0.613
'[07:16:53.790 22/11/1995]',-0.001,0.013,-0.009,100.200,37.405,0.462,-0.613
'[07:16:53.792 22/11/1995]',0.000,0.011,-0.009,97.100,36.209,0.442,-0.610
'[07:16:53.794 22/11/1995]',0.001,0.010,0.001,97.100,36.209,0.442,-0.610
'[07:16:53.796 22/11/1995]',0.001,0.010,0.001,97.100,36.209,0.442,-0.610
'[07:16:53.798 22/11/1995]',0.002,0.010,0.001,97.100,36.209,0.442,-0.610
'[07:16:53.800 22/11/1995]',0.002,0.010,0.001,94.300,35.140,0.418,-0.608
'[07:16:53.802 22/11/1995]',0.002,0.010,0.001,94.300,35.140,0.418,-0.608
'[07:16:53.804 22/11/1995]',0.002,0.010,0.001,94.300,35.140,0.418,-0.608
'[07:16:53.806 22/11/1995]',0.002,0.010,-0.009,94.300,35.140,0.418,-0.608
'[07:16:53.808 22/11/1995]',0.002,0.010,-0.018,92.200,34.122,0.395,-0.607
'[07:16:53.810 22/11/1995]',0.002,0.010,-0.009,92.200,34.122,0.395,-0.607
'[07:16:53.812 22/11/1995]',0.002,0.010,0.001,92.200,34.122,0.395,-0.607
'[07:16:53.814 22/11/1995]',0.002,0.010,0.001,92.200,34.122,0.395,-0.607
'[07:16:53.816 22/11/1995]',0.002,0.010,0.001,90.600,33.181,0.367,-0.606
'[07:16:53.818 22/11/1995]',0.003,0.010,0.001,90.600,33.181,0.367,-0.606
'[07:16:53.820 22/11/1995]',0.004,0.010,-0.009,90.600,33.181,0.367,-0.606
'[07:16:53.822 22/11/1995]',0.005,0.010,-0.009,90.600,33.181,0.367,-0.606
'[07:16:53.824 22/11/1995]',0.006,0.010,-0.009,89.600,32.392,0.333,-0.605
'[07:16:53.826 22/11/1995]',0.008,0.010,0.001,89.600,32.392,0.333,-0.605
'[07:16:53.828 22/11/1995]',0.007,0.010,0.001,89.600,32.392,0.333,-0.605
'[07:16:53.830 22/11/1995]',0.007,0.010,0.010,89.600,32.392,0.333,-0.605
'[07:16:53.832 22/11/1995]',0.006,0.010,0.010,89.200,31.908,0.298,-0.605
'[07:16:53.834 22/11/1995]',0.005,0.010,0.010,89.200,31.908,0.298,-0.605
'[07:16:53.836 22/11/1995]',0.004,0.010,0.001,89.200,31.908,0.298,-0.605
'[07:16:53.838 22/11/1995]',0.002,0.010,0.001,89.200,31.908,0.298,-0.605
'[07:16:53.840 22/11/1995]',0.002,0.010,-0.009,89.300,31.908,0.257,-0.604
'[07:16:53.842 22/11/1995]',0.001,0.010,-0.009,89.300,31.908,0.257,-0.604
'[07:16:53.844 22/11/1995]',0.001,0.008,0.001,89.300,31.908,0.257,-0.604
'[07:16:53.846 22/11/1995]',0.000,0.006,0.001,89.300,31.908,0.257,-0.604
'[07:16:53.848 22/11/1995]',-0.000,0.003,0.001,89.700,32.341,0.218,-0.602
'[07:16:53.850 22/11/1995]',-0.001,0.000,0.010,89.700,32.341,0.218,-0.602
'[07:16:53.852 22/11/1995]',-0.001,-0.002,0.001,89.700,32.341,0.218,-0.602
'[07:16:53.854 22/11/1995]',-0.001,-0.003,0.001,89.700,32.341,0.218,-0.602
'[07:16:53.856 22/11/1995]',-0.003,-0.002,0.001,90.400,33.053,0.172,-0.599
'[07:16:53.858 22/11/1995]',-0.004,0.000,-0.009,90.400,33.053,0.172,-0.599
'[07:16:53.860 22/11/1995]',-0.005,0.000,0.001,90.400,33.053,0.172,-0.599
'[07:16:53.862 22/11/1995]',-0.006,0.000,0.001,90.400,33.053,0.172,-0.599
'[07:16:53.864 22/11/1995]',-0.007,-0.002,0.001,91.100,33.893,0.129,-0.597
'[07:16:53.866 22/11/1995]',-0.008,-0.003,0.001,91.100,33.893,0.129,-0.597
'[07:16:53.868 22/11/1995]',-0.008,-0.006,0.001,91.100,33.893,0.129,-0.597
'[07:16:53.870 22/11/1995]',-0.008,-0.010,0.001,91.100,33.893,0.129,-0.597
'[07:16:53.872 22/11/1995]',-0.010,-0.011,-0.009,91.900,34.733,0.084,-0.594
'[07:16:53.874 22/11/1995]',-0.011,-0.013,-0.009,91.900,34.733,0.084,-0.594
'[07:16:53.876 22/11/1995]',-0.011,-0.013,-0.009,91.900,34.733,0.084,-0.594
'[07:16:53.878 22/11/1995]',-0.011,-0.013,-0.009,91.900,34.733,0.084,-0.594
'[07:16:53.880 22/11/1995]',-0.012,-0.013,-0.009,92.500,35.445,0.041,-0.592
'[07:16:53.882 22/11/1995]',-0.012,-0.013,0.001,92.500,35.445,0.041,-0.592
'[07:16:53.884 22/11/1995]',-0.011,-0.013,0.001,92.500,35.445,0.041,-0.592
'[07:16:53.886 22/11/1995]',-0.011,-0.013,0.001,92.500,35.445,0.041,-0.592
'[07:16:53.888 22/11/1995]',-0.009,-0.014,0.001,93.000,35.903,0.000,-0.590
'[07:16:53.890 22/11/1995]',-0.008,-0.016,0.001,93.000,35.903,0.000,-0.590
'[07:16:53.892 22/11/1995]',-0.008,-0.019,0.001,93.000,35.903,0.000,-0.590
'[07:16:53.894 22/11/1995]',-0.008,-0.022,0.001,93.000,35.903,0.000,-0.590
'[07:16:53.896 22/11/1995]',-0.008,-0.024,0.001,93.400,36.081,-0.038,-0.588
'[07:16:53.898 22/11/1995]',-0.008,-0.025,0.001,93.400,36.081,-0.038,-0.588
'[07:16:53.900 22/11/1995]',-0.008,-0.025,0.001,93.400,36.081,-0.038,-0.588
'[07:16:53.902 22/11/1995]',-0.008,-0.025,0.001,93.400,36.081,-0.038,-0.588
'[07:16:53.904 22/11/1995]',-0.008,-0.024,0.001,93.500,35.980,-0.070,-0.586
'[07:16:53.906 22/11/1995]',-0.008,-0.022,0.001,93.500,35.980,-0.070,-0.586
'[07:16:53.908 22/11/1995]',-0.010,-0.022,-0.009,93.500,35.980,-0.070,-0.586
'[07:16:53.910 22/11/1995]',-0.011,-0.022,0.001,93.500,35.980,-0.070,-0.586
'[07:16:53.912 22/11/1995]',-0.012,-0.024,0.001,93.500,35.674,-0.101,-0.585
'[07:16:53.914 22/11/1995]',-0.013,-0.025,0.001,93.500,35.674,-0.101,-0.585
'[07:16:53.916 22/11/1995]',-0.013,-0.025,0.001,93.500,35.674,-0.101,-0.585
'[07:16:53.918 22/11/1995]',-0.013,-0.025,0.001,93.500,35.674,-0.101,-0.585
'[07:16:53.920 22/11/1995]',-0.013,-0.022,0.001,93.300,35.089,-0.124,-0.583
'[07:16:53.922 22/11/1995]',-0.013,-0.019,-0.009,93.300,35.089,-0.124,-0.583
'[07:16:53.924 22/11/1995]',-0.013,-0.016,-0.018,93.300,35.089,-0.124,-0.583
'[07:16:53.926 22/11/1995]',-0.013,-0.013,-0.018,93.300,35.089,-0.124,-0.583
'[07:16:53.928 22/11/1995]',-0.013,-0.013,-0.009,92.800,34.427,-0.147,-0.582
'[07:16:53.930 22/11/1995]',-0.013,-0.013,0.001,92.800,34.427,-0.147,-0.582
'[07:16:53.932 22/11/1995]',-0.013,-0.013,0.001,92.800,34.427,-0.147,-0.582
'[07:16:53.934 22/11/1995]',-0.013,-0.013,0.001,92.800,34.427,-0.147,-0.582
'[07:16:53.936 22/11/1995]',-0.013,-0.013,0.001,92.300,33.588,-0.167,-0.580
'[07:16:53.938 22/11/1995]',-0.013,-0.013,-0.009,92.300,33.588,-0.167,-0.580
'[07:16:53.940 22/11/1995]',-0.014,-0.011,-0.018,92.300,33.588,-0.167,-0.580
'[07:16:53.942 22/11/1995]',-0.014,-0.010,-0.018,92.300,33.588,-0.167,-0.580
'[07:16:53.944 22/11/1995]',-0.015,-0.006,-0.009,91.600,32.748,-0.184,-0.579
'[07:16:53.946 22/11/1995]',-0.016,-0.003,0.001,91.600,32.748,-0.184,-0.579
'[07:16:53.948 22/11/1995]',-0.016,-0.002,0.001,91.600,32.748,-0.184,-0.579
'[07:16:53.950 22/11/1995]',-0.016,0.000,0.001,91.600,32.748,-0.184,-0.579
'[07:16:53.952 22/11/1995]',-0.015,0.000,0.001,90.800,31.908,-0.197,-0.577
'[07:16:53.954 22/11/1995]',-0.015,0.000,0.001,90.800,31.908,-0.197,-0.577
'[07:16:53.956 22/11/1995]',-0.014,0.000,-0.009,90.800,31.908,-0.197,-0.577
'[07:16:53.958 22/11/1995]',-0.013,0.000,-0.018,90.800,31.908,-0.197,-0.577
'[07:16:53.960 22/11/1995]',-0.013,-0.002,-0.009,89.900,31.145,-0.207,-0.576
'[07:16:53.962 22/11/1995]',-0.013,-0.003,-0.009,89.900,31.145,-0.207,-0.576
'[07:16:53.964 22/11/1995]',-0.013,-0.006,0.001,89.900,31.145,-0.207,-0.576
'[07:16:53.966 22/11/1995]',-0.013,-0.010,0.001,89.900,31.145,-0.207,-0.576
'[07:16:53.968 22/11/1995]',-0.012,-0.011,0.001,89.000,30.483,-0.218,-0.575
'[07:16:53.970 22/11/1995]',-0.011,-0.013,0.001,89.000,30.483,-0.218,-0.575
'[07:16:53.972 22/11/1995]',-0.011,-0.014,-0.018,89.000,30.483,-0.218,-0.575
'[07:16:53.974 22/11/1995]',-0.010,-0.016,-0.009,89.000,30.483,-0.218,-0.575
'[07:16:53.976 22/11/1995]',-0.009,-0.017,-0.009,88.000,29.949,-0.229,-0.574
'[07:16:53.978 22/11/1995]',-0.008,-0.019,-0.009,88.000,29.949,-0.229,-0.574
'[07:16:53.980 22/11/1995]',-0.008,-0.017,0.001,88.000,29.949,-0.229,-0.574
'[07:16:53.982 22/11/1995]',-0.008,-0.016,0.001,88.000,29.949,-0.229,-0.574
'[07:16:53.984 22/11/1995]',-0.008,-0.014,0.001,87.000,29.466,-0.239,-0.573
'[07:16:53.986 22/11/1995]',-0.008,-0.013,0.001,87.000,29.466,-0.239,-0.573
'[07:16:53.988 22/11/1995]',-0.010,-0.013,0.001,87.000,29.466,-0.239,-0.573
'[07:16:53.990 22/11/1995]',-0.012,-0.013,0.001,87.000,29.466,-0.239,-0.573
'[07:16:53.992 22/11/1995]',-0.014,-0.011,0.001,86.000,29.059,-0.250,-0.572
'[07:16:53.994 22/11/1995]',-0.016,-0.010,0.001,86.000,29.059,-0.250,-0.572
'[07:16:53.996 22/11/1995]',-0.017,-0.008,0.001,86.000,29.059,-0.250,-0.572
'[07:16:53.998 22/11/1995]',-0.018,-0.006,0.001,86.000,29.059,-0.250,-0.572
'[07:16:54.000 22/11/1995]',-0.018,-0.008,0.001,85.100,28.702,-0.257,-0.572
'[07:16:54.002 22/11/1995]',-0.018,-0.010,0.001,85.100,28.702,-0.257,-0.572
'[07:16:54.004 22/11/1995]',-0.015,-0.011,-0.018,85.100,28.702,-0.257,-0.572
'[07:16:54.006 22/11/1995]',-0.013,-0.013,-0.028,85.100,28.702,-0.257,-0.572
'[07:16:54.008 22/11/1995]',-0.010,-0.011,-0.018,84.100,28.448,-0.270,-0.572
'[07:16:54.010 22/11/1995]',-0.006,-0.010,0.001,84.100,28.448,-0.270,-0.572
'[07:16:54.012 22/11/1995]',-0.004,-0.006,0.001,84.100,28.448,-0.270,-0.572
'[07:16:54.014 22/11/1995]',-0.002,-0.003,0.010,84.100,28.448,-0.270,-0.572
'[07:16:54.016 22/11/1995]',-0.001,-0.002,0.010,83.300,28.270,-0.282,-0.573
'[07:16:54.018 22/11/1995]',0.000,0.000,0.010,83.300,28.270,-0.282,-0.573
'[07:16:54.020 22/11/1995]',-0.001,-0.002,0.001,83.300,28.270,-0.282,-0.573
'[07:16:54.022 22/11/1995]',-0.001,-0.003,0.001,83.300,28.270,-0.282,-0.573
'[07:16:54.024 22/11/1995]',-0.003,-0.006,0.001,82.400,28.168,-0.293,-0.574
'[07:16:54.026 22/11/1995]',-0.005,-0.010,0.001,82.400,28.168,-0.293,-0.574
'[07:16:54.028 22/11/1995]',-0.006,-0.011,0.001,82.400,28.168,-0.293,-0.574
'[07:16:54.030 22/11/1995]',-0.008,-0.013,0.001,82.400,28.168,-0.293,-0.574
'[07:16:54.032 22/11/1995]',-0.008,-0.013,0.001,81.700,28.092,-0.304,-0.574
'[07:16:54.034 22/11/1995]',-0.008,-0.013,0.001,81.700,28.092,-0.304,-0.574
'[07:16:54.036 22/11/1995]',-0.008,-0.013,0.001,81.700,28.092,-0.304,-0.574
'[07:16:54.038 22/11/1995]',-0.008,-0.013,0.001,81.700,28.092,-0.304,-0.574
'[07:16:54.040 22/11/1995]',-0.006,-0.011,0.001,81.000,28.092,-0.319,-0.575
'[07:16:54.042 22/11/1995]',-0.005,-0.010,0.001,81.000,28.092,-0.319,-0.575
'[07:16:54.044 22/11/1995]',-0.003,-0.005,0.001,81.000,28.092,-0.319,-0.575
'[07:16:54.046 22/11/1995]',-0.001,0.000,0.001,81.000,28.092,-0.319,-0.575
'[07:16:54.048 22/11/1995]',0.001,0.006,0.010,80.400,28.168,-0.330,-0.575
'[07:16:54.050 22/11/1995]',0.003,0.013,0.001,80.400,28.168,-0.330,-0.575
'[07:16:54.052 22/11/1995]',0.006,0.019,0.001,80.400,28.168,-0.330,-0.575
'[07:16:54.054 22/11/1995]',0.008,0.025,0.001,80.400,28.168,-0.330,-0.575
'[07:16:54.056 22/11/1995]',0.011,0.030,0.001,79.800,28.168,-0.344,-0.575
'[07:16:54.058 22/11/1995]',0.014,0.035,0.001,79.800,28.168,-0.344,-0.575
'[07:16:54.060 22/11/1995]',0.017,0.036,0.001,79.800,28.168,-0.344,-0.575
'[07:16:54.062 22/11/1995]',0.019,0.038,0.010,79.800,28.168,-0.344,-0.575
'[07:16:54.064 22/11/1995]',0.022,0.041,0.029,79.300,28.168,-0.357,-0.575
'[07:16:54.066 22/11/1995]',0.024,0.044,0.029,79.300,28.168,-0.357,-0.575
'[07:16:54.068 22/11/1995]',0.027,0.046,0.039,79.300,28.168,-0.357,-0.575
'[07:16:54.070 22/11/1995]',0.030,0.048,0.039,79.300,28.168,-0.357,-0.575
'[07:16:54.072 22/11/1995]',0.033,0.046,0.029,78.800,28.092,-0.370,-0.574
'[07:16:54.074 22/11/1995]',0.035,0.044,0.029,78.800,28.092,-0.370,-0.574
'[07:16:54.076 22/11/1995]',0.039,0.046,0.029,78.800,28.092,-0.370,-0.574
'[07:16:54.078 22/11/1995]',0.042,0.048,0.049,78.800,28.092,-0.370,-0.574
'[07:16:54.080 22/11/1995]',0.046,0.051,0.049,78.400,27.990,-0.383,-0.574
'[07:16:54.082 22/11/1995]',0.050,0.054,0.049,78.400,27.990,-0.383,-0.574
'[07:16:54.084 22/11/1995]',0.054,0.060,0.049,78.400,27.990,-0.383,-0.574
'[07:16:54.086 22/11/1995]',0.057,0.067,0.049,78.400,27.990,-0.383,-0.574
'[07:16:54.088 22/11/1995]',0.058,0.073,0.039,78.000,27.863,-0.396,-0.573
'[07:16:54.090 22/11/1995]',0.059,0.079,0.029,78.000,27.863,-0.396,-0.573
'[07:16:54.092 22/11/1995]',0.058,0.087,0.029,78.000,27.863,-0.396,-0.573
'[07:16:54.094 22/11/1995]',0.056,0.095,0.020,78.000,27.863,-0.396,-0.573
'[07:16:54.096 22/11/1995]',0.053,0.098,0.010,77.600,27.735,-0.408,-0.573
'[07:16:54.098 22/11/1995]',0.051,0.101,0.010,77.600,27.735,-0.408,-0.573
'[07:16:54.100 22/11/1995]',0.048,0.105,0.010,77.600,27.735,-0.408,-0.573
'[07:16:54.102 22/11/1995]',0.045,0.108,0.010,77.600,27.735,-0.408,-0.573
'[07:16:54.104 22/11/1995]',0.043,0.109,0.001,77.300,27.557,-0.419,-0.572
'[07:16:54.106 22/11/1995]',0.041,0.111,0.001,77.300,27.557,-0.419,-0.572
'[07:16:54.108 22/11/1995]',0.040,0.106,0.001,77.300,27.557,-0.419,-0.572
'[07:16:54.110 22/11/1995]',0.038,0.101,0.001,77.300,27.557,-0.419,-0.572
'[07:16:54.112 22/11/1995]',0.036,0.095,0.001,77.100,27.455,-0.428,-0.572
'[07:16:54.114 22/11/1995]',0.035,0.089,0.001,77.100,27.455,-0.428,-0.572
'[07:16:54.116 22/11/1995]',0.032,0.084,0.001,77.100,27.455,-0.428,-0.572
'[07:16:54.118 22/11/1995]',0.029,0.079,0.001,77.100,27.455,-0.428,-0.572
'[07:16:54.120 22/11/1995]',0.025,0.073,0.001,76.800,27.328,-0.436,-0.572
'[07:16:54.122 22/11/1995]',0.021,0.067,-0.009,76.800,27.328,-0.436,-0.572
'[07:16:54.124 22/11/1995]',0.017,0.060,-0.009,76.800,27.328,-0.436,-0.572
'[07:16:54.126 22/11/1995]',0.013,0.054,-0.009,76.800,27.328,-0.436,-0.572
'[07:16:54.128 22/11/1995]',0.010,0.048,-0.009,76.600,27.201,-0.445,-0.573
'[07:16:54.130 22/11/1995]',0.006,0.041,0.001,76.600,27.201,-0.445,-0.573
'[07:16:54.132 22/11/1995]',0.002,0.038,0.001,76.600,27.201,-0.445,-0.573
'[07:16:54.134 22/11/1995]',-0.002,0.035,-0.009,76.600,27.201,-0.445,-0.573
'[07:16:54.136 22/11/1995]',-0.005,0.032,-0.018,76.400,27.150,-0.458,-0.575
'[07:16:54.138 22/11/1995]',-0.008,0.029,-0.028,76.400,27.150,-0.458,-0.575
'[07:16:54.140 22/11/1995]',-0.011,0.025,-0.038,76.400,27.150,-0.458,-0.575
'[07:16:54.142 22/11/1995]',-0.014,0.022,-0.038,76.400,27.150,-0.458,-0.575
'[07:16:54.144 22/11/1995]',-0.015,0.014,-0.018,76.200,27.023,-0.465,-0.578
'[07:16:54.146 22/11/1995]',-0.016,0.006,-0.009,76.200,27.023,-0.465,-0.578
'[07:16:54.148 22/11/1995]',-0.016,0.002,0.001,76.200,27.023,-0.465,-0.578
'[07:16:54.150 22/11/1995]',-0.016,-0.003,0.001,76.200,27.023,-0.465,-0.578
'[07:16:54.152 22/11/1995]',-0.017,-0.008,0.001,76.000,26.921,-0.470,-0.581
'[07:16:54.154 22/11/1995]',-0.018,-0.013,-0.009,76.000,26.921,-0.470,-0.581
'[07:16:54.156 22/11/1995]',-0.020,-0.013,-0.018,76.000,26.921,-0.470,-0.581
'[07:16:54.158 22/11/1995]',-0.021,-0.013,-0.028,76.000,26.921,-0.470,-0.581
'[07:16:54.160 22/11/1995]',-0.022,-0.013,-0.018,75.900,26.794,-0.477,-0.584
'[07:16:54.162 22/11/1995]',-0.022,-0.013,-0.018,75.900,26.794,-0.477,-0.584
'[07:16:54.164 22/11/1995]',-0.022,-0.013,-0.009,75.900,26.794,-0.477,-0.584
'[07:16:54.166 22/11/1995]',-0.023,-0.013,-0.009,75.900,26.794,-0.477,-0.584
'[07:16:54.168 22/11/1995]',-0.022,-0.013,-0.009,75.700,26.667,-0.481,-0.587
'[07:16:54.170 22/11/1995]',-0.022,-0.013,-0.018,75.700,26.667,-0.481,-0.587
'[07:16:54.172 22/11/1995]',-0.021,-0.013,-0.028,75.700,26.667,-0.481,-0.587
'[07:16:54.174 22/11/1995]',-0.020,-0.013,-0.028,75.700,26.667,-0.481,-0.587
'[07:16:54.176 22/11/1995]',-0.019,-0.014,-0.028,75.600,26.539,-0.488,-0.590
'[07:16:54.178 22/11/1995]',-0.019,-0.016,-0.018,75.600,26.539,-0.488,-0.590
'[07:16:54.180 22/11/1995]',-0.018,-0.019,-0.009,75.600,26.539,-0.488,-0.590
'[07:16:54.182 22/11/1995]',-0.017,-0.022,-0.009,75.600,26.539,-0.488,-0.590
'[07:16:54.184 22/11/1995]',-0.015,-0.025,-0.018,75.400,26.438,-0.492,-0.594
'[07:16:54.186 22/11/1995]',-0.013,-0.029,-0.018,75.400,26.438,-0.492,-0.594
'[07:16:54.188 22/11/1995]',-0.008,-0.033,-0.028,75.400,26.438,-0.492,-0.594
'[07:16:54.190 22/11/1995]',-0.003,-0.038,-0.018,75.400,26.438,-0.492,-0.594
'[07:16:54.192 22/11/1995]',0.004,-0.044,-0.009,75.200,26.260,-0.494,-0.598
