'Time and date','II ','V ','PLETH ','RESP '
'[08:22:58.422 24/01/1995]',0.099,-0.030,-0.302,-0.516
'[08:22:58.424 24/01/1995]',0.099,-0.030,-0.308,-0.516
'[08:22:58.426 24/01/1995]',0.099,-0.030,-0.308,-0.516
'[08:22:58.428 24/01/1995]',0.099,-0.030,-0.308,-0.516
'[08:22:58.430 24/01/1995]',0.099,0.003,-0.308,-0.516
'[08:22:58.432 24/01/1995]',0.132,0.003,-0.315,-0.516
'[08:22:58.434 24/01/1995]',0.132,-0.030,-0.315,-0.516
'[08:22:58.436 24/01/1995]',0.165,-0.030,-0.315,-0.516
'[08:22:58.438 24/01/1995]',0.132,0.003,-0.315,-0.516
'[08:22:58.440 24/01/1995]',0.132,-0.030,-0.328,-0.516
'[08:22:58.442 24/01/1995]',0.132,-0.030,-0.328,-0.516
'[08:22:58.444 24/01/1995]',0.165,-0.030,-0.328,-0.516
'[08:22:58.446 24/01/1995]',0.165,-0.030,-0.328,-0.516
'[08:22:58.448 24/01/1995]',0.165,-0.030,-0.328,-0.516
'[08:22:58.450 24/01/1995]',0.165,-0.030,-0.328,-0.516
'[08:22:58.452 24/01/1995]',0.165,-0.064,-0.328,-0.516
'[08:22:58.454 24/01/1995]',0.197,-0.064,-0.328,-0.516
'[08:22:58.456 24/01/1995]',0.197,-0.030,-0.341,-0.516
'[08:22:58.458 24/01/1995]',0.165,-0.030,-0.341,-0.516
'[08:22:58.460 24/01/1995]',0.165,-0.030,-0.341,-0.516
'[08:22:58.462 24/01/1995]',0.132,-0.030,-0.341,-0.516
'[08:22:58.464 24/01/1995]',0.099,-0.030,-0.341,-0.516
'[08:22:58.466 24/01/1995]',0.099,-0.030,-0.341,-0.516
'[08:22:58.468 24/01/1995]',0.099,-0.030,-0.341,-0.516
'[08:22:58.470 24/01/1995]',0.067,-0.030,-0.341,-0.516
'[08:22:58.472 24/01/1995]',0.099,-0.030,-0.354,-0.516
'[08:22:58.474 24/01/1995]',0.067,-0.030,-0.354,-0.516
'[08:22:58.476 24/01/1995]',0.067,-0.030,-0.354,-0.516
'[08:22:58.478 24/01/1995]',0.034,-0.030,-0.354,-0.516
'[08:22:58.480 24/01/1995]',0.034,-0.030,-0.354,-0.516
'[08:22:58.482 24/01/1995]',0.034,0.003,-0.354,-0.516
'[08:22:58.484 24/01/1995]',0.003,0.003,-0.354,-0.516
'[08:22:58.486 24/01/1995]',0.003,0.003,-0.354,-0.516
'[08:22:58.488 24/01/1995]',0.003,0.003,-0.354,-0.516
'[08:22:58.490 24/01/1995]',0.003,0.003,-0.354,-0.516
'[08:22:58.492 24/01/1995]',0.003,0.003,-0.354,-0.516
'[08:22:58.494 24/01/1995]',0.003,0.003,-0.354,-0.516
'[08:22:58.496 24/01/1995]',0.003,0.003,-0.335,-0.516
'[08:22:58.498 24/01/1995]',0.003,0.003,-0.335,-0.516
'[08:22:58.500 24/01/1995]',0.003,0.003,-0.335,-0.516
'[08:22:58.502 24/01/1995]',0.003,0.003,-0.335,-0.516
'[08:22:58.504 24/01/1995]',-0.030,0.003,-0.322,-0.516
'[08:22:58.506 24/01/1995]',-0.030,0.003,-0.322,-0.516
'[08:22:58.508 24/01/1995]',-0.062,0.003,-0.322,-0.516
'[08:22:58.510 24/01/1995]',-0.062,0.003,-0.322,-0.516
'[08:22:58.512 24/01/1995]',-0.062,0.003,-0.302,-0.516
'[08:22:58.514 24/01/1995]',-0.062,0.003,-0.302,-0.516
'[08:22:58.516 24/01/1995]',-0.062,0.003,-0.302,-0.516
'[08:22:58.518 24/01/1995]',-0.062,0.003,-0.302,-0.516
'[08:22:58.520 24/01/1995]',-0.062,0.003,-0.269,-0.516
'[08:22:58.522 24/01/1995]',-0.062,0.003,-0.269,-0.516
'[08:22:58.524 24/01/1995]',-0.030,0.003,-0.269,-0.516
'[08:22:58.526 24/01/1995]',-0.030,0.003,-0.269,-0.516
'[08:22:58.528 24/01/1995]',-0.030,0.003,-0.230,-0.516
'[08:22:58.530 24/01/1995]',0.003,0.003,-0.230,-0.516
'[08:22:58.532 24/01/1995]',0.003,0.003,-0.230,-0.516
'[08:22:58.534 24/01/1995]',0.003,0.003,-0.230,-0.516
'[08:22:58.536 24/01/1995]',0.034,0.003,-0.177,-0.516
'[08:22:58.538 24/01/1995]',0.003,0.003,-0.177,-0.516
'[08:22:58.540 24/01/1995]',0.003,0.003,-0.177,-0.516
'[08:22:58.542 24/01/1995]',0.003,-0.030,-0.177,-0.516
'[08:22:58.544 24/01/1995]',0.003,-0.030,-0.118,-0.516
'[08:22:58.546 24/01/1995]',0.003,-0.030,-0.118,-0.516
'[08:22:58.548 24/01/1995]',0.003,-0.030,-0.118,-0.516
'[08:22:58.550 24/01/1995]',0.003,-0.030,-0.118,-0.516
'[08:22:58.552 24/01/1995]',0.003,-0.030,-0.066,-0.516
'[08:22:58.554 24/01/1995]',0.003,-0.030,-0.066,-0.516
'[08:22:58.556 24/01/1995]',0.003,-0.030,-0.066,-0.516
'[08:22:58.558 24/01/1995]',0.003,-0.030,-0.066,-0.516
'[08:22:58.560 24/01/1995]',0.003,-0.030,-0.013,-0.516
'[08:22:58.562 24/01/1995]',0.003,-0.030,-0.013,-0.516
'[08:22:58.564 24/01/1995]',0.003,-0.030,-0.013,-0.516
'[08:22:58.566 24/01/1995]',0.003,-0.030,-0.013,-0.516
'[08:22:58.568 24/01/1995]',-0.030,-0.030,0.033,-0.516
'[08:22:58.570 24/01/1995]',-0.030,0.003,0.033,-0.516
'[08:22:58.572 24/01/1995]',-0.062,0.003,0.033,-0.516
'[08:22:58.574 24/01/1995]',-0.062,0.003,0.033,-0.516
'[08:22:58.576 24/01/1995]',-0.062,0.003,0.079,-0.516
'[08:22:58.578 24/01/1995]',-0.062,0.003,0.079,-0.516
'[08:22:58.580 24/01/1995]',-0.062,0.003,0.079,-0.516
'[08:22:58.582 24/01/1995]',-0.095,0.003,0.079,-0.516
'[08:22:58.584 24/01/1995]',-0.095,0.003,0.112,-0.516
'[08:22:58.586 24/01/1995]',-0.095,0.003,0.112,-0.516
'[08:22:58.588 24/01/1995]',-0.062,0.003,0.112,-0.516
'[08:22:58.590 24/01/1995]',-0.062,0.003,0.112,-0.516
'[08:22:58.592 24/01/1995]',-0.062,0.003,0.138,-0.516
'[08:22:58.594 24/01/1995]',-0.062,0.003,0.138,-0.516
'[08:22:58.596 24/01/1995]',-0.095,0.003,0.138,-0.516
'[08:22:58.598 24/01/1995]',-0.095,0.003,0.138,-0.516
'[08:22:58.600 24/01/1995]',-0.095,0.003,0.158,-0.516
'[08:22:58.602 24/01/1995]',-0.095,0.003,0.158,-0.516
'[08:22:58.604 24/01/1995]',-0.128,0.003,0.158,-0.516
'[08:22:58.606 24/01/1995]',-0.128,0.003,0.158,-0.516
'[08:22:58.608 24/01/1995]',-0.128,0.003,0.158,-0.516
'[08:22:58.610 24/01/1995]',-0.128,0.003,0.158,-0.516
'[08:22:58.612 24/01/1995]',-0.128,0.003,0.158,-0.516
'[08:22:58.614 24/01/1995]',-0.095,0.003,0.158,-0.516
'[08:22:58.616 24/01/1995]',-0.095,0.003,0.158,-0.516
'[08:22:58.618 24/01/1995]',-0.095,0.003,0.158,-0.516
'[08:22:58.620 24/01/1995]',-0.095,0.003,0.158,-0.516
'[08:22:58.622 24/01/1995]',-0.095,0.003,0.158,-0.516
'[08:22:58.624 24/01/1995]',-0.095,0.003,0.144,-0.516
'[08:22:58.626 24/01/1995]',-0.095,0.003,0.144,-0.516
'[08:22:58.628 24/01/1995]',-0.095,0.003,0.144,-0.516
'[08:22:58.630 24/01/1995]',-0.128,0.003,0.144,-0.516
'[08:22:58.632 24/01/1995]',-0.128,0.003,0.132,-0.516
'[08:22:58.634 24/01/1995]',-0.128,0.035,0.132,-0.516
'[08:22:58.636 24/01/1995]',-0.095,0.003,0.132,-0.516
'[08:22:58.638 24/01/1995]',-0.095,0.035,0.132,-0.516
'[08:22:58.640 24/01/1995]',-0.095,0.035,0.105,-0.516
'[08:22:58.642 24/01/1995]',-0.095,0.003,0.105,-0.516
'[08:22:58.644 24/01/1995]',-0.095,0.003,0.105,-0.516
'[08:22:58.646 24/01/1995]',-0.062,0.003,0.105,-0.516
'[08:22:58.648 24/01/1995]',-0.062,0.003,0.072,-0.516
'[08:22:58.650 24/01/1995]',-0.095,0.003,0.072,-0.516
'[08:22:58.652 24/01/1995]',-0.095,0.003,0.072,-0.516
'[08:22:58.654 24/01/1995]',-0.095,0.003,0.072,-0.516
'[08:22:58.656 24/01/1995]',-0.095,0.003,0.040,-0.516
'[08:22:58.658 24/01/1995]',-0.095,0.003,0.040,-0.516
'[08:22:58.660 24/01/1995]',-0.095,0.003,0.040,-0.516
'[08:22:58.662 24/01/1995]',-0.095,0.035,0.040,-0.516
'[08:22:58.664 24/01/1995]',-0.095,0.003,0.006,-0.516
'[08:22:58.666 24/01/1995]',-0.095,0.003,0.006,-0.516
'[08:22:58.668 24/01/1995]',-0.095,0.035,0.006,-0.516
'[08:22:58.670 24/01/1995]',-0.062,0.003,0.006,-0.516
'[08:22:58.672 24/01/1995]',-0.095,0.035,-0.026,-0.516
'[08:22:58.674 24/01/1995]',-0.095,0.035,-0.026,-0.516
'[08:22:58.676 24/01/1995]',-0.095,0.003,-0.026,-0.516
'[08:22:58.678 24/01/1995]',-0.095,0.003,-0.026,-0.516
'[08:22:58.680 24/01/1995]',-0.062,0.003,-0.072,-0.516
'[08:22:58.682 24/01/1995]',-0.062,0.003,-0.072,-0.516
'[08:22:58.684 24/01/1995]',-0.030,0.003,-0.072,-0.516
'[08:22:58.686 24/01/1995]',-0.030,0.003,-0.072,-0.516
'[08:22:58.688 24/01/1995]',-0.030,0.003,-0.105,-0.516
'[08:22:58.690 24/01/1995]',-0.030,0.003,-0.105,-0.516
'[08:22:58.692 24/01/1995]',-0.030,0.035,-0.105,-0.516
'[08:22:58.694 24/01/1995]',-0.030,0.035,-0.105,-0.516
'[08:22:58.696 24/01/1995]',0.003,0.035,-0.138,-0.516
'[08:22:58.698 24/01/1995]',0.003,0.035,-0.138,-0.516
'[08:22:58.700 24/01/1995]',0.003,0.068,-0.138,-0.516
'[08:22:58.702 24/01/1995]',0.034,0.068,-0.138,-0.516
'[08:22:58.704 24/01/1995]',0.099,0.068,-0.177,-0.516
'[08:22:58.706 24/01/1995]',0.132,0.068,-0.177,-0.516
'[08:22:58.708 24/01/1995]',0.165,0.068,-0.177,-0.516
'[08:22:58.710 24/01/1995]',0.230,0.068,-0.177,-0.516
'[08:22:58.712 24/01/1995]',0.361,0.003,-0.210,-0.516
'[08:22:58.714 24/01/1995]',0.490,-0.030,-0.210,-0.516
'[08:22:58.716 24/01/1995]',0.620,-0.097,-0.210,-0.516
'[08:22:58.718 24/01/1995]',0.718,-0.164,-0.210,-0.516
'[08:22:58.720 24/01/1995]',0.751,-0.198,-0.230,-0.516
'[08:22:58.722 24/01/1995]',0.751,-0.264,-0.230,-0.516
'[08:22:58.724 24/01/1995]',0.653,-0.298,-0.230,-0.516
'[08:22:58.726 24/01/1995]',0.490,-0.298,-0.230,-0.516
'[08:22:58.728 24/01/1995]',0.328,-0.331,-0.249,-0.516
'[08:22:58.730 24/01/1995]',0.197,-0.331,-0.249,-0.516
'[08:22:58.732 24/01/1995]',0.132,-0.331,-0.249,-0.516
'[08:22:58.734 24/01/1995]',0.067,-0.331,-0.249,-0.516
'[08:22:58.736 24/01/1995]',0.003,-0.298,-0.276,-0.516
'[08:22:58.738 24/01/1995]',-0.030,-0.264,-0.276,-0.516
'[08:22:58.740 24/01/1995]',-0.095,-0.198,-0.276,-0.516
'[08:22:58.742 24/01/1995]',-0.160,-0.164,-0.276,-0.516
'[08:22:58.744 24/01/1995]',-0.226,-0.097,-0.288,-0.516
'[08:22:58.746 24/01/1995]',-0.291,-0.064,-0.288,-0.516
'[08:22:58.748 24/01/1995]',-0.291,-0.030,-0.288,-0.516
'[08:22:58.750 24/01/1995]',-0.291,0.003,-0.288,-0.516
'[08:22:58.752 24/01/1995]',-0.258,0.003,-0.302,-0.516
'[08:22:58.754 24/01/1995]',-0.226,0.003,-0.302,-0.516
'[08:22:58.756 24/01/1995]',-0.193,0.003,-0.302,-0.516
'[08:22:58.758 24/01/1995]',-0.160,0.003,-0.302,-0.516
'[08:22:58.760 24/01/1995]',-0.128,0.003,-0.308,-0.516
'[08:22:58.762 24/01/1995]',-0.128,0.003,-0.308,-0.516
'[08:22:58.764 24/01/1995]',-0.095,0.003,-0.308,-0.516
'[08:22:58.766 24/01/1995]',-0.095,0.003,-0.308,-0.516
'[08:22:58.768 24/01/1995]',-0.095,0.003,-0.315,-0.516
'[08:22:58.770 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.772 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.774 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.776 24/01/1995]',-0.160,0.003,-0.315,-0.516
'[08:22:58.778 24/01/1995]',-0.160,0.003,-0.315,-0.516
'[08:22:58.780 24/01/1995]',-0.160,0.003,-0.315,-0.516
'[08:22:58.782 24/01/1995]',-0.193,0.003,-0.315,-0.516
'[08:22:58.784 24/01/1995]',-0.160,0.003,-0.315,-0.516
'[08:22:58.786 24/01/1995]',-0.160,0.003,-0.315,-0.516
'[08:22:58.788 24/01/1995]',-0.160,0.003,-0.315,-0.516
'[08:22:58.790 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.792 24/01/1995]',-0.128,0.003,-0.322,-0.516
'[08:22:58.794 24/01/1995]',-0.128,0.003,-0.322,-0.516
'[08:22:58.796 24/01/1995]',-0.095,0.003,-0.322,-0.516
'[08:22:58.798 24/01/1995]',-0.128,0.003,-0.322,-0.516
'[08:22:58.800 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.802 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.804 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.806 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.808 24/01/1995]',-0.128,0.035,-0.315,-0.516
'[08:22:58.810 24/01/1995]',-0.128,0.003,-0.315,-0.516
'[08:22:58.812 24/01/1995]',-0.095,0.003,-0.315,-0.516
'[08:22:58.814 24/01/1995]',-0.095,0.003,-0.315,-0.516
'[08:22:58.816 24/01/1995]',-0.095,0.003,-0.269,-0.516
'[08:22:58.818 24/01/1995]',-0.095,0.003,-0.269,-0.516
'[08:22:58.820 24/01/1995]',-0.095,0.003,-0.269,-0.516
'[08:22:58.822 24/01/1995]',-0.095,0.035,-0.269,-0.516
'[08:22:58.824 24/01/1995]',-0.095,0.035,-0.269,-0.516
'[08:22:58.826 24/01/1995]',-0.128,0.035,-0.269,-0.516
'[08:22:58.828 24/01/1995]',-0.128,0.035,-0.269,-0.516
'[08:22:58.830 24/01/1995]',-0.128,0.035,-0.269,-0.516
'[08:22:58.832 24/01/1995]',-0.128,0.035,-0.263,-0.516
'[08:22:58.834 24/01/1995]',-0.095,0.035,-0.263,-0.516
'[08:22:58.836 24/01/1995]',-0.128,0.035,-0.263,-0.516
'[08:22:58.838 24/01/1995]',-0.128,0.035,-0.263,-0.516
'[08:22:58.840 24/01/1995]',-0.128,0.035,-0.263,-0.516
'[08:22:58.842 24/01/1995]',-0.128,0.035,-0.263,-0.516
'[08:22:58.844 24/01/1995]',-0.160,0.035,-0.263,-0.516
'[08:22:58.846 24/01/1995]',-0.128,0.035,-0.263,-0.516
'[08:22:58.848 24/01/1995]',-0.128,0.035,-0.276,-0.516
'[08:22:58.850 24/01/1995]',-0.095,0.035,-0.276,-0.516
'[08:22:58.852 24/01/1995]',-0.062,0.035,-0.276,-0.516
'[08:22:58.854 24/01/1995]',-0.062,0.035,-0.276,-0.516
'[08:22:58.856 24/01/1995]',-0.030,0.003,-0.276,-0.516
'[08:22:58.858 24/01/1995]',-0.030,0.003,-0.276,-0.516
'[08:22:58.860 24/01/1995]',0.003,0.003,-0.276,-0.516
'[08:22:58.862 24/01/1995]',-0.030,0.003,-0.276,-0.516
'[08:22:58.864 24/01/1995]',-0.030,0.003,-0.276,-0.516
'[08:22:58.866 24/01/1995]',0.003,0.003,-0.276,-0.516
'[08:22:58.868 24/01/1995]',-0.030,0.003,-0.276,-0.516
'[08:22:58.870 24/01/1995]',-0.030,0.003,-0.276,-0.516
'[08:22:58.872 24/01/1995]',-0.030,0.003,-0.282,-0.516
'[08:22:58.874 24/01/1995]',-0.030,0.003,-0.282,-0.516
'[08:22:58.876 24/01/1995]',0.003,0.003,-0.282,-0.516
'[08:22:58.878 24/01/1995]',0.003,0.003,-0.282,-0.516
'[08:22:58.880 24/01/1995]',0.003,0.003,-0.282,-0.516
'[08:22:58.882 24/01/1995]',0.003,0.003,-0.282,-0.516
'[08:22:58.884 24/01/1995]',0.003,0.003,-0.282,-0.516
'[08:22:58.886 24/01/1995]',0.003,0.003,-0.282,-0.516
'[08:22:58.888 24/01/1995]',0.003,0.003,-0.276,-0.516
'[08:22:58.890 24/01/1995]',0.003,0.003,-0.276,-0.516
'[08:22:58.892 24/01/1995]',0.003,0.003,-0.276,-0.516
'[08:22:58.894 24/01/1995]',0.003,0.003,-0.276,-0.516
'[08:22:58.896 24/01/1995]',0.034,0.003,-0.276,-0.516
'[08:22:58.898 24/01/1995]',0.034,0.003,-0.276,-0.516
'[08:22:58.900 24/01/1995]',0.034,0.003,-0.276,-0.516
'[08:22:58.902 24/01/1995]',0.067,0.003,-0.276,-0.516
'[08:22:58.904 24/01/1995]',0.067,0.003,-0.269,-0.516
'[08:22:58.906 24/01/1995]',0.067,0.003,-0.269,-0.516
'[08:22:58.908 24/01/1995]',0.034,0.003,-0.269,-0.516
'[08:22:58.910 24/01/1995]',0.034,0.003,-0.269,-0.516
'[08:22:58.912 24/01/1995]',0.034,0.003,-0.269,-0.516
'[08:22:58.914 24/01/1995]',0.067,0.003,-0.269,-0.516
'[08:22:58.916 24/01/1995]',0.067,0.003,-0.269,-0.516
'[08:22:58.918 24/01/1995]',0.067,0.003,-0.269,-0.516
'[08:22:58.920 24/01/1995]',0.067,0.003,-0.263,-0.516
'[08:22:58.922 24/01/1995]',0.099,0.003,-0.263,-0.516
'[08:22:58.924 24/01/1995]',0.099,0.003,-0.263,-0.516
'[08:22:58.926 24/01/1995]',0.099,0.003,-0.263,-0.516
'[08:22:58.928 24/01/1995]',0.099,0.003,-0.263,-0.516
'[08:22:58.930 24/01/1995]',0.099,0.003,-0.263,-0.516
'[08:22:58.932 24/01/1995]',0.099,0.003,-0.263,-0.516
'[08:22:58.934 24/01/1995]',0.099,0.003,-0.263,-0.516
'[08:22:58.936 24/01/1995]',0.132,0.003,-0.249,-0.516
'[08:22:58.938 24/01/1995]',0.132,0.003,-0.249,-0.516
'[08:22:58.940 24/01/1995]',0.099,0.003,-0.249,-0.516
'[08:22:58.942 24/01/1995]',0.132,0.003,-0.249,-0.516
'[08:22:58.944 24/01/1995]',0.132,0.003,-0.223,-0.516
'[08:22:58.946 24/01/1995]',0.099,0.003,-0.223,-0.516
'[08:22:58.948 24/01/1995]',0.099,0.003,-0.223,-0.516
'[08:22:58.950 24/01/1995]',0.067,0.003,-0.223,-0.516
'[08:22:58.952 24/01/1995]',0.067,0.003,-0.177,-0.516
'[08:22:58.954 24/01/1995]',0.067,0.003,-0.177,-0.516
'[08:22:58.956 24/01/1995]',0.034,0.003,-0.177,-0.516
'[08:22:58.958 24/01/1995]',0.034,0.003,-0.177,-0.516
'[08:22:58.960 24/01/1995]',0.034,0.003,-0.112,-0.516
'[08:22:58.962 24/01/1995]',0.034,0.003,-0.112,-0.516
'[08:22:58.964 24/01/1995]',0.034,0.003,-0.112,-0.516
'[08:22:58.966 24/01/1995]',0.003,0.003,-0.112,-0.516
'[08:22:58.968 24/01/1995]',0.003,0.003,-0.039,-0.516
'[08:22:58.970 24/01/1995]',0.003,0.003,-0.039,-0.516
'[08:22:58.972 24/01/1995]',0.003,0.003,-0.039,-0.516
'[08:22:58.974 24/01/1995]',0.003,0.003,-0.039,-0.516
'[08:22:58.976 24/01/1995]',-0.030,0.003,0.033,-0.516
'[08:22:58.978 24/01/1995]',-0.030,0.003,0.033,-0.516
'[08:22:58.980 24/01/1995]',-0.030,0.003,0.033,-0.516
'[08:22:58.982 24/01/1995]',-0.030,0.003,0.033,-0.516
'[08:22:58.984 24/01/1995]',-0.062,0.003,0.125,-0.516
'[08:22:58.986 24/01/1995]',-0.062,0.003,0.125,-0.516
'[08:22:58.988 24/01/1995]',-0.062,0.035,0.125,-0.516
'[08:22:58.990 24/01/1995]',-0.095,0.035,0.125,-0.516
'[08:22:58.992 24/01/1995]',-0.095,0.035,0.197,-0.516
'[08:22:58.994 24/01/1995]',-0.095,0.035,0.197,-0.516
'[08:22:58.996 24/01/1995]',-0.095,0.035,0.197,-0.516
'[08:22:58.998 24/01/1995]',-0.095,0.035,0.197,-0.516
'[08:22:59.000 24/01/1995]',-0.095,0.035,0.289,-0.516
'[08:22:59.002 24/01/1995]',-0.095,0.035,0.289,-0.516
'[08:22:59.004 24/01/1995]',-0.095,0.035,0.289,-0.516
'[08:22:59.006 24/01/1995]',-0.095,0.035,0.289,-0.516
'[08:22:59.008 24/01/1995]',-0.095,0.035,0.361,-0.516
'[08:22:59.010 24/01/1995]',-0.062,0.035,0.361,-0.516
'[08:22:59.012 24/01/1995]',-0.062,0.035,0.361,-0.516
'[08:22:59.014 24/01/1995]',-0.062,0.003,0.361,-0.516
'[08:22:59.016 24/01/1995]',-0.062,0.003,0.420,-0.516
'[08:22:59.018 24/01/1995]',-0.062,0.003,0.420,-0.516
'[08:22:59.020 24/01/1995]',-0.062,0.003,0.420,-0.516
'[08:22:59.022 24/01/1995]',-0.062,0.003,0.420,-0.516
'[08:22:59.024 24/01/1995]',-0.062,0.003,0.472,-0.516
'[08:22:59.026 24/01/1995]',-0.062,0.003,0.472,-0.516
'[08:22:59.028 24/01/1995]',-0.062,0.003,0.472,-0.516
'[08:22:59.030 24/01/1995]',-0.062,0.003,0.472,-0.516
'[08:22:59.032 24/01/1995]',-0.062,0.003,0.512,-0.516
'[08:22:59.034 24/01/1995]',-0.062,0.003,0.512,-0.516
'[08:22:59.036 24/01/1995]',-0.062,0.003,0.512,-0.516
'[08:22:59.038 24/01/1995]',-0.062,0.003,0.512,-0.516
'[08:22:59.040 24/01/1995]',-0.062,0.003,0.558,-0.516
'[08:22:59.042 24/01/1995]',-0.062,0.003,0.558,-0.516
'[08:22:59.044 24/01/1995]',-0.062,0.003,0.558,-0.516
'[08:22:59.046 24/01/1995]',-0.095,0.003,0.558,-0.516
'[08:22:59.048 24/01/1995]',-0.095,0.003,0.591,-0.516
'[08:22:59.050 24/01/1995]',-0.095,0.003,0.591,-0.516
'[08:22:59.052 24/01/1995]',-0.095,0.003,0.591,-0.516
'[08:22:59.054 24/01/1995]',-0.095,0.003,0.591,-0.516
'[08:22:59.056 24/01/1995]',-0.095,0.003,0.624,-0.516
'[08:22:59.058 24/01/1995]',-0.095,0.003,0.624,-0.516
'[08:22:59.060 24/01/1995]',-0.095,0.003,0.624,-0.516
'[08:22:59.062 24/01/1995]',-0.095,0.003,0.624,-0.516
'[08:22:59.064 24/01/1995]',-0.095,0.003,0.643,-0.516
'[08:22:59.066 24/01/1995]',-0.128,0.003,0.643,-0.516
'[08:22:59.068 24/01/1995]',-0.128,0.003,0.643,-0.516
'[08:22:59.070 24/01/1995]',-0.095,0.003,0.643,-0.516
'[08:22:59.072 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.074 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.076 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.078 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.080 24/01/1995]',-0.128,0.003,0.669,-0.516
'[08:22:59.082 24/01/1995]',-0.128,0.003,0.669,-0.516
'[08:22:59.084 24/01/1995]',-0.128,0.003,0.669,-0.516
'[08:22:59.086 24/01/1995]',-0.128,0.003,0.669,-0.516
'[08:22:59.088 24/01/1995]',-0.128,0.003,0.669,-0.516
'[08:22:59.090 24/01/1995]',-0.128,0.003,0.669,-0.516
'[08:22:59.092 24/01/1995]',-0.128,0.003,0.669,-0.516
'[08:22:59.094 24/01/1995]',-0.160,0.003,0.669,-0.516
'[08:22:59.096 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.098 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.100 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.102 24/01/1995]',-0.128,0.003,0.663,-0.516
'[08:22:59.104 24/01/1995]',-0.128,0.003,0.636,-0.516
'[08:22:59.106 24/01/1995]',-0.128,0.003,0.636,-0.516
'[08:22:59.108 24/01/1995]',-0.160,0.003,0.636,-0.516
'[08:22:59.110 24/01/1995]',-0.128,0.035,0.636,-0.516
'[08:22:59.112 24/01/1995]',-0.128,0.035,0.611,-0.516
'[08:22:59.114 24/01/1995]',-0.128,0.035,0.611,-0.516
'[08:22:59.116 24/01/1995]',-0.128,0.035,0.611,-0.516
'[08:22:59.118 24/01/1995]',-0.095,0.035,0.611,-0.516
'[08:22:59.120 24/01/1995]',-0.095,0.003,0.578,-0.516
'[08:22:59.122 24/01/1995]',-0.095,0.035,0.578,-0.516
'[08:22:59.124 24/01/1995]',-0.128,0.003,0.578,-0.516
'[08:22:59.126 24/01/1995]',-0.095,0.003,0.578,-0.516
'[08:22:59.128 24/01/1995]',-0.095,0.003,0.551,-0.516
'[08:22:59.130 24/01/1995]',-0.095,0.035,0.551,-0.516
'[08:22:59.132 24/01/1995]',-0.095,0.003,0.551,-0.516
'[08:22:59.134 24/01/1995]',-0.095,0.035,0.551,-0.516
'[08:22:59.136 24/01/1995]',-0.095,0.035,0.512,-0.516
'[08:22:59.138 24/01/1995]',-0.128,0.035,0.512,-0.516
'[08:22:59.140 24/01/1995]',-0.128,0.035,0.512,-0.516
'[08:22:59.142 24/01/1995]',-0.128,0.035,0.512,-0.516
'[08:22:59.144 24/01/1995]',-0.128,0.035,0.466,-0.516
'[08:22:59.146 24/01/1995]',-0.128,0.035,0.466,-0.516
'[08:22:59.148 24/01/1995]',-0.128,0.035,0.466,-0.516
'[08:22:59.150 24/01/1995]',-0.128,0.035,0.466,-0.516
'[08:22:59.152 24/01/1995]',-0.128,0.035,0.426,-0.516
'[08:22:59.154 24/01/1995]',-0.128,0.035,0.426,-0.516
'[08:22:59.156 24/01/1995]',-0.128,0.035,0.426,-0.516
'[08:22:59.158 24/01/1995]',-0.128,0.035,0.426,-0.516
'[08:22:59.160 24/01/1995]',-0.128,0.035,0.374,-0.516
'[08:22:59.162 24/01/1995]',-0.128,0.035,0.374,-0.516
'[08:22:59.164 24/01/1995]',-0.128,0.035,0.374,-0.516
'[08:22:59.166 24/01/1995]',-0.128,0.068,0.374,-0.516
'[08:22:59.168 24/01/1995]',-0.128,0.068,0.329,-0.516
'[08:22:59.170 24/01/1995]',-0.095,0.068,0.329,-0.516
'[08:22:59.172 24/01/1995]',-0.095,0.035,0.329,-0.516
'[08:22:59.174 24/01/1995]',-0.095,0.035,0.329,-0.516
'[08:22:59.176 24/01/1995]',-0.095,0.035,0.282,-0.516
'[08:22:59.178 24/01/1995]',-0.062,0.035,0.282,-0.516
'[08:22:59.180 24/01/1995]',-0.062,0.003,0.282,-0.516
'[08:22:59.182 24/01/1995]',-0.062,0.003,0.282,-0.516
'[08:22:59.184 24/01/1995]',-0.062,0.003,0.236,-0.516
'[08:22:59.186 24/01/1995]',-0.030,0.003,0.236,-0.516
'[08:22:59.188 24/01/1995]',-0.030,0.003,0.236,-0.516
