'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[11:36:15.550 05/05/1995]',0.131,0.126,0.202,81.367,-0.380,-
'[11:36:15.552 05/05/1995]',0.197,0.180,0.302,81.668,-0.458,-
'[11:36:15.554 05/05/1995]',0.263,0.216,0.336,81.668,-0.458,-
'[11:36:15.556 05/05/1995]',0.327,0.269,0.403,81.668,-0.458,-
'[11:36:15.558 05/05/1995]',0.390,0.305,0.436,81.668,-0.458,-
'[11:36:15.560 05/05/1995]',0.438,0.305,0.436,81.968,-0.534,-0.506
'[11:36:15.562 05/05/1995]',0.485,0.305,0.436,81.968,-0.534,-0.506
'[11:36:15.564 05/05/1995]',0.509,0.269,0.436,81.968,-0.534,-0.506
'[11:36:15.566 05/05/1995]',0.532,0.216,0.436,81.968,-0.534,-0.506
'[11:36:15.568 05/05/1995]',0.532,0.198,0.436,82.194,-0.603,-0.481
'[11:36:15.570 05/05/1995]',0.531,0.144,0.369,82.194,-0.603,-0.481
'[11:36:15.572 05/05/1995]',0.510,0.126,0.269,82.194,-0.603,-0.481
'[11:36:15.574 05/05/1995]',0.488,0.072,0.169,82.194,-0.603,-0.481
'[11:36:15.576 05/05/1995]',0.452,0.002,0.003,82.344,-0.662,-0.458
'[11:36:15.578 05/05/1995]',0.416,-0.160,-0.164,82.344,-0.662,-0.458
'[11:36:15.580 05/05/1995]',0.371,-0.356,-0.365,82.344,-0.662,-0.458
'[11:36:15.582 05/05/1995]',0.326,-0.570,-0.597,82.344,-0.662,-0.458
'[11:36:15.584 05/05/1995]',0.280,-0.695,-0.698,82.344,-0.715,-0.437
'[11:36:15.586 05/05/1995]',0.233,-0.766,-0.764,82.344,-0.715,-0.437
'[11:36:15.588 05/05/1995]',0.192,-0.784,-0.764,82.344,-0.715,-0.437
'[11:36:15.590 05/05/1995]',0.151,-0.749,-0.731,82.344,-0.715,-0.437
'[11:36:15.592 05/05/1995]',0.120,-0.695,-0.698,82.194,-0.757,-0.418
'[11:36:15.594 05/05/1995]',0.090,-0.624,-0.631,82.194,-0.757,-0.418
'[11:36:15.596 05/05/1995]',0.065,-0.534,-0.530,82.194,-0.757,-0.418
'[11:36:15.598 05/05/1995]',0.041,-0.481,-0.465,82.194,-0.757,-0.418
'[11:36:15.600 05/05/1995]',0.021,-0.410,-0.398,81.968,-0.790,-0.401
'[11:36:15.602 05/05/1995]',0.001,-0.356,-0.331,81.968,-0.790,-0.401
'[11:36:15.604 05/05/1995]',-0.016,-0.284,-0.264,81.968,-0.790,-0.401
'[11:36:15.606 05/05/1995]',-0.034,-0.249,-0.231,81.968,-0.790,-0.401
'[11:36:15.608 05/05/1995]',-0.049,-0.231,-0.231,81.668,-0.811,-0.385
'[11:36:15.610 05/05/1995]',-0.064,-0.213,-0.198,81.668,-0.811,-0.385
'[11:36:15.612 05/05/1995]',-0.075,-0.213,-0.198,81.668,-0.811,-0.385
'[11:36:15.614 05/05/1995]',-0.087,-0.195,-0.198,81.668,-0.811,-0.385
'[11:36:15.616 05/05/1995]',-0.095,-0.178,-0.164,81.367,-0.824,-0.371
'[11:36:15.618 05/05/1995]',-0.102,-0.178,-0.164,81.367,-0.824,-0.371
'[11:36:15.620 05/05/1995]',-0.107,-0.160,-0.131,81.367,-0.824,-0.371
'[11:36:15.622 05/05/1995]',-0.111,-0.142,-0.097,81.367,-0.824,-0.371
'[11:36:15.624 05/05/1995]',-0.112,-0.142,-0.131,80.917,-0.828,-0.358
'[11:36:15.626 05/05/1995]',-0.114,-0.142,-0.131,80.917,-0.828,-0.358
'[11:36:15.628 05/05/1995]',-0.112,-0.160,-0.131,80.917,-0.828,-0.358
'[11:36:15.630 05/05/1995]',-0.111,-0.160,-0.131,80.917,-0.828,-0.358
'[11:36:15.632 05/05/1995]',-0.109,-0.142,-0.131,80.466,-0.824,-0.347
'[11:36:15.634 05/05/1995]',-0.107,-0.142,-0.097,80.466,-0.824,-0.347
'[11:36:15.636 05/05/1995]',-0.105,-0.124,-0.097,80.466,-0.824,-0.347
'[11:36:15.638 05/05/1995]',-0.104,-0.124,-0.097,80.466,-0.824,-0.347
'[11:36:15.640 05/05/1995]',-0.101,-0.124,-0.097,80.090,-0.811,-0.337
'[11:36:15.642 05/05/1995]',-0.098,-0.124,-0.097,80.090,-0.811,-0.337
'[11:36:15.644 05/05/1995]',-0.095,-0.124,-0.097,80.090,-0.811,-0.337
'[11:36:15.646 05/05/1995]',-0.093,-0.142,-0.097,80.090,-0.811,-0.337
'[11:36:15.648 05/05/1995]',-0.090,-0.142,-0.097,79.639,-0.795,-0.328
'[11:36:15.650 05/05/1995]',-0.087,-0.124,-0.097,79.639,-0.795,-0.328
'[11:36:15.652 05/05/1995]',-0.083,-0.124,-0.097,79.639,-0.795,-0.328
'[11:36:15.654 05/05/1995]',-0.078,-0.124,-0.097,79.639,-0.795,-0.328
'[11:36:15.656 05/05/1995]',-0.075,-0.106,-0.097,79.264,-0.773,-0.320
'[11:36:15.658 05/05/1995]',-0.073,-0.106,-0.097,79.264,-0.773,-0.320
'[11:36:15.660 05/05/1995]',-0.072,-0.106,-0.097,79.264,-0.773,-0.320
'[11:36:15.662 05/05/1995]',-0.071,-0.124,-0.097,79.264,-0.773,-0.320
'[11:36:15.664 05/05/1995]',-0.070,-0.124,-0.097,78.963,-0.748,-0.313
'[11:36:15.666 05/05/1995]',-0.070,-0.106,-0.097,78.963,-0.748,-0.313
'[11:36:15.668 05/05/1995]',-0.068,-0.088,-0.064,78.963,-0.748,-0.313
'[11:36:15.670 05/05/1995]',-0.067,-0.070,-0.030,78.963,-0.748,-0.313
'[11:36:15.672 05/05/1995]',-0.063,-0.070,-0.030,78.663,-0.720,-0.307
'[11:36:15.674 05/05/1995]',-0.060,-0.070,-0.030,78.663,-0.720,-0.307
'[11:36:15.676 05/05/1995]',-0.055,-0.070,-0.030,78.663,-0.720,-0.307
'[11:36:15.678 05/05/1995]',-0.050,-0.070,-0.030,78.663,-0.720,-0.307
'[11:36:15.680 05/05/1995]',-0.042,-0.088,-0.064,78.362,-0.693,-0.304
'[11:36:15.682 05/05/1995]',-0.034,-0.070,-0.030,78.362,-0.693,-0.304
'[11:36:15.684 05/05/1995]',-0.027,-0.052,-0.030,78.362,-0.693,-0.304
'[11:36:15.686 05/05/1995]',-0.020,-0.052,-0.030,78.362,-0.693,-0.304
'[11:36:15.688 05/05/1995]',-0.014,-0.052,-0.030,78.062,-0.666,-0.302
'[11:36:15.690 05/05/1995]',-0.007,-0.034,-0.030,78.062,-0.666,-0.302
'[11:36:15.692 05/05/1995]',-0.004,-0.034,-0.030,78.062,-0.666,-0.302
'[11:36:15.694 05/05/1995]',0.000,-0.034,-0.030,78.062,-0.666,-0.302
'[11:36:15.696 05/05/1995]',0.004,-0.016,-0.030,77.836,-0.639,-0.301
'[11:36:15.698 05/05/1995]',0.007,-0.016,-0.030,77.836,-0.639,-0.301
'[11:36:15.700 05/05/1995]',0.014,0.002,0.003,77.836,-0.639,-0.301
'[11:36:15.702 05/05/1995]',0.020,0.002,0.003,77.836,-0.639,-0.301
'[11:36:15.704 05/05/1995]',0.030,0.002,0.003,77.761,-0.615,-0.301
'[11:36:15.706 05/05/1995]',0.040,0.019,0.003,77.761,-0.615,-0.301
'[11:36:15.708 05/05/1995]',0.050,0.019,0.003,77.761,-0.615,-0.301
'[11:36:15.710 05/05/1995]',0.060,0.037,0.035,77.761,-0.615,-0.301
'[11:36:15.712 05/05/1995]',0.068,0.019,0.035,77.986,-0.595,-0.301
'[11:36:15.714 05/05/1995]',0.077,0.037,0.035,77.986,-0.595,-0.301
'[11:36:15.716 05/05/1995]',0.083,0.072,0.068,77.986,-0.595,-0.301
'[11:36:15.718 05/05/1995]',0.090,0.108,0.102,77.986,-0.595,-0.301
'[11:36:15.720 05/05/1995]',0.095,0.126,0.102,79.189,-0.577,-0.301
'[11:36:15.722 05/05/1995]',0.101,0.144,0.135,79.189,-0.577,-0.301
'[11:36:15.724 05/05/1995]',0.107,0.144,0.135,79.189,-0.577,-0.301
'[11:36:15.726 05/05/1995]',0.114,0.162,0.169,79.189,-0.577,-0.301
'[11:36:15.728 05/05/1995]',0.124,0.162,0.169,82.194,-0.562,-0.301
'[11:36:15.730 05/05/1995]',0.134,0.180,0.202,82.194,-0.562,-0.301
'[11:36:15.732 05/05/1995]',0.145,0.216,0.202,82.194,-0.562,-0.301
'[11:36:15.734 05/05/1995]',0.157,0.252,0.236,82.194,-0.562,-0.301
'[11:36:15.736 05/05/1995]',0.168,0.269,0.269,87.603,-0.547,-0.300
'[11:36:15.738 05/05/1995]',0.179,0.287,0.302,87.603,-0.547,-0.300
'[11:36:15.740 05/05/1995]',0.187,0.305,0.302,87.603,-0.547,-0.300
'[11:36:15.742 05/05/1995]',0.195,0.305,0.302,87.603,-0.547,-0.300
'[11:36:15.744 05/05/1995]',0.200,0.305,0.302,95.567,-0.536,-0.296
'[11:36:15.746 05/05/1995]',0.205,0.287,0.302,95.567,-0.536,-0.296
'[11:36:15.748 05/05/1995]',0.207,0.305,0.302,95.567,-0.536,-0.296
'[11:36:15.750 05/05/1995]',0.209,0.322,0.336,95.567,-0.536,-0.296
'[11:36:15.752 05/05/1995]',0.212,0.322,0.336,104.808,-0.529,-0.291
'[11:36:15.754 05/05/1995]',0.215,0.322,0.336,104.808,-0.529,-0.291
'[11:36:15.756 05/05/1995]',0.216,0.322,0.302,104.808,-0.529,-0.291
'[11:36:15.758 05/05/1995]',0.216,0.287,0.302,104.808,-0.529,-0.291
'[11:36:15.760 05/05/1995]',0.214,0.287,0.269,113.899,-0.519,-0.285
'[11:36:15.762 05/05/1995]',0.212,0.269,0.236,113.899,-0.519,-0.285
'[11:36:15.764 05/05/1995]',0.206,0.252,0.236,113.899,-0.519,-0.285
'[11:36:15.766 05/05/1995]',0.201,0.252,0.236,113.899,-0.519,-0.285
'[11:36:15.768 05/05/1995]',0.191,0.234,0.202,121.638,-0.507,-0.277
'[11:36:15.770 05/05/1995]',0.182,0.234,0.202,121.638,-0.507,-0.277
'[11:36:15.772 05/05/1995]',0.170,0.216,0.202,121.638,-0.507,-0.277
'[11:36:15.774 05/05/1995]',0.158,0.198,0.169,121.638,-0.507,-0.277
'[11:36:15.776 05/05/1995]',0.144,0.162,0.169,127.573,-0.492,-0.270
'[11:36:15.778 05/05/1995]',0.131,0.126,0.135,127.573,-0.492,-0.270
'[11:36:15.780 05/05/1995]',0.117,0.126,0.102,127.573,-0.492,-0.270
'[11:36:15.782 05/05/1995]',0.104,0.108,0.102,127.573,-0.492,-0.270
'[11:36:15.784 05/05/1995]',0.094,0.090,0.068,131.781,-0.465,-0.262
'[11:36:15.786 05/05/1995]',0.084,0.090,0.068,131.781,-0.465,-0.262
'[11:36:15.788 05/05/1995]',0.076,0.072,0.035,131.781,-0.465,-0.262
'[11:36:15.790 05/05/1995]',0.068,0.055,0.035,131.781,-0.465,-0.262
'[11:36:15.792 05/05/1995]',0.060,0.037,0.003,134.260,-0.428,-0.253
'[11:36:15.794 05/05/1995]',0.053,0.019,0.003,134.260,-0.428,-0.253
'[11:36:15.796 05/05/1995]',0.046,0.002,0.003,134.260,-0.428,-0.253
'[11:36:15.798 05/05/1995]',0.040,0.002,0.003,134.260,-0.428,-0.253
'[11:36:15.800 05/05/1995]',0.034,0.002,0.003,135.462,-0.358,-0.244
'[11:36:15.802 05/05/1995]',0.028,0.002,0.003,135.462,-0.358,-0.244
'[11:36:15.804 05/05/1995]',0.026,0.002,0.003,135.462,-0.358,-0.244
'[11:36:15.806 05/05/1995]',0.024,0.002,-0.030,135.462,-0.358,-0.244
'[11:36:15.808 05/05/1995]',0.023,-0.016,-0.030,135.462,-0.292,-0.234
'[11:36:15.810 05/05/1995]',0.021,-0.034,-0.064,135.462,-0.292,-0.234
'[11:36:15.812 05/05/1995]',0.021,-0.052,-0.064,135.462,-0.292,-0.234
'[11:36:15.814 05/05/1995]',0.020,-0.052,-0.064,135.462,-0.292,-0.234
'[11:36:15.816 05/05/1995]',0.020,-0.052,-0.064,134.410,-0.213,-0.224
'[11:36:15.818 05/05/1995]',0.020,-0.052,-0.064,134.410,-0.213,-0.224
'[11:36:15.820 05/05/1995]',0.020,-0.052,-0.030,134.410,-0.213,-0.224
'[11:36:15.822 05/05/1995]',0.020,-0.034,-0.030,134.410,-0.213,-0.224
'[11:36:15.824 05/05/1995]',0.020,-0.034,-0.064,132.457,-0.118,-0.213
'[11:36:15.826 05/05/1995]',0.020,-0.052,-0.064,132.457,-0.118,-0.213
'[11:36:15.828 05/05/1995]',0.020,-0.052,-0.064,132.457,-0.118,-0.213
'[11:36:15.830 05/05/1995]',0.020,-0.052,-0.064,132.457,-0.118,-0.213
'[11:36:15.832 05/05/1995]',0.021,-0.052,-0.064,129.827,-0.013,-0.202
'[11:36:15.834 05/05/1995]',0.021,-0.034,-0.030,129.827,-0.013,-0.202
'[11:36:15.836 05/05/1995]',0.023,-0.016,-0.030,129.827,-0.013,-0.202
'[11:36:15.838 05/05/1995]',0.024,-0.016,-0.030,129.827,-0.013,-0.202
'[11:36:15.840 05/05/1995]',0.026,-0.016,-0.030,126.521,0.096,-0.190
'[11:36:15.842 05/05/1995]',0.028,-0.016,-0.030,126.521,0.096,-0.190
'[11:36:15.844 05/05/1995]',0.030,-0.016,-0.030,126.521,0.096,-0.190
'[11:36:15.846 05/05/1995]',0.031,-0.016,-0.030,126.521,0.096,-0.190
'[11:36:15.848 05/05/1995]',0.035,-0.016,-0.030,122.915,0.204,-0.178
'[11:36:15.850 05/05/1995]',0.038,-0.016,-0.030,122.915,0.204,-0.178
'[11:36:15.852 05/05/1995]',0.043,-0.016,-0.030,122.915,0.204,-0.178
'[11:36:15.854 05/05/1995]',0.047,0.002,0.003,122.915,0.204,-0.178
'[11:36:15.856 05/05/1995]',0.051,0.002,0.003,118.858,0.306,-0.166
'[11:36:15.858 05/05/1995]',0.054,0.002,0.003,118.858,0.306,-0.166
'[11:36:15.860 05/05/1995]',0.056,0.002,0.003,118.858,0.306,-0.166
'[11:36:15.862 05/05/1995]',0.057,-0.016,0.003,118.858,0.306,-0.166
'[11:36:15.864 05/05/1995]',0.057,-0.016,0.003,114.500,0.396,-0.153
'[11:36:15.866 05/05/1995]',0.057,-0.016,0.003,114.500,0.396,-0.153
'[11:36:15.868 05/05/1995]',0.056,0.002,0.003,114.500,0.396,-0.153
'[11:36:15.870 05/05/1995]',0.056,0.002,0.003,114.500,0.396,-0.153
'[11:36:15.872 05/05/1995]',0.053,0.002,0.003,109.842,0.470,-0.142
'[11:36:15.874 05/05/1995]',0.051,-0.016,-0.030,109.842,0.470,-0.142
'[11:36:15.876 05/05/1995]',0.048,-0.034,-0.030,109.842,0.470,-0.142
'[11:36:15.878 05/05/1995]',0.046,-0.034,-0.030,109.842,0.470,-0.142
'[11:36:15.880 05/05/1995]',0.043,-0.052,-0.064,105.109,0.527,-0.132
'[11:36:15.882 05/05/1995]',0.041,-0.052,-0.064,105.109,0.527,-0.132
'[11:36:15.884 05/05/1995]',0.041,-0.052,-0.064,105.109,0.527,-0.132
'[11:36:15.886 05/05/1995]',0.040,-0.052,-0.064,105.109,0.527,-0.132
'[11:36:15.888 05/05/1995]',0.038,-0.070,-0.064,100.301,0.565,-0.122
'[11:36:15.890 05/05/1995]',0.036,-0.070,-0.064,100.301,0.565,-0.122
'[11:36:15.892 05/05/1995]',0.032,-0.070,-0.064,100.301,0.565,-0.122
'[11:36:15.894 05/05/1995]',0.028,-0.088,-0.064,100.301,0.565,-0.122
'[11:36:15.896 05/05/1995]',0.023,-0.088,-0.064,95.642,0.586,-0.113
'[11:36:15.898 05/05/1995]',0.019,-0.106,-0.064,95.642,0.586,-0.113
'[11:36:15.900 05/05/1995]',0.013,-0.088,-0.064,95.642,0.586,-0.113
'[11:36:15.902 05/05/1995]',0.007,-0.088,-0.064,95.642,0.586,-0.113
'[11:36:15.904 05/05/1995]',-0.001,-0.088,-0.064,91.360,0.586,-0.106
'[11:36:15.906 05/05/1995]',-0.009,-0.088,-0.064,91.360,0.586,-0.106
'[11:36:15.908 05/05/1995]',-0.018,-0.106,-0.064,91.360,0.586,-0.106
'[11:36:15.910 05/05/1995]',-0.027,-0.106,-0.064,91.360,0.586,-0.106
'[11:36:15.912 05/05/1995]',-0.036,-0.124,-0.097,87.829,0.571,-0.101
'[11:36:15.914 05/05/1995]',-0.046,-0.124,-0.097,87.829,0.571,-0.101
'[11:36:15.916 05/05/1995]',-0.055,-0.124,-0.097,87.829,0.571,-0.101
'[11:36:15.918 05/05/1995]',-0.064,-0.124,-0.097,87.829,0.571,-0.101
'[11:36:15.920 05/05/1995]',-0.073,-0.106,-0.097,85.199,0.541,-0.098
'[11:36:15.922 05/05/1995]',-0.083,-0.124,-0.097,85.199,0.541,-0.098
'[11:36:15.924 05/05/1995]',-0.093,-0.124,-0.097,85.199,0.541,-0.098
'[11:36:15.926 05/05/1995]',-0.102,-0.124,-0.097,85.199,0.541,-0.098
'[11:36:15.928 05/05/1995]',-0.110,-0.124,-0.131,83.772,0.500,-0.093
'[11:36:15.930 05/05/1995]',-0.118,-0.142,-0.131,83.772,0.500,-0.093
'[11:36:15.932 05/05/1995]',-0.123,-0.142,-0.131,83.772,0.500,-0.093
'[11:36:15.934 05/05/1995]',-0.128,-0.142,-0.097,83.772,0.500,-0.093
'[11:36:15.936 05/05/1995]',-0.132,-0.124,-0.097,83.321,0.448,-0.088
'[11:36:15.938 05/05/1995]',-0.137,-0.124,-0.097,83.321,0.448,-0.088
'[11:36:15.940 05/05/1995]',-0.140,-0.142,-0.097,83.321,0.448,-0.088
'[11:36:15.942 05/05/1995]',-0.142,-0.142,-0.131,83.321,0.448,-0.088
'[11:36:15.944 05/05/1995]',-0.144,-0.160,-0.131,83.546,0.388,-0.082
'[11:36:15.946 05/05/1995]',-0.145,-0.160,-0.131,83.546,0.388,-0.082
'[11:36:15.948 05/05/1995]',-0.146,-0.160,-0.131,83.546,0.388,-0.082
'[11:36:15.950 05/05/1995]',-0.147,-0.160,-0.131,83.546,0.388,-0.082
'[11:36:15.952 05/05/1995]',-0.147,-0.142,-0.097,84.448,0.320,-0.074
'[11:36:15.954 05/05/1995]',-0.147,-0.142,-0.097,84.448,0.320,-0.074
'[11:36:15.956 05/05/1995]',-0.146,-0.142,-0.097,84.448,0.320,-0.074
'[11:36:15.958 05/05/1995]',-0.145,-0.142,-0.131,84.448,0.320,-0.074
'[11:36:15.960 05/05/1995]',-0.144,-0.160,-0.131,85.424,0.245,-0.062
'[11:36:15.962 05/05/1995]',-0.142,-0.160,-0.131,85.424,0.245,-0.062
'[11:36:15.964 05/05/1995]',-0.143,-0.160,-0.131,85.424,0.245,-0.062
'[11:36:15.966 05/05/1995]',-0.144,-0.124,-0.131,85.424,0.245,-0.062
'[11:36:15.968 05/05/1995]',-0.149,-0.124,-0.097,86.551,0.166,-0.044
'[11:36:15.970 05/05/1995]',-0.154,-0.106,-0.097,86.551,0.166,-0.044
'[11:36:15.972 05/05/1995]',-0.160,-0.088,-0.097,86.551,0.166,-0.044
'[11:36:15.974 05/05/1995]',-0.167,-0.070,-0.097,86.551,0.166,-0.044
'[11:36:15.976 05/05/1995]',-0.168,-0.070,-0.097,87.528,0.086,-0.019
'[11:36:15.978 05/05/1995]',-0.169,-0.088,-0.097,87.528,0.086,-0.019
'[11:36:15.980 05/05/1995]',-0.159,-0.106,-0.097,87.528,0.086,-0.019
'[11:36:15.982 05/05/1995]',-0.148,-0.088,-0.064,87.528,0.086,-0.019
'[11:36:15.984 05/05/1995]',-0.124,-0.034,0.003,88.430,0.006,0.011
'[11:36:15.986 05/05/1995]',-0.100,0.002,0.003,88.430,0.006,0.011
'[11:36:15.988 05/05/1995]',-0.056,0.055,0.068,88.430,0.006,0.011
'[11:36:15.990 05/05/1995]',-0.011,0.108,0.135,88.430,0.006,0.011
'[11:36:15.992 05/05/1995]',0.049,0.126,0.169,89.331,-0.072,0.049
'[11:36:15.994 05/05/1995]',0.110,0.180,0.236,89.331,-0.072,0.049
'[11:36:15.996 05/05/1995]',0.177,0.216,0.269,89.331,-0.072,0.049
'[11:36:15.998 05/05/1995]',0.243,0.269,0.336,89.331,-0.072,0.049
'[11:36:16.000 05/05/1995]',0.301,0.287,0.369,90.083,-0.146,0.093
'[11:36:16.002 05/05/1995]',0.359,0.322,0.369,90.083,-0.146,0.093
'[11:36:16.004 05/05/1995]',0.398,0.322,0.403,90.083,-0.146,0.093
'[11:36:16.006 05/05/1995]',0.437,0.322,0.403,90.083,-0.146,0.093
'[11:36:16.008 05/05/1995]',0.449,0.269,0.369,90.834,-0.213,0.144
'[11:36:16.010 05/05/1995]',0.461,0.216,0.369,90.834,-0.213,0.144
'[11:36:16.012 05/05/1995]',0.444,0.162,0.302,90.834,-0.213,0.144
'[11:36:16.014 05/05/1995]',0.427,0.126,0.236,90.834,-0.213,0.144
'[11:36:16.016 05/05/1995]',0.389,0.090,0.169,91.360,-0.273,0.202
'[11:36:16.018 05/05/1995]',0.352,0.037,0.068,91.360,-0.273,0.202
'[11:36:16.020 05/05/1995]',0.304,-0.070,-0.064,91.360,-0.273,0.202
'[11:36:16.022 05/05/1995]',0.256,-0.249,-0.264,91.360,-0.273,0.202
'[11:36:16.024 05/05/1995]',0.209,-0.463,-0.465,91.585,-0.320,0.260
'[11:36:16.026 05/05/1995]',0.161,-0.660,-0.664,91.585,-0.320,0.260
'[11:36:16.028 05/05/1995]',0.121,-0.749,-0.764,91.585,-0.320,0.260
'[11:36:16.030 05/05/1995]',0.081,-0.784,-0.798,91.585,-0.320,0.260
'[11:36:16.032 05/05/1995]',0.052,-0.749,-0.764,91.736,-0.356,0.314
'[11:36:16.034 05/05/1995]',0.023,-0.695,-0.698,91.736,-0.356,0.314
'[11:36:16.036 05/05/1995]',0.004,-0.606,-0.597,91.736,-0.356,0.314
'[11:36:16.038 05/05/1995]',-0.014,-0.534,-0.530,91.736,-0.356,0.314
'[11:36:16.040 05/05/1995]',-0.025,-0.463,-0.465,91.736,-0.382,0.365
'[11:36:16.042 05/05/1995]',-0.036,-0.410,-0.432,91.736,-0.382,0.365
'[11:36:16.044 05/05/1995]',-0.044,-0.374,-0.365,91.736,-0.382,0.365
'[11:36:16.046 05/05/1995]',-0.053,-0.338,-0.331,91.736,-0.382,0.365
'[11:36:16.048 05/05/1995]',-0.062,-0.284,-0.298,91.585,-0.396,0.413
'[11:36:16.050 05/05/1995]',-0.071,-0.249,-0.231,91.585,-0.396,0.413
'[11:36:16.052 05/05/1995]',-0.079,-0.195,-0.198,91.585,-0.396,0.413
'[11:36:16.054 05/05/1995]',-0.087,-0.178,-0.198,91.585,-0.396,0.413
'[11:36:16.056 05/05/1995]',-0.091,-0.160,-0.164,91.435,-0.399,0.458
'[11:36:16.058 05/05/1995]',-0.095,-0.142,-0.164,91.435,-0.399,0.458
'[11:36:16.060 05/05/1995]',-0.098,-0.142,-0.164,91.435,-0.399,0.458
'[11:36:16.062 05/05/1995]',-0.101,-0.142,-0.164,91.435,-0.399,0.458
'[11:36:16.064 05/05/1995]',-0.102,-0.142,-0.164,91.210,-0.393,0.496
'[11:36:16.066 05/05/1995]',-0.104,-0.124,-0.131,91.210,-0.393,0.496
'[11:36:16.068 05/05/1995]',-0.104,-0.124,-0.131,91.210,-0.393,0.496
'[11:36:16.070 05/05/1995]',-0.104,-0.124,-0.131,91.210,-0.393,0.496
'[11:36:16.072 05/05/1995]',-0.101,-0.124,-0.097,90.909,-0.377,0.512
'[11:36:16.074 05/05/1995]',-0.098,-0.124,-0.097,90.909,-0.377,0.512
'[11:36:16.076 05/05/1995]',-0.095,-0.124,-0.131,90.909,-0.377,0.512
'[11:36:16.078 05/05/1995]',-0.093,-0.124,-0.131,90.909,-0.377,0.512
'[11:36:16.080 05/05/1995]',-0.090,-0.124,-0.131,90.609,-0.355,0.512
'[11:36:16.082 05/05/1995]',-0.088,-0.124,-0.097,90.609,-0.355,0.512
'[11:36:16.084 05/05/1995]',-0.085,-0.106,-0.097,90.609,-0.355,0.512
'[11:36:16.086 05/05/1995]',-0.081,-0.106,-0.097,90.609,-0.355,0.512
'[11:36:16.088 05/05/1995]',-0.077,-0.088,-0.097,90.233,-0.328,0.512
'[11:36:16.090 05/05/1995]',-0.073,-0.088,-0.097,90.233,-0.328,0.512
'[11:36:16.092 05/05/1995]',-0.069,-0.088,-0.097,90.233,-0.328,0.512
'[11:36:16.094 05/05/1995]',-0.065,-0.088,-0.097,90.233,-0.328,0.512
'[11:36:16.096 05/05/1995]',-0.063,-0.088,-0.097,89.707,-0.298,0.512
'[11:36:16.098 05/05/1995]',-0.060,-0.088,-0.097,89.707,-0.298,0.512
'[11:36:16.100 05/05/1995]',-0.056,-0.088,-0.064,89.707,-0.298,0.512
'[11:36:16.102 05/05/1995]',-0.053,-0.070,-0.064,89.707,-0.298,0.512
'[11:36:16.104 05/05/1995]',-0.049,-0.052,-0.064,89.256,-0.268,0.512
'[11:36:16.106 05/05/1995]',-0.046,-0.052,-0.064,89.256,-0.268,0.512
'[11:36:16.108 05/05/1995]',-0.043,-0.052,-0.064,89.256,-0.268,0.512
'[11:36:16.110 05/05/1995]',-0.040,-0.052,-0.064,89.256,-0.268,0.512
'[11:36:16.112 05/05/1995]',-0.035,-0.052,-0.064,88.730,-0.236,0.512
'[11:36:16.114 05/05/1995]',-0.030,-0.052,-0.064,88.730,-0.236,0.512
'[11:36:16.116 05/05/1995]',-0.025,-0.052,-0.064,88.730,-0.236,0.512
'[11:36:16.118 05/05/1995]',-0.020,-0.034,-0.064,88.730,-0.236,0.512
'[11:36:16.120 05/05/1995]',-0.016,-0.016,-0.030,88.279,-0.208,0.512
'[11:36:16.122 05/05/1995]',-0.013,-0.016,-0.030,88.279,-0.208,0.512
'[11:36:16.124 05/05/1995]',-0.009,-0.016,-0.030,88.279,-0.208,0.512
'[11:36:16.126 05/05/1995]',-0.006,-0.016,-0.030,88.279,-0.208,0.512
'[11:36:16.128 05/05/1995]',-0.001,-0.016,-0.030,87.829,-0.179,0.512
'[11:36:16.130 05/05/1995]',0.003,-0.016,-0.030,87.829,-0.179,0.512
'[11:36:16.132 05/05/1995]',0.007,-0.016,-0.030,87.829,-0.179,0.512
'[11:36:16.134 05/05/1995]',0.011,0.002,-0.030,87.829,-0.179,0.512
'[11:36:16.136 05/05/1995]',0.015,0.002,0.003,87.453,-0.155,0.512
'[11:36:16.138 05/05/1995]',0.019,0.019,0.003,87.453,-0.155,0.512
'[11:36:16.140 05/05/1995]',0.023,0.002,0.003,87.453,-0.155,0.512
'[11:36:16.142 05/05/1995]',0.028,0.019,0.003,87.453,-0.155,0.512
'[11:36:16.144 05/05/1995]',0.034,0.019,0.003,87.303,-0.138,0.512
'[11:36:16.146 05/05/1995]',0.040,0.019,0.003,87.303,-0.138,0.512
'[11:36:16.148 05/05/1995]',0.047,0.037,0.003,87.303,-0.138,0.512
'[11:36:16.150 05/05/1995]',0.054,0.055,0.003,87.303,-0.138,0.512
'[11:36:16.152 05/05/1995]',0.063,0.072,0.035,87.829,-0.123,0.512
'[11:36:16.154 05/05/1995]',0.071,0.090,0.035,87.829,-0.123,0.512
'[11:36:16.156 05/05/1995]',0.080,0.108,0.035,87.829,-0.123,0.512
'[11:36:16.158 05/05/1995]',0.090,0.108,0.068,87.829,-0.123,0.512
'[11:36:16.160 05/05/1995]',0.101,0.126,0.068,90.083,-0.113,0.512
'[11:36:16.162 05/05/1995]',0.112,0.126,0.068,90.083,-0.113,0.512
'[11:36:16.164 05/05/1995]',0.124,0.144,0.102,90.083,-0.113,0.512
'[11:36:16.166 05/05/1995]',0.135,0.162,0.102,90.083,-0.113,0.512
