'Time and date','I','I','V','ABP','PLETH','RESP'
'[05:20:44.950 03/05/1995]',-0.010,-0.022,-0.022,78.750,-0.319,0.512
'[05:20:44.952 03/05/1995]',-0.009,-0.022,-0.022,78.375,-0.321,0.512
'[05:20:44.954 03/05/1995]',-0.008,-0.011,-0.022,78.375,-0.321,0.512
'[05:20:44.956 03/05/1995]',-0.007,-0.022,-0.022,78.375,-0.321,0.512
'[05:20:44.958 03/05/1995]',-0.005,-0.022,-0.022,78.375,-0.321,0.512
'[05:20:44.960 03/05/1995]',-0.003,-0.022,-0.011,77.925,-0.328,0.512
'[05:20:44.962 03/05/1995]',0.000,-0.011,-0.011,77.925,-0.328,0.512
'[05:20:44.964 03/05/1995]',0.002,-0.011,0.001,77.925,-0.328,0.512
'[05:20:44.966 03/05/1995]',0.004,-0.011,-0.011,77.925,-0.328,0.512
'[05:20:44.968 03/05/1995]',0.006,-0.011,-0.011,77.475,-0.338,0.512
'[05:20:44.970 03/05/1995]',0.008,-0.011,-0.011,77.475,-0.338,0.512
'[05:20:44.972 03/05/1995]',0.009,-0.011,-0.011,77.475,-0.338,0.512
'[05:20:44.974 03/05/1995]',0.010,0.001,0.001,77.475,-0.338,0.512
'[05:20:44.976 03/05/1995]',0.010,0.001,0.001,77.175,-0.342,0.512
'[05:20:44.978 03/05/1995]',0.009,0.001,0.001,77.175,-0.342,0.512
'[05:20:44.980 03/05/1995]',0.010,0.001,0.001,77.175,-0.342,0.512
'[05:20:44.982 03/05/1995]',0.010,-0.011,0.001,77.175,-0.342,0.512
'[05:20:44.984 03/05/1995]',0.011,0.001,0.001,76.875,-0.351,0.512
'[05:20:44.986 03/05/1995]',0.012,-0.011,0.001,76.875,-0.351,0.512
'[05:20:44.988 03/05/1995]',0.013,0.001,0.001,76.875,-0.351,0.512
'[05:20:44.990 03/05/1995]',0.015,0.001,0.001,76.875,-0.351,0.512
'[05:20:44.992 03/05/1995]',0.015,0.001,0.001,76.650,-0.360,0.512
'[05:20:44.994 03/05/1995]',0.016,0.001,0.001,76.650,-0.360,0.512
'[05:20:44.996 03/05/1995]',0.015,0.001,0.001,76.650,-0.360,0.512
'[05:20:44.998 03/05/1995]',0.015,0.001,0.001,76.650,-0.360,0.512
'[05:20:45.000 03/05/1995]',0.015,0.001,0.001,76.425,-0.367,0.512
'[05:20:45.002 03/05/1995]',0.015,0.001,0.001,76.425,-0.367,0.512
'[05:20:45.004 03/05/1995]',0.015,0.001,0.001,76.425,-0.367,0.512
'[05:20:45.006 03/05/1995]',0.015,0.001,0.001,76.425,-0.367,0.512
'[05:20:45.008 03/05/1995]',0.015,0.001,0.001,76.125,-0.380,0.512
'[05:20:45.010 03/05/1995]',0.015,0.001,0.001,76.125,-0.380,0.512
'[05:20:45.012 03/05/1995]',0.015,0.001,0.001,76.125,-0.380,0.512
'[05:20:45.014 03/05/1995]',0.015,0.001,0.001,76.125,-0.380,0.512
'[05:20:45.016 03/05/1995]',0.015,0.001,0.001,76.125,-0.386,0.512
'[05:20:45.018 03/05/1995]',0.016,0.001,0.001,76.125,-0.386,0.512
'[05:20:45.020 03/05/1995]',0.017,0.001,0.001,76.125,-0.386,0.512
'[05:20:45.022 03/05/1995]',0.018,0.001,0.001,76.125,-0.386,0.512
'[05:20:45.024 03/05/1995]',0.019,0.001,0.001,76.425,-0.396,0.512
'[05:20:45.026 03/05/1995]',0.021,0.001,0.001,76.425,-0.396,0.512
'[05:20:45.028 03/05/1995]',0.022,0.001,0.012,76.425,-0.396,0.512
'[05:20:45.030 03/05/1995]',0.023,0.001,0.012,76.425,-0.396,0.512
'[05:20:45.032 03/05/1995]',0.025,0.001,0.012,77.550,-0.405,0.512
'[05:20:45.034 03/05/1995]',0.027,0.012,0.012,77.550,-0.405,0.512
'[05:20:45.036 03/05/1995]',0.028,0.012,0.012,77.550,-0.405,0.512
'[05:20:45.038 03/05/1995]',0.030,0.012,0.012,77.550,-0.405,0.512
'[05:20:45.040 03/05/1995]',0.031,0.012,0.024,79.425,-0.409,0.512
'[05:20:45.042 03/05/1995]',0.031,0.024,0.024,79.425,-0.409,0.512
'[05:20:45.044 03/05/1995]',0.033,0.024,0.024,79.425,-0.409,0.512
'[05:20:45.046 03/05/1995]',0.034,0.024,0.024,79.425,-0.409,0.512
'[05:20:45.048 03/05/1995]',0.037,0.012,0.024,81.975,-0.416,0.512
'[05:20:45.050 03/05/1995]',0.039,0.012,0.024,81.975,-0.416,0.512
'[05:20:45.052 03/05/1995]',0.042,0.012,0.024,81.975,-0.416,0.512
'[05:20:45.054 03/05/1995]',0.046,0.024,0.024,81.975,-0.416,0.512
'[05:20:45.056 03/05/1995]',0.048,0.024,0.024,84.675,-0.419,0.512
'[05:20:45.058 03/05/1995]',0.051,0.024,0.024,84.675,-0.419,0.512
'[05:20:45.060 03/05/1995]',0.054,0.024,0.036,84.675,-0.419,0.512
'[05:20:45.062 03/05/1995]',0.057,0.036,0.047,84.675,-0.419,0.512
'[05:20:45.064 03/05/1995]',0.060,0.036,0.036,87.225,-0.412,0.512
'[05:20:45.066 03/05/1995]',0.062,0.036,0.036,87.225,-0.412,0.512
'[05:20:45.068 03/05/1995]',0.066,0.036,0.036,87.225,-0.412,0.512
'[05:20:45.070 03/05/1995]',0.069,0.048,0.047,87.225,-0.412,0.512
'[05:20:45.072 03/05/1995]',0.074,0.048,0.047,89.475,-0.403,0.512
'[05:20:45.074 03/05/1995]',0.078,0.048,0.059,89.475,-0.403,0.512
'[05:20:45.076 03/05/1995]',0.082,0.059,0.059,89.475,-0.403,0.512
'[05:20:45.078 03/05/1995]',0.086,0.059,0.071,89.475,-0.403,0.512
'[05:20:45.080 03/05/1995]',0.091,0.059,0.071,91.425,-0.382,0.512
'[05:20:45.082 03/05/1995]',0.095,0.059,0.071,91.425,-0.382,0.512
'[05:20:45.084 03/05/1995]',0.099,0.059,0.059,91.425,-0.382,0.512
'[05:20:45.086 03/05/1995]',0.104,0.059,0.071,91.425,-0.382,0.512
'[05:20:45.088 03/05/1995]',0.108,0.071,0.071,93.375,-0.351,0.512
'[05:20:45.090 03/05/1995]',0.112,0.083,0.071,93.375,-0.351,0.512
'[05:20:45.092 03/05/1995]',0.115,0.083,0.082,93.375,-0.351,0.512
'[05:20:45.094 03/05/1995]',0.119,0.095,0.094,93.375,-0.351,0.512
'[05:20:45.096 03/05/1995]',0.123,0.095,0.094,95.175,-0.307,0.512
'[05:20:45.098 03/05/1995]',0.126,0.095,0.094,95.175,-0.307,0.512
'[05:20:45.100 03/05/1995]',0.129,0.095,0.082,95.175,-0.307,0.512
'[05:20:45.102 03/05/1995]',0.133,0.095,0.094,95.175,-0.307,0.512
'[05:20:45.104 03/05/1995]',0.135,0.106,0.094,96.975,-0.254,0.512
'[05:20:45.106 03/05/1995]',0.138,0.118,0.082,96.975,-0.254,0.512
'[05:20:45.108 03/05/1995]',0.141,0.118,0.094,96.975,-0.254,0.512
'[05:20:45.110 03/05/1995]',0.144,0.118,0.094,96.975,-0.254,0.512
'[05:20:45.112 03/05/1995]',0.146,0.118,0.094,98.475,-0.186,0.492
'[05:20:45.114 03/05/1995]',0.147,0.118,0.094,98.475,-0.186,0.492
'[05:20:45.116 03/05/1995]',0.148,0.118,0.082,98.475,-0.186,0.492
'[05:20:45.118 03/05/1995]',0.148,0.118,0.082,98.475,-0.186,0.492
'[05:20:45.120 03/05/1995]',0.147,0.118,0.082,99.525,-0.109,0.465
'[05:20:45.122 03/05/1995]',0.146,0.130,0.082,99.525,-0.109,0.465
'[05:20:45.124 03/05/1995]',0.144,0.118,0.082,99.525,-0.109,0.465
'[05:20:45.126 03/05/1995]',0.142,0.118,0.082,99.525,-0.109,0.465
'[05:20:45.128 03/05/1995]',0.138,0.118,0.082,100.050,-0.023,0.439
'[05:20:45.130 03/05/1995]',0.135,0.118,0.071,100.050,-0.023,0.439
'[05:20:45.132 03/05/1995]',0.131,0.118,0.059,100.050,-0.023,0.439
'[05:20:45.134 03/05/1995]',0.126,0.118,0.059,100.050,-0.023,0.439
'[05:20:45.136 03/05/1995]',0.123,0.106,0.059,100.275,0.066,0.415
'[05:20:45.138 03/05/1995]',0.119,0.095,0.047,100.275,0.066,0.415
'[05:20:45.140 03/05/1995]',0.115,0.106,0.047,100.275,0.066,0.415
'[05:20:45.142 03/05/1995]',0.112,0.095,0.036,100.275,0.066,0.415
'[05:20:45.144 03/05/1995]',0.107,0.095,0.036,99.975,0.149,0.394
'[05:20:45.146 03/05/1995]',0.103,0.083,0.036,99.975,0.149,0.394
'[05:20:45.148 03/05/1995]',0.098,0.083,0.024,99.975,0.149,0.394
'[05:20:45.150 03/05/1995]',0.093,0.083,0.012,99.975,0.149,0.394
'[05:20:45.152 03/05/1995]',0.088,0.071,0.012,99.525,0.235,0.373
'[05:20:45.154 03/05/1995]',0.083,0.071,0.001,99.525,0.235,0.373
'[05:20:45.156 03/05/1995]',0.076,0.059,0.001,99.525,0.235,0.373
'[05:20:45.158 03/05/1995]',0.069,0.059,0.001,99.525,0.235,0.373
'[05:20:45.160 03/05/1995]',0.064,0.059,0.001,98.925,0.295,0.355
'[05:20:45.162 03/05/1995]',0.058,0.059,0.001,98.925,0.295,0.355
'[05:20:45.164 03/05/1995]',0.052,0.048,0.001,98.925,0.295,0.355
'[05:20:45.166 03/05/1995]',0.046,0.036,-0.011,98.925,0.295,0.355
'[05:20:45.168 03/05/1995]',0.039,0.036,-0.022,98.175,0.360,0.340
'[05:20:45.170 03/05/1995]',0.033,0.024,-0.022,98.175,0.360,0.340
'[05:20:45.172 03/05/1995]',0.028,0.024,-0.022,98.175,0.360,0.340
'[05:20:45.174 03/05/1995]',0.024,0.024,-0.022,98.175,0.360,0.340
'[05:20:45.176 03/05/1995]',0.021,0.012,-0.022,97.575,0.412,0.328
'[05:20:45.178 03/05/1995]',0.019,0.012,-0.022,97.575,0.412,0.328
'[05:20:45.180 03/05/1995]',0.018,0.001,-0.022,97.575,0.412,0.328
'[05:20:45.182 03/05/1995]',0.017,0.001,-0.034,97.575,0.412,0.328
'[05:20:45.184 03/05/1995]',0.016,0.001,-0.034,96.825,0.452,0.317
'[05:20:45.186 03/05/1995]',0.015,0.001,-0.046,96.825,0.452,0.317
'[05:20:45.188 03/05/1995]',0.013,0.001,-0.034,96.825,0.452,0.317
'[05:20:45.190 03/05/1995]',0.011,0.001,-0.034,96.825,0.452,0.317
'[05:20:45.192 03/05/1995]',0.010,0.001,-0.034,96.150,0.479,0.308
'[05:20:45.194 03/05/1995]',0.009,0.001,-0.034,96.150,0.479,0.308
'[05:20:45.196 03/05/1995]',0.008,0.001,-0.034,96.150,0.479,0.308
'[05:20:45.198 03/05/1995]',0.007,0.001,-0.034,96.150,0.479,0.308
'[05:20:45.200 03/05/1995]',0.005,-0.011,-0.034,95.325,0.489,0.301
'[05:20:45.202 03/05/1995]',0.003,0.001,-0.046,95.325,0.489,0.301
'[05:20:45.204 03/05/1995]',0.003,-0.011,-0.046,95.325,0.489,0.301
'[05:20:45.206 03/05/1995]',0.003,-0.011,-0.046,95.325,0.489,0.301
'[05:20:45.208 03/05/1995]',0.003,-0.011,-0.046,94.500,0.489,0.295
'[05:20:45.210 03/05/1995]',0.002,-0.011,-0.034,94.500,0.489,0.295
'[05:20:45.212 03/05/1995]',0.001,-0.022,-0.046,94.500,0.489,0.295
'[05:20:45.214 03/05/1995]',0.000,-0.011,-0.046,94.500,0.489,0.295
'[05:20:45.216 03/05/1995]',-0.001,-0.011,-0.034,93.600,0.479,0.291
'[05:20:45.218 03/05/1995]',-0.001,-0.011,-0.046,93.600,0.479,0.291
'[05:20:45.220 03/05/1995]',-0.001,-0.011,-0.046,93.600,0.479,0.291
'[05:20:45.222 03/05/1995]',0.000,-0.011,-0.046,93.600,0.479,0.291
'[05:20:45.224 03/05/1995]',0.000,-0.011,-0.046,92.775,0.461,0.287
'[05:20:45.226 03/05/1995]',0.000,-0.011,-0.034,92.775,0.461,0.287
'[05:20:45.228 03/05/1995]',0.000,-0.011,-0.034,92.775,0.461,0.287
'[05:20:45.230 03/05/1995]',0.000,-0.011,-0.034,92.775,0.461,0.287
'[05:20:45.232 03/05/1995]',0.001,-0.011,-0.046,92.025,0.430,0.285
'[05:20:45.234 03/05/1995]',0.001,-0.011,-0.034,92.025,0.430,0.285
'[05:20:45.236 03/05/1995]',0.002,-0.011,-0.046,92.025,0.430,0.285
'[05:20:45.238 03/05/1995]',0.003,-0.011,-0.034,92.025,0.430,0.285
'[05:20:45.240 03/05/1995]',0.003,-0.011,-0.046,91.125,0.396,0.284
'[05:20:45.242 03/05/1995]',0.003,-0.011,-0.034,91.125,0.396,0.284
'[05:20:45.244 03/05/1995]',0.004,-0.011,-0.034,91.125,0.396,0.284
'[05:20:45.246 03/05/1995]',0.004,-0.011,-0.034,91.125,0.396,0.284
'[05:20:45.248 03/05/1995]',0.006,-0.011,-0.022,90.150,0.353,0.284
'[05:20:45.250 03/05/1995]',0.007,-0.011,-0.034,90.150,0.353,0.284
'[05:20:45.252 03/05/1995]',0.009,-0.011,-0.034,90.150,0.353,0.284
'[05:20:45.254 03/05/1995]',0.011,0.001,-0.034,90.150,0.353,0.284
'[05:20:45.256 03/05/1995]',0.012,0.001,-0.034,89.100,0.305,0.284
'[05:20:45.258 03/05/1995]',0.012,0.001,-0.022,89.100,0.305,0.284
'[05:20:45.260 03/05/1995]',0.013,0.001,-0.022,89.100,0.305,0.284
'[05:20:45.262 03/05/1995]',0.013,0.001,-0.022,89.100,0.305,0.284
'[05:20:45.264 03/05/1995]',0.013,0.001,-0.022,87.975,0.254,0.283
'[05:20:45.266 03/05/1995]',0.013,0.001,-0.022,87.975,0.254,0.283
'[05:20:45.268 03/05/1995]',0.013,0.001,-0.022,87.975,0.254,0.283
'[05:20:45.270 03/05/1995]',0.013,0.001,-0.022,87.975,0.254,0.283
'[05:20:45.272 03/05/1995]',0.014,0.001,-0.022,86.925,0.198,0.281
'[05:20:45.274 03/05/1995]',0.015,0.001,-0.022,86.925,0.198,0.281
'[05:20:45.276 03/05/1995]',0.015,0.001,-0.022,86.925,0.198,0.281
'[05:20:45.278 03/05/1995]',0.015,0.001,-0.022,86.925,0.198,0.281
'[05:20:45.280 03/05/1995]',0.015,0.001,-0.022,85.875,0.142,0.278
'[05:20:45.282 03/05/1995]',0.015,0.001,-0.022,85.875,0.142,0.278
'[05:20:45.284 03/05/1995]',0.015,0.001,-0.022,85.875,0.142,0.278
'[05:20:45.286 03/05/1995]',0.015,0.001,-0.022,85.875,0.142,0.278
'[05:20:45.288 03/05/1995]',0.015,0.001,-0.022,84.900,0.084,0.274
'[05:20:45.290 03/05/1995]',0.015,0.001,-0.022,84.900,0.084,0.274
'[05:20:45.292 03/05/1995]',0.015,0.001,-0.022,84.900,0.084,0.274
'[05:20:45.294 03/05/1995]',0.015,0.001,-0.022,84.900,0.084,0.274
'[05:20:45.296 03/05/1995]',0.015,0.001,-0.022,84.150,0.023,0.271
'[05:20:45.298 03/05/1995]',0.015,0.001,-0.022,84.150,0.023,0.271
'[05:20:45.300 03/05/1995]',0.015,0.001,-0.022,84.150,0.023,0.271
'[05:20:45.302 03/05/1995]',0.015,0.001,-0.022,84.150,0.023,0.271
'[05:20:45.304 03/05/1995]',0.015,0.001,-0.022,83.550,-0.035,0.267
'[05:20:45.306 03/05/1995]',0.015,0.001,-0.022,83.550,-0.035,0.267
'[05:20:45.308 03/05/1995]',0.015,0.001,-0.022,83.550,-0.035,0.267
'[05:20:45.310 03/05/1995]',0.015,0.001,-0.022,83.550,-0.035,0.267
'[05:20:45.312 03/05/1995]',0.015,0.001,-0.022,83.175,-0.096,0.264
'[05:20:45.314 03/05/1995]',0.015,0.001,-0.022,83.175,-0.096,0.264
'[05:20:45.316 03/05/1995]',0.015,0.001,-0.022,83.175,-0.096,0.264
'[05:20:45.318 03/05/1995]',0.015,0.001,-0.022,83.175,-0.096,0.264
'[05:20:45.320 03/05/1995]',0.015,0.001,-0.022,83.025,-0.151,0.260
'[05:20:45.322 03/05/1995]',0.015,0.001,-0.022,83.025,-0.151,0.260
'[05:20:45.324 03/05/1995]',0.015,0.001,-0.022,83.025,-0.151,0.260
'[05:20:45.326 03/05/1995]',0.015,0.012,-0.022,83.025,-0.151,0.260
'[05:20:45.328 03/05/1995]',0.015,0.001,-0.022,83.025,-0.209,0.257
'[05:20:45.330 03/05/1995]',0.015,0.001,-0.011,83.025,-0.209,0.257
'[05:20:45.332 03/05/1995]',0.015,0.001,-0.022,83.025,-0.209,0.257
'[05:20:45.334 03/05/1995]',0.015,0.001,-0.022,83.025,-0.209,0.257
'[05:20:45.336 03/05/1995]',0.015,0.001,-0.022,83.100,-0.261,0.255
'[05:20:45.338 03/05/1995]',0.015,0.001,-0.022,83.100,-0.261,0.255
'[05:20:45.340 03/05/1995]',0.015,0.001,-0.022,83.100,-0.261,0.255
'[05:20:45.342 03/05/1995]',0.015,0.001,-0.022,83.100,-0.261,0.255
'[05:20:45.344 03/05/1995]',0.015,0.001,-0.022,83.250,-0.310,0.252
'[05:20:45.346 03/05/1995]',0.016,0.001,-0.022,83.250,-0.310,0.252
'[05:20:45.348 03/05/1995]',0.017,0.001,-0.022,83.250,-0.310,0.252
'[05:20:45.350 03/05/1995]',0.018,0.001,-0.022,83.250,-0.310,0.252
'[05:20:45.352 03/05/1995]',0.019,0.001,-0.022,83.475,-0.354,0.250
'[05:20:45.354 03/05/1995]',0.020,0.001,-0.022,83.475,-0.354,0.250
'[05:20:45.356 03/05/1995]',0.019,0.012,-0.022,83.475,-0.354,0.250
'[05:20:45.358 03/05/1995]',0.019,0.012,-0.022,83.475,-0.354,0.250
'[05:20:45.360 03/05/1995]',0.019,0.012,-0.022,83.775,-0.398,0.248
'[05:20:45.362 03/05/1995]',0.019,0.012,-0.022,83.775,-0.398,0.248
'[05:20:45.364 03/05/1995]',0.018,0.012,-0.022,83.775,-0.398,0.248
'[05:20:45.366 03/05/1995]',0.018,0.001,-0.022,83.775,-0.398,0.248
'[05:20:45.368 03/05/1995]',0.017,0.001,-0.034,84.150,-0.433,0.247
'[05:20:45.370 03/05/1995]',0.016,0.001,-0.046,84.150,-0.433,0.247
'[05:20:45.372 03/05/1995]',0.015,0.001,-0.046,84.150,-0.433,0.247
'[05:20:45.374 03/05/1995]',0.015,0.001,-0.046,84.150,-0.433,0.247
'[05:20:45.376 03/05/1995]',0.015,0.001,-0.046,84.375,-0.461,0.246
'[05:20:45.378 03/05/1995]',0.016,0.001,-0.046,84.375,-0.461,0.246
'[05:20:45.380 03/05/1995]',0.017,0.001,-0.057,84.375,-0.461,0.246
'[05:20:45.382 03/05/1995]',0.019,0.001,-0.057,84.375,-0.461,0.246
'[05:20:45.384 03/05/1995]',0.022,0.001,-0.057,84.675,-0.486,0.245
'[05:20:45.386 03/05/1995]',0.025,0.001,-0.057,84.675,-0.486,0.245
'[05:20:45.388 03/05/1995]',0.027,0.001,-0.057,84.675,-0.486,0.245
'[05:20:45.390 03/05/1995]',0.029,0.012,-0.046,84.675,-0.486,0.245
'[05:20:45.392 03/05/1995]',0.031,0.024,-0.046,84.900,-0.503,0.244
'[05:20:45.394 03/05/1995]',0.032,0.024,-0.034,84.900,-0.503,0.244
'[05:20:45.396 03/05/1995]',0.032,0.024,-0.022,84.900,-0.503,0.244
'[05:20:45.398 03/05/1995]',0.031,0.024,-0.022,84.900,-0.503,0.244
'[05:20:45.400 03/05/1995]',0.029,0.012,-0.034,84.975,-0.517,0.243
'[05:20:45.402 03/05/1995]',0.027,0.024,-0.034,84.975,-0.517,0.243
'[05:20:45.404 03/05/1995]',0.024,0.012,-0.034,84.975,-0.517,0.243
'[05:20:45.406 03/05/1995]',0.022,0.012,-0.034,84.975,-0.517,0.243
'[05:20:45.408 03/05/1995]',0.020,0.012,-0.034,84.975,-0.524,0.242
'[05:20:45.410 03/05/1995]',0.019,0.012,-0.034,84.975,-0.524,0.242
'[05:20:45.412 03/05/1995]',0.018,0.001,-0.022,84.975,-0.524,0.242
'[05:20:45.414 03/05/1995]',0.017,0.001,-0.034,84.975,-0.524,0.242
'[05:20:45.416 03/05/1995]',0.016,0.001,-0.034,84.900,-0.524,0.241
'[05:20:45.418 03/05/1995]',0.016,0.001,-0.046,84.900,-0.524,0.241
'[05:20:45.420 03/05/1995]',0.015,0.001,-0.046,84.900,-0.524,0.241
'[05:20:45.422 03/05/1995]',0.013,0.001,-0.046,84.900,-0.524,0.241
'[05:20:45.424 03/05/1995]',0.012,0.001,-0.046,84.825,-0.519,0.239
'[05:20:45.426 03/05/1995]',0.011,0.001,-0.046,84.825,-0.519,0.239
'[05:20:45.428 03/05/1995]',0.010,0.001,-0.034,84.825,-0.519,0.239
'[05:20:45.430 03/05/1995]',0.009,0.001,-0.034,84.825,-0.519,0.239
'[05:20:45.432 03/05/1995]',0.009,0.001,-0.046,84.825,-0.507,0.237
'[05:20:45.434 03/05/1995]',0.009,0.001,-0.046,84.825,-0.507,0.237
'[05:20:45.436 03/05/1995]',0.010,0.001,-0.057,84.825,-0.507,0.237
'[05:20:45.438 03/05/1995]',0.010,0.001,-0.057,84.825,-0.507,0.237
'[05:20:45.440 03/05/1995]',0.011,0.001,-0.046,84.675,-0.496,0.234
'[05:20:45.442 03/05/1995]',0.012,0.001,-0.046,84.675,-0.496,0.234
'[05:20:45.444 03/05/1995]',0.013,0.001,-0.034,84.675,-0.496,0.234
'[05:20:45.446 03/05/1995]',0.013,0.001,-0.034,84.675,-0.496,0.234
'[05:20:45.448 03/05/1995]',0.012,0.001,-0.046,84.600,-0.479,0.232
'[05:20:45.450 03/05/1995]',0.010,0.001,-0.046,84.600,-0.479,0.232
'[05:20:45.452 03/05/1995]',0.006,0.001,-0.046,84.600,-0.479,0.232
'[05:20:45.454 03/05/1995]',0.001,0.001,-0.057,84.600,-0.479,0.232
'[05:20:45.456 03/05/1995]',-0.005,0.001,-0.057,84.375,-0.459,0.229
'[05:20:45.458 03/05/1995]',-0.010,0.001,-0.046,84.375,-0.459,0.229
'[05:20:45.460 03/05/1995]',-0.016,-0.011,-0.046,84.375,-0.459,0.229
'[05:20:45.462 03/05/1995]',-0.021,-0.011,-0.034,84.375,-0.459,0.229
'[05:20:45.464 03/05/1995]',-0.024,-0.022,-0.022,84.225,-0.438,0.225
'[05:20:45.466 03/05/1995]',-0.027,-0.022,-0.022,84.225,-0.438,0.225
'[05:20:45.468 03/05/1995]',-0.025,-0.046,-0.022,84.225,-0.438,0.225
'[05:20:45.470 03/05/1995]',-0.024,-0.058,-0.011,84.225,-0.438,0.225
'[05:20:45.472 03/05/1995]',-0.014,-0.058,0.001,83.925,-0.417,0.222
'[05:20:45.474 03/05/1995]',-0.004,-0.058,0.024,83.925,-0.417,0.222
'[05:20:45.476 03/05/1995]',0.017,-0.046,0.059,83.925,-0.417,0.222
'[05:20:45.478 03/05/1995]',0.037,-0.022,0.082,83.925,-0.417,0.222
'[05:20:45.480 03/05/1995]',0.068,-0.011,0.118,83.625,-0.401,0.218
'[05:20:45.482 03/05/1995]',0.098,0.001,0.141,83.625,-0.401,0.218
'[05:20:45.484 03/05/1995]',0.136,0.024,0.176,83.625,-0.401,0.218
'[05:20:45.486 03/05/1995]',0.173,0.059,0.199,83.625,-0.401,0.218
'[05:20:45.488 03/05/1995]',0.214,0.106,0.211,83.250,-0.380,0.214
'[05:20:45.490 03/05/1995]',0.256,0.142,0.234,83.250,-0.380,0.214
'[05:20:45.492 03/05/1995]',0.297,0.177,0.234,83.250,-0.380,0.214
'[05:20:45.494 03/05/1995]',0.339,0.235,0.257,83.250,-0.380,0.214
'[05:20:45.496 03/05/1995]',0.375,0.271,0.246,82.950,-0.361,0.209
'[05:20:45.498 03/05/1995]',0.411,0.294,0.234,82.950,-0.361,0.209
'[05:20:45.500 03/05/1995]',0.434,0.330,0.199,82.950,-0.361,0.209
'[05:20:45.502 03/05/1995]',0.458,0.364,0.176,82.950,-0.361,0.209
'[05:20:45.504 03/05/1995]',0.459,0.411,0.129,82.575,-0.347,0.204
'[05:20:45.506 03/05/1995]',0.460,0.447,0.071,82.575,-0.347,0.204
'[05:20:45.508 03/05/1995]',0.436,0.459,0.012,82.575,-0.347,0.204
'[05:20:45.510 03/05/1995]',0.411,0.470,-0.022,82.575,-0.347,0.204
'[05:20:45.512 03/05/1995]',0.365,0.447,-0.081,82.275,-0.333,0.199
'[05:20:45.514 03/05/1995]',0.319,0.400,-0.139,82.275,-0.333,0.199
'[05:20:45.516 03/05/1995]',0.263,0.341,-0.197,82.275,-0.333,0.199
'[05:20:45.518 03/05/1995]',0.206,0.283,-0.256,82.275,-0.333,0.199
'[05:20:45.520 03/05/1995]',0.154,0.235,-0.314,81.900,-0.322,0.195
'[05:20:45.522 03/05/1995]',0.103,0.165,-0.384,81.900,-0.322,0.195
'[05:20:45.524 03/05/1995]',0.067,0.083,-0.454,81.900,-0.322,0.195
'[05:20:45.526 03/05/1995]',0.031,0.024,-0.501,81.900,-0.322,0.195
'[05:20:45.528 03/05/1995]',0.015,-0.011,-0.536,81.525,-0.312,0.191
'[05:20:45.530 03/05/1995]',-0.002,-0.022,-0.524,81.525,-0.312,0.191
'[05:20:45.532 03/05/1995]',-0.004,-0.022,-0.478,81.525,-0.312,0.191
'[05:20:45.534 03/05/1995]',-0.005,-0.022,-0.443,81.525,-0.312,0.191
'[05:20:45.536 03/05/1995]',-0.001,-0.022,-0.396,81.150,-0.305,0.187
'[05:20:45.538 03/05/1995]',0.004,-0.011,-0.337,81.150,-0.305,0.187
'[05:20:45.540 03/05/1995]',0.008,0.001,-0.291,81.150,-0.305,0.187
'[05:20:45.542 03/05/1995]',0.012,0.001,-0.244,81.150,-0.305,0.187
'[05:20:45.544 03/05/1995]',0.014,0.001,-0.197,80.775,-0.303,0.183
'[05:20:45.546 03/05/1995]',0.016,0.001,-0.174,80.775,-0.303,0.183
'[05:20:45.548 03/05/1995]',0.015,0.001,-0.139,80.775,-0.303,0.183
'[05:20:45.550 03/05/1995]',0.015,0.001,-0.116,80.775,-0.303,0.183
'[05:20:45.552 03/05/1995]',0.012,0.001,-0.093,80.325,-0.300,0.179
'[05:20:45.554 03/05/1995]',0.010,0.001,-0.081,80.325,-0.300,0.179
'[05:20:45.556 03/05/1995]',0.008,0.001,-0.069,80.325,-0.300,0.179
'[05:20:45.558 03/05/1995]',0.006,0.001,-0.057,80.325,-0.300,0.179
'[05:20:45.560 03/05/1995]',0.004,0.001,-0.046,79.875,-0.298,0.175
'[05:20:45.562 03/05/1995]',0.002,0.001,-0.046,79.875,-0.298,0.175
'[05:20:45.564 03/05/1995]',0.001,-0.011,-0.034,79.875,-0.298,0.175
'[05:20:45.566 03/05/1995]',0.000,-0.011,-0.046,79.875,-0.298,0.175
'[05:20:45.568 03/05/1995]',-0.001,-0.011,-0.034,79.500,-0.300,0.171
'[05:20:45.570 03/05/1995]',-0.001,-0.011,-0.034,79.500,-0.300,0.171
'[05:20:45.572 03/05/1995]',0.000,-0.011,-0.034,79.500,-0.300,0.171
'[05:20:45.574 03/05/1995]',0.001,-0.022,-0.022,79.500,-0.300,0.171
'[05:20:45.576 03/05/1995]',0.002,-0.011,-0.022,79.125,-0.303,0.166
'[05:20:45.578 03/05/1995]',0.003,-0.011,-0.022,79.125,-0.303,0.166
'[05:20:45.580 03/05/1995]',0.003,-0.011,-0.022,79.125,-0.303,0.166
'[05:20:45.582 03/05/1995]',0.003,-0.011,-0.022,79.125,-0.303,0.166
'[05:20:45.584 03/05/1995]',0.003,-0.011,-0.022,78.675,-0.310,0.163
'[05:20:45.586 03/05/1995]',0.003,-0.011,-0.022,78.675,-0.310,0.163
