'Time and date','MCL1 ','ABP ','RESP '
'[11:28:26.960 14/08/1994]',-0.022,62.617,-0.646
'[11:28:26.962 14/08/1994]',-0.022,62.617,-0.646
'[11:28:26.964 14/08/1994]',-0.029,62.617,-0.646
'[11:28:26.966 14/08/1994]',-0.029,62.617,-0.646
'[11:28:26.968 14/08/1994]',-0.029,61.526,-0.645
'[11:28:26.970 14/08/1994]',-0.022,61.526,-0.645
'[11:28:26.972 14/08/1994]',-0.022,61.526,-0.645
'[11:28:26.974 14/08/1994]',-0.029,61.526,-0.645
'[11:28:26.976 14/08/1994]',-0.022,60.981,-0.643
'[11:28:26.978 14/08/1994]',-0.022,60.981,-0.643
'[11:28:26.980 14/08/1994]',-0.014,60.981,-0.643
'[11:28:26.982 14/08/1994]',-0.022,60.981,-0.643
'[11:28:26.984 14/08/1994]',-0.022,60.826,-0.640
'[11:28:26.986 14/08/1994]',-0.022,60.826,-0.640
'[11:28:26.988 14/08/1994]',-0.022,60.826,-0.640
'[11:28:26.990 14/08/1994]',-0.014,60.826,-0.640
'[11:28:26.992 14/08/1994]',-0.022,60.981,-0.637
'[11:28:26.994 14/08/1994]',-0.014,60.981,-0.637
'[11:28:26.996 14/08/1994]',-0.014,60.981,-0.637
'[11:28:26.998 14/08/1994]',-0.022,60.981,-0.637
'[11:28:27.000 14/08/1994]',-0.022,61.215,-0.634
'[11:28:27.002 14/08/1994]',-0.022,61.215,-0.634
'[11:28:27.004 14/08/1994]',-0.022,61.215,-0.634
'[11:28:27.006 14/08/1994]',-0.022,61.215,-0.634
'[11:28:27.008 14/08/1994]',-0.014,61.371,-0.630
'[11:28:27.010 14/08/1994]',-0.014,61.371,-0.630
'[11:28:27.012 14/08/1994]',-0.014,61.371,-0.630
'[11:28:27.014 14/08/1994]',-0.014,61.371,-0.630
'[11:28:27.016 14/08/1994]',-0.014,61.526,-0.627
'[11:28:27.018 14/08/1994]',-0.014,61.526,-0.627
'[11:28:27.020 14/08/1994]',-0.014,61.526,-0.627
'[11:28:27.022 14/08/1994]',-0.014,61.526,-0.627
'[11:28:27.024 14/08/1994]',-0.014,61.526,-0.625
'[11:28:27.026 14/08/1994]',-0.007,61.526,-0.625
'[11:28:27.028 14/08/1994]',-0.007,61.526,-0.625
'[11:28:27.030 14/08/1994]',0.001,61.526,-0.625
'[11:28:27.032 14/08/1994]',0.001,61.449,-0.625
'[11:28:27.034 14/08/1994]',0.001,61.449,-0.625
'[11:28:27.036 14/08/1994]',0.001,61.449,-0.625
'[11:28:27.038 14/08/1994]',-0.007,61.449,-0.625
'[11:28:27.040 14/08/1994]',-0.022,61.371,-0.625
'[11:28:27.042 14/08/1994]',-0.051,61.371,-0.625
'[11:28:27.044 14/08/1994]',-0.096,61.371,-0.625
'[11:28:27.046 14/08/1994]',-0.155,61.371,-0.625
'[11:28:27.048 14/08/1994]',-0.221,61.293,-0.627
'[11:28:27.050 14/08/1994]',-0.303,61.293,-0.627
'[11:28:27.052 14/08/1994]',-0.399,61.293,-0.627
'[11:28:27.054 14/08/1994]',-0.473,61.293,-0.627
'[11:28:27.056 14/08/1994]',-0.554,61.137,-0.630
'[11:28:27.058 14/08/1994]',-0.629,61.137,-0.630
'[11:28:27.060 14/08/1994]',-,61.137,-0.630
'[11:28:27.062 14/08/1994]',-,61.137,-0.630
'[11:28:27.064 14/08/1994]',-,60.981,-0.634
'[11:28:27.066 14/08/1994]',-,60.981,-0.634
'[11:28:27.068 14/08/1994]',-,60.981,-0.634
'[11:28:27.070 14/08/1994]',-,60.981,-0.634
'[11:28:27.072 14/08/1994]',-,60.748,-0.640
'[11:28:27.074 14/08/1994]',-,60.748,-0.640
'[11:28:27.076 14/08/1994]',-,60.748,-0.640
'[11:28:27.078 14/08/1994]',-,60.748,-0.640
'[11:28:27.080 14/08/1994]',-,60.436,-0.647
'[11:28:27.082 14/08/1994]',-,60.436,-0.647
'[11:28:27.084 14/08/1994]',-,60.436,-0.647
'[11:28:27.086 14/08/1994]',-,60.436,-0.647
'[11:28:27.088 14/08/1994]',-0.606,60.125,-0.656
'[11:28:27.090 14/08/1994]',-0.503,60.125,-0.656
'[11:28:27.092 14/08/1994]',-0.436,60.125,-0.656
'[11:28:27.094 14/08/1994]',-0.369,60.125,-0.656
'[11:28:27.096 14/08/1994]',-0.303,59.735,-0.668
'[11:28:27.098 14/08/1994]',-0.244,59.735,-0.668
'[11:28:27.100 14/08/1994]',-0.207,59.735,-0.668
'[11:28:27.102 14/08/1994]',-0.177,59.735,-0.668
'[11:28:27.104 14/08/1994]',-0.147,59.424,-0.681
'[11:28:27.106 14/08/1994]',-0.110,59.424,-0.681
'[11:28:27.108 14/08/1994]',-0.088,59.424,-0.681
'[11:28:27.110 14/08/1994]',-0.066,59.424,-0.681
'[11:28:27.112 14/08/1994]',-0.036,59.190,-0.695
'[11:28:27.114 14/08/1994]',-0.014,59.190,-0.695
'[11:28:27.116 14/08/1994]',0.001,59.190,-0.695
'[11:28:27.118 14/08/1994]',0.015,59.190,-0.695
'[11:28:27.120 14/08/1994]',0.037,58.956,-0.709
'[11:28:27.122 14/08/1994]',0.045,58.956,-0.709
'[11:28:27.124 14/08/1994]',0.067,58.956,-0.709
'[11:28:27.126 14/08/1994]',0.075,58.956,-0.709
'[11:28:27.128 14/08/1994]',0.082,58.801,-0.724
'[11:28:27.130 14/08/1994]',0.089,58.801,-0.724
'[11:28:27.132 14/08/1994]',0.097,58.801,-0.724
'[11:28:27.134 14/08/1994]',0.104,58.801,-0.724
'[11:28:27.136 14/08/1994]',0.111,58.567,-0.738
'[11:28:27.138 14/08/1994]',0.119,58.567,-0.738
'[11:28:27.140 14/08/1994]',0.134,58.567,-0.738
'[11:28:27.142 14/08/1994]',0.134,58.567,-0.738
'[11:28:27.144 14/08/1994]',0.141,58.411,-0.751
'[11:28:27.146 14/08/1994]',0.141,58.411,-0.751
'[11:28:27.148 14/08/1994]',0.156,58.411,-0.751
'[11:28:27.150 14/08/1994]',0.148,58.411,-0.751
'[11:28:27.152 14/08/1994]',0.156,58.178,-0.762
'[11:28:27.154 14/08/1994]',0.156,58.178,-0.762
'[11:28:27.156 14/08/1994]',0.163,58.178,-0.762
'[11:28:27.158 14/08/1994]',0.163,58.178,-0.762
'[11:28:27.160 14/08/1994]',0.163,58.022,-0.771
'[11:28:27.162 14/08/1994]',0.171,58.022,-0.771
'[11:28:27.164 14/08/1994]',0.163,58.022,-0.771
'[11:28:27.166 14/08/1994]',0.163,58.022,-0.771
'[11:28:27.168 14/08/1994]',0.171,57.788,-0.778
'[11:28:27.170 14/08/1994]',0.171,57.788,-0.778
'[11:28:27.172 14/08/1994]',0.171,57.788,-0.778
'[11:28:27.174 14/08/1994]',0.178,57.788,-0.778
'[11:28:27.176 14/08/1994]',0.178,57.477,-0.784
'[11:28:27.178 14/08/1994]',0.178,57.477,-0.784
'[11:28:27.180 14/08/1994]',0.178,57.477,-0.784
'[11:28:27.182 14/08/1994]',0.171,57.477,-0.784
'[11:28:27.184 14/08/1994]',0.178,57.087,-0.789
'[11:28:27.186 14/08/1994]',0.186,57.087,-0.789
'[11:28:27.188 14/08/1994]',0.186,57.087,-0.789
'[11:28:27.190 14/08/1994]',0.186,57.087,-0.789
'[11:28:27.192 14/08/1994]',0.178,56.620,-0.793
'[11:28:27.194 14/08/1994]',0.186,56.620,-0.793
'[11:28:27.196 14/08/1994]',0.178,56.620,-0.793
'[11:28:27.198 14/08/1994]',0.178,56.620,-0.793
'[11:28:27.200 14/08/1994]',0.186,56.231,-0.797
'[11:28:27.202 14/08/1994]',0.186,56.231,-0.797
'[11:28:27.204 14/08/1994]',0.186,56.231,-0.797
'[11:28:27.206 14/08/1994]',0.200,56.231,-0.797
'[11:28:27.208 14/08/1994]',0.200,55.997,-0.801
'[11:28:27.210 14/08/1994]',0.200,55.997,-0.801
'[11:28:27.212 14/08/1994]',0.200,55.997,-0.801
'[11:28:27.214 14/08/1994]',0.208,55.997,-0.801
'[11:28:27.216 14/08/1994]',0.208,55.763,-0.804
'[11:28:27.218 14/08/1994]',0.200,55.763,-0.804
'[11:28:27.220 14/08/1994]',0.215,55.763,-0.804
'[11:28:27.222 14/08/1994]',0.215,55.763,-0.804
'[11:28:27.224 14/08/1994]',0.208,55.841,-0.808
'[11:28:27.226 14/08/1994]',0.215,55.841,-0.808
'[11:28:27.228 14/08/1994]',0.215,55.841,-0.808
'[11:28:27.230 14/08/1994]',0.222,55.841,-0.808
'[11:28:27.232 14/08/1994]',0.222,56.542,-0.812
'[11:28:27.234 14/08/1994]',0.222,56.542,-0.812
'[11:28:27.236 14/08/1994]',0.230,56.542,-0.812
'[11:28:27.238 14/08/1994]',0.230,56.542,-0.812
'[11:28:27.240 14/08/1994]',0.245,58.411,-0.818
'[11:28:27.242 14/08/1994]',0.245,58.411,-0.818
'[11:28:27.244 14/08/1994]',0.252,58.411,-0.818
'[11:28:27.246 14/08/1994]',0.252,58.411,-0.818
'[11:28:27.248 14/08/1994]',0.267,62.305,-0.827
'[11:28:27.250 14/08/1994]',0.274,62.305,-0.827
'[11:28:27.252 14/08/1994]',0.274,62.305,-0.827
'[11:28:27.254 14/08/1994]',0.289,62.305,-0.827
'[11:28:27.256 14/08/1994]',0.289,68.069,-0.838
'[11:28:27.258 14/08/1994]',0.297,68.069,-0.838
'[11:28:27.260 14/08/1994]',0.297,68.069,-0.838
'[11:28:27.262 14/08/1994]',0.304,68.069,-0.838
'[11:28:27.264 14/08/1994]',0.311,74.611,-0.851
'[11:28:27.266 14/08/1994]',0.311,74.611,-0.851
'[11:28:27.268 14/08/1994]',0.333,74.611,-0.851
'[11:28:27.270 14/08/1994]',0.333,74.611,-0.851
'[11:28:27.272 14/08/1994]',0.341,80.374,-0.864
'[11:28:27.274 14/08/1994]',0.341,80.374,-0.864
'[11:28:27.276 14/08/1994]',0.348,80.374,-0.864
'[11:28:27.278 14/08/1994]',0.356,80.374,-0.864
'[11:28:27.280 14/08/1994]',0.356,84.424,-0.877
'[11:28:27.282 14/08/1994]',0.356,84.424,-0.877
'[11:28:27.284 14/08/1994]',0.363,84.424,-0.877
'[11:28:27.286 14/08/1994]',0.363,84.424,-0.877
'[11:28:27.288 14/08/1994]',0.370,86.916,-0.889
'[11:28:27.290 14/08/1994]',0.370,86.916,-0.889
'[11:28:27.292 14/08/1994]',0.370,86.916,-0.889
'[11:28:27.294 14/08/1994]',0.370,86.916,-0.889
'[11:28:27.296 14/08/1994]',0.370,88.396,-0.900
'[11:28:27.298 14/08/1994]',0.370,88.396,-0.900
'[11:28:27.300 14/08/1994]',0.363,88.396,-0.900
'[11:28:27.302 14/08/1994]',0.363,88.396,-0.900
'[11:28:27.304 14/08/1994]',0.363,89.097,-0.911
'[11:28:27.306 14/08/1994]',0.356,89.097,-0.911
'[11:28:27.308 14/08/1994]',0.348,89.097,-0.911
'[11:28:27.310 14/08/1994]',0.348,89.097,-0.911
'[11:28:27.312 14/08/1994]',0.341,89.408,-0.920
'[11:28:27.314 14/08/1994]',0.319,89.408,-0.920
'[11:28:27.316 14/08/1994]',0.319,89.408,-0.920
'[11:28:27.318 14/08/1994]',0.311,89.408,-0.920
'[11:28:27.320 14/08/1994]',0.297,89.486,-0.927
'[11:28:27.322 14/08/1994]',0.282,89.486,-0.927
'[11:28:27.324 14/08/1994]',0.274,89.486,-0.927
'[11:28:27.326 14/08/1994]',0.252,89.486,-0.927
'[11:28:27.328 14/08/1994]',0.237,89.408,-0.933
'[11:28:27.330 14/08/1994]',0.215,89.408,-0.933
'[11:28:27.332 14/08/1994]',0.186,89.408,-0.933
'[11:28:27.334 14/08/1994]',0.186,89.408,-0.933
'[11:28:27.336 14/08/1994]',0.171,89.097,-0.939
'[11:28:27.338 14/08/1994]',0.156,89.097,-0.939
'[11:28:27.340 14/08/1994]',0.141,89.097,-0.939
'[11:28:27.342 14/08/1994]',0.134,89.097,-0.939
'[11:28:27.344 14/08/1994]',0.119,88.551,-0.943
'[11:28:27.346 14/08/1994]',0.104,88.551,-0.943
'[11:28:27.348 14/08/1994]',0.097,88.551,-0.943
'[11:28:27.350 14/08/1994]',0.089,88.551,-0.943
'[11:28:27.352 14/08/1994]',0.082,87.695,-0.946
'[11:28:27.354 14/08/1994]',0.067,87.695,-0.946
'[11:28:27.356 14/08/1994]',0.052,87.695,-0.946
'[11:28:27.358 14/08/1994]',0.052,87.695,-0.946
'[11:28:27.360 14/08/1994]',0.052,86.604,-0.948
'[11:28:27.362 14/08/1994]',0.045,86.604,-0.948
'[11:28:27.364 14/08/1994]',0.037,86.604,-0.948
'[11:28:27.366 14/08/1994]',0.030,86.604,-0.948
'[11:28:27.368 14/08/1994]',0.023,85.125,-0.950
'[11:28:27.370 14/08/1994]',0.023,85.125,-0.950
'[11:28:27.372 14/08/1994]',0.015,85.125,-0.950
'[11:28:27.374 14/08/1994]',0.015,85.125,-0.950
'[11:28:27.376 14/08/1994]',0.008,83.411,-0.952
'[11:28:27.378 14/08/1994]',0.001,83.411,-0.952
'[11:28:27.380 14/08/1994]',0.008,83.411,-0.952
'[11:28:27.382 14/08/1994]',0.001,83.411,-0.952
'[11:28:27.384 14/08/1994]',-0.007,81.542,-0.953
'[11:28:27.386 14/08/1994]',-0.007,81.542,-0.953
'[11:28:27.388 14/08/1994]',-0.007,81.542,-0.953
'[11:28:27.390 14/08/1994]',-0.007,81.542,-0.953
'[11:28:27.392 14/08/1994]',-0.007,79.439,-0.953
'[11:28:27.394 14/08/1994]',-0.014,79.439,-0.953
'[11:28:27.396 14/08/1994]',-0.014,79.439,-0.953
'[11:28:27.398 14/08/1994]',-0.014,79.439,-0.953
'[11:28:27.400 14/08/1994]',-0.022,77.103,-0.954
'[11:28:27.402 14/08/1994]',-0.022,77.103,-0.954
'[11:28:27.404 14/08/1994]',-0.022,77.103,-0.954
'[11:28:27.406 14/08/1994]',-0.022,77.103,-0.954
'[11:28:27.408 14/08/1994]',-0.022,74.844,-0.954
'[11:28:27.410 14/08/1994]',-0.022,74.844,-0.954
'[11:28:27.412 14/08/1994]',-0.022,74.844,-0.954
'[11:28:27.414 14/08/1994]',-0.022,74.844,-0.954
'[11:28:27.416 14/08/1994]',-0.022,72.508,-0.955
'[11:28:27.418 14/08/1994]',-0.014,72.508,-0.955
'[11:28:27.420 14/08/1994]',-0.014,72.508,-0.955
'[11:28:27.422 14/08/1994]',-0.007,72.508,-0.955
'[11:28:27.424 14/08/1994]',-0.007,70.327,-0.956
'[11:28:27.426 14/08/1994]',-0.007,70.327,-0.956
'[11:28:27.428 14/08/1994]',-0.007,70.327,-0.956
'[11:28:27.430 14/08/1994]',-0.007,70.327,-0.956
'[11:28:27.432 14/08/1994]',-0.007,68.224,-0.957
'[11:28:27.434 14/08/1994]',-0.007,68.224,-0.957
'[11:28:27.436 14/08/1994]',-0.007,68.224,-0.957
'[11:28:27.438 14/08/1994]',-0.007,68.224,-0.957
'[11:28:27.440 14/08/1994]',-0.007,66.355,-0.959
'[11:28:27.442 14/08/1994]',-0.007,66.355,-0.959
'[11:28:27.444 14/08/1994]',-0.007,66.355,-0.959
'[11:28:27.446 14/08/1994]',-0.014,66.355,-0.959
'[11:28:27.448 14/08/1994]',-0.007,64.953,-0.960
'[11:28:27.450 14/08/1994]',-0.007,64.953,-0.960
'[11:28:27.452 14/08/1994]',-0.007,64.953,-0.960
'[11:28:27.454 14/08/1994]',-0.007,64.953,-0.960
'[11:28:27.456 14/08/1994]',-0.007,64.097,-0.962
'[11:28:27.458 14/08/1994]',-0.007,64.097,-0.962
'[11:28:27.460 14/08/1994]',-0.007,64.097,-0.962
'[11:28:27.462 14/08/1994]',-0.007,64.097,-0.962
'[11:28:27.464 14/08/1994]',-0.007,63.785,-0.963
'[11:28:27.466 14/08/1994]',-0.007,63.785,-0.963
'[11:28:27.468 14/08/1994]',-0.007,63.785,-0.963
'[11:28:27.470 14/08/1994]',-0.007,63.785,-0.963
'[11:28:27.472 14/08/1994]',0.001,63.863,-0.964
'[11:28:27.474 14/08/1994]',0.001,63.863,-0.964
'[11:28:27.476 14/08/1994]',0.001,63.863,-0.964
'[11:28:27.478 14/08/1994]',0.001,63.863,-0.964
'[11:28:27.480 14/08/1994]',-0.007,64.097,-0.965
'[11:28:27.482 14/08/1994]',0.001,64.097,-0.965
'[11:28:27.484 14/08/1994]',-0.007,64.097,-0.965
'[11:28:27.486 14/08/1994]',-0.007,64.097,-0.965
'[11:28:27.488 14/08/1994]',-0.007,64.330,-0.965
'[11:28:27.490 14/08/1994]',-0.007,64.330,-0.965
'[11:28:27.492 14/08/1994]',0.001,64.330,-0.965
'[11:28:27.494 14/08/1994]',0.001,64.330,-0.965
'[11:28:27.496 14/08/1994]',-0.007,64.408,-0.965
'[11:28:27.498 14/08/1994]',-0.007,64.408,-0.965
'[11:28:27.500 14/08/1994]',-0.007,64.408,-0.965
'[11:28:27.502 14/08/1994]',-0.007,64.408,-0.965
'[11:28:27.504 14/08/1994]',0.001,64.330,-0.965
'[11:28:27.506 14/08/1994]',0.001,64.330,-0.965
'[11:28:27.508 14/08/1994]',0.001,64.330,-0.965
'[11:28:27.510 14/08/1994]',-0.007,64.330,-0.965
'[11:28:27.512 14/08/1994]',-0.007,64.174,-0.966
'[11:28:27.514 14/08/1994]',-0.007,64.174,-0.966
'[11:28:27.516 14/08/1994]',-0.007,64.174,-0.966
'[11:28:27.518 14/08/1994]',0.001,64.174,-0.966
'[11:28:27.520 14/08/1994]',0.008,63.941,-0.967
'[11:28:27.522 14/08/1994]',0.008,63.941,-0.967
'[11:28:27.524 14/08/1994]',0.008,63.941,-0.967
'[11:28:27.526 14/08/1994]',0.001,63.941,-0.967
'[11:28:27.528 14/08/1994]',-0.014,63.707,-0.968
'[11:28:27.530 14/08/1994]',-0.036,63.707,-0.968
'[11:28:27.532 14/08/1994]',-0.066,63.707,-0.968
'[11:28:27.534 14/08/1994]',-0.118,63.707,-0.968
'[11:28:27.536 14/08/1994]',-0.185,63.551,-0.969
'[11:28:27.538 14/08/1994]',-0.244,63.551,-0.969
'[11:28:27.540 14/08/1994]',-0.340,63.551,-0.969
'[11:28:27.542 14/08/1994]',-0.407,63.551,-0.969
'[11:28:27.544 14/08/1994]',-0.488,63.474,-0.970
'[11:28:27.546 14/08/1994]',-0.562,63.474,-0.970
'[11:28:27.548 14/08/1994]',-0.651,63.474,-0.970
'[11:28:27.550 14/08/1994]',-,63.474,-0.970
'[11:28:27.552 14/08/1994]',-,63.396,-0.972
'[11:28:27.554 14/08/1994]',-,63.396,-0.972
'[11:28:27.556 14/08/1994]',-,63.396,-0.972
'[11:28:27.558 14/08/1994]',-,63.396,-0.972
'[11:28:27.560 14/08/1994]',-,63.162,-0.973
'[11:28:27.562 14/08/1994]',-,63.162,-0.973
'[11:28:27.564 14/08/1994]',-,63.162,-0.973
'[11:28:27.566 14/08/1994]',-,63.162,-0.973
'[11:28:27.568 14/08/1994]',-,62.928,-0.974
'[11:28:27.570 14/08/1994]',-,62.928,-0.974
'[11:28:27.572 14/08/1994]',-,62.928,-0.974
'[11:28:27.574 14/08/1994]',-,62.928,-0.974
'[11:28:27.576 14/08/1994]',-0.614,62.539,-0.975
'[11:28:27.578 14/08/1994]',-0.518,62.539,-0.975
'[11:28:27.580 14/08/1994]',-0.443,62.539,-0.975
'[11:28:27.582 14/08/1994]',-0.384,62.539,-0.975
'[11:28:27.584 14/08/1994]',-0.310,62.150,-0.975
'[11:28:27.586 14/08/1994]',-0.244,62.150,-0.975
'[11:28:27.588 14/08/1994]',-0.199,62.150,-0.975
'[11:28:27.590 14/08/1994]',-0.170,62.150,-0.975
'[11:28:27.592 14/08/1994]',-0.140,61.682,-0.975
'[11:28:27.594 14/08/1994]',-0.103,61.682,-0.975
'[11:28:27.596 14/08/1994]',-0.081,61.682,-0.975
'[11:28:27.598 14/08/1994]',-0.051,61.682,-0.975
'[11:28:27.600 14/08/1994]',-0.029,61.293,-0.975
'[11:28:27.602 14/08/1994]',-0.007,61.293,-0.975
'[11:28:27.604 14/08/1994]',0.008,61.293,-0.975
'[11:28:27.606 14/08/1994]',0.030,61.293,-0.975
'[11:28:27.608 14/08/1994]',0.045,60.826,-0.975
'[11:28:27.610 14/08/1994]',0.067,60.826,-0.975
'[11:28:27.612 14/08/1994]',0.067,60.826,-0.975
'[11:28:27.614 14/08/1994]',0.082,60.826,-0.975
'[11:28:27.616 14/08/1994]',0.089,60.436,-0.976
'[11:28:27.618 14/08/1994]',0.097,60.436,-0.976
'[11:28:27.620 14/08/1994]',0.111,60.436,-0.976
'[11:28:27.622 14/08/1994]',0.119,60.436,-0.976
'[11:28:27.624 14/08/1994]',0.134,60.125,-0.976
'[11:28:27.626 14/08/1994]',0.141,60.125,-0.976
'[11:28:27.628 14/08/1994]',0.148,60.125,-0.976
'[11:28:27.630 14/08/1994]',0.156,60.125,-0.976
'[11:28:27.632 14/08/1994]',0.156,59.657,-0.976
'[11:28:27.634 14/08/1994]',0.163,59.657,-0.976
'[11:28:27.636 14/08/1994]',0.171,59.657,-0.976
'[11:28:27.638 14/08/1994]',0.163,59.657,-0.976
'[11:28:27.640 14/08/1994]',0.171,59.346,-0.976
'[11:28:27.642 14/08/1994]',0.178,59.346,-0.976
'[11:28:27.644 14/08/1994]',0.178,59.346,-0.976
'[11:28:27.646 14/08/1994]',0.171,59.346,-0.976
'[11:28:27.648 14/08/1994]',0.178,58.801,-0.976
'[11:28:27.650 14/08/1994]',0.178,58.801,-0.976
'[11:28:27.652 14/08/1994]',0.178,58.801,-0.976
'[11:28:27.654 14/08/1994]',0.186,58.801,-0.976
'[11:28:27.656 14/08/1994]',0.186,58.411,-0.975
'[11:28:27.658 14/08/1994]',0.186,58.411,-0.975
'[11:28:27.660 14/08/1994]',0.186,58.411,-0.975
'[11:28:27.662 14/08/1994]',0.186,58.411,-0.975
'[11:28:27.664 14/08/1994]',0.186,57.944,-0.974
'[11:28:27.666 14/08/1994]',0.178,57.944,-0.974
'[11:28:27.668 14/08/1994]',0.186,57.944,-0.974
'[11:28:27.670 14/08/1994]',0.186,57.944,-0.974
'[11:28:27.672 14/08/1994]',0.186,57.477,-0.973
'[11:28:27.674 14/08/1994]',0.186,57.477,-0.973
'[11:28:27.676 14/08/1994]',0.186,57.477,-0.973
'[11:28:27.678 14/08/1994]',0.186,57.477,-0.973
'[11:28:27.680 14/08/1994]',0.186,57.009,-0.971
'[11:28:27.682 14/08/1994]',0.186,57.009,-0.971
'[11:28:27.684 14/08/1994]',0.200,57.009,-0.971
'[11:28:27.686 14/08/1994]',0.200,57.009,-0.971
'[11:28:27.688 14/08/1994]',0.200,56.542,-0.970
'[11:28:27.690 14/08/1994]',0.200,56.542,-0.970
'[11:28:27.692 14/08/1994]',0.200,56.542,-0.970
'[11:28:27.694 14/08/1994]',0.200,56.542,-0.970
'[11:28:27.696 14/08/1994]',0.200,56.075,-0.968
'[11:28:27.698 14/08/1994]',0.200,56.075,-0.968
'[11:28:27.700 14/08/1994]',0.200,56.075,-0.968
'[11:28:27.702 14/08/1994]',0.208,56.075,-0.968
'[11:28:27.704 14/08/1994]',0.208,55.763,-0.967
'[11:28:27.706 14/08/1994]',0.208,55.763,-0.967
'[11:28:27.708 14/08/1994]',0.208,55.763,-0.967
'[11:28:27.710 14/08/1994]',0.208,55.763,-0.967
'[11:28:27.712 14/08/1994]',0.215,55.763,-0.965
'[11:28:27.714 14/08/1994]',0.222,55.763,-0.965
'[11:28:27.716 14/08/1994]',0.222,55.763,-0.965
'[11:28:27.718 14/08/1994]',0.222,55.763,-0.965
'[11:28:27.720 14/08/1994]',0.222,56.542,-0.963
'[11:28:27.722 14/08/1994]',0.222,56.542,-0.963
'[11:28:27.724 14/08/1994]',0.230,56.542,-0.963
'[11:28:27.726 14/08/1994]',0.237,56.542,-0.963
'[11:28:27.728 14/08/1994]',0.237,58.723,-0.962
'[11:28:27.730 14/08/1994]',0.237,58.723,-0.962
'[11:28:27.732 14/08/1994]',0.237,58.723,-0.962
'[11:28:27.734 14/08/1994]',0.245,58.723,-0.962
'[11:28:27.736 14/08/1994]',0.252,63.084,-0.962
'[11:28:27.738 14/08/1994]',0.267,63.084,-0.962
'[11:28:27.740 14/08/1994]',0.274,63.084,-0.962
'[11:28:27.742 14/08/1994]',0.282,63.084,-0.962
'[11:28:27.744 14/08/1994]',0.282,69.548,-0.962
'[11:28:27.746 14/08/1994]',0.289,69.548,-0.962
'[11:28:27.748 14/08/1994]',0.289,69.548,-0.962
'[11:28:27.750 14/08/1994]',0.304,69.548,-0.962
'[11:28:27.752 14/08/1994]',0.311,76.636,-0.962
'[11:28:27.754 14/08/1994]',0.319,76.636,-0.962
'[11:28:27.756 14/08/1994]',0.333,76.636,-0.962
'[11:28:27.758 14/08/1994]',0.333,76.636,-0.962
'[11:28:27.760 14/08/1994]',0.333,82.632,-0.961
'[11:28:27.762 14/08/1994]',0.348,82.632,-0.961
'[11:28:27.764 14/08/1994]',0.348,82.632,-0.961
'[11:28:27.766 14/08/1994]',0.356,82.632,-0.961
'[11:28:27.768 14/08/1994]',0.356,86.604,-0.961
'[11:28:27.770 14/08/1994]',0.363,86.604,-0.961
'[11:28:27.772 14/08/1994]',0.363,86.604,-0.961
'[11:28:27.774 14/08/1994]',0.356,86.604,-0.961
'[11:28:27.776 14/08/1994]',0.363,88.941,-0.960
'[11:28:27.778 14/08/1994]',0.363,88.941,-0.960
'[11:28:27.780 14/08/1994]',0.370,88.941,-0.960
'[11:28:27.782 14/08/1994]',0.370,88.941,-0.960
'[11:28:27.784 14/08/1994]',0.370,90.109,-0.958
'[11:28:27.786 14/08/1994]',0.363,90.109,-0.958
'[11:28:27.788 14/08/1994]',0.370,90.109,-0.958
'[11:28:27.790 14/08/1994]',0.363,90.109,-0.958
'[11:28:27.792 14/08/1994]',0.363,90.654,-0.954
'[11:28:27.794 14/08/1994]',0.356,90.654,-0.954
'[11:28:27.796 14/08/1994]',0.348,90.654,-0.954
'[11:28:27.798 14/08/1994]',0.348,90.654,-0.954
'[11:28:27.800 14/08/1994]',0.341,90.810,-0.949
'[11:28:27.802 14/08/1994]',0.333,90.810,-0.949
'[11:28:27.804 14/08/1994]',0.319,90.810,-0.949
'[11:28:27.806 14/08/1994]',0.311,90.810,-0.949
'[11:28:27.808 14/08/1994]',0.297,90.888,-0.942
'[11:28:27.810 14/08/1994]',0.282,90.888,-0.942
'[11:28:27.812 14/08/1994]',0.274,90.888,-0.942
'[11:28:27.814 14/08/1994]',0.252,90.888,-0.942
'[11:28:27.816 14/08/1994]',0.237,90.732,-0.935
'[11:28:27.818 14/08/1994]',0.222,90.732,-0.935
'[11:28:27.820 14/08/1994]',0.208,90.732,-0.935
'[11:28:27.822 14/08/1994]',0.186,90.732,-0.935
'[11:28:27.824 14/08/1994]',0.178,90.498,-0.929
'[11:28:27.826 14/08/1994]',0.171,90.498,-0.929
'[11:28:27.828 14/08/1994]',0.156,90.498,-0.929
'[11:28:27.830 14/08/1994]',0.141,90.498,-0.929
'[11:28:27.832 14/08/1994]',0.119,89.875,-0.925
'[11:28:27.834 14/08/1994]',0.111,89.875,-0.925
'[11:28:27.836 14/08/1994]',0.104,89.875,-0.925
'[11:28:27.838 14/08/1994]',0.097,89.875,-0.925
'[11:28:27.840 14/08/1994]',0.082,89.019,-0.922
'[11:28:27.842 14/08/1994]',0.075,89.019,-0.922
'[11:28:27.844 14/08/1994]',0.075,89.019,-0.922
'[11:28:27.846 14/08/1994]',0.052,89.019,-0.922
'[11:28:27.848 14/08/1994]',0.045,87.773,-0.919
'[11:28:27.850 14/08/1994]',0.045,87.773,-0.919
'[11:28:27.852 14/08/1994]',0.037,87.773,-0.919
'[11:28:27.854 14/08/1994]',0.037,87.773,-0.919
