'Time and date','III ','ABP ','PLETH ','RESP '
'[01:30:27.270 22/10/1994]',-0.048,99.450,0.478,-0.544
'[01:30:27.272 22/10/1994]',-0.048,97.250,0.520,-0.547
'[01:30:27.274 22/10/1994]',-0.047,97.250,0.520,-0.547
'[01:30:27.276 22/10/1994]',-0.045,97.250,0.520,-0.547
'[01:30:27.278 22/10/1994]',-0.043,97.250,0.520,-0.547
'[01:30:27.280 22/10/1994]',-0.042,95.000,0.539,-0.551
'[01:30:27.282 22/10/1994]',-0.041,95.000,0.539,-0.551
'[01:30:27.284 22/10/1994]',-0.040,95.000,0.539,-0.551
'[01:30:27.286 22/10/1994]',-0.039,95.000,0.539,-0.551
'[01:30:27.288 22/10/1994]',-0.037,92.750,0.539,-0.556
'[01:30:27.290 22/10/1994]',-0.036,92.750,0.539,-0.556
'[01:30:27.292 22/10/1994]',-0.034,92.750,0.539,-0.556
'[01:30:27.294 22/10/1994]',-0.032,92.750,0.539,-0.556
'[01:30:27.296 22/10/1994]',-0.029,90.350,0.525,-0.560
'[01:30:27.298 22/10/1994]',-0.026,90.350,0.525,-0.560
'[01:30:27.300 22/10/1994]',-0.023,90.350,0.525,-0.560
'[01:30:27.302 22/10/1994]',-0.020,90.350,0.525,-0.560
'[01:30:27.304 22/10/1994]',-0.018,87.800,0.497,-0.566
'[01:30:27.306 22/10/1994]',-0.015,87.800,0.497,-0.566
'[01:30:27.308 22/10/1994]',-0.013,87.800,0.497,-0.566
'[01:30:27.310 22/10/1994]',-0.011,87.800,0.497,-0.566
'[01:30:27.312 22/10/1994]',-0.011,85.100,0.455,-0.571
'[01:30:27.314 22/10/1994]',-0.012,85.100,0.455,-0.571
'[01:30:27.316 22/10/1994]',-0.013,85.100,0.455,-0.571
'[01:30:27.318 22/10/1994]',-0.015,85.100,0.455,-0.571
'[01:30:27.320 22/10/1994]',-0.015,82.350,0.408,-0.576
'[01:30:27.322 22/10/1994]',-0.016,82.350,0.408,-0.576
'[01:30:27.324 22/10/1994]',-0.018,82.350,0.408,-0.576
'[01:30:27.326 22/10/1994]',-0.019,82.350,0.408,-0.576
'[01:30:27.328 22/10/1994]',-0.021,79.800,0.347,-0.581
'[01:30:27.330 22/10/1994]',-0.024,79.800,0.347,-0.581
'[01:30:27.332 22/10/1994]',-0.027,79.800,0.347,-0.581
'[01:30:27.334 22/10/1994]',-0.030,79.800,0.347,-0.581
'[01:30:27.336 22/10/1994]',-0.032,77.400,0.291,-0.586
'[01:30:27.338 22/10/1994]',-0.034,77.400,0.291,-0.586
'[01:30:27.340 22/10/1994]',-0.035,77.400,0.291,-0.586
'[01:30:27.342 22/10/1994]',-0.037,77.400,0.291,-0.586
'[01:30:27.344 22/10/1994]',-0.037,75.550,0.225,-0.590
'[01:30:27.346 22/10/1994]',-0.038,75.550,0.225,-0.590
'[01:30:27.348 22/10/1994]',-0.039,75.550,0.225,-0.590
'[01:30:27.350 22/10/1994]',-0.040,75.550,0.225,-0.590
'[01:30:27.352 22/10/1994]',-0.041,74.250,0.160,-0.594
'[01:30:27.354 22/10/1994]',-0.042,74.250,0.160,-0.594
'[01:30:27.356 22/10/1994]',-0.043,74.250,0.160,-0.594
'[01:30:27.358 22/10/1994]',-0.044,74.250,0.160,-0.594
'[01:30:27.360 22/10/1994]',-0.046,73.500,0.094,-0.596
'[01:30:27.362 22/10/1994]',-0.048,73.500,0.094,-0.596
'[01:30:27.364 22/10/1994]',-0.048,73.500,0.094,-0.596
'[01:30:27.366 22/10/1994]',-0.048,73.500,0.094,-0.596
'[01:30:27.368 22/10/1994]',-0.048,73.300,0.029,-0.598
'[01:30:27.370 22/10/1994]',-0.048,73.300,0.029,-0.598
'[01:30:27.372 22/10/1994]',-0.048,73.300,0.029,-0.598
'[01:30:27.374 22/10/1994]',-0.048,73.300,0.029,-0.598
'[01:30:27.376 22/10/1994]',-0.048,73.500,-0.037,-0.600
'[01:30:27.378 22/10/1994]',-0.048,73.500,-0.037,-0.600
'[01:30:27.380 22/10/1994]',-0.048,73.500,-0.037,-0.600
'[01:30:27.382 22/10/1994]',-0.048,73.500,-0.037,-0.600
'[01:30:27.384 22/10/1994]',-0.048,74.200,-0.098,-0.601
'[01:30:27.386 22/10/1994]',-0.047,74.200,-0.098,-0.601
'[01:30:27.388 22/10/1994]',-0.043,74.200,-0.098,-0.601
'[01:30:27.390 22/10/1994]',-0.040,74.200,-0.098,-0.601
'[01:30:27.392 22/10/1994]',-0.034,75.300,-0.164,-0.602
'[01:30:27.394 22/10/1994]',-0.028,75.300,-0.164,-0.602
'[01:30:27.396 22/10/1994]',-0.018,75.300,-0.164,-0.602
'[01:30:27.398 22/10/1994]',-0.008,75.300,-0.164,-0.602
'[01:30:27.400 22/10/1994]',0.006,76.650,-0.215,-0.603
'[01:30:27.402 22/10/1994]',0.021,76.650,-0.215,-0.603
'[01:30:27.404 22/10/1994]',0.041,76.650,-0.215,-0.603
'[01:30:27.406 22/10/1994]',0.060,76.650,-0.215,-0.603
'[01:30:27.408 22/10/1994]',0.086,78.150,-0.277,-0.602
'[01:30:27.410 22/10/1994]',0.113,78.150,-0.277,-0.602
'[01:30:27.412 22/10/1994]',0.152,78.150,-0.277,-0.602
'[01:30:27.414 22/10/1994]',0.192,78.150,-0.277,-0.602
'[01:30:27.416 22/10/1994]',0.247,79.600,-0.323,-0.601
'[01:30:27.418 22/10/1994]',0.303,79.600,-0.323,-0.601
'[01:30:27.420 22/10/1994]',0.371,79.600,-0.323,-0.601
'[01:30:27.422 22/10/1994]',0.440,79.600,-0.323,-0.601
'[01:30:27.424 22/10/1994]',0.502,80.850,-0.360,-0.600
'[01:30:27.426 22/10/1994]',0.565,80.850,-0.360,-0.600
'[01:30:27.428 22/10/1994]',0.598,80.850,-0.360,-0.600
'[01:30:27.430 22/10/1994]',0.630,80.850,-0.360,-0.600
'[01:30:27.432 22/10/1994]',0.617,81.900,-0.398,-0.598
'[01:30:27.434 22/10/1994]',0.604,81.900,-0.398,-0.598
'[01:30:27.436 22/10/1994]',0.550,81.900,-0.398,-0.598
'[01:30:27.438 22/10/1994]',0.496,81.900,-0.398,-0.598
'[01:30:27.440 22/10/1994]',0.420,82.650,-0.421,-0.597
'[01:30:27.442 22/10/1994]',0.345,82.650,-0.421,-0.597
'[01:30:27.444 22/10/1994]',0.273,82.650,-0.421,-0.597
'[01:30:27.446 22/10/1994]',0.200,82.650,-0.421,-0.597
'[01:30:27.448 22/10/1994]',0.144,83.000,-0.431,-0.595
'[01:30:27.450 22/10/1994]',0.088,83.000,-0.431,-0.595
'[01:30:27.452 22/10/1994]',0.051,83.000,-0.431,-0.595
'[01:30:27.454 22/10/1994]',0.013,83.000,-0.431,-0.595
'[01:30:27.456 22/10/1994]',-0.011,83.000,-0.441,-0.594
'[01:30:27.458 22/10/1994]',-0.034,83.000,-0.441,-0.594
'[01:30:27.460 22/10/1994]',-0.048,83.000,-0.441,-0.594
'[01:30:27.462 22/10/1994]',-0.062,83.000,-0.441,-0.594
'[01:30:27.464 22/10/1994]',-0.070,82.850,-0.426,-0.592
'[01:30:27.466 22/10/1994]',-0.078,82.850,-0.426,-0.592
'[01:30:27.468 22/10/1994]',-0.084,82.850,-0.426,-0.592
'[01:30:27.470 22/10/1994]',-0.089,82.850,-0.426,-0.592
'[01:30:27.472 22/10/1994]',-0.092,82.500,-0.417,-0.591
'[01:30:27.474 22/10/1994]',-0.095,82.500,-0.417,-0.591
'[01:30:27.476 22/10/1994]',-0.098,82.500,-0.417,-0.591
'[01:30:27.478 22/10/1994]',-0.100,82.500,-0.417,-0.591
'[01:30:27.480 22/10/1994]',-0.103,82.100,-0.394,-0.590
'[01:30:27.482 22/10/1994]',-0.107,82.100,-0.394,-0.590
'[01:30:27.484 22/10/1994]',-0.109,82.100,-0.394,-0.590
'[01:30:27.486 22/10/1994]',-0.111,82.100,-0.394,-0.590
'[01:30:27.488 22/10/1994]',-0.113,81.500,-0.370,-0.590
'[01:30:27.490 22/10/1994]',-0.114,81.500,-0.370,-0.590
'[01:30:27.492 22/10/1994]',-0.114,81.500,-0.370,-0.590
'[01:30:27.494 22/10/1994]',-0.113,81.500,-0.370,-0.590
'[01:30:27.496 22/10/1994]',-0.112,80.850,-0.342,-0.589
'[01:30:27.498 22/10/1994]',-0.111,80.850,-0.342,-0.589
'[01:30:27.500 22/10/1994]',-0.109,80.850,-0.342,-0.589
'[01:30:27.502 22/10/1994]',-0.107,80.850,-0.342,-0.589
'[01:30:27.504 22/10/1994]',-0.105,80.150,-0.309,-0.589
'[01:30:27.506 22/10/1994]',-0.103,80.150,-0.309,-0.589
'[01:30:27.508 22/10/1994]',-0.100,80.150,-0.309,-0.589
'[01:30:27.510 22/10/1994]',-0.096,80.150,-0.309,-0.589
'[01:30:27.512 22/10/1994]',-0.092,79.350,-0.281,-0.588
'[01:30:27.514 22/10/1994]',-0.088,79.350,-0.281,-0.588
'[01:30:27.516 22/10/1994]',-0.084,79.350,-0.281,-0.588
'[01:30:27.518 22/10/1994]',-0.080,79.350,-0.281,-0.588
'[01:30:27.520 22/10/1994]',-0.078,78.450,-0.258,-0.587
'[01:30:27.522 22/10/1994]',-0.076,78.450,-0.258,-0.587
'[01:30:27.524 22/10/1994]',-0.076,78.450,-0.258,-0.587
'[01:30:27.526 22/10/1994]',-0.076,78.450,-0.258,-0.587
'[01:30:27.528 22/10/1994]',-0.076,77.650,-0.243,-0.586
'[01:30:27.530 22/10/1994]',-0.076,77.650,-0.243,-0.586
'[01:30:27.532 22/10/1994]',-0.074,77.650,-0.243,-0.586
'[01:30:27.534 22/10/1994]',-0.073,77.650,-0.243,-0.586
'[01:30:27.536 22/10/1994]',-0.071,76.650,-0.230,-0.586
'[01:30:27.538 22/10/1994]',-0.069,76.650,-0.230,-0.586
'[01:30:27.540 22/10/1994]',-0.067,76.650,-0.230,-0.586
'[01:30:27.542 22/10/1994]',-0.065,76.650,-0.230,-0.586
'[01:30:27.544 22/10/1994]',-0.064,75.750,-0.220,-0.585
'[01:30:27.546 22/10/1994]',-0.063,75.750,-0.220,-0.585
'[01:30:27.548 22/10/1994]',-0.062,75.750,-0.220,-0.585
'[01:30:27.550 22/10/1994]',-0.062,75.750,-0.220,-0.585
'[01:30:27.552 22/10/1994]',-0.062,75.000,-0.220,-0.585
'[01:30:27.554 22/10/1994]',-0.062,75.000,-0.220,-0.585
'[01:30:27.556 22/10/1994]',-0.061,75.000,-0.220,-0.585
'[01:30:27.558 22/10/1994]',-0.060,75.000,-0.220,-0.585
'[01:30:27.560 22/10/1994]',-0.059,74.550,-0.225,-0.585
'[01:30:27.562 22/10/1994]',-0.058,74.550,-0.225,-0.585
'[01:30:27.564 22/10/1994]',-0.056,74.550,-0.225,-0.585
'[01:30:27.566 22/10/1994]',-0.054,74.550,-0.225,-0.585
'[01:30:27.568 22/10/1994]',-0.052,74.700,-0.239,-0.585
'[01:30:27.570 22/10/1994]',-0.051,74.700,-0.239,-0.585
'[01:30:27.572 22/10/1994]',-0.048,74.700,-0.239,-0.585
'[01:30:27.574 22/10/1994]',-0.045,74.700,-0.239,-0.585
'[01:30:27.576 22/10/1994]',-0.041,76.050,-0.253,-0.585
'[01:30:27.578 22/10/1994]',-0.036,76.050,-0.253,-0.585
'[01:30:27.580 22/10/1994]',-0.032,76.050,-0.253,-0.585
'[01:30:27.582 22/10/1994]',-0.027,76.050,-0.253,-0.585
'[01:30:27.584 22/10/1994]',-0.021,79.300,-0.267,-0.585
'[01:30:27.586 22/10/1994]',-0.016,79.300,-0.267,-0.585
'[01:30:27.588 22/10/1994]',-0.011,79.300,-0.267,-0.585
'[01:30:27.590 22/10/1994]',-0.006,79.300,-0.267,-0.585
'[01:30:27.592 22/10/1994]',-0.002,85.100,-0.295,-0.585
'[01:30:27.594 22/10/1994]',0.003,85.100,-0.295,-0.585
'[01:30:27.596 22/10/1994]',0.007,85.100,-0.295,-0.585
'[01:30:27.598 22/10/1994]',0.012,85.100,-0.295,-0.585
'[01:30:27.600 22/10/1994]',0.017,93.600,-0.314,-0.586
'[01:30:27.602 22/10/1994]',0.022,93.600,-0.314,-0.586
'[01:30:27.604 22/10/1994]',0.029,93.600,-0.314,-0.586
'[01:30:27.606 22/10/1994]',0.035,93.600,-0.314,-0.586
'[01:30:27.608 22/10/1994]',0.043,103.800,-0.333,-0.586
'[01:30:27.610 22/10/1994]',0.052,103.800,-0.333,-0.586
'[01:30:27.612 22/10/1994]',0.062,103.800,-0.333,-0.586
'[01:30:27.614 22/10/1994]',0.072,103.800,-0.333,-0.586
'[01:30:27.616 22/10/1994]',0.082,113.850,-0.342,-0.587
'[01:30:27.618 22/10/1994]',0.092,113.850,-0.342,-0.587
'[01:30:27.620 22/10/1994]',0.101,113.850,-0.342,-0.587
'[01:30:27.622 22/10/1994]',0.109,113.850,-0.342,-0.587
'[01:30:27.624 22/10/1994]',0.116,121.850,-0.351,-0.587
'[01:30:27.626 22/10/1994]',0.123,121.850,-0.351,-0.587
'[01:30:27.628 22/10/1994]',0.129,121.850,-0.351,-0.587
'[01:30:27.630 22/10/1994]',0.134,121.850,-0.351,-0.587
'[01:30:27.632 22/10/1994]',0.140,126.950,-0.342,-0.587
'[01:30:27.634 22/10/1994]',0.145,126.950,-0.342,-0.587
'[01:30:27.636 22/10/1994]',0.149,126.950,-0.342,-0.587
'[01:30:27.638 22/10/1994]',0.154,126.950,-0.342,-0.587
'[01:30:27.640 22/10/1994]',0.156,129.300,-0.319,-0.586
'[01:30:27.642 22/10/1994]',0.158,129.300,-0.319,-0.586
'[01:30:27.644 22/10/1994]',0.159,129.300,-0.319,-0.586
'[01:30:27.646 22/10/1994]',0.159,129.300,-0.319,-0.586
'[01:30:27.648 22/10/1994]',0.158,129.300,-0.272,-0.585
'[01:30:27.650 22/10/1994]',0.156,129.300,-0.272,-0.585
'[01:30:27.652 22/10/1994]',0.152,129.300,-0.272,-0.585
'[01:30:27.654 22/10/1994]',0.148,129.300,-0.272,-0.585
'[01:30:27.656 22/10/1994]',0.142,127.850,-0.206,-0.584
'[01:30:27.658 22/10/1994]',0.137,127.850,-0.206,-0.584
'[01:30:27.660 22/10/1994]',0.131,127.850,-0.206,-0.584
'[01:30:27.662 22/10/1994]',0.125,127.850,-0.206,-0.584
'[01:30:27.664 22/10/1994]',0.119,125.550,-0.127,-0.583
'[01:30:27.666 22/10/1994]',0.114,125.550,-0.127,-0.583
'[01:30:27.668 22/10/1994]',0.108,125.550,-0.127,-0.583
'[01:30:27.670 22/10/1994]',0.102,125.550,-0.127,-0.583
'[01:30:27.672 22/10/1994]',0.095,122.600,-0.023,-0.583
'[01:30:27.674 22/10/1994]',0.088,122.600,-0.023,-0.583
'[01:30:27.676 22/10/1994]',0.081,122.600,-0.023,-0.583
'[01:30:27.678 22/10/1994]',0.073,122.600,-0.023,-0.583
'[01:30:27.680 22/10/1994]',0.066,119.700,0.094,-0.582
'[01:30:27.682 22/10/1994]',0.059,119.700,0.094,-0.582
'[01:30:27.684 22/10/1994]',0.051,119.700,0.094,-0.582
'[01:30:27.686 22/10/1994]',0.044,119.700,0.094,-0.582
'[01:30:27.688 22/10/1994]',0.037,116.600,0.216,-0.582
'[01:30:27.690 22/10/1994]',0.030,116.600,0.216,-0.582
'[01:30:27.692 22/10/1994]',0.025,116.600,0.216,-0.582
'[01:30:27.694 22/10/1994]',0.020,116.600,0.216,-0.582
'[01:30:27.696 22/10/1994]',0.016,113.750,0.333,-0.581
'[01:30:27.698 22/10/1994]',0.012,113.750,0.333,-0.581
'[01:30:27.700 22/10/1994]',0.009,113.750,0.333,-0.581
'[01:30:27.702 22/10/1994]',0.005,113.750,0.333,-0.581
'[01:30:27.704 22/10/1994]',0.001,111.050,0.441,-0.580
'[01:30:27.706 22/10/1994]',-0.003,111.050,0.441,-0.580
'[01:30:27.708 22/10/1994]',-0.007,111.050,0.441,-0.580
'[01:30:27.710 22/10/1994]',-0.012,111.050,0.441,-0.580
'[01:30:27.712 22/10/1994]',-0.017,108.500,0.534,-0.579
'[01:30:27.714 22/10/1994]',-0.021,108.500,0.534,-0.579
'[01:30:27.716 22/10/1994]',-0.024,108.500,0.534,-0.579
'[01:30:27.718 22/10/1994]',-0.027,108.500,0.534,-0.579
'[01:30:27.720 22/10/1994]',-0.029,106.250,0.597,-0.578
'[01:30:27.722 22/10/1994]',-0.031,106.250,0.597,-0.578
'[01:30:27.724 22/10/1994]',-0.033,106.250,0.597,-0.578
'[01:30:27.726 22/10/1994]',-0.035,106.250,0.597,-0.578
'[01:30:27.728 22/10/1994]',-0.038,104.150,0.647,-0.577
'[01:30:27.730 22/10/1994]',-0.042,104.150,0.647,-0.577
'[01:30:27.732 22/10/1994]',-0.046,104.150,0.647,-0.577
'[01:30:27.734 22/10/1994]',-0.050,104.150,0.647,-0.577
'[01:30:27.736 22/10/1994]',-0.053,102.200,0.675,-0.577
'[01:30:27.738 22/10/1994]',-0.056,102.200,0.675,-0.577
'[01:30:27.740 22/10/1994]',-0.058,102.200,0.675,-0.577
'[01:30:27.742 22/10/1994]',-0.060,102.200,0.675,-0.577
'[01:30:27.744 22/10/1994]',-0.061,100.250,0.684,-0.577
'[01:30:27.746 22/10/1994]',-0.062,100.250,0.684,-0.577
'[01:30:27.748 22/10/1994]',-0.062,100.250,0.684,-0.577
'[01:30:27.750 22/10/1994]',-0.062,100.250,0.684,-0.577
'[01:30:27.752 22/10/1994]',-0.060,98.250,0.671,-0.578
'[01:30:27.754 22/10/1994]',-0.058,98.250,0.671,-0.578
'[01:30:27.756 22/10/1994]',-0.054,98.250,0.671,-0.578
'[01:30:27.758 22/10/1994]',-0.051,98.250,0.671,-0.578
'[01:30:27.760 22/10/1994]',-0.048,96.050,0.638,-0.578
'[01:30:27.762 22/10/1994]',-0.045,96.050,0.638,-0.578
'[01:30:27.764 22/10/1994]',-0.043,96.050,0.638,-0.578
'[01:30:27.766 22/10/1994]',-0.040,96.050,0.638,-0.578
'[01:30:27.768 22/10/1994]',-0.037,93.500,0.592,-0.579
'[01:30:27.770 22/10/1994]',-0.035,93.500,0.592,-0.579
'[01:30:27.772 22/10/1994]',-0.032,93.500,0.592,-0.579
'[01:30:27.774 22/10/1994]',-0.029,93.500,0.592,-0.579
'[01:30:27.776 22/10/1994]',-0.027,90.900,0.536,-0.579
'[01:30:27.778 22/10/1994]',-0.025,90.900,0.536,-0.579
'[01:30:27.780 22/10/1994]',-0.023,90.900,0.536,-0.579
'[01:30:27.782 22/10/1994]',-0.021,90.900,0.536,-0.579
'[01:30:27.784 22/10/1994]',-0.021,88.100,0.486,-0.580
'[01:30:27.786 22/10/1994]',-0.021,88.100,0.486,-0.580
'[01:30:27.788 22/10/1994]',-0.022,88.100,0.486,-0.580
'[01:30:27.790 22/10/1994]',-0.024,88.100,0.486,-0.580
'[01:30:27.792 22/10/1994]',-0.026,85.400,0.425,-0.580
'[01:30:27.794 22/10/1994]',-0.028,85.400,0.425,-0.580
'[01:30:27.796 22/10/1994]',-0.029,85.400,0.425,-0.580
'[01:30:27.798 22/10/1994]',-0.029,85.400,0.425,-0.580
'[01:30:27.800 22/10/1994]',-0.030,83.000,0.361,-0.580
'[01:30:27.802 22/10/1994]',-0.031,83.000,0.361,-0.580
'[01:30:27.804 22/10/1994]',-0.032,83.000,0.361,-0.580
'[01:30:27.806 22/10/1994]',-0.033,83.000,0.361,-0.580
'[01:30:27.808 22/10/1994]',-0.034,81.050,0.301,-0.580
'[01:30:27.810 22/10/1994]',-0.035,81.050,0.301,-0.580
'[01:30:27.812 22/10/1994]',-0.036,81.050,0.301,-0.580
'[01:30:27.814 22/10/1994]',-0.037,81.050,0.301,-0.580
'[01:30:27.816 22/10/1994]',-0.038,79.600,0.236,-0.580
'[01:30:27.818 22/10/1994]',-0.040,79.600,0.236,-0.580
'[01:30:27.820 22/10/1994]',-0.041,79.600,0.236,-0.580
'[01:30:27.822 22/10/1994]',-0.042,79.600,0.236,-0.580
'[01:30:27.824 22/10/1994]',-0.043,78.600,0.180,-0.579
'[01:30:27.826 22/10/1994]',-0.044,78.600,0.180,-0.579
'[01:30:27.828 22/10/1994]',-0.046,78.600,0.180,-0.579
'[01:30:27.830 22/10/1994]',-0.049,78.600,0.180,-0.579
'[01:30:27.832 22/10/1994]',-0.051,78.150,0.120,-0.579
'[01:30:27.834 22/10/1994]',-0.053,78.150,0.120,-0.579
'[01:30:27.836 22/10/1994]',-0.056,78.150,0.120,-0.579
'[01:30:27.838 22/10/1994]',-0.059,78.150,0.120,-0.579
'[01:30:27.840 22/10/1994]',-0.061,78.250,0.065,-0.578
'[01:30:27.842 22/10/1994]',-0.064,78.250,0.065,-0.578
'[01:30:27.844 22/10/1994]',-0.065,78.250,0.065,-0.578
'[01:30:27.846 22/10/1994]',-0.066,78.250,0.065,-0.578
'[01:30:27.848 22/10/1994]',-0.066,78.750,0.009,-0.577
'[01:30:27.850 22/10/1994]',-0.066,78.750,0.009,-0.577
'[01:30:27.852 22/10/1994]',-0.066,78.750,0.009,-0.577
'[01:30:27.854 22/10/1994]',-0.065,78.750,0.009,-0.577
'[01:30:27.856 22/10/1994]',-0.063,79.750,-0.046,-0.575
'[01:30:27.858 22/10/1994]',-0.061,79.750,-0.046,-0.575
'[01:30:27.860 22/10/1994]',-0.057,79.750,-0.046,-0.575
'[01:30:27.862 22/10/1994]',-0.052,79.750,-0.046,-0.575
'[01:30:27.864 22/10/1994]',-0.044,80.850,-0.097,-0.572
'[01:30:27.866 22/10/1994]',-0.037,80.850,-0.097,-0.572
'[01:30:27.868 22/10/1994]',-0.025,80.850,-0.097,-0.572
'[01:30:27.870 22/10/1994]',-0.013,80.850,-0.097,-0.572
'[01:30:27.872 22/10/1994]',0.005,82.250,-0.143,-0.569
'[01:30:27.874 22/10/1994]',0.024,82.250,-0.143,-0.569
'[01:30:27.876 22/10/1994]',0.050,82.250,-0.143,-0.569
'[01:30:27.878 22/10/1994]',0.076,82.250,-0.143,-0.569
'[01:30:27.880 22/10/1994]',0.112,83.700,-0.185,-0.565
'[01:30:27.882 22/10/1994]',0.147,83.700,-0.185,-0.565
'[01:30:27.884 22/10/1994]',0.195,83.700,-0.185,-0.565
'[01:30:27.886 22/10/1994]',0.243,83.700,-0.185,-0.565
'[01:30:27.888 22/10/1994]',0.306,84.900,-0.231,-0.560
'[01:30:27.890 22/10/1994]',0.369,84.900,-0.231,-0.560
'[01:30:27.892 22/10/1994]',0.438,84.900,-0.231,-0.560
'[01:30:27.894 22/10/1994]',0.507,84.900,-0.231,-0.560
'[01:30:27.896 22/10/1994]',0.561,85.950,-0.254,-0.556
'[01:30:27.898 22/10/1994]',0.615,85.950,-0.254,-0.556
'[01:30:27.900 22/10/1994]',0.634,85.950,-0.254,-0.556
'[01:30:27.902 22/10/1994]',0.653,85.950,-0.254,-0.556
'[01:30:27.904 22/10/1994]',0.625,86.550,-0.282,-0.552
'[01:30:27.906 22/10/1994]',0.597,86.550,-0.282,-0.552
'[01:30:27.908 22/10/1994]',0.529,86.550,-0.282,-0.552
'[01:30:27.910 22/10/1994]',0.462,86.550,-0.282,-0.552
'[01:30:27.912 22/10/1994]',0.380,86.850,-0.291,-0.548
'[01:30:27.914 22/10/1994]',0.298,86.850,-0.291,-0.548
'[01:30:27.916 22/10/1994]',0.225,86.850,-0.291,-0.548
'[01:30:27.918 22/10/1994]',0.151,86.850,-0.291,-0.548
'[01:30:27.920 22/10/1994]',0.096,86.750,-0.300,-0.544
'[01:30:27.922 22/10/1994]',0.041,86.750,-0.300,-0.544
'[01:30:27.924 22/10/1994]',0.006,86.750,-0.300,-0.544
'[01:30:27.926 22/10/1994]',-0.029,86.750,-0.300,-0.544
'[01:30:27.928 22/10/1994]',-0.050,86.550,-0.296,-0.540
'[01:30:27.930 22/10/1994]',-0.071,86.550,-0.296,-0.540
'[01:30:27.932 22/10/1994]',-0.082,86.550,-0.296,-0.540
'[01:30:27.934 22/10/1994]',-0.092,86.550,-0.296,-0.540
'[01:30:27.936 22/10/1994]',-0.097,86.100,-0.291,-0.535
'[01:30:27.938 22/10/1994]',-0.102,86.100,-0.291,-0.535
'[01:30:27.940 22/10/1994]',-0.104,86.100,-0.291,-0.535
'[01:30:27.942 22/10/1994]',-0.107,86.100,-0.291,-0.535
'[01:30:27.944 22/10/1994]',-0.109,85.400,-0.282,-0.530
'[01:30:27.946 22/10/1994]',-0.111,85.400,-0.282,-0.530
'[01:30:27.948 22/10/1994]',-0.113,85.400,-0.282,-0.530
'[01:30:27.950 22/10/1994]',-0.115,85.400,-0.282,-0.530
'[01:30:27.952 22/10/1994]',-0.116,84.750,-0.264,-0.525
'[01:30:27.954 22/10/1994]',-0.117,84.750,-0.264,-0.525
'[01:30:27.956 22/10/1994]',-0.117,84.750,-0.264,-0.525
'[01:30:27.958 22/10/1994]',-0.118,84.750,-0.264,-0.525
'[01:30:27.960 22/10/1994]',-0.117,84.000,-0.240,-0.520
'[01:30:27.962 22/10/1994]',-0.117,84.000,-0.240,-0.520
'[01:30:27.964 22/10/1994]',-0.117,84.000,-0.240,-0.520
'[01:30:27.966 22/10/1994]',-0.117,84.000,-0.240,-0.520
'[01:30:27.968 22/10/1994]',-0.117,83.250,-0.212,-0.515
'[01:30:27.970 22/10/1994]',-0.117,83.250,-0.212,-0.515
'[01:30:27.972 22/10/1994]',-0.117,83.250,-0.212,-0.515
'[01:30:27.974 22/10/1994]',-0.116,83.250,-0.212,-0.515
'[01:30:27.976 22/10/1994]',-0.115,82.500,-0.190,-0.510
'[01:30:27.978 22/10/1994]',-0.113,82.500,-0.190,-0.510
'[01:30:27.980 22/10/1994]',-0.111,82.500,-0.190,-0.510
'[01:30:27.982 22/10/1994]',-0.109,82.500,-0.190,-0.510
'[01:30:27.984 22/10/1994]',-0.107,81.650,-0.171,-0.505
'[01:30:27.986 22/10/1994]',-0.105,81.650,-0.171,-0.505
'[01:30:27.988 22/10/1994]',-0.103,81.650,-0.171,-0.505
'[01:30:27.990 22/10/1994]',-0.101,81.650,-0.171,-0.505
'[01:30:27.992 22/10/1994]',-0.098,80.850,-0.162,-0.500
'[01:30:27.994 22/10/1994]',-0.094,80.850,-0.162,-0.500
'[01:30:27.996 22/10/1994]',-0.090,80.850,-0.162,-0.500
'[01:30:27.998 22/10/1994]',-0.087,80.850,-0.162,-0.500
'[01:30:28.000 22/10/1994]',-0.085,80.100,-0.152,-0.495
'[01:30:28.002 22/10/1994]',-0.082,80.100,-0.152,-0.495
'[01:30:28.004 22/10/1994]',-0.080,80.100,-0.152,-0.495
'[01:30:28.006 22/10/1994]',-0.077,80.100,-0.152,-0.495
'[01:30:28.008 22/10/1994]',-0.074,79.300,-0.152,-0.491
'[01:30:28.010 22/10/1994]',-0.072,79.300,-0.152,-0.491
'[01:30:28.012 22/10/1994]',-0.070,79.300,-0.152,-0.491
'[01:30:28.014 22/10/1994]',-0.069,79.300,-0.152,-0.491
'[01:30:28.016 22/10/1994]',-0.067,78.450,-0.157,-0.488
'[01:30:28.018 22/10/1994]',-0.065,78.450,-0.157,-0.488
'[01:30:28.020 22/10/1994]',-0.064,78.450,-0.157,-0.488
'[01:30:28.022 22/10/1994]',-0.063,78.450,-0.157,-0.488
'[01:30:28.024 22/10/1994]',-0.062,77.650,-0.167,-0.486
'[01:30:28.026 22/10/1994]',-0.061,77.650,-0.167,-0.486
'[01:30:28.028 22/10/1994]',-0.060,77.650,-0.167,-0.486
'[01:30:28.030 22/10/1994]',-0.059,77.650,-0.167,-0.486
'[01:30:28.032 22/10/1994]',-0.056,77.100,-0.185,-0.484
'[01:30:28.034 22/10/1994]',-0.053,77.100,-0.185,-0.484
'[01:30:28.036 22/10/1994]',-0.050,77.100,-0.185,-0.484
