'Time and date','II ','II ','V ','PAP ','PLETH ','RESP '
'[12:49:45.216 25/01/1995]',-0.072,-0.068,-0.030,24.925,-0.246,-0.446
'[12:49:45.218 25/01/1995]',-0.072,-0.068,0.003,24.925,-0.246,-0.446
'[12:49:45.220 25/01/1995]',-0.072,-0.068,-0.030,24.925,-0.246,-0.446
'[12:49:45.222 25/01/1995]',-0.072,-0.068,0.003,24.925,-0.246,-0.446
'[12:49:45.224 25/01/1995]',-0.057,-0.033,0.003,24.322,-0.261,-0.439
'[12:49:45.226 25/01/1995]',-0.057,-0.033,0.003,24.322,-0.261,-0.439
'[12:49:45.228 25/01/1995]',-0.057,-0.033,-0.030,24.322,-0.261,-0.439
'[12:49:45.230 25/01/1995]',-0.057,-0.033,-0.030,24.322,-0.261,-0.439
'[12:49:45.232 25/01/1995]',-0.057,-0.068,-0.030,23.668,-0.273,-0.431
'[12:49:45.234 25/01/1995]',-0.057,-0.033,0.003,23.668,-0.273,-0.431
'[12:49:45.236 25/01/1995]',-0.043,-0.033,0.003,23.668,-0.273,-0.431
'[12:49:45.238 25/01/1995]',-0.028,-0.033,0.003,23.668,-0.273,-0.431
'[12:49:45.240 25/01/1995]',-0.013,0.003,0.003,23.090,-0.283,-0.425
'[12:49:45.242 25/01/1995]',-0.013,0.003,0.003,23.090,-0.283,-0.425
'[12:49:45.244 25/01/1995]',0.001,0.003,0.035,23.090,-0.283,-0.425
'[12:49:45.246 25/01/1995]',0.001,0.003,0.035,23.090,-0.283,-0.425
'[12:49:45.248 25/01/1995]',0.001,0.003,0.035,22.563,-0.291,-0.418
'[12:49:45.250 25/01/1995]',0.001,0.003,0.035,22.563,-0.291,-0.418
'[12:49:45.252 25/01/1995]',0.001,0.003,0.035,22.563,-0.291,-0.418
'[12:49:45.254 25/01/1995]',0.001,0.003,0.035,22.563,-0.291,-0.418
'[12:49:45.256 25/01/1995]',0.001,0.003,0.035,22.085,-0.297,-0.412
'[12:49:45.258 25/01/1995]',0.001,0.003,0.035,22.085,-0.297,-0.412
'[12:49:45.260 25/01/1995]',-0.013,0.003,0.035,22.085,-0.297,-0.412
'[12:49:45.262 25/01/1995]',-0.013,0.003,0.035,22.085,-0.297,-0.412
'[12:49:45.264 25/01/1995]',-0.013,0.003,0.035,21.608,-0.303,-0.406
'[12:49:45.266 25/01/1995]',0.001,0.003,0.003,21.608,-0.303,-0.406
'[12:49:45.268 25/01/1995]',0.001,0.003,0.003,21.608,-0.303,-0.406
'[12:49:45.270 25/01/1995]',0.001,0.003,0.003,21.608,-0.303,-0.406
'[12:49:45.272 25/01/1995]',0.001,0.003,0.003,21.080,-0.308,-0.401
'[12:49:45.274 25/01/1995]',-0.013,0.003,0.003,21.080,-0.308,-0.401
'[12:49:45.276 25/01/1995]',-0.028,0.003,0.003,21.080,-0.308,-0.401
'[12:49:45.278 25/01/1995]',-0.028,-0.033,0.003,21.080,-0.308,-0.401
'[12:49:45.280 25/01/1995]',-0.028,-0.033,0.003,20.503,-0.314,-0.396
'[12:49:45.282 25/01/1995]',-0.028,-0.033,0.003,20.503,-0.314,-0.396
'[12:49:45.284 25/01/1995]',-0.043,-0.033,0.003,20.503,-0.314,-0.396
'[12:49:45.286 25/01/1995]',-0.057,-0.033,0.003,20.503,-0.314,-0.396
'[12:49:45.288 25/01/1995]',-0.057,-0.033,-0.030,19.899,-0.321,-0.392
'[12:49:45.290 25/01/1995]',-0.057,-0.033,-0.030,19.899,-0.321,-0.392
'[12:49:45.292 25/01/1995]',-0.057,-0.033,-0.030,19.899,-0.321,-0.392
'[12:49:45.294 25/01/1995]',-0.057,-0.033,-0.030,19.899,-0.321,-0.392
'[12:49:45.296 25/01/1995]',-0.057,-0.033,-0.030,19.447,-0.327,-0.387
'[12:49:45.298 25/01/1995]',-0.057,-0.033,-0.030,19.447,-0.327,-0.387
'[12:49:45.300 25/01/1995]',-0.043,-0.033,-0.030,19.447,-0.327,-0.387
'[12:49:45.302 25/01/1995]',-0.043,-0.033,0.003,19.447,-0.327,-0.387
'[12:49:45.304 25/01/1995]',-0.028,-0.033,0.003,19.095,-0.333,-0.383
'[12:49:45.306 25/01/1995]',-0.028,-0.033,0.003,19.095,-0.333,-0.383
'[12:49:45.308 25/01/1995]',-0.013,0.003,0.035,19.095,-0.333,-0.383
'[12:49:45.310 25/01/1995]',-0.013,0.003,0.035,19.095,-0.333,-0.383
'[12:49:45.312 25/01/1995]',-0.013,0.003,0.035,18.719,-0.340,-0.380
'[12:49:45.314 25/01/1995]',-0.028,0.003,0.003,18.719,-0.340,-0.380
'[12:49:45.316 25/01/1995]',-0.013,0.003,0.003,18.719,-0.340,-0.380
'[12:49:45.318 25/01/1995]',0.001,0.003,0.003,18.719,-0.340,-0.380
'[12:49:45.320 25/01/1995]',0.030,0.037,-0.030,18.367,-0.347,-0.378
'[12:49:45.322 25/01/1995]',0.089,0.109,-0.030,18.367,-0.347,-0.378
'[12:49:45.324 25/01/1995]',0.162,0.181,-0.030,18.367,-0.347,-0.378
'[12:49:45.326 25/01/1995]',0.235,0.252,-0.030,18.367,-0.347,-0.378
'[12:49:45.328 25/01/1995]',0.338,0.360,-0.030,18.090,-0.356,-0.377
'[12:49:45.330 25/01/1995]',0.455,0.503,-0.064,18.090,-0.356,-0.377
'[12:49:45.332 25/01/1995]',0.529,0.573,-0.064,18.090,-0.356,-0.377
'[12:49:45.334 25/01/1995]',0.514,0.537,-0.097,18.090,-0.356,-0.377
'[12:49:45.336 25/01/1995]',0.485,0.503,-0.097,17.739,-0.366,-0.377
'[12:49:45.338 25/01/1995]',0.382,0.396,-0.164,17.739,-0.366,-0.377
'[12:49:45.340 25/01/1995]',0.235,0.217,-0.198,17.739,-0.366,-0.377
'[12:49:45.342 25/01/1995]',0.074,0.073,-0.198,17.739,-0.366,-0.377
'[12:49:45.344 25/01/1995]',-0.043,-0.033,-0.231,17.437,-0.376,-0.378
'[12:49:45.346 25/01/1995]',-0.160,-0.176,-0.231,17.437,-0.376,-0.378
'[12:49:45.348 25/01/1995]',-0.233,-0.248,-0.231,17.437,-0.376,-0.378
'[12:49:45.350 25/01/1995]',-0.292,-0.319,-0.198,17.437,-0.376,-0.378
'[12:49:45.352 25/01/1995]',-0.351,-0.355,-0.198,17.085,-0.387,-0.378
'[12:49:45.354 25/01/1995]',-0.410,-0.427,-0.198,17.085,-0.387,-0.378
'[12:49:45.356 25/01/1995]',-0.439,-0.463,-0.198,17.085,-0.387,-0.378
'[12:49:45.358 25/01/1995]',-0.453,-0.498,-0.198,17.085,-0.387,-0.378
'[12:49:45.360 25/01/1995]',-0.468,-0.498,-0.198,16.734,-0.397,-0.379
'[12:49:45.362 25/01/1995]',-0.453,-0.463,-0.198,16.734,-0.397,-0.379
'[12:49:45.364 25/01/1995]',-0.424,-0.427,-0.198,16.734,-0.397,-0.379
'[12:49:45.366 25/01/1995]',-0.351,-0.355,-0.164,16.734,-0.397,-0.379
'[12:49:45.368 25/01/1995]',-0.292,-0.283,-0.131,16.432,-0.410,-0.379
'[12:49:45.370 25/01/1995]',-0.233,-0.212,-0.097,16.432,-0.410,-0.379
'[12:49:45.372 25/01/1995]',-0.160,-0.176,-0.064,16.432,-0.410,-0.379
'[12:49:45.374 25/01/1995]',-0.131,-0.104,-0.064,16.432,-0.410,-0.379
'[12:49:45.376 25/01/1995]',-0.102,-0.104,-0.030,16.256,-0.424,-0.380
'[12:49:45.378 25/01/1995]',-0.087,-0.068,-0.030,16.256,-0.424,-0.380
'[12:49:45.380 25/01/1995]',-0.072,-0.068,0.003,16.256,-0.424,-0.380
'[12:49:45.382 25/01/1995]',-0.057,-0.033,0.003,16.256,-0.424,-0.380
'[12:49:45.384 25/01/1995]',-0.043,-0.033,0.003,16.131,-0.440,-0.380
'[12:49:45.386 25/01/1995]',-0.028,0.003,0.003,16.131,-0.440,-0.380
'[12:49:45.388 25/01/1995]',-0.013,0.003,0.003,16.131,-0.440,-0.380
'[12:49:45.390 25/01/1995]',-0.013,0.003,0.035,16.131,-0.440,-0.380
'[12:49:45.392 25/01/1995]',0.001,0.003,0.035,16.131,-0.454,-0.381
'[12:49:45.394 25/01/1995]',0.001,0.003,0.068,16.131,-0.454,-0.381
'[12:49:45.396 25/01/1995]',0.001,0.003,0.068,16.131,-0.454,-0.381
'[12:49:45.398 25/01/1995]',-0.013,0.003,0.068,16.131,-0.454,-0.381
'[12:49:45.400 25/01/1995]',-0.013,0.003,0.068,16.080,-0.469,-0.382
'[12:49:45.402 25/01/1995]',-0.013,0.003,0.068,16.080,-0.469,-0.382
'[12:49:45.404 25/01/1995]',0.001,0.003,0.068,16.080,-0.469,-0.382
'[12:49:45.406 25/01/1995]',0.001,0.003,0.068,16.080,-0.469,-0.382
'[12:49:45.408 25/01/1995]',0.001,0.003,0.035,15.854,-0.484,-0.384
'[12:49:45.410 25/01/1995]',-0.013,0.003,0.035,15.854,-0.484,-0.384
'[12:49:45.412 25/01/1995]',-0.013,0.003,0.035,15.854,-0.484,-0.384
'[12:49:45.414 25/01/1995]',0.001,0.003,0.003,15.854,-0.484,-0.384
'[12:49:45.416 25/01/1995]',0.001,0.003,0.003,15.503,-0.501,-0.385
'[12:49:45.418 25/01/1995]',0.001,0.003,0.003,15.503,-0.501,-0.385
'[12:49:45.420 25/01/1995]',-0.013,0.003,0.003,15.503,-0.501,-0.385
'[12:49:45.422 25/01/1995]',-0.028,-0.033,0.003,15.503,-0.501,-0.385
'[12:49:45.424 25/01/1995]',-0.028,-0.033,0.003,15.075,-0.517,-0.387
'[12:49:45.426 25/01/1995]',-0.057,-0.033,0.003,15.075,-0.517,-0.387
'[12:49:45.428 25/01/1995]',-0.057,-0.033,0.003,15.075,-0.517,-0.387
'[12:49:45.430 25/01/1995]',-0.057,-0.068,0.003,15.075,-0.517,-0.387
'[12:49:45.432 25/01/1995]',-0.057,-0.033,0.003,14.673,-0.533,-0.390
'[12:49:45.434 25/01/1995]',-0.072,-0.068,-0.030,14.673,-0.533,-0.390
'[12:49:45.436 25/01/1995]',-0.072,-0.068,0.003,14.673,-0.533,-0.390
'[12:49:45.438 25/01/1995]',-0.072,-0.068,-0.030,14.673,-0.533,-0.390
'[12:49:45.440 25/01/1995]',-0.087,-0.068,-0.030,14.548,-0.549,-0.393
'[12:49:45.442 25/01/1995]',-0.102,-0.068,-0.030,14.548,-0.549,-0.393
'[12:49:45.444 25/01/1995]',-0.087,-0.068,-0.030,14.548,-0.549,-0.393
'[12:49:45.446 25/01/1995]',-0.087,-0.068,-0.030,14.548,-0.549,-0.393
'[12:49:45.448 25/01/1995]',-0.072,-0.068,-0.030,14.950,-0.566,-0.397
'[12:49:45.450 25/01/1995]',-0.072,-0.068,-0.030,14.950,-0.566,-0.397
'[12:49:45.452 25/01/1995]',-0.057,-0.033,-0.030,14.950,-0.566,-0.397
'[12:49:45.454 25/01/1995]',-0.072,-0.068,-0.064,14.950,-0.566,-0.397
'[12:49:45.456 25/01/1995]',-0.072,-0.068,-0.064,16.382,-0.582,-0.402
'[12:49:45.458 25/01/1995]',-0.057,-0.033,-0.064,16.382,-0.582,-0.402
'[12:49:45.460 25/01/1995]',-0.057,-0.033,-0.064,16.382,-0.582,-0.402
'[12:49:45.462 25/01/1995]',-0.057,-0.033,-0.064,16.382,-0.582,-0.402
'[12:49:45.464 25/01/1995]',-0.043,-0.033,-0.064,18.668,-0.598,-0.407
'[12:49:45.466 25/01/1995]',-0.057,-0.033,-0.064,18.668,-0.598,-0.407
'[12:49:45.468 25/01/1995]',-0.057,-0.033,-0.030,18.668,-0.598,-0.407
'[12:49:45.470 25/01/1995]',-0.057,-0.033,-0.030,18.668,-0.598,-0.407
'[12:49:45.472 25/01/1995]',-0.057,-0.033,-0.030,21.332,-0.614,-0.414
'[12:49:45.474 25/01/1995]',-0.043,-0.033,-0.030,21.332,-0.614,-0.414
'[12:49:45.476 25/01/1995]',-0.028,-0.033,-0.030,21.332,-0.614,-0.414
'[12:49:45.478 25/01/1995]',-0.013,0.003,-0.030,21.332,-0.614,-0.414
'[12:49:45.480 25/01/1995]',-0.013,0.003,-0.030,23.090,-0.629,-0.419
'[12:49:45.482 25/01/1995]',0.001,0.003,-0.030,23.090,-0.629,-0.419
'[12:49:45.484 25/01/1995]',0.001,0.003,-0.030,23.090,-0.629,-0.419
'[12:49:45.486 25/01/1995]',0.001,0.003,-0.030,23.090,-0.629,-0.419
'[12:49:45.488 25/01/1995]',0.001,0.003,-0.030,23.216,-0.644,-0.425
'[12:49:45.490 25/01/1995]',0.001,0.003,-0.030,23.216,-0.644,-0.425
'[12:49:45.492 25/01/1995]',0.001,0.003,-0.030,23.216,-0.644,-0.425
'[12:49:45.494 25/01/1995]',0.001,0.003,-0.030,23.216,-0.644,-0.425
'[12:49:45.496 25/01/1995]',0.015,0.003,-0.030,21.859,-0.659,-0.430
'[12:49:45.498 25/01/1995]',0.030,0.037,-0.030,21.859,-0.659,-0.430
'[12:49:45.500 25/01/1995]',0.045,0.037,0.003,21.859,-0.659,-0.430
'[12:49:45.502 25/01/1995]',0.059,0.073,0.003,21.859,-0.659,-0.430
'[12:49:45.504 25/01/1995]',0.089,0.109,0.003,19.899,-0.672,-0.434
'[12:49:45.506 25/01/1995]',0.104,0.109,0.003,19.899,-0.672,-0.434
'[12:49:45.508 25/01/1995]',0.118,0.109,0.003,19.899,-0.672,-0.434
'[12:49:45.510 25/01/1995]',0.133,0.145,0.003,19.899,-0.672,-0.434
'[12:49:45.512 25/01/1995]',0.133,0.145,0.003,18.317,-0.683,-0.438
'[12:49:45.514 25/01/1995]',0.133,0.145,0.003,18.317,-0.683,-0.438
'[12:49:45.516 25/01/1995]',0.148,0.145,0.003,18.317,-0.683,-0.438
'[12:49:45.518 25/01/1995]',0.162,0.181,0.003,18.317,-0.683,-0.438
'[12:49:45.520 25/01/1995]',0.177,0.181,0.003,17.613,-0.695,-0.441
'[12:49:45.522 25/01/1995]',0.192,0.217,0.003,17.613,-0.695,-0.441
'[12:49:45.524 25/01/1995]',0.207,0.217,0.003,17.613,-0.695,-0.441
'[12:49:45.526 25/01/1995]',0.207,0.217,0.003,17.613,-0.695,-0.441
'[12:49:45.528 25/01/1995]',0.221,0.217,0.003,17.789,-0.706,-0.443
'[12:49:45.530 25/01/1995]',0.221,0.217,0.003,17.789,-0.706,-0.443
'[12:49:45.532 25/01/1995]',0.235,0.252,0.035,17.789,-0.706,-0.443
'[12:49:45.534 25/01/1995]',0.235,0.252,0.035,17.789,-0.706,-0.443
'[12:49:45.536 25/01/1995]',0.250,0.252,0.035,18.543,-0.714,-0.445
'[12:49:45.538 25/01/1995]',0.250,0.252,0.035,18.543,-0.714,-0.445
'[12:49:45.540 25/01/1995]',0.265,0.288,0.035,18.543,-0.714,-0.445
'[12:49:45.542 25/01/1995]',0.279,0.288,0.068,18.543,-0.714,-0.445
'[12:49:45.544 25/01/1995]',0.294,0.324,0.068,19.548,-0.722,-0.445
'[12:49:45.546 25/01/1995]',0.309,0.324,0.068,19.548,-0.722,-0.445
'[12:49:45.548 25/01/1995]',0.309,0.324,0.068,19.548,-0.722,-0.445
'[12:49:45.550 25/01/1995]',0.324,0.360,0.068,19.548,-0.722,-0.445
'[12:49:45.552 25/01/1995]',0.338,0.360,0.068,20.804,-0.729,-0.444
'[12:49:45.554 25/01/1995]',0.353,0.396,0.068,20.804,-0.729,-0.444
'[12:49:45.556 25/01/1995]',0.353,0.396,0.068,20.804,-0.729,-0.444
'[12:49:45.558 25/01/1995]',0.353,0.360,0.068,20.804,-0.729,-0.444
'[12:49:45.560 25/01/1995]',0.338,0.360,0.068,22.261,-0.732,-0.443
'[12:49:45.562 25/01/1995]',0.324,0.360,0.068,22.261,-0.732,-0.443
'[12:49:45.564 25/01/1995]',0.309,0.324,0.035,22.261,-0.732,-0.443
'[12:49:45.566 25/01/1995]',0.309,0.324,0.035,22.261,-0.732,-0.443
'[12:49:45.568 25/01/1995]',0.294,0.324,0.035,23.970,-0.734,-0.441
'[12:49:45.570 25/01/1995]',0.294,0.324,0.035,23.970,-0.734,-0.441
'[12:49:45.572 25/01/1995]',0.279,0.288,0.003,23.970,-0.734,-0.441
'[12:49:45.574 25/01/1995]',0.265,0.288,0.003,23.970,-0.734,-0.441
'[12:49:45.576 25/01/1995]',0.235,0.252,0.003,25.854,-0.728,-0.439
'[12:49:45.578 25/01/1995]',0.235,0.252,0.003,25.854,-0.728,-0.439
'[12:49:45.580 25/01/1995]',0.235,0.252,0.003,25.854,-0.728,-0.439
'[12:49:45.582 25/01/1995]',0.221,0.252,0.003,25.854,-0.728,-0.439
'[12:49:45.584 25/01/1995]',0.221,0.217,0.003,27.789,-0.714,-0.437
'[12:49:45.586 25/01/1995]',0.207,0.217,0.003,27.789,-0.714,-0.437
'[12:49:45.588 25/01/1995]',0.192,0.181,0.003,27.789,-0.714,-0.437
'[12:49:45.590 25/01/1995]',0.162,0.181,0.003,27.789,-0.714,-0.437
'[12:49:45.592 25/01/1995]',0.148,0.145,0.003,29.623,-0.688,-0.436
'[12:49:45.594 25/01/1995]',0.133,0.145,0.003,29.623,-0.688,-0.436
'[12:49:45.596 25/01/1995]',0.133,0.145,0.003,29.623,-0.688,-0.436
'[12:49:45.598 25/01/1995]',0.118,0.109,0.003,29.623,-0.688,-0.436
'[12:49:45.600 25/01/1995]',0.104,0.109,0.003,31.332,-0.571,-0.435
'[12:49:45.602 25/01/1995]',0.089,0.073,0.003,31.332,-0.571,-0.435
'[12:49:45.604 25/01/1995]',0.074,0.073,0.003,31.332,-0.571,-0.435
'[12:49:45.606 25/01/1995]',0.059,0.073,0.003,31.332,-0.571,-0.435
'[12:49:45.608 25/01/1995]',0.059,0.073,0.003,32.864,-0.519,-0.435
'[12:49:45.610 25/01/1995]',0.059,0.073,0.003,32.864,-0.519,-0.435
'[12:49:45.612 25/01/1995]',0.059,0.073,0.003,32.864,-0.519,-0.435
'[12:49:45.614 25/01/1995]',0.059,0.073,0.003,32.864,-0.519,-0.435
'[12:49:45.616 25/01/1995]',0.059,0.073,0.003,34.221,-0.449,-0.435
'[12:49:45.618 25/01/1995]',0.059,0.037,0.003,34.221,-0.449,-0.435
'[12:49:45.620 25/01/1995]',0.045,0.037,0.003,34.221,-0.449,-0.435
'[12:49:45.622 25/01/1995]',0.030,0.037,0.003,34.221,-0.449,-0.435
'[12:49:45.624 25/01/1995]',0.015,0.003,0.003,35.402,-0.363,-0.436
'[12:49:45.626 25/01/1995]',0.001,0.003,0.003,35.402,-0.363,-0.436
'[12:49:45.628 25/01/1995]',0.001,0.003,0.003,35.402,-0.363,-0.436
'[12:49:45.630 25/01/1995]',0.001,0.003,0.003,35.402,-0.363,-0.436
'[12:49:45.632 25/01/1995]',0.001,0.003,0.003,36.231,-0.259,-0.438
'[12:49:45.634 25/01/1995]',-0.013,0.003,0.003,36.231,-0.259,-0.438
'[12:49:45.636 25/01/1995]',-0.013,0.003,0.003,36.231,-0.259,-0.438
'[12:49:45.638 25/01/1995]',-0.013,0.003,0.003,36.231,-0.259,-0.438
'[12:49:45.640 25/01/1995]',0.001,0.003,0.003,36.759,-0.146,-0.441
'[12:49:45.642 25/01/1995]',0.001,0.003,0.003,36.759,-0.146,-0.441
'[12:49:45.644 25/01/1995]',0.001,0.003,0.003,36.759,-0.146,-0.441
'[12:49:45.646 25/01/1995]',0.001,0.003,0.003,36.759,-0.146,-0.441
'[12:49:45.648 25/01/1995]',0.001,0.003,0.003,36.859,-0.025,-0.444
'[12:49:45.650 25/01/1995]',0.001,0.003,0.003,36.859,-0.025,-0.444
'[12:49:45.652 25/01/1995]',0.001,0.003,0.003,36.859,-0.025,-0.444
'[12:49:45.654 25/01/1995]',0.001,0.003,0.003,36.859,-0.025,-0.444
'[12:49:45.656 25/01/1995]',0.001,0.003,0.003,36.683,0.097,-0.447
'[12:49:45.658 25/01/1995]',0.001,0.003,0.003,36.683,0.097,-0.447
'[12:49:45.660 25/01/1995]',0.001,0.003,0.003,36.683,0.097,-0.447
'[12:49:45.662 25/01/1995]',0.001,0.003,0.003,36.683,0.097,-0.447
'[12:49:45.664 25/01/1995]',0.001,0.003,0.003,36.106,0.212,-0.452
'[12:49:45.666 25/01/1995]',0.001,0.003,0.003,36.106,0.212,-0.452
'[12:49:45.668 25/01/1995]',0.015,0.003,0.003,36.106,0.212,-0.452
'[12:49:45.670 25/01/1995]',0.015,0.003,0.003,36.106,0.212,-0.452
'[12:49:45.672 25/01/1995]',0.015,0.003,0.003,35.101,0.316,-0.458
'[12:49:45.674 25/01/1995]',0.015,0.037,0.003,35.101,0.316,-0.458
'[12:49:45.676 25/01/1995]',0.015,0.003,0.003,35.101,0.316,-0.458
'[12:49:45.678 25/01/1995]',0.015,0.037,0.003,35.101,0.316,-0.458
'[12:49:45.680 25/01/1995]',0.030,0.037,0.003,33.618,0.406,-0.465
'[12:49:45.682 25/01/1995]',0.030,0.037,0.003,33.618,0.406,-0.465
'[12:49:45.684 25/01/1995]',0.015,0.003,0.003,33.618,0.406,-0.465
'[12:49:45.686 25/01/1995]',0.001,0.003,0.003,33.618,0.406,-0.465
'[12:49:45.688 25/01/1995]',0.001,0.003,0.003,31.859,0.478,-0.472
'[12:49:45.690 25/01/1995]',0.015,0.003,0.003,31.859,0.478,-0.472
'[12:49:45.692 25/01/1995]',0.030,0.037,0.035,31.859,0.478,-0.472
'[12:49:45.694 25/01/1995]',0.059,0.037,0.035,31.859,0.478,-0.472
'[12:49:45.696 25/01/1995]',0.074,0.073,0.035,29.975,0.533,-0.481
'[12:49:45.698 25/01/1995]',0.074,0.073,0.068,29.975,0.533,-0.481
'[12:49:45.700 25/01/1995]',0.089,0.073,0.068,29.975,0.533,-0.481
'[12:49:45.702 25/01/1995]',0.089,0.109,0.068,29.975,0.533,-0.481
'[12:49:45.704 25/01/1995]',0.089,0.109,0.068,28.040,0.572,-0.489
'[12:49:45.706 25/01/1995]',0.074,0.073,0.068,28.040,0.572,-0.489
'[12:49:45.708 25/01/1995]',0.045,0.037,0.068,28.040,0.572,-0.489
'[12:49:45.710 25/01/1995]',0.030,0.037,0.035,28.040,0.572,-0.489
'[12:49:45.712 25/01/1995]',0.030,0.037,0.035,26.156,0.594,-0.498
'[12:49:45.714 25/01/1995]',0.030,0.037,0.003,26.156,0.594,-0.498
'[12:49:45.716 25/01/1995]',0.030,0.037,0.003,26.156,0.594,-0.498
'[12:49:45.718 25/01/1995]',0.015,0.037,0.003,26.156,0.594,-0.498
'[12:49:45.720 25/01/1995]',0.015,0.003,0.003,24.447,0.602,-0.508
'[12:49:45.722 25/01/1995]',0.001,0.003,-0.030,24.447,0.602,-0.508
'[12:49:45.724 25/01/1995]',0.015,0.003,-0.030,24.447,0.602,-0.508
'[12:49:45.726 25/01/1995]',0.015,0.003,-0.030,24.447,0.602,-0.508
'[12:49:45.728 25/01/1995]',0.015,0.003,-0.030,23.141,0.601,-0.517
'[12:49:45.730 25/01/1995]',0.001,0.003,-0.030,23.141,0.601,-0.517
'[12:49:45.732 25/01/1995]',0.001,0.003,-0.030,23.141,0.601,-0.517
'[12:49:45.734 25/01/1995]',0.001,0.003,-0.030,23.141,0.601,-0.517
'[12:49:45.736 25/01/1995]',-0.013,0.003,-0.030,22.487,0.592,-0.525
'[12:49:45.738 25/01/1995]',-0.013,0.003,-0.030,22.487,0.592,-0.525
'[12:49:45.740 25/01/1995]',-0.013,0.003,-0.030,22.487,0.592,-0.525
'[12:49:45.742 25/01/1995]',-0.028,-0.033,-0.030,22.487,0.592,-0.525
'[12:49:45.744 25/01/1995]',-0.028,-0.033,-0.030,22.261,0.574,-0.532
'[12:49:45.746 25/01/1995]',-0.028,0.003,-0.030,22.261,0.574,-0.532
'[12:49:45.748 25/01/1995]',-0.028,0.003,-0.030,22.261,0.574,-0.532
'[12:49:45.750 25/01/1995]',-0.028,-0.033,-0.030,22.261,0.574,-0.532
'[12:49:45.752 25/01/1995]',-0.028,-0.033,-0.030,22.136,0.551,-0.539
'[12:49:45.754 25/01/1995]',-0.043,-0.033,-0.030,22.136,0.551,-0.539
'[12:49:45.756 25/01/1995]',-0.043,-0.033,-0.030,22.136,0.551,-0.539
'[12:49:45.758 25/01/1995]',-0.072,-0.068,-0.030,22.136,0.551,-0.539
'[12:49:45.760 25/01/1995]',-0.072,-0.068,-0.030,21.784,0.522,-0.545
'[12:49:45.762 25/01/1995]',-0.057,-0.068,-0.030,21.784,0.522,-0.545
'[12:49:45.764 25/01/1995]',-0.043,-0.033,-0.030,21.784,0.522,-0.545
'[12:49:45.766 25/01/1995]',-0.028,-0.033,-0.030,21.784,0.522,-0.545
'[12:49:45.768 25/01/1995]',-0.028,-0.033,-0.030,21.256,0.488,-0.551
'[12:49:45.770 25/01/1995]',-0.043,-0.033,-0.030,21.256,0.488,-0.551
'[12:49:45.772 25/01/1995]',-0.028,-0.033,-0.030,21.256,0.488,-0.551
'[12:49:45.774 25/01/1995]',-0.028,-0.033,-0.030,21.256,0.488,-0.551
'[12:49:45.776 25/01/1995]',-0.028,-0.033,-0.030,20.804,0.451,-0.555
'[12:49:45.778 25/01/1995]',-0.028,-0.033,-0.030,20.804,0.451,-0.555
'[12:49:45.780 25/01/1995]',-0.057,-0.033,-0.030,20.804,0.451,-0.555
'[12:49:45.782 25/01/1995]',-0.072,-0.068,-0.030,20.804,0.451,-0.555
'[12:49:45.784 25/01/1995]',-0.072,-0.068,-0.030,20.553,0.408,-0.559
'[12:49:45.786 25/01/1995]',-0.072,-0.068,-0.030,20.553,0.408,-0.559
'[12:49:45.788 25/01/1995]',-0.057,-0.068,-0.030,20.553,0.408,-0.559
'[12:49:45.790 25/01/1995]',-0.057,-0.033,-0.030,20.553,0.408,-0.559
'[12:49:45.792 25/01/1995]',-0.028,-0.033,-0.030,20.729,0.362,-0.562
'[12:49:45.794 25/01/1995]',-0.028,-0.033,-0.030,20.729,0.362,-0.562
'[12:49:45.796 25/01/1995]',-0.028,-0.033,-0.030,20.729,0.362,-0.562
'[12:49:45.798 25/01/1995]',-0.043,-0.033,-0.030,20.729,0.362,-0.562
'[12:49:45.800 25/01/1995]',-0.043,-0.033,-0.030,21.080,0.313,-0.564
'[12:49:45.802 25/01/1995]',-0.043,-0.033,-0.030,21.080,0.313,-0.564
'[12:49:45.804 25/01/1995]',-0.057,-0.068,-0.030,21.080,0.313,-0.564
'[12:49:45.806 25/01/1995]',-0.057,-0.033,-0.030,21.080,0.313,-0.564
'[12:49:45.808 25/01/1995]',-0.057,-0.033,-0.030,21.558,0.262,-0.565
'[12:49:45.810 25/01/1995]',-0.072,-0.033,-0.030,21.558,0.262,-0.565
'[12:49:45.812 25/01/1995]',-0.057,-0.033,-0.030,21.558,0.262,-0.565
'[12:49:45.814 25/01/1995]',-0.057,-0.033,-0.030,21.558,0.262,-0.565
'[12:49:45.816 25/01/1995]',-0.043,-0.033,0.003,22.035,0.208,-0.566
'[12:49:45.818 25/01/1995]',-0.028,-0.033,0.003,22.035,0.208,-0.566
'[12:49:45.820 25/01/1995]',-0.028,-0.033,0.003,22.035,0.208,-0.566
'[12:49:45.822 25/01/1995]',-0.028,0.003,0.003,22.035,0.208,-0.566
'[12:49:45.824 25/01/1995]',-0.028,0.003,0.003,22.312,0.153,-0.566
'[12:49:45.826 25/01/1995]',-0.028,0.003,0.003,22.312,0.153,-0.566
'[12:49:45.828 25/01/1995]',-0.013,0.003,0.003,22.312,0.153,-0.566
'[12:49:45.830 25/01/1995]',-0.013,0.003,0.003,22.312,0.153,-0.566
'[12:49:45.832 25/01/1995]',-0.028,0.003,0.003,22.487,0.097,-0.566
'[12:49:45.834 25/01/1995]',-0.028,0.003,0.003,22.487,0.097,-0.566
