'Time and date','II','aVF','V','ABP','PAP','CVP','PLETH'
'[14:49:50.320 29/04/1996]',-0.069,-0.066,-0.031,145.100,45.225,10.475,-0.302
'[14:49:50.322 29/04/1996]',-0.069,-0.066,-0.031,145.100,45.225,10.475,-0.302
'[14:49:50.324 29/04/1996]',-0.061,-0.066,-0.031,145.100,45.225,10.475,-0.302
'[14:49:50.326 29/04/1996]',-0.061,-0.066,-0.015,145.100,45.225,10.475,-0.302
'[14:49:50.328 29/04/1996]',-0.061,-0.049,-0.031,149.700,45.525,10.062,-0.199
'[14:49:50.330 29/04/1996]',-0.061,-0.049,-0.031,149.700,45.525,10.062,-0.199
'[14:49:50.332 29/04/1996]',-0.053,-0.049,-0.031,149.700,45.525,10.062,-0.199
'[14:49:50.334 29/04/1996]',-0.038,-0.049,-0.031,149.700,45.525,10.062,-0.199
'[14:49:50.336 29/04/1996]',-0.038,-0.032,-0.031,153.900,45.000,9.713,-0.094
'[14:49:50.338 29/04/1996]',-0.053,-0.049,-0.031,153.900,45.000,9.713,-0.094
'[14:49:50.340 29/04/1996]',-0.053,-0.049,-0.031,153.900,45.000,9.713,-0.094
'[14:49:50.342 29/04/1996]',-0.053,-0.049,-0.031,153.900,45.000,9.713,-0.094
'[14:49:50.344 29/04/1996]',-0.053,-0.032,-0.031,157.300,43.950,9.475,0.032
'[14:49:50.346 29/04/1996]',-0.038,-0.032,-0.031,157.300,43.950,9.475,0.032
'[14:49:50.348 29/04/1996]',-0.030,-0.015,-0.015,157.300,43.950,9.475,0.032
'[14:49:50.350 29/04/1996]',-0.030,-0.015,-0.015,157.300,43.950,9.475,0.032
'[14:49:50.352 29/04/1996]',-0.030,-0.015,-0.015,159.150,42.425,9.300,0.157
'[14:49:50.354 29/04/1996]',-0.030,-0.015,-0.015,159.150,42.425,9.300,0.157
'[14:49:50.356 29/04/1996]',-0.022,-0.015,-0.015,159.150,42.425,9.300,0.157
'[14:49:50.358 29/04/1996]',-0.022,-0.015,-0.015,159.150,42.425,9.300,0.157
'[14:49:50.360 29/04/1996]',-0.022,-0.015,-0.015,159.100,40.550,9.188,0.261
'[14:49:50.362 29/04/1996]',-0.022,-0.015,-0.015,159.100,40.550,9.188,0.261
'[14:49:50.364 29/04/1996]',-0.022,-0.015,-0.015,159.100,40.550,9.188,0.261
'[14:49:50.366 29/04/1996]',-0.022,-0.015,-0.015,159.100,40.550,9.188,0.261
'[14:49:50.368 29/04/1996]',-0.022,0.002,-0.015,157.500,38.425,9.188,0.365
'[14:49:50.370 29/04/1996]',-0.015,-0.015,-0.015,157.500,38.425,9.188,0.365
'[14:49:50.372 29/04/1996]',-0.022,-0.015,-0.015,157.500,38.425,9.188,0.365
'[14:49:50.374 29/04/1996]',-0.022,0.002,-0.015,157.500,38.425,9.188,0.365
'[14:49:50.376 29/04/1996]',-0.015,0.002,-0.015,154.900,36.150,9.300,0.449
'[14:49:50.378 29/04/1996]',-0.015,0.002,-0.015,154.900,36.150,9.300,0.449
'[14:49:50.380 29/04/1996]',-0.015,0.002,0.001,154.900,36.150,9.300,0.449
'[14:49:50.382 29/04/1996]',-0.007,0.002,0.001,154.900,36.150,9.300,0.449
'[14:49:50.384 29/04/1996]',-0.007,0.002,0.001,151.750,33.925,9.363,0.543
'[14:49:50.386 29/04/1996]',-0.015,0.002,0.001,151.750,33.925,9.363,0.543
'[14:49:50.388 29/04/1996]',-0.007,0.002,0.001,151.750,33.925,9.363,0.543
'[14:49:50.390 29/04/1996]',-0.015,0.002,0.001,151.750,33.925,9.363,0.543
'[14:49:50.392 29/04/1996]',-0.015,0.002,0.001,148.300,31.825,9.475,0.616
'[14:49:50.394 29/04/1996]',-0.015,0.002,-0.015,148.300,31.825,9.475,0.616
'[14:49:50.396 29/04/1996]',-0.015,0.002,0.001,148.300,31.825,9.475,0.616
'[14:49:50.398 29/04/1996]',-0.007,0.002,-0.015,148.300,31.825,9.475,0.616
'[14:49:50.400 29/04/1996]',-0.007,0.002,0.001,144.600,29.750,9.650,0.657
'[14:49:50.402 29/04/1996]',-0.007,0.002,0.001,144.600,29.750,9.650,0.657
'[14:49:50.404 29/04/1996]',-0.015,0.002,-0.015,144.600,29.750,9.650,0.657
'[14:49:50.406 29/04/1996]',-0.015,0.002,-0.015,144.600,29.750,9.650,0.657
'[14:49:50.408 29/04/1996]',-0.015,0.002,-0.015,140.650,27.950,9.825,0.700
'[14:49:50.410 29/04/1996]',-0.015,0.002,-0.015,140.650,27.950,9.825,0.700
'[14:49:50.412 29/04/1996]',-0.015,0.002,-0.015,140.650,27.950,9.825,0.700
'[14:49:50.414 29/04/1996]',-0.007,0.002,-0.015,140.650,27.950,9.825,0.700
'[14:49:50.416 29/04/1996]',-0.007,0.002,-0.015,136.550,26.250,10.125,0.710
'[14:49:50.418 29/04/1996]',-0.007,0.018,-0.015,136.550,26.250,10.125,0.710
'[14:49:50.420 29/04/1996]',-0.007,0.002,-0.015,136.550,26.250,10.125,0.710
'[14:49:50.422 29/04/1996]',-0.007,0.002,-0.015,136.550,26.250,10.125,0.710
'[14:49:50.424 29/04/1996]',-0.015,0.002,-0.015,132.300,24.850,10.537,0.720
'[14:49:50.426 29/04/1996]',-0.015,0.002,-0.015,132.300,24.850,10.537,0.720
'[14:49:50.428 29/04/1996]',-0.015,0.002,-0.015,132.300,24.850,10.537,0.720
'[14:49:50.430 29/04/1996]',-0.007,0.002,-0.015,132.300,24.850,10.537,0.720
'[14:49:50.432 29/04/1996]',-0.007,0.002,-0.015,127.900,23.725,11.113,0.710
'[14:49:50.434 29/04/1996]',-0.007,0.002,-0.015,127.900,23.725,11.113,0.710
'[14:49:50.436 29/04/1996]',-0.007,0.002,-0.015,127.900,23.725,11.113,0.710
'[14:49:50.438 29/04/1996]',-0.007,0.002,-0.015,127.900,23.725,11.113,0.710
'[14:49:50.440 29/04/1996]',0.001,0.002,-0.015,123.250,22.850,11.825,0.668
'[14:49:50.442 29/04/1996]',-0.007,0.002,-0.015,123.250,22.850,11.825,0.668
'[14:49:50.444 29/04/1996]',0.001,0.002,0.001,123.250,22.850,11.825,0.668
'[14:49:50.446 29/04/1996]',0.001,0.018,0.001,123.250,22.850,11.825,0.668
'[14:49:50.448 29/04/1996]',0.008,0.018,0.001,118.350,22.250,12.588,0.626
'[14:49:50.450 29/04/1996]',0.016,0.035,0.001,118.350,22.250,12.588,0.626
'[14:49:50.452 29/04/1996]',0.024,0.035,0.001,118.350,22.250,12.588,0.626
'[14:49:50.454 29/04/1996]',0.024,0.035,0.001,118.350,22.250,12.588,0.626
'[14:49:50.456 29/04/1996]',0.024,0.035,0.017,113.300,22.025,13.350,0.564
'[14:49:50.458 29/04/1996]',0.031,0.035,0.017,113.300,22.025,13.350,0.564
'[14:49:50.460 29/04/1996]',0.031,0.035,0.017,113.300,22.025,13.350,0.564
'[14:49:50.462 29/04/1996]',0.031,0.052,0.017,113.300,22.025,13.350,0.564
'[14:49:50.464 29/04/1996]',0.031,0.052,0.017,108.350,22.200,14.113,0.501
'[14:49:50.466 29/04/1996]',0.039,0.052,0.017,108.350,22.200,14.113,0.501
'[14:49:50.468 29/04/1996]',0.039,0.052,0.017,108.350,22.200,14.113,0.501
'[14:49:50.470 29/04/1996]',0.039,0.052,0.017,108.350,22.200,14.113,0.501
'[14:49:50.472 29/04/1996]',0.054,0.052,0.017,104.250,22.725,14.812,0.428
'[14:49:50.474 29/04/1996]',0.062,0.052,0.017,104.250,22.725,14.812,0.428
'[14:49:50.476 29/04/1996]',0.070,0.069,0.033,104.250,22.725,14.812,0.428
'[14:49:50.478 29/04/1996]',0.078,0.069,0.033,104.250,22.725,14.812,0.428
'[14:49:50.480 29/04/1996]',0.078,0.085,0.033,101.450,23.675,15.450,0.376
'[14:49:50.482 29/04/1996]',0.085,0.085,0.049,101.450,23.675,15.450,0.376
'[14:49:50.484 29/04/1996]',0.078,0.085,0.049,101.450,23.675,15.450,0.376
'[14:49:50.486 29/04/1996]',0.085,0.085,0.049,101.450,23.675,15.450,0.376
'[14:49:50.488 29/04/1996]',0.078,0.085,0.033,99.900,24.900,16.038,0.313
'[14:49:50.490 29/04/1996]',0.085,0.085,0.049,99.900,24.900,16.038,0.313
'[14:49:50.492 29/04/1996]',0.101,0.085,0.049,99.900,24.900,16.038,0.313
'[14:49:50.494 29/04/1996]',0.101,0.085,0.049,99.900,24.900,16.038,0.313
'[14:49:50.496 29/04/1996]',0.108,0.102,0.049,99.150,26.200,16.387,0.230
'[14:49:50.498 29/04/1996]',0.101,0.102,0.049,99.150,26.200,16.387,0.230
'[14:49:50.500 29/04/1996]',0.108,0.102,0.049,99.150,26.200,16.387,0.230
'[14:49:50.502 29/04/1996]',0.108,0.085,0.049,99.150,26.200,16.387,0.230
'[14:49:50.504 29/04/1996]',0.124,0.102,0.065,98.700,27.350,16.688,0.188
'[14:49:50.506 29/04/1996]',0.124,0.119,0.065,98.700,27.350,16.688,0.188
'[14:49:50.508 29/04/1996]',0.147,0.119,0.065,98.700,27.350,16.688,0.188
'[14:49:50.510 29/04/1996]',0.131,0.119,0.065,98.700,27.350,16.688,0.188
'[14:49:50.512 29/04/1996]',0.124,0.119,0.065,98.200,28.175,16.800,0.125
'[14:49:50.514 29/04/1996]',0.116,0.102,0.049,98.200,28.175,16.800,0.125
'[14:49:50.516 29/04/1996]',0.085,0.085,0.049,98.200,28.175,16.800,0.125
'[14:49:50.518 29/04/1996]',0.070,0.085,0.033,98.200,28.175,16.800,0.125
'[14:49:50.520 29/04/1996]',0.039,0.052,0.017,97.550,28.525,16.800,0.094
'[14:49:50.522 29/04/1996]',0.024,0.035,0.017,97.550,28.525,16.800,0.094
'[14:49:50.524 29/04/1996]',0.008,0.035,0.001,97.550,28.525,16.800,0.094
'[14:49:50.526 29/04/1996]',0.001,0.018,0.001,97.550,28.525,16.800,0.094
'[14:49:50.528 29/04/1996]',-0.015,0.002,0.001,96.850,28.425,16.688,0.052
'[14:49:50.530 29/04/1996]',-0.022,0.002,-0.015,96.850,28.425,16.688,0.052
'[14:49:50.532 29/04/1996]',-0.022,0.002,-0.015,96.850,28.425,16.688,0.052
'[14:49:50.534 29/04/1996]',-0.022,0.002,-0.031,96.850,28.425,16.688,0.052
'[14:49:50.536 29/04/1996]',-0.030,0.002,-0.031,96.200,27.875,16.450,0.000
'[14:49:50.538 29/04/1996]',-0.038,-0.015,-0.047,96.200,27.875,16.450,0.000
'[14:49:50.540 29/04/1996]',-0.038,-0.015,-0.047,96.200,27.875,16.450,0.000
'[14:49:50.542 29/04/1996]',-0.038,-0.015,-0.047,96.200,27.875,16.450,0.000
'[14:49:50.544 29/04/1996]',-0.053,-0.015,-0.047,95.550,27.175,16.163,-0.032
'[14:49:50.546 29/04/1996]',-0.053,-0.015,-0.031,95.550,27.175,16.163,-0.032
'[14:49:50.548 29/04/1996]',-0.053,-0.015,-0.031,95.550,27.175,16.163,-0.032
'[14:49:50.550 29/04/1996]',-0.061,-0.015,-0.031,95.550,27.175,16.163,-0.032
'[14:49:50.552 29/04/1996]',-0.061,-0.032,-0.031,94.900,26.300,15.863,-0.073
'[14:49:50.554 29/04/1996]',-0.061,-0.032,-0.031,94.900,26.300,15.863,-0.073
'[14:49:50.556 29/04/1996]',-0.061,-0.032,-0.031,94.900,26.300,15.863,-0.073
'[14:49:50.558 29/04/1996]',-0.069,-0.032,-0.031,94.900,26.300,15.863,-0.073
'[14:49:50.560 29/04/1996]',-0.069,-0.032,-0.031,94.200,25.425,15.512,-0.094
'[14:49:50.562 29/04/1996]',-0.069,-0.032,-0.031,94.200,25.425,15.512,-0.094
'[14:49:50.564 29/04/1996]',-0.076,-0.032,-0.031,94.200,25.425,15.512,-0.094
'[14:49:50.566 29/04/1996]',-0.069,-0.032,-0.031,94.200,25.425,15.512,-0.094
'[14:49:50.568 29/04/1996]',-0.061,-0.032,-0.031,93.450,24.550,15.225,-0.136
'[14:49:50.570 29/04/1996]',-0.069,-0.032,-0.031,93.450,24.550,15.225,-0.136
'[14:49:50.572 29/04/1996]',-0.061,-0.032,-0.031,93.450,24.550,15.225,-0.136
'[14:49:50.574 29/04/1996]',-0.061,-0.032,-0.031,93.450,24.550,15.225,-0.136
'[14:49:50.576 29/04/1996]',-0.069,-0.032,-0.031,92.750,23.675,14.925,-0.177
'[14:49:50.578 29/04/1996]',-0.069,-0.032,-0.031,92.750,23.675,14.925,-0.177
'[14:49:50.580 29/04/1996]',-0.069,-0.032,-0.031,92.750,23.675,14.925,-0.177
'[14:49:50.582 29/04/1996]',-0.069,-0.032,-0.031,92.750,23.675,14.925,-0.177
'[14:49:50.584 29/04/1996]',-0.069,-0.032,-0.031,92.150,22.900,14.637,-0.199
'[14:49:50.586 29/04/1996]',-0.069,-0.049,-0.031,92.150,22.900,14.637,-0.199
'[14:49:50.588 29/04/1996]',-0.069,-0.049,-0.031,92.150,22.900,14.637,-0.199
'[14:49:50.590 29/04/1996]',-0.069,-0.049,-0.047,92.150,22.900,14.637,-0.199
'[14:49:50.592 29/04/1996]',-0.061,-0.049,-0.031,91.600,22.250,14.400,-0.230
'[14:49:50.594 29/04/1996]',-0.061,-0.032,-0.047,91.600,22.250,14.400,-0.230
'[14:49:50.596 29/04/1996]',-0.061,-0.049,-0.047,91.600,22.250,14.400,-0.230
'[14:49:50.598 29/04/1996]',-0.061,-0.049,-0.047,91.600,22.250,14.400,-0.230
'[14:49:50.600 29/04/1996]',-0.061,-0.032,-0.047,91.200,21.800,14.162,-0.251
'[14:49:50.602 29/04/1996]',-0.061,-0.032,-0.047,91.200,21.800,14.162,-0.251
'[14:49:50.604 29/04/1996]',-0.061,-0.032,-0.047,91.200,21.800,14.162,-0.251
'[14:49:50.606 29/04/1996]',-0.061,-0.032,-0.047,91.200,21.800,14.162,-0.251
'[14:49:50.608 29/04/1996]',-0.061,-0.032,-0.047,90.800,21.625,13.988,-0.282
'[14:49:50.610 29/04/1996]',-0.061,-0.032,-0.047,90.800,21.625,13.988,-0.282
'[14:49:50.612 29/04/1996]',-0.061,-0.032,-0.047,90.800,21.625,13.988,-0.282
'[14:49:50.614 29/04/1996]',-0.061,-0.049,-0.047,90.800,21.625,13.988,-0.282
'[14:49:50.616 29/04/1996]',-0.061,-0.032,-0.031,90.250,21.625,13.925,-0.302
'[14:49:50.618 29/04/1996]',-0.061,-0.032,-0.031,90.250,21.625,13.925,-0.302
'[14:49:50.620 29/04/1996]',-0.061,-0.049,-0.047,90.250,21.625,13.925,-0.302
'[14:49:50.622 29/04/1996]',-0.069,-0.049,-0.047,90.250,21.625,13.925,-0.302
'[14:49:50.624 29/04/1996]',-0.076,-0.066,-0.047,89.700,21.850,13.988,-0.313
'[14:49:50.626 29/04/1996]',-0.107,-0.083,-0.047,89.700,21.850,13.988,-0.313
'[14:49:50.628 29/04/1996]',-0.122,-0.117,-0.063,89.700,21.850,13.988,-0.313
'[14:49:50.630 29/04/1996]',-0.130,-0.117,-0.063,89.700,21.850,13.988,-0.313
'[14:49:50.632 29/04/1996]',-0.115,-0.117,-0.047,89.000,22.150,14.113,-0.344
'[14:49:50.634 29/04/1996]',-0.100,-0.117,-0.047,89.000,22.150,14.113,-0.344
'[14:49:50.636 29/04/1996]',-0.069,-0.083,-0.015,89.000,22.150,14.113,-0.344
'[14:49:50.638 29/04/1996]',-0.030,-0.066,0.001,89.000,22.150,14.113,-0.344
'[14:49:50.640 29/04/1996]',0.016,-0.032,0.033,88.050,22.550,14.287,-0.365
'[14:49:50.642 29/04/1996]',0.062,0.002,0.081,88.050,22.550,14.287,-0.365
'[14:49:50.644 29/04/1996]',0.124,0.035,0.113,88.050,22.550,14.287,-0.365
'[14:49:50.646 29/04/1996]',0.178,0.052,0.161,88.050,22.550,14.287,-0.365
'[14:49:50.648 29/04/1996]',0.208,0.069,0.177,86.950,22.975,14.463,-0.376
'[14:49:50.650 29/04/1996]',0.231,0.085,0.193,86.950,22.975,14.463,-0.376
'[14:49:50.652 29/04/1996]',0.254,0.085,0.209,86.950,22.975,14.463,-0.376
'[14:49:50.654 29/04/1996]',0.270,0.119,0.209,86.950,22.975,14.463,-0.376
'[14:49:50.656 29/04/1996]',0.301,0.136,0.225,85.800,23.425,14.688,-0.407
'[14:49:50.658 29/04/1996]',0.316,0.170,0.225,85.800,23.425,14.688,-0.407
'[14:49:50.660 29/04/1996]',0.324,0.204,0.240,85.800,23.425,14.688,-0.407
'[14:49:50.662 29/04/1996]',0.331,0.238,0.240,85.800,23.425,14.688,-0.407
'[14:49:50.664 29/04/1996]',0.316,0.254,0.225,84.750,23.775,14.925,-0.417
'[14:49:50.666 29/04/1996]',0.308,0.254,0.225,84.750,23.775,14.925,-0.417
'[14:49:50.668 29/04/1996]',0.316,0.288,0.225,84.750,23.775,14.925,-0.417
'[14:49:50.670 29/04/1996]',0.301,0.305,0.209,84.750,23.775,14.925,-0.417
'[14:49:50.672 29/04/1996]',0.301,0.288,0.193,83.750,24.125,15.100,-0.460
'[14:49:50.674 29/04/1996]',0.301,0.305,0.193,83.750,24.125,15.100,-0.460
'[14:49:50.676 29/04/1996]',0.316,0.322,0.209,83.750,24.125,15.100,-0.460
'[14:49:50.678 29/04/1996]',0.324,0.322,0.209,83.750,24.125,15.100,-0.460
'[14:49:50.680 29/04/1996]',0.324,0.322,0.209,82.950,24.325,15.275,-0.469
'[14:49:50.682 29/04/1996]',0.308,0.305,0.193,82.950,24.325,15.275,-0.469
'[14:49:50.684 29/04/1996]',0.278,0.271,0.177,82.950,24.325,15.275,-0.469
'[14:49:50.686 29/04/1996]',0.247,0.238,0.161,82.950,24.325,15.275,-0.469
'[14:49:50.688 29/04/1996]',0.201,0.187,0.129,82.250,24.550,15.400,-0.490
'[14:49:50.690 29/04/1996]',0.147,0.119,0.081,82.250,24.550,15.400,-0.490
'[14:49:50.692 29/04/1996]',0.101,0.069,0.049,82.250,24.550,15.400,-0.490
'[14:49:50.694 29/04/1996]',0.070,0.035,0.033,82.250,24.550,15.400,-0.490
'[14:49:50.696 29/04/1996]',0.039,0.035,0.017,81.550,24.900,15.450,-0.522
'[14:49:50.698 29/04/1996]',0.024,0.002,0.017,81.550,24.900,15.450,-0.522
'[14:49:50.700 29/04/1996]',0.016,0.002,0.017,81.550,24.900,15.450,-0.522
'[14:49:50.702 29/04/1996]',0.001,0.002,0.001,81.550,24.900,15.450,-0.522
'[14:49:50.704 29/04/1996]',-0.015,-0.015,0.001,80.900,25.475,15.450,-0.543
'[14:49:50.706 29/04/1996]',-0.022,-0.032,-0.015,80.900,25.475,15.450,-0.543
'[14:49:50.708 29/04/1996]',-0.030,-0.032,-0.015,80.900,25.475,15.450,-0.543
'[14:49:50.710 29/04/1996]',-0.038,-0.049,-0.015,80.900,25.475,15.450,-0.543
'[14:49:50.712 29/04/1996]',-0.053,-0.049,-0.015,80.300,26.375,15.450,-0.543
'[14:49:50.714 29/04/1996]',-0.038,-0.049,-0.015,80.300,26.375,15.450,-0.543
'[14:49:50.716 29/04/1996]',-0.038,-0.049,-0.015,80.300,26.375,15.450,-0.543
'[14:49:50.718 29/04/1996]',-0.053,-0.049,-0.031,80.300,26.375,15.450,-0.543
'[14:49:50.720 29/04/1996]',-0.053,-0.049,-0.031,79.650,27.475,15.450,-0.553
'[14:49:50.722 29/04/1996]',-0.061,-0.066,-0.047,79.650,27.475,15.450,-0.553
'[14:49:50.724 29/04/1996]',-0.076,-0.066,-0.047,79.650,27.475,15.450,-0.553
'[14:49:50.726 29/04/1996]',-0.084,-0.083,-0.063,79.650,27.475,15.450,-0.553
'[14:49:50.728 29/04/1996]',-0.084,-0.083,-0.063,79.100,28.650,15.450,-0.574
'[14:49:50.730 29/04/1996]',-0.100,-0.083,-0.063,79.100,28.650,15.450,-0.574
'[14:49:50.732 29/04/1996]',-0.084,-0.083,-0.063,79.100,28.650,15.450,-0.574
'[14:49:50.734 29/04/1996]',-0.084,-0.083,-0.063,79.100,28.650,15.450,-0.574
'[14:49:50.736 29/04/1996]',-0.100,-0.083,-0.063,78.350,29.700,15.450,-0.585
'[14:49:50.738 29/04/1996]',-0.100,-0.083,-0.063,78.350,29.700,15.450,-0.585
'[14:49:50.740 29/04/1996]',-0.100,-0.083,-0.063,78.350,29.700,15.450,-0.585
'[14:49:50.742 29/04/1996]',-0.100,-0.100,-0.063,78.350,29.700,15.450,-0.585
'[14:49:50.744 29/04/1996]',-0.107,-0.100,-0.063,77.800,30.400,15.450,-0.606
'[14:49:50.746 29/04/1996]',-0.100,-0.083,-0.063,77.800,30.400,15.450,-0.606
'[14:49:50.748 29/04/1996]',-0.100,-0.083,-0.063,77.800,30.400,15.450,-0.606
'[14:49:50.750 29/04/1996]',-0.100,-0.083,-0.047,77.800,30.400,15.450,-0.606
'[14:49:50.752 29/04/1996]',-0.084,-0.083,-0.047,77.250,30.475,15.512,-0.616
'[14:49:50.754 29/04/1996]',-0.100,-0.083,-0.047,77.250,30.475,15.512,-0.616
'[14:49:50.756 29/04/1996]',-0.100,-0.100,-0.047,77.250,30.475,15.512,-0.616
'[14:49:50.758 29/04/1996]',-0.100,-0.100,-0.047,77.250,30.475,15.512,-0.616
'[14:49:50.760 29/04/1996]',-0.100,-0.083,-0.047,77.100,29.875,15.575,-0.626
'[14:49:50.762 29/04/1996]',-0.100,-0.100,-0.047,77.100,29.875,15.575,-0.626
'[14:49:50.764 29/04/1996]',-0.100,-0.083,-0.047,77.100,29.875,15.575,-0.626
'[14:49:50.766 29/04/1996]',-0.084,-0.083,-0.047,77.100,29.875,15.575,-0.626
'[14:49:50.768 29/04/1996]',-0.084,-0.083,-0.047,77.300,29.125,15.575,-0.657
'[14:49:50.770 29/04/1996]',-0.084,-0.083,-0.047,77.300,29.125,15.575,-0.657
'[14:49:50.772 29/04/1996]',-0.100,-0.083,-0.047,77.300,29.125,15.575,-0.657
'[14:49:50.774 29/04/1996]',-0.084,-0.083,-0.047,77.300,29.125,15.575,-0.657
'[14:49:50.776 29/04/1996]',-0.084,-0.083,-0.047,78.250,29.000,15.512,-0.668
'[14:49:50.778 29/04/1996]',-0.076,-0.083,-0.047,78.250,29.000,15.512,-0.668
'[14:49:50.780 29/04/1996]',-0.076,-0.066,-0.047,78.250,29.000,15.512,-0.668
'[14:49:50.782 29/04/1996]',-0.069,-0.066,-0.047,78.250,29.000,15.512,-0.668
'[14:49:50.784 29/04/1996]',-0.069,-0.083,-0.047,80.700,30.050,15.400,-0.689
'[14:49:50.786 29/04/1996]',-0.076,-0.083,-0.047,80.700,30.050,15.400,-0.689
'[14:49:50.788 29/04/1996]',-0.084,-0.083,-0.047,80.700,30.050,15.400,-0.689
'[14:49:50.790 29/04/1996]',-0.084,-0.083,-0.047,80.700,30.050,15.400,-0.689
'[14:49:50.792 29/04/1996]',-0.076,-0.083,-0.047,86.050,32.400,15.225,-0.700
'[14:49:50.794 29/04/1996]',-0.076,-0.083,-0.047,86.050,32.400,15.225,-0.700
'[14:49:50.796 29/04/1996]',-0.076,-0.083,-0.047,86.050,32.400,15.225,-0.700
'[14:49:50.798 29/04/1996]',-0.076,-0.083,-0.047,86.050,32.400,15.225,-0.700
'[14:49:50.800 29/04/1996]',-0.076,-0.083,-0.047,95.150,35.450,14.925,-0.720
'[14:49:50.802 29/04/1996]',-0.069,-0.066,-0.047,95.150,35.450,14.925,-0.720
'[14:49:50.804 29/04/1996]',-0.069,-0.083,-0.047,95.150,35.450,14.925,-0.720
'[14:49:50.806 29/04/1996]',-0.069,-0.083,-0.047,95.150,35.450,14.925,-0.720
'[14:49:50.808 29/04/1996]',-0.069,-0.083,-0.047,107.300,38.725,14.688,-0.700
'[14:49:50.810 29/04/1996]',-0.069,-0.083,-0.047,107.300,38.725,14.688,-0.700
'[14:49:50.812 29/04/1996]',-0.069,-0.083,-0.047,107.300,38.725,14.688,-0.700
'[14:49:50.814 29/04/1996]',-0.069,-0.083,-0.047,107.300,38.725,14.688,-0.700
'[14:49:50.816 29/04/1996]',-0.069,-0.083,-0.047,120.350,41.825,14.400,-0.678
'[14:49:50.818 29/04/1996]',-0.069,-0.083,-0.047,120.350,41.825,14.400,-0.678
'[14:49:50.820 29/04/1996]',-0.069,-0.083,-0.047,120.350,41.825,14.400,-0.678
'[14:49:50.822 29/04/1996]',-0.069,-0.083,-0.047,120.350,41.825,14.400,-0.678
'[14:49:50.824 29/04/1996]',-0.061,-0.083,-0.047,131.400,44.475,14.050,-0.626
'[14:49:50.826 29/04/1996]',-0.076,-0.083,-0.047,131.400,44.475,14.050,-0.626
'[14:49:50.828 29/04/1996]',-0.069,-0.083,-0.047,131.400,44.475,14.050,-0.626
'[14:49:50.830 29/04/1996]',-0.061,-0.066,-0.047,131.400,44.475,14.050,-0.626
'[14:49:50.832 29/04/1996]',-0.061,-0.066,-0.047,139.450,46.450,13.750,-0.564
'[14:49:50.834 29/04/1996]',-0.061,-0.066,-0.047,139.450,46.450,13.750,-0.564
'[14:49:50.836 29/04/1996]',-0.061,-0.066,-0.047,139.450,46.450,13.750,-0.564
'[14:49:50.838 29/04/1996]',-0.061,-0.066,-0.031,139.450,46.450,13.750,-0.564
'[14:49:50.840 29/04/1996]',-0.069,-0.066,-0.047,145.100,47.575,13.463,-0.490
'[14:49:50.842 29/04/1996]',-0.061,-0.066,-0.047,145.100,47.575,13.463,-0.490
'[14:49:50.844 29/04/1996]',-0.061,-0.066,-0.047,145.100,47.575,13.463,-0.490
'[14:49:50.846 29/04/1996]',-0.061,-0.049,-0.047,145.100,47.575,13.463,-0.490
'[14:49:50.848 29/04/1996]',-0.053,-0.049,-0.047,149.800,47.750,13.225,-0.376
'[14:49:50.850 29/04/1996]',-0.053,-0.049,-0.047,149.800,47.750,13.225,-0.376
'[14:49:50.852 29/04/1996]',-0.061,-0.049,-0.047,149.800,47.750,13.225,-0.376
'[14:49:50.854 29/04/1996]',-0.053,-0.049,-0.047,149.800,47.750,13.225,-0.376
'[14:49:50.856 29/04/1996]',-0.061,-0.049,-0.047,154.300,47.050,12.938,-0.261
'[14:49:50.858 29/04/1996]',-0.061,-0.066,-0.047,154.300,47.050,12.938,-0.261
'[14:49:50.860 29/04/1996]',-0.053,-0.049,-0.047,154.300,47.050,12.938,-0.261
'[14:49:50.862 29/04/1996]',-0.053,-0.049,-0.047,154.300,47.050,12.938,-0.261
'[14:49:50.864 29/04/1996]',-0.053,-0.032,-0.047,158.300,45.825,12.762,-0.136
'[14:49:50.866 29/04/1996]',-0.038,-0.032,-0.047,158.300,45.825,12.762,-0.136
'[14:49:50.868 29/04/1996]',-0.030,-0.032,-0.047,158.300,45.825,12.762,-0.136
'[14:49:50.870 29/04/1996]',-0.038,-0.032,-0.047,158.300,45.825,12.762,-0.136
'[14:49:50.872 29/04/1996]',-0.030,-0.032,-0.031,160.750,44.225,12.588,-0.011
'[14:49:50.874 29/04/1996]',-0.030,-0.032,-0.031,160.750,44.225,12.588,-0.011
'[14:49:50.876 29/04/1996]',-0.022,-0.032,-0.031,160.750,44.225,12.588,-0.011
'[14:49:50.878 29/04/1996]',-0.022,-0.015,-0.015,160.750,44.225,12.588,-0.011
'[14:49:50.880 29/04/1996]',-0.022,-0.015,-0.015,161.150,42.475,12.525,0.104
'[14:49:50.882 29/04/1996]',-0.022,-0.015,-0.015,161.150,42.475,12.525,0.104
'[14:49:50.884 29/04/1996]',-0.030,-0.015,-0.015,161.150,42.475,12.525,0.104
'[14:49:50.886 29/04/1996]',-0.030,-0.015,-0.031,161.150,42.475,12.525,0.104
'[14:49:50.888 29/04/1996]',-0.030,-0.015,-0.015,159.600,40.775,12.463,0.219
'[14:49:50.890 29/04/1996]',-0.030,-0.015,-0.031,159.600,40.775,12.463,0.219
'[14:49:50.892 29/04/1996]',-0.022,-0.015,-0.015,159.600,40.775,12.463,0.219
