'Time and date','V','ABP','PLETH','RESP'
'[08:27:10.714 17/05/1995]',0.039,147.423,0.000,-0.185
'[08:27:10.716 17/05/1995]',0.037,147.423,0.000,-0.185
'[08:27:10.718 17/05/1995]',0.035,147.423,0.000,-0.185
'[08:27:10.720 17/05/1995]',0.032,146.186,0.000,-0.195
'[08:27:10.722 17/05/1995]',0.029,146.186,0.000,-0.195
'[08:27:10.724 17/05/1995]',0.028,146.186,0.000,-0.195
'[08:27:10.726 17/05/1995]',0.028,146.186,0.000,-0.195
'[08:27:10.728 17/05/1995]',0.027,144.433,0.000,-0.203
'[08:27:10.730 17/05/1995]',0.026,144.433,0.000,-0.203
'[08:27:10.732 17/05/1995]',0.026,144.433,0.000,-0.203
'[08:27:10.734 17/05/1995]',0.026,144.433,0.000,-0.203
'[08:27:10.736 17/05/1995]',0.026,142.268,0.000,-0.209
'[08:27:10.738 17/05/1995]',0.026,142.268,0.000,-0.209
'[08:27:10.740 17/05/1995]',0.026,142.268,0.000,-0.209
'[08:27:10.742 17/05/1995]',0.026,142.268,0.000,-0.209
'[08:27:10.744 17/05/1995]',0.027,139.588,0.000,-0.214
'[08:27:10.746 17/05/1995]',0.028,139.588,0.000,-0.214
'[08:27:10.748 17/05/1995]',0.029,139.588,0.000,-0.214
'[08:27:10.750 17/05/1995]',0.031,139.588,0.000,-0.214
'[08:27:10.752 17/05/1995]',0.034,136.495,0.000,-0.218
'[08:27:10.754 17/05/1995]',0.037,136.495,0.000,-0.218
'[08:27:10.756 17/05/1995]',0.038,136.495,0.000,-0.218
'[08:27:10.758 17/05/1995]',0.039,136.495,0.000,-0.218
'[08:27:10.760 17/05/1995]',0.039,132.990,0.000,-0.223
'[08:27:10.762 17/05/1995]',0.040,132.990,0.000,-0.223
'[08:27:10.764 17/05/1995]',0.040,132.990,0.000,-0.223
'[08:27:10.766 17/05/1995]',0.040,132.990,0.000,-0.223
'[08:27:10.768 17/05/1995]',0.041,129.072,0.000,-0.226
'[08:27:10.770 17/05/1995]',0.042,129.072,0.000,-0.226
'[08:27:10.772 17/05/1995]',0.044,129.072,0.000,-0.226
'[08:27:10.774 17/05/1995]',0.046,129.072,0.000,-0.226
'[08:27:10.776 17/05/1995]',0.048,124.742,0.000,-0.230
'[08:27:10.778 17/05/1995]',0.050,124.742,0.000,-0.230
'[08:27:10.780 17/05/1995]',0.051,124.742,0.000,-0.230
'[08:27:10.782 17/05/1995]',0.051,124.742,0.000,-0.230
'[08:27:10.784 17/05/1995]',0.053,120.000,0.000,-0.233
'[08:27:10.786 17/05/1995]',0.055,120.000,0.000,-0.233
'[08:27:10.788 17/05/1995]',0.057,120.000,0.000,-0.233
'[08:27:10.790 17/05/1995]',0.059,120.000,0.000,-0.233
'[08:27:10.792 17/05/1995]',0.061,115.052,0.000,-0.235
'[08:27:10.794 17/05/1995]',0.062,115.052,0.000,-0.235
'[08:27:10.796 17/05/1995]',0.064,115.052,0.000,-0.235
'[08:27:10.798 17/05/1995]',0.066,115.052,0.000,-0.235
'[08:27:10.800 17/05/1995]',0.066,109.897,0.000,-0.237
'[08:27:10.802 17/05/1995]',0.066,109.897,0.000,-0.237
'[08:27:10.804 17/05/1995]',0.066,109.897,0.000,-0.237
'[08:27:10.806 17/05/1995]',0.066,109.897,0.000,-0.237
'[08:27:10.808 17/05/1995]',0.066,104.845,0.000,-0.240
'[08:27:10.810 17/05/1995]',0.066,104.845,0.000,-0.240
'[08:27:10.812 17/05/1995]',0.065,104.845,0.000,-0.240
'[08:27:10.814 17/05/1995]',0.064,104.845,0.000,-0.240
'[08:27:10.816 17/05/1995]',0.062,100.103,0.000,-0.242
'[08:27:10.818 17/05/1995]',0.061,100.103,0.000,-0.242
'[08:27:10.820 17/05/1995]',0.059,100.103,0.000,-0.242
'[08:27:10.822 17/05/1995]',0.057,100.103,0.000,-0.242
'[08:27:10.824 17/05/1995]',0.055,95.773,0.000,-0.245
'[08:27:10.826 17/05/1995]',0.053,95.773,0.000,-0.245
'[08:27:10.828 17/05/1995]',0.052,95.773,0.000,-0.245
'[08:27:10.830 17/05/1995]',0.051,95.773,0.000,-0.245
'[08:27:10.832 17/05/1995]',0.050,91.959,0.000,-0.249
'[08:27:10.834 17/05/1995]',0.048,91.959,0.000,-0.249
'[08:27:10.836 17/05/1995]',0.047,91.959,0.000,-0.249
'[08:27:10.838 17/05/1995]',0.046,91.959,0.000,-0.249
'[08:27:10.840 17/05/1995]',0.046,88.557,0.000,-0.253
'[08:27:10.842 17/05/1995]',0.046,88.557,0.000,-0.253
'[08:27:10.844 17/05/1995]',0.045,88.557,0.000,-0.253
'[08:27:10.846 17/05/1995]',0.044,88.557,0.000,-0.253
'[08:27:10.848 17/05/1995]',0.042,85.567,0.000,-0.256
'[08:27:10.850 17/05/1995]',0.040,85.567,0.000,-0.256
'[08:27:10.852 17/05/1995]',0.039,85.567,0.000,-0.256
'[08:27:10.854 17/05/1995]',0.039,85.567,0.000,-0.256
'[08:27:10.856 17/05/1995]',0.037,83.196,0.000,-0.260
'[08:27:10.858 17/05/1995]',0.035,83.196,0.000,-0.260
'[08:27:10.860 17/05/1995]',0.033,83.196,0.000,-0.260
'[08:27:10.862 17/05/1995]',0.031,83.196,0.000,-0.260
'[08:27:10.864 17/05/1995]',0.032,81.134,0.000,-0.263
'[08:27:10.866 17/05/1995]',0.033,81.134,0.000,-0.263
'[08:27:10.868 17/05/1995]',0.033,81.134,0.000,-0.263
'[08:27:10.870 17/05/1995]',0.033,81.134,0.000,-0.263
'[08:27:10.872 17/05/1995]',0.033,79.381,0.000,-0.266
'[08:27:10.874 17/05/1995]',0.033,79.381,0.000,-0.266
'[08:27:10.876 17/05/1995]',0.033,79.381,0.000,-0.266
'[08:27:10.878 17/05/1995]',0.033,79.381,0.000,-0.266
'[08:27:10.880 17/05/1995]',0.032,78.041,0.000,-0.268
'[08:27:10.882 17/05/1995]',0.031,78.041,0.000,-0.268
'[08:27:10.884 17/05/1995]',0.029,78.041,0.000,-0.268
'[08:27:10.886 17/05/1995]',0.028,78.041,0.000,-0.268
'[08:27:10.888 17/05/1995]',0.027,76.907,0.000,-0.271
'[08:27:10.890 17/05/1995]',0.026,76.907,0.000,-0.271
'[08:27:10.892 17/05/1995]',0.026,76.907,0.000,-0.271
'[08:27:10.894 17/05/1995]',0.026,76.907,0.000,-0.271
'[08:27:10.896 17/05/1995]',0.026,76.082,0.000,-0.273
'[08:27:10.898 17/05/1995]',0.026,76.082,0.000,-0.273
'[08:27:10.900 17/05/1995]',0.026,76.082,0.000,-0.273
'[08:27:10.902 17/05/1995]',0.026,76.082,0.000,-0.273
'[08:27:10.904 17/05/1995]',0.026,75.361,0.000,-0.275
'[08:27:10.906 17/05/1995]',0.026,75.361,0.000,-0.275
'[08:27:10.908 17/05/1995]',0.026,75.361,0.000,-0.275
'[08:27:10.910 17/05/1995]',0.026,75.361,0.000,-0.275
'[08:27:10.912 17/05/1995]',0.026,74.742,0.000,-0.277
'[08:27:10.914 17/05/1995]',0.026,74.742,0.000,-0.277
'[08:27:10.916 17/05/1995]',0.024,74.742,0.000,-0.277
'[08:27:10.918 17/05/1995]',0.022,74.742,0.000,-0.277
'[08:27:10.920 17/05/1995]',0.017,74.124,0.000,-0.279
'[08:27:10.922 17/05/1995]',0.011,74.124,0.000,-0.279
'[08:27:10.924 17/05/1995]',0.003,74.124,0.000,-0.279
'[08:27:10.926 17/05/1995]',-0.006,74.124,0.000,-0.279
'[08:27:10.928 17/05/1995]',-0.014,73.711,0.000,-0.282
'[08:27:10.930 17/05/1995]',-0.022,73.711,0.000,-0.282
'[08:27:10.932 17/05/1995]',-0.030,73.711,0.000,-0.282
'[08:27:10.934 17/05/1995]',-0.039,73.711,0.000,-0.282
'[08:27:10.936 17/05/1995]',-0.044,73.402,0.000,-0.285
'[08:27:10.938 17/05/1995]',-0.050,73.402,0.000,-0.285
'[08:27:10.940 17/05/1995]',-0.052,73.402,0.000,-0.285
'[08:27:10.942 17/05/1995]',-0.055,73.402,0.000,-0.285
'[08:27:10.944 17/05/1995]',-0.055,72.990,0.000,-0.289
'[08:27:10.946 17/05/1995]',-0.055,72.990,0.000,-0.289
'[08:27:10.948 17/05/1995]',-0.054,72.990,0.000,-0.289
'[08:27:10.950 17/05/1995]',-0.053,72.990,0.000,-0.289
'[08:27:10.952 17/05/1995]',-0.051,72.577,0.000,-0.293
'[08:27:10.954 17/05/1995]',-0.048,72.577,0.000,-0.293
'[08:27:10.956 17/05/1995]',-0.042,72.577,0.000,-0.293
'[08:27:10.958 17/05/1995]',-0.037,72.577,0.000,-0.293
'[08:27:10.960 17/05/1995]',-0.030,72.062,0.000,-0.297
'[08:27:10.962 17/05/1995]',-0.024,72.062,0.000,-0.297
'[08:27:10.964 17/05/1995]',-0.014,72.062,0.000,-0.297
'[08:27:10.966 17/05/1995]',-0.004,72.062,0.000,-0.297
'[08:27:10.968 17/05/1995]',0.006,71.546,0.000,-0.302
'[08:27:10.970 17/05/1995]',0.017,71.546,0.000,-0.302
'[08:27:10.972 17/05/1995]',0.023,71.546,0.000,-0.302
'[08:27:10.974 17/05/1995]',0.029,71.546,0.000,-0.302
'[08:27:10.976 17/05/1995]',0.032,71.031,0.000,-0.306
'[08:27:10.978 17/05/1995]',0.035,71.031,0.000,-0.306
'[08:27:10.980 17/05/1995]',0.039,71.031,0.000,-0.306
'[08:27:10.982 17/05/1995]',0.042,71.031,0.000,-0.306
'[08:27:10.984 17/05/1995]',0.045,70.515,0.000,-0.310
'[08:27:10.986 17/05/1995]',0.048,70.515,0.000,-0.310
'[08:27:10.988 17/05/1995]',0.051,70.515,0.000,-0.310
'[08:27:10.990 17/05/1995]',0.055,70.515,0.000,-0.310
'[08:27:10.992 17/05/1995]',0.058,70.000,0.000,-0.314
'[08:27:10.994 17/05/1995]',0.061,70.000,0.000,-0.314
'[08:27:10.996 17/05/1995]',0.064,70.000,0.000,-0.314
'[08:27:10.998 17/05/1995]',0.068,70.000,0.000,-0.314
'[08:27:11.000 17/05/1995]',0.071,69.485,0.000,-0.317
'[08:27:11.002 17/05/1995]',0.073,69.485,0.000,-0.317
'[08:27:11.004 17/05/1995]',0.073,69.485,0.000,-0.317
'[08:27:11.006 17/05/1995]',0.073,69.485,0.000,-0.317
'[08:27:11.008 17/05/1995]',0.073,68.969,0.000,-0.319
'[08:27:11.010 17/05/1995]',0.073,68.969,0.000,-0.319
'[08:27:11.012 17/05/1995]',0.073,68.969,0.000,-0.319
'[08:27:11.014 17/05/1995]',0.073,68.969,0.000,-0.319
'[08:27:11.016 17/05/1995]',0.073,68.351,0.000,-0.320
'[08:27:11.018 17/05/1995]',0.072,68.351,0.000,-0.320
'[08:27:11.020 17/05/1995]',0.071,68.351,0.000,-0.320
'[08:27:11.022 17/05/1995]',0.070,68.351,0.000,-0.320
'[08:27:11.024 17/05/1995]',0.071,67.835,0.000,-0.320
'[08:27:11.026 17/05/1995]',0.072,67.835,0.000,-0.320
'[08:27:11.028 17/05/1995]',0.074,67.835,0.000,-0.320
'[08:27:11.030 17/05/1995]',0.077,67.835,0.000,-0.320
'[08:27:11.032 17/05/1995]',0.083,67.216,0.000,-0.318
'[08:27:11.034 17/05/1995]',0.088,67.216,0.000,-0.318
'[08:27:11.036 17/05/1995]',0.096,67.216,0.000,-0.318
'[08:27:11.038 17/05/1995]',0.105,67.216,0.000,-0.318
'[08:27:11.040 17/05/1995]',0.113,66.701,0.000,-0.316
'[08:27:11.042 17/05/1995]',0.121,66.701,0.000,-0.316
'[08:27:11.044 17/05/1995]',0.122,66.701,0.000,-0.316
'[08:27:11.046 17/05/1995]',0.123,66.701,0.000,-0.316
'[08:27:11.048 17/05/1995]',0.107,66.186,0.000,-0.313
'[08:27:11.050 17/05/1995]',0.090,66.186,0.000,-0.313
'[08:27:11.052 17/05/1995]',0.047,66.186,0.000,-0.313
'[08:27:11.054 17/05/1995]',0.004,66.186,0.000,-0.313
'[08:27:11.056 17/05/1995]',-0.075,65.670,0.000,-0.310
'[08:27:11.058 17/05/1995]',-0.154,65.670,0.000,-0.310
'[08:27:11.060 17/05/1995]',-0.269,65.670,0.000,-0.310
'[08:27:11.062 17/05/1995]',-0.384,65.670,0.000,-0.310
'[08:27:11.064 17/05/1995]',-0.521,65.155,0.000,-0.307
'[08:27:11.066 17/05/1995]',-0.657,65.155,0.000,-0.307
'[08:27:11.068 17/05/1995]',-0.792,65.155,0.000,-0.307
'[08:27:11.070 17/05/1995]',-0.927,65.155,0.000,-0.307
'[08:27:11.072 17/05/1995]',-1.027,64.639,0.000,-0.304
'[08:27:11.074 17/05/1995]',-1.126,64.639,0.000,-0.304
'[08:27:11.076 17/05/1995]',-1.160,64.639,0.000,-0.304
'[08:27:11.078 17/05/1995]',-1.194,64.639,0.000,-0.304
'[08:27:11.080 17/05/1995]',-1.154,64.124,0.000,-0.300
'[08:27:11.082 17/05/1995]',-1.115,64.124,0.000,-0.300
'[08:27:11.084 17/05/1995]',-1.018,64.124,0.000,-0.300
'[08:27:11.086 17/05/1995]',-0.922,64.124,0.000,-0.300
'[08:27:11.088 17/05/1995]',-0.797,63.711,0.000,-0.295
'[08:27:11.090 17/05/1995]',-0.672,63.711,0.000,-0.295
'[08:27:11.092 17/05/1995]',-0.552,63.711,0.000,-0.295
'[08:27:11.094 17/05/1995]',-0.432,63.711,0.000,-0.295
'[08:27:11.096 17/05/1995]',-0.334,63.196,0.000,-0.290
'[08:27:11.098 17/05/1995]',-0.237,63.196,0.000,-0.290
'[08:27:11.100 17/05/1995]',-0.165,63.196,0.000,-0.290
'[08:27:11.102 17/05/1995]',-0.094,63.196,0.000,-0.290
'[08:27:11.104 17/05/1995]',-0.042,62.784,0.000,-0.286
'[08:27:11.106 17/05/1995]',0.009,62.784,0.000,-0.286
'[08:27:11.108 17/05/1995]',0.046,62.784,0.000,-0.286
'[08:27:11.110 17/05/1995]',0.083,62.784,0.000,-0.286
'[08:27:11.112 17/05/1995]',0.109,62.371,0.000,-0.282
'[08:27:11.114 17/05/1995]',0.136,62.371,0.000,-0.282
'[08:27:11.116 17/05/1995]',0.152,62.371,0.000,-0.282
'[08:27:11.118 17/05/1995]',0.167,62.371,0.000,-0.282
'[08:27:11.120 17/05/1995]',0.175,61.959,0.000,-0.281
'[08:27:11.122 17/05/1995]',0.184,61.959,0.000,-0.281
'[08:27:11.124 17/05/1995]',0.188,61.959,0.000,-0.281
'[08:27:11.126 17/05/1995]',0.193,61.959,0.000,-0.281
'[08:27:11.128 17/05/1995]',0.197,61.443,0.000,-0.280
'[08:27:11.130 17/05/1995]',0.200,61.443,0.000,-0.280
'[08:27:11.132 17/05/1995]',0.202,61.443,0.000,-0.280
'[08:27:11.134 17/05/1995]',0.204,61.443,0.000,-0.280
'[08:27:11.136 17/05/1995]',0.205,61.031,0.000,-0.280
'[08:27:11.138 17/05/1995]',0.206,61.031,0.000,-0.280
'[08:27:11.140 17/05/1995]',0.207,61.031,0.000,-0.280
'[08:27:11.142 17/05/1995]',0.208,61.031,0.000,-0.280
'[08:27:11.144 17/05/1995]',0.208,60.515,0.000,-0.283
'[08:27:11.146 17/05/1995]',0.209,60.515,0.000,-0.283
'[08:27:11.148 17/05/1995]',0.208,60.515,0.000,-0.283
'[08:27:11.150 17/05/1995]',0.208,60.515,0.000,-0.283
'[08:27:11.152 17/05/1995]',0.208,60.000,0.000,-0.288
'[08:27:11.154 17/05/1995]',0.208,60.000,0.000,-0.288
'[08:27:11.156 17/05/1995]',0.207,60.000,0.000,-0.288
'[08:27:11.158 17/05/1995]',0.206,60.000,0.000,-0.288
'[08:27:11.160 17/05/1995]',0.204,59.381,0.000,-0.296
'[08:27:11.162 17/05/1995]',0.202,59.381,0.000,-0.296
'[08:27:11.164 17/05/1995]',0.200,59.381,0.000,-0.296
'[08:27:11.166 17/05/1995]',0.198,59.381,0.000,-0.296
'[08:27:11.168 17/05/1995]',0.197,58.763,0.000,-0.306
'[08:27:11.170 17/05/1995]',0.195,58.763,0.000,-0.306
'[08:27:11.172 17/05/1995]',0.194,58.763,0.000,-0.306
'[08:27:11.174 17/05/1995]',0.193,58.763,0.000,-0.306
'[08:27:11.176 17/05/1995]',0.191,58.247,0.000,-0.319
'[08:27:11.178 17/05/1995]',0.189,58.247,0.000,-0.319
'[08:27:11.180 17/05/1995]',0.186,58.247,0.000,-0.319
'[08:27:11.182 17/05/1995]',0.184,58.247,0.000,-0.319
'[08:27:11.184 17/05/1995]',0.183,57.732,0.000,-0.335
'[08:27:11.186 17/05/1995]',0.182,57.732,0.000,-0.335
'[08:27:11.188 17/05/1995]',0.181,57.732,0.000,-0.335
'[08:27:11.190 17/05/1995]',0.180,57.732,0.000,-0.335
'[08:27:11.192 17/05/1995]',0.179,57.216,0.000,-0.353
'[08:27:11.194 17/05/1995]',0.178,57.216,0.000,-0.353
'[08:27:11.196 17/05/1995]',0.176,57.216,0.000,-0.353
'[08:27:11.198 17/05/1995]',0.174,57.216,0.000,-0.353
'[08:27:11.200 17/05/1995]',0.173,56.804,0.000,-0.373
'[08:27:11.202 17/05/1995]',0.171,56.804,0.000,-0.373
'[08:27:11.204 17/05/1995]',0.170,56.804,0.000,-0.373
'[08:27:11.206 17/05/1995]',0.169,56.804,0.000,-0.373
'[08:27:11.208 17/05/1995]',0.168,56.495,0.000,-0.393
'[08:27:11.210 17/05/1995]',0.167,56.495,0.000,-0.393
'[08:27:11.212 17/05/1995]',0.167,56.495,0.000,-0.393
'[08:27:11.214 17/05/1995]',0.167,56.495,0.000,-0.393
'[08:27:11.216 17/05/1995]',0.167,56.701,0.000,-0.413
'[08:27:11.218 17/05/1995]',0.167,56.701,0.000,-0.413
'[08:27:11.220 17/05/1995]',0.166,56.701,0.000,-0.413
'[08:27:11.222 17/05/1995]',0.165,56.701,0.000,-0.413
'[08:27:11.224 17/05/1995]',0.163,57.835,0.000,-0.433
'[08:27:11.226 17/05/1995]',0.162,57.835,0.000,-0.433
'[08:27:11.228 17/05/1995]',0.160,57.835,0.000,-0.433
'[08:27:11.230 17/05/1995]',0.158,57.835,0.000,-0.433
'[08:27:11.232 17/05/1995]',0.156,60.619,0.000,-0.452
'[08:27:11.234 17/05/1995]',0.154,60.619,0.000,-0.452
'[08:27:11.236 17/05/1995]',0.151,60.619,0.000,-0.452
'[08:27:11.238 17/05/1995]',0.147,60.619,0.000,-0.452
'[08:27:11.240 17/05/1995]',0.146,65.361,0.000,-0.469
'[08:27:11.242 17/05/1995]',0.145,65.361,0.000,-0.469
'[08:27:11.244 17/05/1995]',0.142,65.361,0.000,-0.469
'[08:27:11.246 17/05/1995]',0.140,65.361,0.000,-0.469
'[08:27:11.248 17/05/1995]',0.136,72.062,0.000,-0.486
'[08:27:11.250 17/05/1995]',0.132,72.062,0.000,-0.486
'[08:27:11.252 17/05/1995]',0.129,72.062,0.000,-0.486
'[08:27:11.254 17/05/1995]',0.127,72.062,0.000,-0.486
'[08:27:11.256 17/05/1995]',0.126,80.309,0.000,-0.501
'[08:27:11.258 17/05/1995]',0.125,80.309,0.000,-0.501
'[08:27:11.260 17/05/1995]',0.122,80.309,0.000,-0.501
'[08:27:11.262 17/05/1995]',0.119,80.309,0.000,-0.501
'[08:27:11.264 17/05/1995]',0.116,89.175,0.000,-0.517
'[08:27:11.266 17/05/1995]',0.112,89.175,0.000,-0.517
'[08:27:11.268 17/05/1995]',0.108,89.175,0.000,-0.517
'[08:27:11.270 17/05/1995]',0.105,89.175,0.000,-0.517
'[08:27:11.272 17/05/1995]',0.102,98.351,0.000,-0.532
'[08:27:11.274 17/05/1995]',0.099,98.351,0.000,-0.532
'[08:27:11.276 17/05/1995]',0.096,98.351,0.000,-0.532
'[08:27:11.278 17/05/1995]',0.094,98.351,0.000,-0.532
'[08:27:11.280 17/05/1995]',0.092,106.907,0.000,-0.548
'[08:27:11.282 17/05/1995]',0.090,106.907,0.000,-0.548
'[08:27:11.284 17/05/1995]',0.089,106.907,0.000,-0.548
'[08:27:11.286 17/05/1995]',0.088,106.907,0.000,-0.548
'[08:27:11.288 17/05/1995]',0.086,114.742,0.000,-0.565
'[08:27:11.290 17/05/1995]',0.084,114.742,0.000,-0.565
'[08:27:11.292 17/05/1995]',0.082,114.742,0.000,-0.565
'[08:27:11.294 17/05/1995]',0.079,114.742,0.000,-0.565
'[08:27:11.296 17/05/1995]',0.075,121.546,0.000,-0.580
'[08:27:11.298 17/05/1995]',0.072,121.546,0.000,-0.580
'[08:27:11.300 17/05/1995]',0.068,121.546,0.000,-0.580
'[08:27:11.302 17/05/1995]',0.064,121.546,0.000,-0.580
'[08:27:11.304 17/05/1995]',0.062,127.526,0.000,-0.593
'[08:27:11.306 17/05/1995]',0.061,127.526,0.000,-0.593
'[08:27:11.308 17/05/1995]',0.060,127.526,0.000,-0.593
'[08:27:11.310 17/05/1995]',0.059,127.526,0.000,-0.593
'[08:27:11.312 17/05/1995]',0.059,132.474,0.000,-0.605
'[08:27:11.314 17/05/1995]',0.059,132.474,0.000,-0.605
'[08:27:11.316 17/05/1995]',0.059,132.474,0.000,-0.605
'[08:27:11.318 17/05/1995]',0.059,132.474,0.000,-0.605
'[08:27:11.320 17/05/1995]',0.057,136.598,0.000,-0.616
'[08:27:11.322 17/05/1995]',0.055,136.598,0.000,-0.616
'[08:27:11.324 17/05/1995]',0.053,136.598,0.000,-0.616
'[08:27:11.326 17/05/1995]',0.051,136.598,0.000,-0.616
'[08:27:11.328 17/05/1995]',0.050,139.588,0.000,-0.625
'[08:27:11.330 17/05/1995]',0.048,139.588,0.000,-0.625
'[08:27:11.332 17/05/1995]',0.047,139.588,0.000,-0.625
'[08:27:11.334 17/05/1995]',0.046,139.588,0.000,-0.625
'[08:27:11.336 17/05/1995]',0.046,141.856,0.000,-0.633
'[08:27:11.338 17/05/1995]',0.046,141.856,0.000,-0.633
'[08:27:11.340 17/05/1995]',0.046,141.856,0.000,-0.633
'[08:27:11.342 17/05/1995]',0.046,141.856,0.000,-0.633
'[08:27:11.344 17/05/1995]',0.046,143.299,0.000,-0.640
'[08:27:11.346 17/05/1995]',0.046,143.299,0.000,-0.640
'[08:27:11.348 17/05/1995]',0.046,143.299,0.000,-0.640
'[08:27:11.350 17/05/1995]',0.046,143.299,0.000,-0.640
'[08:27:11.352 17/05/1995]',0.046,144.021,0.000,-0.645
'[08:27:11.354 17/05/1995]',0.046,144.021,0.000,-0.645
'[08:27:11.356 17/05/1995]',0.046,144.021,0.000,-0.645
'[08:27:11.358 17/05/1995]',0.046,144.021,0.000,-0.645
'[08:27:11.360 17/05/1995]',0.046,144.124,0.000,-0.650
'[08:27:11.362 17/05/1995]',0.046,144.124,0.000,-0.650
'[08:27:11.364 17/05/1995]',0.046,144.124,0.000,-0.650
'[08:27:11.366 17/05/1995]',0.046,144.124,0.000,-0.650
'[08:27:11.368 17/05/1995]',0.045,143.608,0.000,-0.653
'[08:27:11.370 17/05/1995]',0.044,143.608,0.000,-0.653
'[08:27:11.372 17/05/1995]',0.042,143.608,0.000,-0.653
'[08:27:11.374 17/05/1995]',0.040,143.608,0.000,-0.653
'[08:27:11.376 17/05/1995]',0.040,142.371,0.000,-0.656
'[08:27:11.378 17/05/1995]',0.040,142.371,0.000,-0.656
'[08:27:11.380 17/05/1995]',0.040,142.371,0.000,-0.656
'[08:27:11.382 17/05/1995]',0.040,142.371,0.000,-0.656
'[08:27:11.384 17/05/1995]',0.040,140.722,0.000,-0.658
'[08:27:11.386 17/05/1995]',0.040,140.722,0.000,-0.658
'[08:27:11.388 17/05/1995]',0.040,140.722,0.000,-0.658
'[08:27:11.390 17/05/1995]',0.040,140.722,0.000,-0.658
'[08:27:11.392 17/05/1995]',0.040,138.454,0.000,-0.659
'[08:27:11.394 17/05/1995]',0.040,138.454,0.000,-0.659
'[08:27:11.396 17/05/1995]',0.040,138.454,0.000,-0.659
'[08:27:11.398 17/05/1995]',0.040,138.454,0.000,-0.659
'[08:27:11.400 17/05/1995]',0.040,135.773,0.000,-0.660
'[08:27:11.402 17/05/1995]',0.040,135.773,0.000,-0.660
'[08:27:11.404 17/05/1995]',0.041,135.773,0.000,-0.660
'[08:27:11.406 17/05/1995]',0.042,135.773,0.000,-0.660
'[08:27:11.408 17/05/1995]',0.044,132.577,0.000,-0.661
'[08:27:11.410 17/05/1995]',0.046,132.577,0.000,-0.661
'[08:27:11.412 17/05/1995]',0.047,132.577,0.000,-0.661
'[08:27:11.414 17/05/1995]',0.048,132.577,0.000,-0.661
'[08:27:11.416 17/05/1995]',0.047,128.969,0.000,-0.661
'[08:27:11.418 17/05/1995]',0.046,128.969,0.000,-0.661
'[08:27:11.420 17/05/1995]',0.047,128.969,0.000,-0.661
'[08:27:11.422 17/05/1995]',0.048,128.969,0.000,-0.661
'[08:27:11.424 17/05/1995]',0.050,124.948,0.000,-0.661
'[08:27:11.426 17/05/1995]',0.051,124.948,0.000,-0.661
'[08:27:11.428 17/05/1995]',0.053,124.948,0.000,-0.661
'[08:27:11.430 17/05/1995]',0.055,124.948,0.000,-0.661
'[08:27:11.432 17/05/1995]',0.058,120.412,0.000,-0.660
'[08:27:11.434 17/05/1995]',0.061,120.412,0.000,-0.660
'[08:27:11.436 17/05/1995]',0.063,120.412,0.000,-0.660
'[08:27:11.438 17/05/1995]',0.066,120.412,0.000,-0.660
'[08:27:11.440 17/05/1995]',0.066,115.567,0.000,-0.660
'[08:27:11.442 17/05/1995]',0.066,115.567,0.000,-0.660
'[08:27:11.444 17/05/1995]',0.066,115.567,0.000,-0.660
'[08:27:11.446 17/05/1995]',0.066,115.567,0.000,-0.660
'[08:27:11.448 17/05/1995]',0.066,110.412,0.000,-0.659
'[08:27:11.450 17/05/1995]',0.066,110.412,0.000,-0.659
'[08:27:11.452 17/05/1995]',0.066,110.412,0.000,-0.659
'[08:27:11.454 17/05/1995]',0.066,110.412,0.000,-0.659
'[08:27:11.456 17/05/1995]',0.066,105.361,0.000,-0.658
'[08:27:11.458 17/05/1995]',0.066,105.361,0.000,-0.658
'[08:27:11.460 17/05/1995]',0.066,105.361,0.000,-0.658
'[08:27:11.462 17/05/1995]',0.066,105.361,0.000,-0.658
'[08:27:11.464 17/05/1995]',0.066,100.412,0.000,-0.657
'[08:27:11.466 17/05/1995]',0.066,100.412,0.000,-0.657
'[08:27:11.468 17/05/1995]',0.065,100.412,0.000,-0.657
'[08:27:11.470 17/05/1995]',0.064,100.412,0.000,-0.657
'[08:27:11.472 17/05/1995]',0.062,95.979,0.000,-0.655
'[08:27:11.474 17/05/1995]',0.059,95.979,0.000,-0.655
'[08:27:11.476 17/05/1995]',0.056,95.979,0.000,-0.655
'[08:27:11.478 17/05/1995]',0.053,95.979,0.000,-0.655
'[08:27:11.480 17/05/1995]',0.052,91.959,0.000,-0.654
'[08:27:11.482 17/05/1995]',0.051,91.959,0.000,-0.654
'[08:27:11.484 17/05/1995]',0.050,91.959,0.000,-0.654
'[08:27:11.486 17/05/1995]',0.048,91.959,0.000,-0.654
'[08:27:11.488 17/05/1995]',0.047,88.351,0.000,-0.652
'[08:27:11.490 17/05/1995]',0.046,88.351,0.000,-0.652
'[08:27:11.492 17/05/1995]',0.046,88.351,0.000,-0.652
'[08:27:11.494 17/05/1995]',0.046,88.351,0.000,-0.652
'[08:27:11.496 17/05/1995]',0.046,85.258,0.000,-0.651
'[08:27:11.498 17/05/1995]',0.046,85.258,0.000,-0.651
'[08:27:11.500 17/05/1995]',0.045,85.258,0.000,-0.651
'[08:27:11.502 17/05/1995]',0.044,85.258,0.000,-0.651
'[08:27:11.504 17/05/1995]',0.042,82.577,0.000,-0.649
'[08:27:11.506 17/05/1995]',0.040,82.577,0.000,-0.649
'[08:27:11.508 17/05/1995]',0.040,82.577,0.000,-0.649
