'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[09:14:32.568 01/06/1995]',-0.036,0.073,92.928,15.988,102.512,0.000,-0.370
'[09:14:32.570 01/06/1995]',-0.036,0.073,92.928,15.988,102.512,0.000,-0.370
'[09:14:32.572 01/06/1995]',-0.036,0.073,92.928,15.988,102.512,0.000,-0.370
'[09:14:32.574 01/06/1995]',-0.036,0.073,92.928,15.988,102.512,0.000,-0.370
'[09:14:32.576 01/06/1995]',-0.036,0.073,97.231,15.050,101.457,0.000,-0.368
'[09:14:32.578 01/06/1995]',-0.036,0.073,97.231,15.050,101.457,0.000,-0.368
'[09:14:32.580 01/06/1995]',-0.048,0.073,97.231,15.050,101.457,0.000,-0.368
'[09:14:32.582 01/06/1995]',-0.048,0.097,97.231,15.050,101.457,0.000,-0.368
'[09:14:32.584 01/06/1995]',-0.036,0.097,101.335,14.525,100.628,0.000,-0.366
'[09:14:32.586 01/06/1995]',-0.030,0.073,101.335,14.525,100.628,0.000,-0.366
'[09:14:32.588 01/06/1995]',-0.030,0.073,101.335,14.525,100.628,0.000,-0.366
'[09:14:32.590 01/06/1995]',-0.030,0.073,101.335,14.525,100.628,0.000,-0.366
'[09:14:32.592 01/06/1995]',-0.030,0.073,105.188,14.238,100.100,0.000,-0.363
'[09:14:32.594 01/06/1995]',-0.036,0.073,105.188,14.238,100.100,0.000,-0.363
'[09:14:32.596 01/06/1995]',-0.036,0.073,105.188,14.238,100.100,0.000,-0.363
'[09:14:32.598 01/06/1995]',-0.036,0.097,105.188,14.238,100.100,0.000,-0.363
'[09:14:32.600 01/06/1995]',-0.036,0.073,108.491,13.938,100.100,0.000,-0.360
'[09:14:32.602 01/06/1995]',-0.036,0.073,108.491,13.938,100.100,0.000,-0.360
'[09:14:32.604 01/06/1995]',-0.030,0.073,108.491,13.938,100.100,0.000,-0.360
'[09:14:32.606 01/06/1995]',-0.030,0.073,108.491,13.938,100.100,0.000,-0.360
'[09:14:32.608 01/06/1995]',-0.036,0.073,110.993,13.588,101.231,0.000,-0.357
'[09:14:32.610 01/06/1995]',-0.048,0.073,110.993,13.588,101.231,0.000,-0.357
'[09:14:32.612 01/06/1995]',-0.048,0.073,110.993,13.588,101.231,0.000,-0.357
'[09:14:32.614 01/06/1995]',-0.048,0.073,110.993,13.588,101.231,0.000,-0.357
'[09:14:32.616 01/06/1995]',-0.036,0.097,112.694,13.300,104.020,0.000,-0.354
'[09:14:32.618 01/06/1995]',-0.036,0.073,112.694,13.300,104.020,0.000,-0.354
'[09:14:32.620 01/06/1995]',-0.030,0.073,112.694,13.300,104.020,0.000,-0.354
'[09:14:32.622 01/06/1995]',-0.030,0.073,112.694,13.300,104.020,0.000,-0.354
'[09:14:32.624 01/06/1995]',-0.030,0.073,113.445,13.000,107.186,0.000,-0.351
'[09:14:32.626 01/06/1995]',-0.030,0.073,113.445,13.000,107.186,0.000,-0.351
'[09:14:32.628 01/06/1995]',-0.036,0.073,113.445,13.000,107.186,0.000,-0.351
'[09:14:32.630 01/06/1995]',-0.036,0.073,113.445,13.000,107.186,0.000,-0.351
'[09:14:32.632 01/06/1995]',-0.036,0.073,113.345,12.762,108.392,0.000,-0.348
'[09:14:32.634 01/06/1995]',-0.030,0.073,113.345,12.762,108.392,0.000,-0.348
'[09:14:32.636 01/06/1995]',-0.030,0.049,113.345,12.762,108.392,0.000,-0.348
'[09:14:32.638 01/06/1995]',-0.024,0.049,113.345,12.762,108.392,0.000,-0.348
'[09:14:32.640 01/06/1995]',-0.024,0.049,112.344,12.588,106.733,0.000,-0.344
'[09:14:32.642 01/06/1995]',-0.030,0.049,112.344,12.588,106.733,0.000,-0.344
'[09:14:32.644 01/06/1995]',-0.036,0.073,112.344,12.588,106.733,0.000,-0.344
'[09:14:32.646 01/06/1995]',-0.036,0.073,112.344,12.588,106.733,0.000,-0.344
'[09:14:32.648 01/06/1995]',-0.030,0.073,110.742,12.713,104.020,0.000,-0.340
'[09:14:32.650 01/06/1995]',-0.036,0.073,110.742,12.713,104.020,0.000,-0.340
'[09:14:32.652 01/06/1995]',-0.030,0.073,110.742,12.713,104.020,0.000,-0.340
'[09:14:32.654 01/06/1995]',-0.030,0.073,110.742,12.713,104.020,0.000,-0.340
'[09:14:32.656 01/06/1995]',-0.030,0.073,108.691,13.000,102.211,0.000,-0.335
'[09:14:32.658 01/06/1995]',-0.036,0.073,108.691,13.000,102.211,0.000,-0.335
'[09:14:32.660 01/06/1995]',-0.036,0.073,108.691,13.000,102.211,0.000,-0.335
'[09:14:32.662 01/06/1995]',-0.036,0.073,108.691,13.000,102.211,0.000,-0.335
'[09:14:32.664 01/06/1995]',-0.036,0.073,106.339,13.238,100.703,0.000,-0.330
'[09:14:32.666 01/06/1995]',-0.036,0.073,106.339,13.238,100.703,0.000,-0.330
'[09:14:32.668 01/06/1995]',-0.036,0.073,106.339,13.238,100.703,0.000,-0.330
'[09:14:32.670 01/06/1995]',-0.030,0.073,106.339,13.238,100.703,0.000,-0.330
'[09:14:32.672 01/06/1995]',-0.030,0.073,103.937,13.300,97.990,0.000,-0.324
'[09:14:32.674 01/06/1995]',-0.036,0.073,103.937,13.300,97.990,0.000,-0.324
'[09:14:32.676 01/06/1995]',-0.048,0.073,103.937,13.300,97.990,0.000,-0.324
'[09:14:32.678 01/06/1995]',-0.054,0.097,103.937,13.300,97.990,0.000,-0.324
'[09:14:32.680 01/06/1995]',-0.054,0.097,101.485,13.175,95.050,0.000,-0.318
'[09:14:32.682 01/06/1995]',-0.054,0.097,101.485,13.175,95.050,0.000,-0.318
'[09:14:32.684 01/06/1995]',-0.066,0.097,101.485,13.175,95.050,0.000,-0.318
'[09:14:32.686 01/06/1995]',-0.054,0.097,101.485,13.175,95.050,0.000,-0.318
'[09:14:32.688 01/06/1995]',-0.054,0.097,99.133,12.938,94.070,0.000,-0.312
'[09:14:32.690 01/06/1995]',-0.054,0.121,99.133,12.938,94.070,0.000,-0.312
'[09:14:32.692 01/06/1995]',-0.072,0.121,99.133,12.938,94.070,0.000,-0.312
'[09:14:32.694 01/06/1995]',-0.072,0.145,99.133,12.938,94.070,0.000,-0.312
'[09:14:32.696 01/06/1995]',-0.072,0.145,96.881,12.537,95.427,0.000,-0.306
'[09:14:32.698 01/06/1995]',-0.072,0.145,96.881,12.537,95.427,0.000,-0.306
'[09:14:32.700 01/06/1995]',-0.066,0.145,96.881,12.537,95.427,0.000,-0.306
'[09:14:32.702 01/06/1995]',-0.066,0.145,96.881,12.537,95.427,0.000,-0.306
'[09:14:32.704 01/06/1995]',-0.066,0.145,94.579,12.062,97.161,0.000,-0.300
'[09:14:32.706 01/06/1995]',-0.066,0.145,94.579,12.062,97.161,0.000,-0.300
'[09:14:32.708 01/06/1995]',-0.072,0.145,94.579,12.062,97.161,0.000,-0.300
'[09:14:32.710 01/06/1995]',-0.072,0.145,94.579,12.062,97.161,0.000,-0.300
'[09:14:32.712 01/06/1995]',-0.072,0.145,92.277,11.775,97.161,0.000,-0.295
'[09:14:32.714 01/06/1995]',-0.072,0.145,92.277,11.775,97.161,0.000,-0.295
'[09:14:32.716 01/06/1995]',-0.072,0.145,92.277,11.775,97.161,0.000,-0.295
'[09:14:32.718 01/06/1995]',-0.066,0.145,92.277,11.775,97.161,0.000,-0.295
'[09:14:32.720 01/06/1995]',-0.048,0.121,90.125,11.775,95.352,0.000,-0.290
'[09:14:32.722 01/06/1995]',-0.048,0.097,90.125,11.775,95.352,0.000,-0.290
'[09:14:32.724 01/06/1995]',-0.048,0.097,90.125,11.775,95.352,0.000,-0.290
'[09:14:32.726 01/06/1995]',-0.054,0.097,90.125,11.775,95.352,0.000,-0.290
'[09:14:32.728 01/06/1995]',-0.054,0.097,88.174,12.125,93.241,0.000,-0.285
'[09:14:32.730 01/06/1995]',-0.054,0.097,88.174,12.125,93.241,0.000,-0.285
'[09:14:32.732 01/06/1995]',-0.048,0.097,88.174,12.125,93.241,0.000,-0.285
'[09:14:32.734 01/06/1995]',-0.048,0.097,88.174,12.125,93.241,0.000,-0.285
'[09:14:32.736 01/06/1995]',-0.036,0.097,86.472,12.588,91.884,0.000,-0.281
'[09:14:32.738 01/06/1995]',-0.036,0.073,86.472,12.588,91.884,0.000,-0.281
'[09:14:32.740 01/06/1995]',-0.036,0.073,86.472,12.588,91.884,0.000,-0.281
'[09:14:32.742 01/06/1995]',-0.036,0.073,86.472,12.588,91.884,0.000,-0.281
'[09:14:32.744 01/06/1995]',-0.036,0.073,84.921,13.000,91.583,0.000,-0.277
'[09:14:32.746 01/06/1995]',-0.036,0.073,84.921,13.000,91.583,0.000,-0.277
'[09:14:32.748 01/06/1995]',-0.036,0.049,84.921,13.000,91.583,0.000,-0.277
'[09:14:32.750 01/06/1995]',-0.024,0.049,84.921,13.000,91.583,0.000,-0.277
'[09:14:32.752 01/06/1995]',-0.024,0.025,83.320,13.238,91.658,0.000,-0.273
'[09:14:32.754 01/06/1995]',-0.011,0.025,83.320,13.238,91.658,0.000,-0.273
'[09:14:32.756 01/06/1995]',-0.005,0.002,83.320,13.238,91.658,0.000,-0.273
'[09:14:32.758 01/06/1995]',-0.005,0.002,83.320,13.238,91.658,0.000,-0.273
'[09:14:32.760 01/06/1995]',-0.005,0.002,81.868,13.062,91.583,0.000,-0.270
'[09:14:32.762 01/06/1995]',-0.005,0.002,81.868,13.062,91.583,0.000,-0.270
'[09:14:32.764 01/06/1995]',-0.005,0.002,81.868,13.062,91.583,0.000,-0.270
'[09:14:32.766 01/06/1995]',0.001,0.002,81.868,13.062,91.583,0.000,-0.270
'[09:14:32.768 01/06/1995]',0.001,0.002,80.567,12.363,91.055,0.000,-0.266
'[09:14:32.770 01/06/1995]',0.006,0.002,80.567,12.363,91.055,0.000,-0.266
'[09:14:32.772 01/06/1995]',0.001,0.002,80.567,12.363,91.055,0.000,-0.266
'[09:14:32.774 01/06/1995]',0.001,0.002,80.567,12.363,91.055,0.000,-0.266
'[09:14:32.776 01/06/1995]',-0.005,0.002,79.466,10.887,90.301,0.000,-0.261
'[09:14:32.778 01/06/1995]',-0.011,0.002,79.466,10.887,90.301,0.000,-0.261
'[09:14:32.780 01/06/1995]',-0.011,0.002,79.466,10.887,90.301,0.000,-0.261
'[09:14:32.782 01/06/1995]',-0.011,0.002,79.466,10.887,90.301,0.000,-0.261
'[09:14:32.784 01/06/1995]',-0.005,0.002,78.466,9.137,89.548,0.000,-0.256
'[09:14:32.786 01/06/1995]',0.001,0.002,78.466,9.137,89.548,0.000,-0.256
'[09:14:32.788 01/06/1995]',0.001,0.002,78.466,9.137,89.548,0.000,-0.256
'[09:14:32.790 01/06/1995]',0.001,0.002,78.466,9.137,89.548,0.000,-0.256
'[09:14:32.792 01/06/1995]',-0.005,0.002,77.615,8.137,88.869,0.000,-0.251
'[09:14:32.794 01/06/1995]',-0.005,0.002,77.615,8.137,88.869,0.000,-0.251
'[09:14:32.796 01/06/1995]',-0.011,0.002,77.615,8.137,88.869,0.000,-0.251
'[09:14:32.798 01/06/1995]',-0.011,0.002,77.615,8.137,88.869,0.000,-0.251
'[09:14:32.800 01/06/1995]',-0.005,0.025,76.964,8.838,88.191,0.000,-0.244
'[09:14:32.802 01/06/1995]',-0.005,0.002,76.964,8.838,88.191,0.000,-0.244
'[09:14:32.804 01/06/1995]',0.001,0.002,76.964,8.838,88.191,0.000,-0.244
'[09:14:32.806 01/06/1995]',-0.005,0.002,76.964,8.838,88.191,0.000,-0.244
'[09:14:32.808 01/06/1995]',-0.005,0.002,76.514,11.125,87.362,0.000,-0.237
'[09:14:32.810 01/06/1995]',-0.011,0.002,76.514,11.125,87.362,0.000,-0.237
'[09:14:32.812 01/06/1995]',-0.011,0.002,76.514,11.125,87.362,0.000,-0.237
'[09:14:32.814 01/06/1995]',-0.011,0.025,76.514,11.125,87.362,0.000,-0.237
'[09:14:32.816 01/06/1995]',-0.005,0.025,76.264,13.700,86.231,0.000,-0.230
'[09:14:32.818 01/06/1995]',-0.005,0.002,76.264,13.700,86.231,0.000,-0.230
'[09:14:32.820 01/06/1995]',0.001,0.002,76.264,13.700,86.231,0.000,-0.230
'[09:14:32.822 01/06/1995]',0.001,0.002,76.264,13.700,86.231,0.000,-0.230
'[09:14:32.824 01/06/1995]',-0.011,0.025,76.164,15.700,84.723,0.000,-0.222
'[09:14:32.826 01/06/1995]',-0.011,0.073,76.164,15.700,84.723,0.000,-0.222
'[09:14:32.828 01/06/1995]',-0.024,0.097,76.164,15.700,84.723,0.000,-0.222
'[09:14:32.830 01/06/1995]',-0.030,0.121,76.164,15.700,84.723,0.000,-0.222
'[09:14:32.832 01/06/1995]',-0.036,0.169,76.164,16.988,82.764,0.000,-0.214
'[09:14:32.834 01/06/1995]',-0.054,0.193,76.164,16.988,82.764,0.000,-0.214
'[09:14:32.836 01/06/1995]',-0.066,0.217,76.164,16.988,82.764,0.000,-0.214
'[09:14:32.838 01/06/1995]',-0.078,0.266,76.164,16.988,82.764,0.000,-0.214
'[09:14:32.840 01/06/1995]',-0.095,0.314,76.164,17.337,80.804,0.000,-0.206
'[09:14:32.842 01/06/1995]',-0.113,0.361,76.164,17.337,80.804,0.000,-0.206
'[09:14:32.844 01/06/1995]',-0.119,0.361,76.164,17.337,80.804,0.000,-0.206
'[09:14:32.846 01/06/1995]',-0.113,0.361,76.164,17.337,80.804,0.000,-0.206
'[09:14:32.848 01/06/1995]',-0.089,0.338,76.264,16.512,79.749,0.000,-0.199
'[09:14:32.850 01/06/1995]',-0.048,0.314,76.264,16.512,79.749,0.000,-0.199
'[09:14:32.852 01/06/1995]',-0.011,0.266,76.264,16.512,79.749,0.000,-0.199
'[09:14:32.854 01/06/1995]',0.030,0.145,76.264,16.512,79.749,0.000,-0.199
'[09:14:32.856 01/06/1995]',0.090,-0.022,76.464,14.700,79.749,0.000,-0.192
'[09:14:32.858 01/06/1995]',0.162,-0.238,76.464,14.700,79.749,0.000,-0.192
'[09:14:32.860 01/06/1995]',0.222,-0.430,76.464,14.700,79.749,0.000,-0.192
'[09:14:32.862 01/06/1995]',0.264,-0.574,76.464,14.700,79.749,0.000,-0.192
'[09:14:32.864 01/06/1995]',0.300,-0.717,76.564,12.762,79.749,0.000,-0.184
'[09:14:32.866 01/06/1995]',0.336,-0.813,76.564,12.762,79.749,0.000,-0.184
'[09:14:32.868 01/06/1995]',0.366,-0.909,76.564,12.762,79.749,0.000,-0.184
'[09:14:32.870 01/06/1995]',0.378,-0.957,76.564,12.762,79.749,0.000,-0.184
'[09:14:32.872 01/06/1995]',0.366,-0.957,76.764,11.363,78.392,0.000,-0.176
'[09:14:32.874 01/06/1995]',0.342,-0.933,76.764,11.363,78.392,0.000,-0.176
'[09:14:32.876 01/06/1995]',0.312,-0.861,76.764,11.363,78.392,0.000,-0.176
'[09:14:32.878 01/06/1995]',0.276,-0.741,76.764,11.363,78.392,0.000,-0.176
'[09:14:32.880 01/06/1995]',0.234,-0.670,76.814,10.887,75.226,0.000,-0.169
'[09:14:32.882 01/06/1995]',0.204,-0.574,76.814,10.887,75.226,0.000,-0.169
'[09:14:32.884 01/06/1995]',0.168,-0.502,76.814,10.887,75.226,0.000,-0.169
'[09:14:32.886 01/06/1995]',0.138,-0.430,76.814,10.887,75.226,0.000,-0.169
'[09:14:32.888 01/06/1995]',0.114,-0.357,76.764,11.125,71.382,0.000,-0.162
'[09:14:32.890 01/06/1995]',0.066,-0.262,76.764,11.125,71.382,0.000,-0.162
'[09:14:32.892 01/06/1995]',0.030,-0.166,76.764,11.125,71.382,0.000,-0.162
'[09:14:32.894 01/06/1995]',-0.005,-0.070,76.764,11.125,71.382,0.000,-0.162
'[09:14:32.896 01/06/1995]',-0.024,0.002,76.464,11.887,69.196,0.000,-0.155
'[09:14:32.898 01/06/1995]',-0.036,0.025,76.464,11.887,69.196,0.000,-0.155
'[09:14:32.900 01/06/1995]',-0.048,0.049,76.464,11.887,69.196,0.000,-0.155
'[09:14:32.902 01/06/1995]',-0.048,0.073,76.464,11.887,69.196,0.000,-0.155
'[09:14:32.904 01/06/1995]',-0.048,0.073,75.913,13.175,69.196,0.000,-0.150
'[09:14:32.906 01/06/1995]',-0.048,0.097,75.913,13.175,69.196,0.000,-0.150
'[09:14:32.908 01/06/1995]',-0.054,0.097,75.913,13.175,69.196,0.000,-0.150
'[09:14:32.910 01/06/1995]',-0.066,0.121,75.913,13.175,69.196,0.000,-0.150
'[09:14:32.912 01/06/1995]',-0.072,0.121,75.163,14.875,70.025,0.000,-0.145
'[09:14:32.914 01/06/1995]',-0.072,0.121,75.163,14.875,70.025,0.000,-0.145
'[09:14:32.916 01/06/1995]',-0.066,0.145,75.163,14.875,70.025,0.000,-0.145
'[09:14:32.918 01/06/1995]',-0.066,0.145,75.163,14.875,70.025,0.000,-0.145
'[09:14:32.920 01/06/1995]',-0.066,0.145,74.212,16.462,69.723,0.000,-0.141
'[09:14:32.922 01/06/1995]',-0.066,0.121,74.212,16.462,69.723,0.000,-0.141
'[09:14:32.924 01/06/1995]',-0.066,0.121,74.212,16.462,69.723,0.000,-0.141
'[09:14:32.926 01/06/1995]',-0.072,0.145,74.212,16.462,69.723,0.000,-0.141
'[09:14:32.928 01/06/1995]',-0.072,0.145,73.011,17.100,68.141,0.000,-0.137
'[09:14:32.930 01/06/1995]',-0.072,0.169,73.011,17.100,68.141,0.000,-0.137
'[09:14:32.932 01/06/1995]',-0.072,0.169,73.011,17.100,68.141,0.000,-0.137
'[09:14:32.934 01/06/1995]',-0.072,0.169,73.011,17.100,68.141,0.000,-0.137
'[09:14:32.936 01/06/1995]',-0.066,0.145,71.610,16.637,66.256,0.000,-0.134
'[09:14:32.938 01/06/1995]',-0.066,0.145,71.610,16.637,66.256,0.000,-0.134
'[09:14:32.940 01/06/1995]',-0.072,0.145,71.610,16.637,66.256,0.000,-0.134
'[09:14:32.942 01/06/1995]',-0.072,0.145,71.610,16.637,66.256,0.000,-0.134
'[09:14:32.944 01/06/1995]',-0.072,0.145,69.958,15.938,64.522,0.000,-0.132
'[09:14:32.946 01/06/1995]',-0.078,0.169,69.958,15.938,64.522,0.000,-0.132
'[09:14:32.948 01/06/1995]',-0.078,0.169,69.958,15.938,64.522,0.000,-0.132
'[09:14:32.950 01/06/1995]',-0.072,0.169,69.958,15.938,64.522,0.000,-0.132
'[09:14:32.952 01/06/1995]',-0.072,0.169,68.207,16.050,63.844,0.000,-0.131
'[09:14:32.954 01/06/1995]',-0.072,0.145,68.207,16.050,63.844,0.000,-0.131
'[09:14:32.956 01/06/1995]',-0.066,0.145,68.207,16.050,63.844,0.000,-0.131
'[09:14:32.958 01/06/1995]',-0.072,0.145,68.207,16.050,63.844,0.000,-0.131
'[09:14:32.960 01/06/1995]',-0.072,0.145,66.305,17.100,66.859,0.000,-0.130
'[09:14:32.962 01/06/1995]',-0.072,0.169,66.305,17.100,66.859,0.000,-0.130
'[09:14:32.964 01/06/1995]',-0.072,0.169,66.305,17.100,66.859,0.000,-0.130
'[09:14:32.966 01/06/1995]',-0.072,0.169,66.305,17.100,66.859,0.000,-0.130
'[09:14:32.968 01/06/1995]',-0.066,0.169,64.454,18.562,73.266,0.000,-0.129
'[09:14:32.970 01/06/1995]',-0.066,0.145,64.454,18.562,73.266,0.000,-0.129
'[09:14:32.972 01/06/1995]',-0.054,0.145,64.454,18.562,73.266,0.000,-0.129
'[09:14:32.974 01/06/1995]',-0.066,0.145,64.454,18.562,73.266,0.000,-0.129
'[09:14:32.976 01/06/1995]',-0.072,0.145,62.502,20.562,77.713,0.000,-0.129
'[09:14:32.978 01/06/1995]',-0.072,0.145,62.502,20.562,77.713,0.000,-0.129
'[09:14:32.980 01/06/1995]',-0.072,0.169,62.502,20.562,77.713,0.000,-0.129
'[09:14:32.982 01/06/1995]',-0.072,0.169,62.502,20.562,77.713,0.000,-0.129
'[09:14:32.984 01/06/1995]',-0.066,0.145,60.551,23.200,77.261,0.000,-0.130
'[09:14:32.986 01/06/1995]',-0.066,0.145,60.551,23.200,77.261,0.000,-0.130
'[09:14:32.988 01/06/1995]',-0.066,0.145,60.551,23.200,77.261,0.000,-0.130
'[09:14:32.990 01/06/1995]',-0.054,0.145,60.551,23.200,77.261,0.000,-0.130
'[09:14:32.992 01/06/1995]',-0.066,0.121,58.749,25.837,76.206,0.000,-0.131
'[09:14:32.994 01/06/1995]',-0.066,0.145,58.749,25.837,76.206,0.000,-0.131
'[09:14:32.996 01/06/1995]',-0.066,0.145,58.749,25.837,76.206,0.000,-0.131
'[09:14:32.998 01/06/1995]',-0.072,0.145,58.749,25.837,76.206,0.000,-0.131
'[09:14:33.000 01/06/1995]',-0.066,0.145,57.098,27.587,78.392,0.000,-0.132
'[09:14:33.002 01/06/1995]',-0.066,0.145,57.098,27.587,78.392,0.000,-0.132
'[09:14:33.004 01/06/1995]',-0.054,0.121,57.098,27.587,78.392,0.000,-0.132
'[09:14:33.006 01/06/1995]',-0.054,0.121,57.098,27.587,78.392,0.000,-0.132
'[09:14:33.008 01/06/1995]',-0.054,0.121,55.596,28.062,82.311,0.000,-0.134
'[09:14:33.010 01/06/1995]',-0.054,0.121,55.596,28.062,82.311,0.000,-0.134
'[09:14:33.012 01/06/1995]',-0.054,0.145,55.596,28.062,82.311,0.000,-0.134
'[09:14:33.014 01/06/1995]',-0.066,0.145,55.596,28.062,82.311,0.000,-0.134
'[09:14:33.016 01/06/1995]',-0.054,0.145,54.245,27.762,85.703,0.000,-0.136
'[09:14:33.018 01/06/1995]',-0.048,0.145,54.245,27.762,85.703,0.000,-0.136
'[09:14:33.020 01/06/1995]',-0.054,0.097,54.245,27.762,85.703,0.000,-0.136
'[09:14:33.022 01/06/1995]',-0.036,0.097,54.245,27.762,85.703,0.000,-0.136
'[09:14:33.024 01/06/1995]',-0.036,0.097,53.044,27.363,88.417,0.000,-0.138
'[09:14:33.026 01/06/1995]',-0.048,0.097,53.044,27.363,88.417,0.000,-0.138
'[09:14:33.028 01/06/1995]',-0.048,0.097,53.044,27.363,88.417,0.000,-0.138
'[09:14:33.030 01/06/1995]',-0.054,0.097,53.044,27.363,88.417,0.000,-0.138
'[09:14:33.032 01/06/1995]',-0.048,0.097,52.294,26.887,90.226,0.000,-0.141
'[09:14:33.034 01/06/1995]',-0.036,0.097,52.294,26.887,90.226,0.000,-0.141
'[09:14:33.036 01/06/1995]',-0.030,0.073,52.294,26.887,90.226,0.000,-0.141
'[09:14:33.038 01/06/1995]',-0.030,0.073,52.294,26.887,90.226,0.000,-0.141
'[09:14:33.040 01/06/1995]',-0.030,0.073,52.043,26.300,91.055,0.000,-0.143
'[09:14:33.042 01/06/1995]',-0.030,0.073,52.043,26.300,91.055,0.000,-0.143
'[09:14:33.044 01/06/1995]',-0.036,0.073,52.043,26.300,91.055,0.000,-0.143
'[09:14:33.046 01/06/1995]',-0.036,0.097,52.043,26.300,91.055,0.000,-0.143
'[09:14:33.048 01/06/1995]',-0.036,0.097,52.644,25.837,91.960,0.000,-0.145
'[09:14:33.050 01/06/1995]',-0.030,0.073,52.644,25.837,91.960,0.000,-0.145
'[09:14:33.052 01/06/1995]',-0.030,0.049,52.644,25.837,91.960,0.000,-0.145
'[09:14:33.054 01/06/1995]',-0.024,0.049,52.644,25.837,91.960,0.000,-0.145
'[09:14:33.056 01/06/1995]',-0.011,0.049,54.295,25.775,93.693,0.000,-0.147
'[09:14:33.058 01/06/1995]',-0.024,0.025,54.295,25.775,93.693,0.000,-0.147
'[09:14:33.060 01/06/1995]',-0.024,0.025,54.295,25.775,93.693,0.000,-0.147
'[09:14:33.062 01/06/1995]',-0.024,0.025,54.295,25.775,93.693,0.000,-0.147
'[09:14:33.064 01/06/1995]',-0.024,0.025,56.948,26.188,95.653,0.000,-0.149
'[09:14:33.066 01/06/1995]',-0.011,0.025,56.948,26.188,95.653,0.000,-0.149
'[09:14:33.068 01/06/1995]',-0.005,0.002,56.948,26.188,95.653,0.000,-0.149
'[09:14:33.070 01/06/1995]',0.001,0.002,56.948,26.188,95.653,0.000,-0.149
'[09:14:33.072 01/06/1995]',0.006,0.002,60.601,26.825,96.558,0.000,-0.151
'[09:14:33.074 01/06/1995]',0.006,-0.022,60.601,26.825,96.558,0.000,-0.151
'[09:14:33.076 01/06/1995]',0.006,-0.022,60.601,26.825,96.558,0.000,-0.151
'[09:14:33.078 01/06/1995]',0.006,-0.022,60.601,26.825,96.558,0.000,-0.151
'[09:14:33.080 01/06/1995]',0.012,-0.022,65.355,27.712,96.181,0.000,-0.153
'[09:14:33.082 01/06/1995]',0.012,-0.022,65.355,27.712,96.181,0.000,-0.153
'[09:14:33.084 01/06/1995]',0.030,-0.046,65.355,27.712,96.181,0.000,-0.153
'[09:14:33.086 01/06/1995]',0.036,-0.070,65.355,27.712,96.181,0.000,-0.153
'[09:14:33.088 01/06/1995]',0.048,-0.094,71.109,28.825,95.728,0.000,-0.155
'[09:14:33.090 01/06/1995]',0.048,-0.118,71.109,28.825,95.728,0.000,-0.155
'[09:14:33.092 01/06/1995]',0.054,-0.118,71.109,28.825,95.728,0.000,-0.155
'[09:14:33.094 01/06/1995]',0.054,-0.142,71.109,28.825,95.728,0.000,-0.155
'[09:14:33.096 01/06/1995]',0.066,-0.142,77.765,29.700,95.879,0.000,-0.157
'[09:14:33.098 01/06/1995]',0.072,-0.142,77.765,29.700,95.879,0.000,-0.157
'[09:14:33.100 01/06/1995]',0.078,-0.166,77.765,29.700,95.879,0.000,-0.157
'[09:14:33.102 01/06/1995]',0.096,-0.190,77.765,29.700,95.879,0.000,-0.157
'[09:14:33.104 01/06/1995]',0.096,-0.214,84.921,30.000,96.708,0.000,-0.159
'[09:14:33.106 01/06/1995]',0.102,-0.238,84.921,30.000,96.708,0.000,-0.159
'[09:14:33.108 01/06/1995]',0.114,-0.238,84.921,30.000,96.708,0.000,-0.159
'[09:14:33.110 01/06/1995]',0.114,-0.262,84.921,30.000,96.708,0.000,-0.159
'[09:14:33.112 01/06/1995]',0.120,-0.262,92.327,29.700,97.537,0.000,-0.161
'[09:14:33.114 01/06/1995]',0.120,-0.262,92.327,29.700,97.537,0.000,-0.161
'[09:14:33.116 01/06/1995]',0.132,-0.286,92.327,29.700,97.537,0.000,-0.161
'[09:14:33.118 01/06/1995]',0.144,-0.310,92.327,29.700,97.537,0.000,-0.161
'[09:14:33.120 01/06/1995]',0.156,-0.334,99.833,29.288,97.914,0.000,-0.163
'[09:14:33.122 01/06/1995]',0.162,-0.334,99.833,29.288,97.914,0.000,-0.163
'[09:14:33.124 01/06/1995]',0.162,-0.357,99.833,29.288,97.914,0.000,-0.163
'[09:14:33.126 01/06/1995]',0.162,-0.357,99.833,29.288,97.914,0.000,-0.163
'[09:14:33.128 01/06/1995]',0.168,-0.357,106.689,28.938,98.065,0.000,-0.164
'[09:14:33.130 01/06/1995]',0.168,-0.357,106.689,28.938,98.065,0.000,-0.164
'[09:14:33.132 01/06/1995]',0.180,-0.381,106.689,28.938,98.065,0.000,-0.164
'[09:14:33.134 01/06/1995]',0.186,-0.381,106.689,28.938,98.065,0.000,-0.164
'[09:14:33.136 01/06/1995]',0.198,-0.405,112.244,28.700,98.367,0.000,-0.165
'[09:14:33.138 01/06/1995]',0.204,-0.405,112.244,28.700,98.367,0.000,-0.165
'[09:14:33.140 01/06/1995]',0.204,-0.430,112.244,28.700,98.367,0.000,-0.165
'[09:14:33.142 01/06/1995]',0.198,-0.430,112.244,28.700,98.367,0.000,-0.165
'[09:14:33.144 01/06/1995]',0.198,-0.430,115.797,28.587,98.819,0.000,-0.165
'[09:14:33.146 01/06/1995]',0.186,-0.430,115.797,28.587,98.819,0.000,-0.165
'[09:14:33.148 01/06/1995]',0.198,-0.405,115.797,28.587,98.819,0.000,-0.165
