'Time and date','MCL1','III','V','ABP','PAP','CVP','PLETH'
'[13:30:40.708 11/01/1996]',-0.076,-0.010,-0.076,96.975,37.700,22.988,1.024
'[13:30:40.710 11/01/1996]',-0.076,-0.010,-0.076,96.975,37.700,22.988,1.024
'[13:30:40.712 11/01/1996]',-0.076,-0.010,-0.076,93.075,37.275,22.863,1.024
'[13:30:40.714 11/01/1996]',-0.076,-0.021,-0.076,93.075,37.275,22.863,1.024
'[13:30:40.716 11/01/1996]',-0.098,-0.032,-0.076,93.075,37.275,22.863,1.024
'[13:30:40.718 11/01/1996]',-0.098,-0.032,-0.098,93.075,37.275,22.863,1.024
'[13:30:40.720 11/01/1996]',-0.098,-0.021,-0.076,89.400,36.575,22.812,1.024
'[13:30:40.722 11/01/1996]',-0.098,-0.032,-0.098,89.400,36.575,22.812,1.024
'[13:30:40.724 11/01/1996]',-0.098,-0.032,-0.076,89.400,36.575,22.812,1.024
'[13:30:40.726 11/01/1996]',-0.098,-0.032,-0.076,89.400,36.575,22.812,1.024
'[13:30:40.728 11/01/1996]',-0.098,-0.032,-0.076,86.025,36.000,22.688,0.980
'[13:30:40.730 11/01/1996]',-0.098,-0.043,-0.065,86.025,36.000,22.688,0.980
'[13:30:40.732 11/01/1996]',-0.098,-0.043,-0.065,86.025,36.000,22.688,0.980
'[13:30:40.734 11/01/1996]',-0.098,-0.043,-0.076,86.025,36.000,22.688,0.980
'[13:30:40.736 11/01/1996]',-0.098,-0.043,-0.076,82.875,35.600,22.512,0.857
'[13:30:40.738 11/01/1996]',-0.098,-0.043,-0.098,82.875,35.600,22.512,0.857
'[13:30:40.740 11/01/1996]',-0.098,-0.054,-0.076,82.875,35.600,22.512,0.857
'[13:30:40.742 11/01/1996]',-0.098,-0.054,-0.076,82.875,35.600,22.512,0.857
'[13:30:40.744 11/01/1996]',-0.098,-0.054,-0.065,80.025,35.225,22.275,0.734
'[13:30:40.746 11/01/1996]',-0.098,-0.054,-0.065,80.025,35.225,22.275,0.734
'[13:30:40.748 11/01/1996]',-0.109,-0.076,-0.076,80.025,35.225,22.275,0.734
'[13:30:40.750 11/01/1996]',-0.109,-0.076,-0.098,80.025,35.225,22.275,0.734
'[13:30:40.752 11/01/1996]',-0.098,-0.065,-0.076,77.325,35.000,21.988,0.597
'[13:30:40.754 11/01/1996]',-0.120,-0.065,-0.098,77.325,35.000,21.988,0.597
'[13:30:40.756 11/01/1996]',-0.109,-0.065,-0.098,77.325,35.000,21.988,0.597
'[13:30:40.758 11/01/1996]',-0.109,-0.065,-0.076,77.325,35.000,21.988,0.597
'[13:30:40.760 11/01/1996]',-0.109,-0.065,-0.076,74.850,34.700,21.700,0.460
'[13:30:40.762 11/01/1996]',-0.109,-0.076,-0.076,74.850,34.700,21.700,0.460
'[13:30:40.764 11/01/1996]',-0.109,-0.076,-0.076,74.850,34.700,21.700,0.460
'[13:30:40.766 11/01/1996]',-0.109,-0.065,-0.076,74.850,34.700,21.700,0.460
'[13:30:40.768 11/01/1996]',-0.109,-0.065,-0.098,72.750,34.350,21.400,0.320
'[13:30:40.770 11/01/1996]',-0.120,-0.065,-0.098,72.750,34.350,21.400,0.320
'[13:30:40.772 11/01/1996]',-0.120,-0.065,-0.098,72.750,34.350,21.400,0.320
'[13:30:40.774 11/01/1996]',-0.131,-0.065,-0.098,72.750,34.350,21.400,0.320
'[13:30:40.776 11/01/1996]',-0.120,-0.076,-0.098,70.875,34.000,21.113,0.186
'[13:30:40.778 11/01/1996]',-0.120,-0.076,-0.098,70.875,34.000,21.113,0.186
'[13:30:40.780 11/01/1996]',-0.131,-0.076,-0.098,70.875,34.000,21.113,0.186
'[13:30:40.782 11/01/1996]',-0.131,-0.087,-0.098,70.875,34.000,21.113,0.186
'[13:30:40.784 11/01/1996]',-0.120,-0.076,-0.098,69.375,33.650,20.938,0.056
'[13:30:40.786 11/01/1996]',-0.131,-0.076,-0.109,69.375,33.650,20.938,0.056
'[13:30:40.788 11/01/1996]',-0.131,-0.076,-0.109,69.375,33.650,20.938,0.056
'[13:30:40.790 11/01/1996]',-0.131,-0.076,-0.098,69.375,33.650,20.938,0.056
'[13:30:40.792 11/01/1996]',-0.131,-0.087,-0.098,68.025,33.350,20.762,-0.068
'[13:30:40.794 11/01/1996]',-0.131,-0.076,-0.098,68.025,33.350,20.762,-0.068
'[13:30:40.796 11/01/1996]',-0.120,-0.076,-0.098,68.025,33.350,20.762,-0.068
'[13:30:40.798 11/01/1996]',-0.120,-0.076,-0.076,68.025,33.350,20.762,-0.068
'[13:30:40.800 11/01/1996]',-0.131,-0.076,-0.098,66.900,33.125,20.700,-0.183
'[13:30:40.802 11/01/1996]',-0.131,-0.076,-0.109,66.900,33.125,20.700,-0.183
'[13:30:40.804 11/01/1996]',-0.131,-0.076,-0.109,66.900,33.125,20.700,-0.183
'[13:30:40.806 11/01/1996]',-0.131,-0.076,-0.109,66.900,33.125,20.700,-0.183
'[13:30:40.808 11/01/1996]',-0.142,-0.076,-0.109,66.000,32.900,20.587,-0.293
'[13:30:40.810 11/01/1996]',-0.131,-0.076,-0.098,66.000,32.900,20.587,-0.293
'[13:30:40.812 11/01/1996]',-0.131,-0.087,-0.098,66.000,32.900,20.587,-0.293
'[13:30:40.814 11/01/1996]',-0.131,-0.087,-0.109,66.000,32.900,20.587,-0.293
'[13:30:40.816 11/01/1996]',-0.120,-0.076,-0.098,65.175,32.725,20.525,-0.396
'[13:30:40.818 11/01/1996]',-0.131,-0.087,-0.109,65.175,32.725,20.525,-0.396
'[13:30:40.820 11/01/1996]',-0.131,-0.076,-0.109,65.175,32.725,20.525,-0.396
'[13:30:40.822 11/01/1996]',-0.131,-0.076,-0.109,65.175,32.725,20.525,-0.396
'[13:30:40.824 11/01/1996]',-0.131,-0.076,-0.109,64.500,32.600,20.525,-0.485
'[13:30:40.826 11/01/1996]',-0.131,-0.076,-0.098,64.500,32.600,20.525,-0.485
'[13:30:40.828 11/01/1996]',-0.120,-0.076,-0.098,64.500,32.600,20.525,-0.485
'[13:30:40.830 11/01/1996]',-0.120,-0.065,-0.098,64.500,32.600,20.525,-0.485
'[13:30:40.832 11/01/1996]',-0.120,-0.076,-0.098,63.975,32.375,20.462,-0.567
'[13:30:40.834 11/01/1996]',-0.120,-0.065,-0.098,63.975,32.375,20.462,-0.567
'[13:30:40.836 11/01/1996]',-0.131,-0.065,-0.098,63.975,32.375,20.462,-0.567
'[13:30:40.838 11/01/1996]',-0.131,-0.065,-0.098,63.975,32.375,20.462,-0.567
'[13:30:40.840 11/01/1996]',-0.120,-0.054,-0.098,63.600,32.075,20.400,-0.645
'[13:30:40.842 11/01/1996]',-0.120,-0.065,-0.098,63.600,32.075,20.400,-0.645
'[13:30:40.844 11/01/1996]',-0.120,-0.065,-0.098,63.600,32.075,20.400,-0.645
'[13:30:40.846 11/01/1996]',-0.109,-0.065,-0.076,63.600,32.075,20.400,-0.645
'[13:30:40.848 11/01/1996]',-0.098,-0.076,-0.065,63.375,31.775,20.350,-0.711
'[13:30:40.850 11/01/1996]',-0.098,-0.065,-0.065,63.375,31.775,20.350,-0.711
'[13:30:40.852 11/01/1996]',-0.098,-0.054,-0.054,63.375,31.775,20.350,-0.711
'[13:30:40.854 11/01/1996]',-0.076,-0.043,-0.054,63.375,31.775,20.350,-0.711
'[13:30:40.856 11/01/1996]',-0.087,-0.032,-0.065,63.225,31.550,20.350,-0.769
'[13:30:40.858 11/01/1996]',-0.098,-0.032,-0.076,63.225,31.550,20.350,-0.769
'[13:30:40.860 11/01/1996]',-0.098,-0.032,-0.076,63.225,31.550,20.350,-0.769
'[13:30:40.862 11/01/1996]',-0.087,-0.021,-0.065,63.225,31.550,20.350,-0.769
'[13:30:40.864 11/01/1996]',-0.098,-0.021,-0.065,63.225,31.475,20.350,-0.820
'[13:30:40.866 11/01/1996]',-0.098,-0.021,-0.076,63.225,31.475,20.350,-0.820
'[13:30:40.868 11/01/1996]',-0.087,-0.010,-0.065,63.225,31.475,20.350,-0.820
'[13:30:40.870 11/01/1996]',-0.087,-0.010,-0.076,63.225,31.475,20.350,-0.820
'[13:30:40.872 11/01/1996]',-0.098,-0.010,-0.076,63.225,31.475,20.400,-0.858
'[13:30:40.874 11/01/1996]',-0.098,-0.021,-0.076,63.225,31.475,20.400,-0.858
'[13:30:40.876 11/01/1996]',-0.098,-0.032,-0.098,63.225,31.475,20.400,-0.858
'[13:30:40.878 11/01/1996]',-0.109,-0.043,-0.098,63.225,31.475,20.400,-0.858
'[13:30:40.880 11/01/1996]',-0.109,-0.043,-0.076,63.225,31.550,20.587,-0.899
'[13:30:40.882 11/01/1996]',-0.109,-0.054,-0.098,63.225,31.550,20.587,-0.899
'[13:30:40.884 11/01/1996]',-0.098,-0.043,-0.076,63.225,31.550,20.587,-0.899
'[13:30:40.886 11/01/1996]',-0.098,-0.043,-0.076,63.225,31.550,20.587,-0.899
'[13:30:40.888 11/01/1996]',-0.098,-0.032,-0.076,63.300,31.550,20.762,-0.926
'[13:30:40.890 11/01/1996]',-0.098,-0.043,-0.076,63.300,31.550,20.762,-0.926
'[13:30:40.892 11/01/1996]',-0.098,-0.043,-0.065,63.300,31.550,20.762,-0.926
'[13:30:40.894 11/01/1996]',-0.098,-0.043,-0.076,63.300,31.550,20.762,-0.926
'[13:30:40.896 11/01/1996]',-0.076,-0.032,-0.065,63.375,31.600,20.988,-0.950
'[13:30:40.898 11/01/1996]',-0.076,-0.032,-0.054,63.375,31.600,20.988,-0.950
'[13:30:40.900 11/01/1996]',-0.065,-0.032,-0.054,63.375,31.600,20.988,-0.950
'[13:30:40.902 11/01/1996]',-0.076,-0.021,-0.054,63.375,31.600,20.988,-0.950
'[13:30:40.904 11/01/1996]',-0.087,-0.021,-0.065,63.525,31.650,21.337,-0.968
'[13:30:40.906 11/01/1996]',-0.087,-0.021,-0.065,63.525,31.650,21.337,-0.968
'[13:30:40.908 11/01/1996]',-0.087,-0.032,-0.065,63.525,31.650,21.337,-0.968
'[13:30:40.910 11/01/1996]',-0.098,-0.043,-0.065,63.525,31.650,21.337,-0.968
'[13:30:40.912 11/01/1996]',-0.098,-0.043,-0.065,63.675,31.725,21.700,-0.985
'[13:30:40.914 11/01/1996]',-0.098,-0.065,-0.076,63.675,31.725,21.700,-0.985
'[13:30:40.916 11/01/1996]',-0.098,-0.054,-0.076,63.675,31.725,21.700,-0.985
'[13:30:40.918 11/01/1996]',-0.120,-0.076,-0.098,63.675,31.725,21.700,-0.985
'[13:30:40.920 11/01/1996]',-0.131,-0.076,-0.109,63.825,31.600,22.050,-0.992
'[13:30:40.922 11/01/1996]',-0.142,-0.087,-0.109,63.825,31.600,22.050,-0.992
'[13:30:40.924 11/01/1996]',-0.153,-0.098,-0.109,63.825,31.600,22.050,-0.992
'[13:30:40.926 11/01/1996]',-0.153,-0.098,-0.109,63.825,31.600,22.050,-0.992
'[13:30:40.928 11/01/1996]',-0.153,-0.109,-0.109,63.900,31.475,22.337,-1.005
'[13:30:40.930 11/01/1996]',-0.153,-0.098,-0.109,63.900,31.475,22.337,-1.005
'[13:30:40.932 11/01/1996]',-0.153,-0.098,-0.109,63.900,31.475,22.337,-1.005
'[13:30:40.934 11/01/1996]',-0.153,-0.098,-0.120,63.900,31.475,22.337,-1.005
'[13:30:40.936 11/01/1996]',-0.153,-0.098,-0.120,63.975,31.300,22.512,-1.008
'[13:30:40.938 11/01/1996]',-0.153,-0.098,-0.109,63.975,31.300,22.512,-1.008
'[13:30:40.940 11/01/1996]',-0.153,-0.109,-0.109,63.975,31.300,22.512,-1.008
'[13:30:40.942 11/01/1996]',-0.153,-0.109,-0.109,63.975,31.300,22.512,-1.008
'[13:30:40.944 11/01/1996]',-0.142,-0.109,-0.098,64.050,31.300,22.750,-1.016
'[13:30:40.946 11/01/1996]',-0.142,-0.120,-0.109,64.050,31.300,22.750,-1.016
'[13:30:40.948 11/01/1996]',-0.131,-0.109,-0.098,64.050,31.300,22.750,-1.016
'[13:30:40.950 11/01/1996]',-0.131,-0.098,-0.098,64.050,31.300,22.750,-1.016
'[13:30:40.952 11/01/1996]',-0.142,-0.098,-0.109,64.200,31.425,22.863,-1.018
'[13:30:40.954 11/01/1996]',-0.142,-0.098,-0.098,64.200,31.425,22.863,-1.018
'[13:30:40.956 11/01/1996]',-0.142,-0.098,-0.109,64.200,31.425,22.863,-1.018
'[13:30:40.958 11/01/1996]',-0.142,-0.109,-0.098,64.200,31.425,22.863,-1.018
'[13:30:40.960 11/01/1996]',-0.131,-0.109,-0.098,64.275,31.775,23.038,-1.022
'[13:30:40.962 11/01/1996]',-0.120,-0.120,-0.065,64.275,31.775,23.038,-1.022
'[13:30:40.964 11/01/1996]',-0.109,-0.120,-0.065,64.275,31.775,23.038,-1.022
'[13:30:40.966 11/01/1996]',-0.109,-0.120,-0.065,64.275,31.775,23.038,-1.022
'[13:30:40.968 11/01/1996]',-0.098,-0.120,-0.043,64.350,32.200,23.163,-
'[13:30:40.970 11/01/1996]',-0.065,-0.142,-0.010,64.350,32.200,23.163,-
'[13:30:40.972 11/01/1996]',-0.032,-0.153,0.022,64.350,32.200,23.163,-
'[13:30:40.974 11/01/1996]',-0.010,-0.164,0.034,64.350,32.200,23.163,-
'[13:30:40.976 11/01/1996]',0.001,-0.153,0.034,64.350,32.475,23.275,-
'[13:30:40.978 11/01/1996]',-0.021,-0.142,-0.010,64.350,32.475,23.275,-
'[13:30:40.980 11/01/1996]',-0.043,-0.131,-0.021,64.350,32.475,23.275,-
'[13:30:40.982 11/01/1996]',-0.065,-0.120,-0.054,64.350,32.475,23.275,-
'[13:30:40.984 11/01/1996]',-0.087,-0.120,-0.065,64.350,32.375,23.275,-
'[13:30:40.986 11/01/1996]',-0.098,-0.109,-0.076,64.350,32.375,23.275,-
'[13:30:40.988 11/01/1996]',-0.120,-0.087,-0.131,64.350,32.375,23.275,-
'[13:30:40.990 11/01/1996]',-0.153,-0.087,-0.153,64.350,32.375,23.275,-
'[13:30:40.992 11/01/1996]',-0.174,-0.076,-0.164,64.350,31.900,23.212,-1.022
'[13:30:40.994 11/01/1996]',-0.197,-0.076,-0.164,64.350,31.900,23.212,-1.022
'[13:30:40.996 11/01/1996]',-0.185,-0.076,-0.164,64.350,31.900,23.212,-1.022
'[13:30:40.998 11/01/1996]',-0.174,-0.087,-0.153,64.350,31.900,23.212,-1.022
'[13:30:41.000 11/01/1996]',-0.174,-0.087,-0.153,64.275,31.025,23.100,-
'[13:30:41.002 11/01/1996]',-0.174,-0.087,-0.153,64.275,31.025,23.100,-
'[13:30:41.004 11/01/1996]',-0.185,-0.087,-0.142,64.275,31.025,23.100,-
'[13:30:41.006 11/01/1996]',-0.174,-0.098,-0.153,64.275,31.025,23.100,-
'[13:30:41.008 11/01/1996]',-0.174,-0.098,-0.131,64.200,29.900,22.988,-1.022
'[13:30:41.010 11/01/1996]',-0.174,-0.098,-0.131,64.200,29.900,22.988,-1.022
'[13:30:41.012 11/01/1996]',-0.174,-0.109,-0.131,64.200,29.900,22.988,-1.022
'[13:30:41.014 11/01/1996]',-0.174,-0.109,-0.131,64.200,29.900,22.988,-1.022
'[13:30:41.016 11/01/1996]',-0.185,-0.098,-0.142,64.200,29.075,22.863,-1.018
'[13:30:41.018 11/01/1996]',-0.197,-0.098,-0.153,64.200,29.075,22.863,-1.018
'[13:30:41.020 11/01/1996]',-0.197,-0.087,-0.153,64.200,29.075,22.863,-1.018
'[13:30:41.022 11/01/1996]',-0.185,-0.076,-0.142,64.200,29.075,22.863,-1.018
'[13:30:41.024 11/01/1996]',-0.142,-0.065,-0.120,64.275,28.675,22.750,-1.018
'[13:30:41.026 11/01/1996]',-0.098,-0.065,-0.065,64.275,28.675,22.750,-1.018
'[13:30:41.028 11/01/1996]',0.001,-0.032,0.011,64.275,28.675,22.750,-1.018
'[13:30:41.030 11/01/1996]',0.088,-0.010,0.111,64.275,28.675,22.750,-1.018
'[13:30:41.032 11/01/1996]',0.209,0.022,0.220,64.350,28.800,22.688,-1.012
'[13:30:41.034 11/01/1996]',0.351,0.067,0.341,64.350,28.800,22.688,-1.012
'[13:30:41.036 11/01/1996]',0.516,0.100,0.472,64.350,28.800,22.688,-1.012
'[13:30:41.038 11/01/1996]',0.669,0.133,0.615,64.350,28.800,22.688,-1.012
'[13:30:41.040 11/01/1996]',0.834,0.165,0.757,64.350,29.200,22.688,-1.008
'[13:30:41.042 11/01/1996]',0.955,0.187,0.856,64.350,29.200,22.688,-1.008
'[13:30:41.044 11/01/1996]',1.024,0.209,0.944,64.350,29.200,22.688,-1.008
'[13:30:41.046 11/01/1996]',1.024,0.209,0.999,64.350,29.200,22.688,-1.008
'[13:30:41.048 11/01/1996]',1.024,0.198,0.988,64.350,29.725,22.750,-1.002
'[13:30:41.050 11/01/1996]',1.020,0.187,0.911,64.350,29.725,22.750,-1.002
'[13:30:41.052 11/01/1996]',0.889,0.165,0.790,64.350,29.725,22.750,-1.002
'[13:30:41.054 11/01/1996]',0.692,0.165,0.604,64.350,29.725,22.750,-1.002
'[13:30:41.056 11/01/1996]',0.462,0.143,0.396,64.275,30.200,22.750,-1.002
'[13:30:41.058 11/01/1996]',0.242,0.111,0.209,64.275,30.200,22.750,-1.002
'[13:30:41.060 11/01/1996]',0.067,0.111,0.044,64.275,30.200,22.750,-1.002
'[13:30:41.062 11/01/1996]',-0.054,0.111,-0.054,64.275,30.200,22.750,-1.002
'[13:30:41.064 11/01/1996]',-0.120,0.133,-0.120,64.050,30.600,22.812,-0.998
'[13:30:41.066 11/01/1996]',-0.153,0.154,-0.153,64.050,30.600,22.812,-0.998
'[13:30:41.068 11/01/1996]',-0.174,0.187,-0.174,64.050,30.600,22.812,-0.998
'[13:30:41.070 11/01/1996]',-0.185,0.198,-0.207,64.050,30.600,22.812,-0.998
'[13:30:41.072 11/01/1996]',-0.207,0.187,-0.207,63.825,30.850,22.863,-0.992
'[13:30:41.074 11/01/1996]',-0.218,0.143,-0.218,63.825,30.850,22.863,-0.992
'[13:30:41.076 11/01/1996]',-0.207,0.133,-0.207,63.825,30.850,22.863,-0.992
'[13:30:41.078 11/01/1996]',-0.207,0.111,-0.207,63.825,30.850,22.863,-0.992
'[13:30:41.080 11/01/1996]',-0.207,0.100,-0.207,63.525,30.950,22.863,-0.988
'[13:30:41.082 11/01/1996]',-0.230,0.077,-0.218,63.525,30.950,22.863,-0.988
'[13:30:41.084 11/01/1996]',-0.230,0.067,-0.218,63.525,30.950,22.863,-0.988
'[13:30:41.086 11/01/1996]',-0.230,0.067,-0.218,63.525,30.950,22.863,-0.988
'[13:30:41.088 11/01/1996]',-0.218,0.067,-0.218,63.150,30.900,22.925,-0.988
'[13:30:41.090 11/01/1996]',-0.218,0.056,-0.207,63.150,30.900,22.925,-0.988
'[13:30:41.092 11/01/1996]',-0.207,0.056,-0.197,63.150,30.900,22.925,-0.988
'[13:30:41.094 11/01/1996]',-0.197,0.056,-0.174,63.150,30.900,22.925,-0.988
'[13:30:41.096 11/01/1996]',-0.185,0.034,-0.164,62.775,30.550,22.925,-0.985
'[13:30:41.098 11/01/1996]',-0.185,0.044,-0.164,62.775,30.550,22.925,-0.985
'[13:30:41.100 11/01/1996]',-0.185,0.034,-0.164,62.775,30.550,22.925,-0.985
'[13:30:41.102 11/01/1996]',-0.197,0.034,-0.164,62.775,30.550,22.925,-0.985
'[13:30:41.104 11/01/1996]',-0.174,0.034,-0.153,62.475,29.775,22.988,-0.985
'[13:30:41.106 11/01/1996]',-0.174,0.022,-0.153,62.475,29.775,22.988,-0.985
'[13:30:41.108 11/01/1996]',-0.164,0.022,-0.142,62.475,29.775,22.988,-0.985
'[13:30:41.110 11/01/1996]',-0.153,0.001,-0.131,62.475,29.775,22.988,-0.985
'[13:30:41.112 11/01/1996]',-0.153,0.001,-0.131,62.250,28.625,23.100,-0.985
'[13:30:41.114 11/01/1996]',-0.142,-0.021,-0.120,62.250,28.625,23.100,-0.985
'[13:30:41.116 11/01/1996]',-0.142,-0.021,-0.120,62.250,28.625,23.100,-0.985
'[13:30:41.118 11/01/1996]',-0.142,-0.032,-0.120,62.250,28.625,23.100,-0.985
'[13:30:41.120 11/01/1996]',-0.142,-0.032,-0.120,62.025,27.325,23.163,-0.992
'[13:30:41.122 11/01/1996]',-0.131,-0.043,-0.109,62.025,27.325,23.163,-0.992
'[13:30:41.124 11/01/1996]',-0.131,-0.054,-0.109,62.025,27.325,23.163,-0.992
'[13:30:41.126 11/01/1996]',-0.131,-0.054,-0.098,62.025,27.325,23.163,-0.992
'[13:30:41.128 11/01/1996]',-0.120,-0.054,-0.098,61.725,26.625,23.212,-0.995
'[13:30:41.130 11/01/1996]',-0.120,-0.054,-0.076,61.725,26.625,23.212,-0.995
'[13:30:41.132 11/01/1996]',-0.109,-0.065,-0.076,61.725,26.625,23.212,-0.995
'[13:30:41.134 11/01/1996]',-0.098,-0.109,-0.032,61.725,26.625,23.212,-0.995
'[13:30:41.136 11/01/1996]',0.001,-0.109,0.067,61.275,27.375,23.212,-1.002
'[13:30:41.138 11/01/1996]',0.034,-0.131,0.111,61.275,27.375,23.212,-1.002
'[13:30:41.140 11/01/1996]',0.067,-0.131,0.121,61.275,27.375,23.212,-1.002
'[13:30:41.142 11/01/1996]',0.067,-0.120,0.111,61.275,27.375,23.212,-1.002
'[13:30:41.144 11/01/1996]',0.056,-0.120,0.100,60.825,29.975,23.212,-1.012
'[13:30:41.146 11/01/1996]',0.056,-0.109,0.077,60.825,29.975,23.212,-1.012
'[13:30:41.148 11/01/1996]',0.044,-0.109,0.056,60.825,29.975,23.212,-1.012
'[13:30:41.150 11/01/1996]',0.034,-0.098,0.044,60.825,29.975,23.212,-1.012
'[13:30:41.152 11/01/1996]',0.022,-0.098,0.034,60.300,33.475,23.100,-
'[13:30:41.154 11/01/1996]',0.034,-0.087,0.034,60.300,33.475,23.100,-
'[13:30:41.156 11/01/1996]',0.022,-0.087,0.022,60.300,33.475,23.100,-
'[13:30:41.158 11/01/1996]',0.011,-0.087,0.011,60.300,33.475,23.100,-
'[13:30:41.160 11/01/1996]',0.011,-0.065,-0.010,59.850,36.225,22.988,-
'[13:30:41.162 11/01/1996]',0.001,-0.054,-0.043,59.850,36.225,22.988,-
'[13:30:41.164 11/01/1996]',-0.043,-0.054,-0.076,59.850,36.225,22.988,-
'[13:30:41.166 11/01/1996]',-0.076,-0.043,-0.120,59.850,36.225,22.988,-
'[13:30:41.168 11/01/1996]',-0.087,-0.032,-0.120,59.475,37.750,22.863,-
'[13:30:41.170 11/01/1996]',-0.098,-0.032,-0.142,59.475,37.750,22.863,-
'[13:30:41.172 11/01/1996]',-0.109,-0.021,-0.142,59.475,37.750,22.863,-
'[13:30:41.174 11/01/1996]',-0.131,-0.021,-0.142,59.475,37.750,22.863,-
'[13:30:41.176 11/01/1996]',-0.120,-0.021,-0.131,59.025,38.700,22.750,-
'[13:30:41.178 11/01/1996]',-0.109,-0.032,-0.120,59.025,38.700,22.750,-
'[13:30:41.180 11/01/1996]',-0.098,-0.032,-0.109,59.025,38.700,22.750,-
'[13:30:41.182 11/01/1996]',-0.098,-0.032,-0.098,59.025,38.700,22.750,-
'[13:30:41.184 11/01/1996]',-0.098,-0.032,-0.076,58.575,39.625,22.750,-
'[13:30:41.186 11/01/1996]',-0.098,-0.043,-0.076,58.575,39.625,22.750,-
'[13:30:41.188 11/01/1996]',-0.098,-0.032,-0.076,58.575,39.625,22.750,-
'[13:30:41.190 11/01/1996]',-0.087,-0.032,-0.065,58.575,39.625,22.750,-
'[13:30:41.192 11/01/1996]',-0.076,-0.032,-0.054,58.425,40.750,22.688,-
'[13:30:41.194 11/01/1996]',-0.076,-0.032,-0.054,58.425,40.750,22.688,-
'[13:30:41.196 11/01/1996]',-0.065,-0.043,-0.043,58.425,40.750,22.688,-
'[13:30:41.198 11/01/1996]',-0.065,-0.043,-0.043,58.425,40.750,22.688,-
'[13:30:41.200 11/01/1996]',-0.054,-0.032,-0.043,58.725,41.500,22.688,-
'[13:30:41.202 11/01/1996]',-0.065,-0.032,-0.054,58.725,41.500,22.688,-
'[13:30:41.204 11/01/1996]',-0.065,-0.032,-0.043,58.725,41.500,22.688,-
'[13:30:41.206 11/01/1996]',-0.065,-0.032,-0.043,58.725,41.500,22.688,-
'[13:30:41.208 11/01/1996]',-0.065,-0.032,-0.032,59.925,41.925,22.688,-
'[13:30:41.210 11/01/1996]',-0.054,-0.032,-0.032,59.925,41.925,22.688,-
'[13:30:41.212 11/01/1996]',-0.043,-0.032,-0.021,59.925,41.925,22.688,-
'[13:30:41.214 11/01/1996]',-0.032,-0.032,-0.010,59.925,41.925,22.688,-
'[13:30:41.216 11/01/1996]',-0.032,-0.032,-0.021,62.925,42.100,22.637,-
'[13:30:41.218 11/01/1996]',-0.032,-0.032,-0.021,62.925,42.100,22.637,-
'[13:30:41.220 11/01/1996]',-0.032,-0.021,-0.021,62.925,42.100,22.637,-
'[13:30:41.222 11/01/1996]',-0.032,-0.021,-0.010,62.925,42.100,22.637,-
'[13:30:41.224 11/01/1996]',-0.021,-0.021,-0.010,67.725,42.450,22.575,-
'[13:30:41.226 11/01/1996]',-0.010,-0.021,0.001,67.725,42.450,22.575,-
'[13:30:41.228 11/01/1996]',-0.010,-0.021,0.001,67.725,42.450,22.575,-
'[13:30:41.230 11/01/1996]',-0.010,-0.021,0.001,67.725,42.450,22.575,-
'[13:30:41.232 11/01/1996]',0.001,-0.010,0.011,73.800,43.150,22.575,-1.005
'[13:30:41.234 11/01/1996]',0.001,-0.021,0.001,73.800,43.150,22.575,-1.005
'[13:30:41.236 11/01/1996]',0.001,-0.010,0.011,73.800,43.150,22.575,-1.005
'[13:30:41.238 11/01/1996]',0.001,0.001,0.011,73.800,43.150,22.575,-1.005
'[13:30:41.240 11/01/1996]',0.001,-0.010,0.011,79.875,44.550,22.575,-0.929
'[13:30:41.242 11/01/1996]',0.001,0.001,0.022,79.875,44.550,22.575,-0.929
'[13:30:41.244 11/01/1996]',0.011,0.001,0.034,79.875,44.550,22.575,-0.929
'[13:30:41.246 11/01/1996]',0.022,-0.010,0.034,79.875,44.550,22.575,-0.929
'[13:30:41.248 11/01/1996]',0.022,0.001,0.044,85.725,46.600,22.637,-0.824
'[13:30:41.250 11/01/1996]',0.022,0.001,0.034,85.725,46.600,22.637,-0.824
'[13:30:41.252 11/01/1996]',0.022,0.011,0.034,85.725,46.600,22.637,-0.824
'[13:30:41.254 11/01/1996]',0.034,0.011,0.034,85.725,46.600,22.637,-0.824
'[13:30:41.256 11/01/1996]',0.034,0.022,0.044,91.350,49.000,22.812,-0.683
'[13:30:41.258 11/01/1996]',0.044,0.011,0.056,91.350,49.000,22.812,-0.683
'[13:30:41.260 11/01/1996]',0.044,0.011,0.056,91.350,49.000,22.812,-0.683
'[13:30:41.262 11/01/1996]',0.056,0.011,0.056,91.350,49.000,22.812,-0.683
'[13:30:41.264 11/01/1996]',0.067,0.022,0.067,97.425,51.175,22.988,-0.515
'[13:30:41.266 11/01/1996]',0.067,0.022,0.056,97.425,51.175,22.988,-0.515
'[13:30:41.268 11/01/1996]',0.067,0.034,0.067,97.425,51.175,22.988,-0.515
'[13:30:41.270 11/01/1996]',0.067,0.044,0.067,97.425,51.175,22.988,-0.515
'[13:30:41.272 11/01/1996]',0.077,0.044,0.067,103.425,52.525,23.275,-0.328
'[13:30:41.274 11/01/1996]',0.077,0.044,0.067,103.425,52.525,23.275,-0.328
'[13:30:41.276 11/01/1996]',0.077,0.044,0.077,103.425,52.525,23.275,-0.328
'[13:30:41.278 11/01/1996]',0.100,0.056,0.077,103.425,52.525,23.275,-0.328
'[13:30:41.280 11/01/1996]',0.088,0.056,0.100,108.825,52.525,23.575,-0.112
