'Time and date','II','aVR','V','ABP','PAP','CVP','PLETH'
'[15:27:15.198 06/04/1996]',-0.246,0.111,0.045,69.000,13.150,-1.337,0.000
'[15:27:15.200 06/04/1996]',-0.255,0.111,0.045,68.475,12.325,-1.225,0.000
'[15:27:15.202 06/04/1996]',-0.255,0.111,0.045,68.475,12.325,-1.225,0.000
'[15:27:15.204 06/04/1996]',-0.264,0.111,0.045,68.475,12.325,-1.225,0.000
'[15:27:15.206 06/04/1996]',-0.264,0.111,0.045,68.475,12.325,-1.225,0.000
'[15:27:15.208 06/04/1996]',-0.264,0.111,0.045,68.100,11.625,-1.050,0.000
'[15:27:15.210 06/04/1996]',-0.255,0.111,0.045,68.100,11.625,-1.050,0.000
'[15:27:15.212 06/04/1996]',-0.246,0.111,0.045,68.100,11.625,-1.050,0.000
'[15:27:15.214 06/04/1996]',-0.246,0.111,0.045,68.100,11.625,-1.050,0.000
'[15:27:15.216 06/04/1996]',-0.246,0.111,0.045,67.650,10.975,-0.762,0.000
'[15:27:15.218 06/04/1996]',-0.246,0.111,0.045,67.650,10.975,-0.762,0.000
'[15:27:15.220 06/04/1996]',-0.255,0.111,0.045,67.650,10.975,-0.762,0.000
'[15:27:15.222 06/04/1996]',-0.255,0.111,0.045,67.650,10.975,-0.762,0.000
'[15:27:15.224 06/04/1996]',-0.246,0.111,0.045,67.125,10.350,-0.400,0.000
'[15:27:15.226 06/04/1996]',-0.246,0.111,0.045,67.125,10.350,-0.400,0.000
'[15:27:15.228 06/04/1996]',-0.228,0.111,0.045,67.125,10.350,-0.400,0.000
'[15:27:15.230 06/04/1996]',-0.219,0.111,0.023,67.125,10.350,-0.400,0.000
'[15:27:15.232 06/04/1996]',-0.210,0.111,0.023,66.600,9.700,-0.050,0.000
'[15:27:15.234 06/04/1996]',-0.200,0.111,0.023,66.600,9.700,-0.050,0.000
'[15:27:15.236 06/04/1996]',-0.200,0.111,0.023,66.600,9.700,-0.050,0.000
'[15:27:15.238 06/04/1996]',-0.200,0.111,0.002,66.600,9.700,-0.050,0.000
'[15:27:15.240 06/04/1996]',-0.200,0.111,0.002,66.075,9.100,0.300,0.000
'[15:27:15.242 06/04/1996]',-0.182,0.111,0.002,66.075,9.100,0.300,0.000
'[15:27:15.244 06/04/1996]',-0.164,0.092,0.002,66.075,9.100,0.300,0.000
'[15:27:15.246 06/04/1996]',-0.155,0.092,0.002,66.075,9.100,0.300,0.000
'[15:27:15.248 06/04/1996]',-0.136,0.074,0.023,65.550,8.650,0.575,0.000
'[15:27:15.250 06/04/1996]',-0.136,0.056,0.045,65.550,8.650,0.575,0.000
'[15:27:15.252 06/04/1996]',-0.128,0.019,0.067,65.550,8.650,0.575,0.000
'[15:27:15.254 06/04/1996]',-0.118,0.002,0.089,65.550,8.650,0.575,0.000
'[15:27:15.256 06/04/1996]',-0.091,-0.035,0.111,65.100,8.300,0.875,0.000
'[15:27:15.258 06/04/1996]',-0.063,-0.072,0.133,65.100,8.300,0.875,0.000
'[15:27:15.260 06/04/1996]',-0.045,-0.108,0.177,65.100,8.300,0.875,0.000
'[15:27:15.262 06/04/1996]',-0.027,-0.145,0.221,65.100,8.300,0.875,0.000
'[15:27:15.264 06/04/1996]',-0.036,-0.182,0.265,64.725,8.175,1.163,0.000
'[15:27:15.266 06/04/1996]',-0.036,-0.200,0.309,64.725,8.175,1.163,0.000
'[15:27:15.268 06/04/1996]',-0.054,-0.218,0.330,64.725,8.175,1.163,0.000
'[15:27:15.270 06/04/1996]',-0.100,-0.237,0.374,64.725,8.175,1.163,0.000
'[15:27:15.272 06/04/1996]',-0.145,-0.218,0.396,64.350,8.300,1.462,0.000
'[15:27:15.274 06/04/1996]',-0.210,-0.200,0.418,64.350,8.300,1.462,0.000
'[15:27:15.276 06/04/1996]',-0.264,-0.182,0.418,64.350,8.300,1.462,0.000
'[15:27:15.278 06/04/1996]',-0.292,-0.145,0.418,64.350,8.300,1.462,0.000
'[15:27:15.280 06/04/1996]',-0.328,-0.108,0.418,64.125,8.525,1.688,0.000
'[15:27:15.282 06/04/1996]',-0.365,-0.090,0.396,64.125,8.525,1.688,0.000
'[15:27:15.284 06/04/1996]',-0.392,-0.035,0.374,64.125,8.525,1.688,0.000
'[15:27:15.286 06/04/1996]',-0.410,-0.017,0.330,64.125,8.525,1.688,0.000
'[15:27:15.288 06/04/1996]',-0.410,0.002,0.309,63.975,9.000,1.863,0.000
'[15:27:15.290 06/04/1996]',-0.410,0.019,0.265,63.975,9.000,1.863,0.000
'[15:27:15.292 06/04/1996]',-0.410,0.037,0.243,63.975,9.000,1.863,0.000
'[15:27:15.294 06/04/1996]',-0.401,0.056,0.221,63.975,9.000,1.863,0.000
'[15:27:15.296 06/04/1996]',-0.401,0.074,0.199,63.975,9.575,1.925,0.000
'[15:27:15.298 06/04/1996]',-0.374,0.092,0.177,63.975,9.575,1.925,0.000
'[15:27:15.300 06/04/1996]',-0.365,0.111,0.133,63.975,9.575,1.925,0.000
'[15:27:15.302 06/04/1996]',-0.338,0.111,0.111,63.975,9.575,1.925,0.000
'[15:27:15.304 06/04/1996]',-0.310,0.111,0.067,63.825,10.175,1.925,0.000
'[15:27:15.306 06/04/1996]',-0.282,0.111,0.045,63.825,10.175,1.925,0.000
'[15:27:15.308 06/04/1996]',-0.273,0.111,0.045,63.825,10.175,1.925,0.000
'[15:27:15.310 06/04/1996]',-0.273,0.111,0.023,63.825,10.175,1.925,0.000
'[15:27:15.312 06/04/1996]',-0.255,0.129,0.023,63.525,10.750,1.750,0.000
'[15:27:15.314 06/04/1996]',-0.255,0.129,0.002,63.525,10.750,1.750,0.000
'[15:27:15.316 06/04/1996]',-0.264,0.129,0.002,63.525,10.750,1.750,0.000
'[15:27:15.318 06/04/1996]',-0.273,0.129,0.002,63.525,10.750,1.750,0.000
'[15:27:15.320 06/04/1996]',-0.264,0.129,0.002,63.075,11.225,1.462,0.000
'[15:27:15.322 06/04/1996]',-0.273,0.147,0.002,63.075,11.225,1.462,0.000
'[15:27:15.324 06/04/1996]',-0.264,0.147,0.002,63.075,11.225,1.462,0.000
'[15:27:15.326 06/04/1996]',-0.264,0.147,0.002,63.075,11.225,1.462,0.000
'[15:27:15.328 06/04/1996]',-0.264,0.147,0.002,62.625,11.525,0.988,0.000
'[15:27:15.330 06/04/1996]',-0.255,0.147,0.002,62.625,11.525,0.988,0.000
'[15:27:15.332 06/04/1996]',-0.255,0.147,0.002,62.625,11.525,0.988,0.000
'[15:27:15.334 06/04/1996]',-0.255,0.147,0.002,62.625,11.525,0.988,0.000
'[15:27:15.336 06/04/1996]',-0.255,0.147,0.002,62.175,11.575,0.463,0.000
'[15:27:15.338 06/04/1996]',-0.255,0.147,0.002,62.175,11.575,0.463,0.000
'[15:27:15.340 06/04/1996]',-0.255,0.147,0.002,62.175,11.575,0.463,0.000
'[15:27:15.342 06/04/1996]',-0.255,0.147,0.002,62.175,11.575,0.463,0.000
'[15:27:15.344 06/04/1996]',-0.255,0.147,0.002,61.800,11.450,-0.113,0.000
'[15:27:15.346 06/04/1996]',-0.246,0.147,0.002,61.800,11.450,-0.113,0.000
'[15:27:15.348 06/04/1996]',-0.246,0.147,0.002,61.800,11.450,-0.113,0.000
'[15:27:15.350 06/04/1996]',-0.246,0.129,-0.020,61.800,11.450,-0.113,0.000
'[15:27:15.352 06/04/1996]',-0.246,0.147,0.002,61.350,11.050,-0.700,0.000
'[15:27:15.354 06/04/1996]',-0.246,0.129,-0.020,61.350,11.050,-0.700,0.000
'[15:27:15.356 06/04/1996]',-0.246,0.147,0.002,61.350,11.050,-0.700,0.000
'[15:27:15.358 06/04/1996]',-0.246,0.147,0.002,61.350,11.050,-0.700,0.000
'[15:27:15.360 06/04/1996]',-0.246,0.147,0.002,60.900,10.525,-1.225,0.000
'[15:27:15.362 06/04/1996]',-0.246,0.147,0.002,60.900,10.525,-1.225,0.000
'[15:27:15.364 06/04/1996]',-0.255,0.147,0.002,60.900,10.525,-1.225,0.000
'[15:27:15.366 06/04/1996]',-0.255,0.147,0.002,60.900,10.525,-1.225,0.000
'[15:27:15.368 06/04/1996]',-0.255,0.147,0.002,60.450,9.925,-1.750,0.000
'[15:27:15.370 06/04/1996]',-0.246,0.147,0.002,60.450,9.925,-1.750,0.000
'[15:27:15.372 06/04/1996]',-0.246,0.147,0.002,60.450,9.925,-1.750,0.000
'[15:27:15.374 06/04/1996]',-0.237,0.147,0.002,60.450,9.925,-1.750,0.000
'[15:27:15.376 06/04/1996]',-0.237,0.147,0.002,60.000,9.275,-2.050,0.000
'[15:27:15.378 06/04/1996]',-0.237,0.147,0.002,60.000,9.275,-2.050,0.000
'[15:27:15.380 06/04/1996]',-0.246,0.147,0.002,60.000,9.275,-2.050,0.000
'[15:27:15.382 06/04/1996]',-0.246,0.129,0.002,60.000,9.275,-2.050,0.000
'[15:27:15.384 06/04/1996]',-0.255,0.147,0.002,59.625,8.825,-2.275,0.000
'[15:27:15.386 06/04/1996]',-0.264,0.147,0.002,59.625,8.825,-2.275,0.000
'[15:27:15.388 06/04/1996]',-0.264,0.147,0.002,59.625,8.825,-2.275,0.000
'[15:27:15.390 06/04/1996]',-0.255,0.147,0.002,59.625,8.825,-2.275,0.000
'[15:27:15.392 06/04/1996]',-0.255,0.147,0.002,59.250,8.700,-2.337,0.000
'[15:27:15.394 06/04/1996]',-0.246,0.147,0.002,59.250,8.700,-2.337,0.000
'[15:27:15.396 06/04/1996]',-0.246,0.147,0.002,59.250,8.700,-2.337,0.000
'[15:27:15.398 06/04/1996]',-0.237,0.147,0.002,59.250,8.700,-2.337,0.000
'[15:27:15.400 06/04/1996]',-0.246,0.147,0.002,58.950,8.875,-2.225,0.000
'[15:27:15.402 06/04/1996]',-0.246,0.147,0.002,58.950,8.875,-2.225,0.000
'[15:27:15.404 06/04/1996]',-0.246,0.147,0.002,58.950,8.875,-2.225,0.000
'[15:27:15.406 06/04/1996]',-0.246,0.147,-0.020,58.950,8.875,-2.225,0.000
'[15:27:15.408 06/04/1996]',-0.246,0.147,0.002,58.800,9.175,-1.925,0.000
'[15:27:15.410 06/04/1996]',-0.237,0.147,0.002,58.800,9.175,-1.925,0.000
'[15:27:15.412 06/04/1996]',-0.237,0.147,-0.020,58.800,9.175,-1.925,0.000
'[15:27:15.414 06/04/1996]',-0.237,0.147,-0.020,58.800,9.175,-1.925,0.000
'[15:27:15.416 06/04/1996]',-0.237,0.147,-0.020,58.800,9.575,-1.637,0.000
'[15:27:15.418 06/04/1996]',-0.246,0.147,-0.020,58.800,9.575,-1.637,0.000
'[15:27:15.420 06/04/1996]',-0.237,0.147,0.002,58.800,9.575,-1.637,0.000
'[15:27:15.422 06/04/1996]',-0.246,0.147,0.002,58.800,9.575,-1.637,0.000
'[15:27:15.424 06/04/1996]',-0.246,0.147,0.002,59.100,10.100,-1.288,0.000
'[15:27:15.426 06/04/1996]',-0.246,0.147,0.002,59.100,10.100,-1.288,0.000
'[15:27:15.428 06/04/1996]',-0.246,0.147,0.002,59.100,10.100,-1.288,0.000
'[15:27:15.430 06/04/1996]',-0.237,0.147,0.002,59.100,10.100,-1.288,0.000
'[15:27:15.432 06/04/1996]',-0.237,0.147,0.002,59.925,10.700,-0.988,0.000
'[15:27:15.434 06/04/1996]',-0.228,0.147,0.002,59.925,10.700,-0.988,0.000
'[15:27:15.436 06/04/1996]',-0.228,0.147,-0.020,59.925,10.700,-0.988,0.000
'[15:27:15.438 06/04/1996]',-0.228,0.147,0.002,59.925,10.700,-0.988,0.000
'[15:27:15.440 06/04/1996]',-0.219,0.147,-0.020,61.500,11.275,-0.700,0.000
'[15:27:15.442 06/04/1996]',-0.210,0.147,-0.020,61.500,11.275,-0.700,0.000
'[15:27:15.444 06/04/1996]',-0.210,0.129,-0.020,61.500,11.275,-0.700,0.000
'[15:27:15.446 06/04/1996]',-0.219,0.129,-0.020,61.500,11.275,-0.700,0.000
'[15:27:15.448 06/04/1996]',-0.200,0.147,0.002,64.575,11.925,-0.525,0.000
'[15:27:15.450 06/04/1996]',-0.210,0.129,-0.020,64.575,11.925,-0.525,0.000
'[15:27:15.452 06/04/1996]',-0.200,0.129,0.002,64.575,11.925,-0.525,0.000
'[15:27:15.454 06/04/1996]',-0.200,0.129,0.002,64.575,11.925,-0.525,0.000
'[15:27:15.456 06/04/1996]',-0.200,0.129,0.002,69.150,12.850,-0.400,0.000
'[15:27:15.458 06/04/1996]',-0.200,0.129,0.002,69.150,12.850,-0.400,0.000
'[15:27:15.460 06/04/1996]',-0.191,0.129,0.002,69.150,12.850,-0.400,0.000
'[15:27:15.462 06/04/1996]',-0.191,0.129,-0.020,69.150,12.850,-0.400,0.000
'[15:27:15.464 06/04/1996]',-0.182,0.111,-0.020,74.625,14.325,-0.400,0.000
'[15:27:15.466 06/04/1996]',-0.182,0.111,-0.020,74.625,14.325,-0.400,0.000
'[15:27:15.468 06/04/1996]',-0.182,0.111,-0.020,74.625,14.325,-0.400,0.000
'[15:27:15.470 06/04/1996]',-0.182,0.111,0.002,74.625,14.325,-0.400,0.000
'[15:27:15.472 06/04/1996]',-0.182,0.111,-0.020,79.725,16.375,-0.463,0.000
'[15:27:15.474 06/04/1996]',-0.182,0.111,0.002,79.725,16.375,-0.463,0.000
'[15:27:15.476 06/04/1996]',-0.182,0.092,-0.020,79.725,16.375,-0.463,0.000
'[15:27:15.478 06/04/1996]',-0.173,0.092,0.002,79.725,16.375,-0.463,0.000
'[15:27:15.480 06/04/1996]',-0.173,0.111,0.002,83.625,18.825,-0.588,0.000
'[15:27:15.482 06/04/1996]',-0.182,0.092,0.002,83.625,18.825,-0.588,0.000
'[15:27:15.484 06/04/1996]',-0.182,0.111,0.002,83.625,18.825,-0.588,0.000
'[15:27:15.486 06/04/1996]',-0.191,0.111,0.002,83.625,18.825,-0.588,0.000
'[15:27:15.488 06/04/1996]',-0.191,0.111,0.002,86.250,21.700,-0.762,0.000
'[15:27:15.490 06/04/1996]',-0.191,0.092,0.002,86.250,21.700,-0.762,0.000
'[15:27:15.492 06/04/1996]',-0.191,0.092,0.002,86.250,21.700,-0.762,0.000
'[15:27:15.494 06/04/1996]',-0.191,0.092,0.002,86.250,21.700,-0.762,0.000
'[15:27:15.496 06/04/1996]',-0.191,0.092,0.002,88.350,24.750,-0.875,0.000
'[15:27:15.498 06/04/1996]',-0.191,0.092,0.002,88.350,24.750,-0.875,0.000
'[15:27:15.500 06/04/1996]',-0.200,0.092,0.002,88.350,24.750,-0.875,0.000
'[15:27:15.502 06/04/1996]',-0.210,0.092,0.002,88.350,24.750,-0.875,0.000
'[15:27:15.504 06/04/1996]',-0.210,0.092,0.002,90.600,28.100,-1.050,0.000
'[15:27:15.506 06/04/1996]',-0.210,0.092,0.002,90.600,28.100,-1.050,0.000
'[15:27:15.508 06/04/1996]',-0.219,0.092,0.002,90.600,28.100,-1.050,0.000
'[15:27:15.510 06/04/1996]',-0.219,0.074,0.002,90.600,28.100,-1.050,0.000
'[15:27:15.512 06/04/1996]',-0.219,0.092,0.002,93.300,31.425,-1.225,0.000
'[15:27:15.514 06/04/1996]',-0.219,0.092,0.002,93.300,31.425,-1.225,0.000
'[15:27:15.516 06/04/1996]',-0.219,0.092,0.023,93.300,31.425,-1.225,0.000
'[15:27:15.518 06/04/1996]',-0.219,0.092,0.002,93.300,31.425,-1.225,0.000
'[15:27:15.520 06/04/1996]',-0.228,0.092,0.002,96.075,34.600,-1.462,0.000
'[15:27:15.522 06/04/1996]',-0.219,0.092,0.002,96.075,34.600,-1.462,0.000
'[15:27:15.524 06/04/1996]',-0.228,0.074,0.002,96.075,34.600,-1.462,0.000
'[15:27:15.526 06/04/1996]',-0.228,0.074,0.002,96.075,34.600,-1.462,0.000
'[15:27:15.528 06/04/1996]',-0.219,0.074,0.023,98.475,37.475,-1.575,0.000
'[15:27:15.530 06/04/1996]',-0.219,0.092,0.023,98.475,37.475,-1.575,0.000
'[15:27:15.532 06/04/1996]',-0.228,0.074,0.023,98.475,37.475,-1.575,0.000
'[15:27:15.534 06/04/1996]',-0.228,0.074,0.002,98.475,37.475,-1.575,0.000
'[15:27:15.536 06/04/1996]',-0.228,0.092,0.023,100.275,39.825,-1.575,0.000
'[15:27:15.538 06/04/1996]',-0.228,0.074,0.002,100.275,39.825,-1.575,0.000
'[15:27:15.540 06/04/1996]',-0.237,0.074,0.002,100.275,39.825,-1.575,0.000
'[15:27:15.542 06/04/1996]',-0.237,0.074,0.002,100.275,39.825,-1.575,0.000
'[15:27:15.544 06/04/1996]',-0.237,0.074,0.023,101.475,41.575,-1.525,0.000
'[15:27:15.546 06/04/1996]',-0.237,0.074,0.002,101.475,41.575,-1.525,0.000
'[15:27:15.548 06/04/1996]',-0.228,0.074,0.023,101.475,41.575,-1.525,0.000
'[15:27:15.550 06/04/1996]',-0.228,0.092,0.023,101.475,41.575,-1.525,0.000
'[15:27:15.552 06/04/1996]',-0.237,0.074,0.002,102.450,42.750,-1.337,0.000
'[15:27:15.554 06/04/1996]',-0.237,0.074,0.002,102.450,42.750,-1.337,0.000
'[15:27:15.556 06/04/1996]',-0.237,0.074,0.002,102.450,42.750,-1.337,0.000
'[15:27:15.558 06/04/1996]',-0.228,0.074,0.002,102.450,42.750,-1.337,0.000
'[15:27:15.560 06/04/1996]',-0.228,0.074,0.023,103.275,43.325,-1.163,0.000
'[15:27:15.562 06/04/1996]',-0.228,0.074,0.002,103.275,43.325,-1.163,0.000
'[15:27:15.564 06/04/1996]',-0.228,0.074,0.002,103.275,43.325,-1.163,0.000
'[15:27:15.566 06/04/1996]',-0.228,0.074,0.002,103.275,43.325,-1.163,0.000
'[15:27:15.568 06/04/1996]',-0.228,0.074,0.002,103.875,43.450,-0.875,0.000
'[15:27:15.570 06/04/1996]',-0.228,0.074,0.002,103.875,43.450,-0.875,0.000
'[15:27:15.572 06/04/1996]',-0.237,0.056,0.002,103.875,43.450,-0.875,0.000
'[15:27:15.574 06/04/1996]',-0.228,0.056,0.002,103.875,43.450,-0.875,0.000
'[15:27:15.576 06/04/1996]',-0.219,0.056,0.002,104.325,43.200,-0.400,0.000
'[15:27:15.578 06/04/1996]',-0.228,0.056,0.002,104.325,43.200,-0.400,0.000
'[15:27:15.580 06/04/1996]',-0.228,0.074,0.002,104.325,43.200,-0.400,0.000
'[15:27:15.582 06/04/1996]',-0.228,0.074,0.002,104.325,43.200,-0.400,0.000
'[15:27:15.584 06/04/1996]',-0.228,0.074,0.002,104.550,42.750,0.175,0.000
'[15:27:15.586 06/04/1996]',-0.228,0.074,0.002,104.550,42.750,0.175,0.000
'[15:27:15.588 06/04/1996]',-0.228,0.074,0.002,104.550,42.750,0.175,0.000
'[15:27:15.590 06/04/1996]',-0.219,0.074,0.002,104.550,42.750,0.175,0.000
'[15:27:15.592 06/04/1996]',-0.219,0.074,0.002,104.475,41.975,0.925,0.000
'[15:27:15.594 06/04/1996]',-0.210,0.074,0.002,104.475,41.975,0.925,0.000
'[15:27:15.596 06/04/1996]',-0.219,0.074,0.002,104.475,41.975,0.925,0.000
'[15:27:15.598 06/04/1996]',-0.219,0.074,0.002,104.475,41.975,0.925,0.000
'[15:27:15.600 06/04/1996]',-0.210,0.074,0.002,104.100,41.100,1.750,0.000
'[15:27:15.602 06/04/1996]',-0.219,0.074,0.002,104.100,41.100,1.750,0.000
'[15:27:15.604 06/04/1996]',-0.219,0.056,0.002,104.100,41.100,1.750,0.000
'[15:27:15.606 06/04/1996]',-0.228,0.056,0.002,104.100,41.100,1.750,0.000
'[15:27:15.608 06/04/1996]',-0.219,0.074,0.002,103.350,40.000,2.625,0.000
'[15:27:15.610 06/04/1996]',-0.219,0.056,0.002,103.350,40.000,2.625,0.000
'[15:27:15.612 06/04/1996]',-0.210,0.074,0.002,103.350,40.000,2.625,0.000
'[15:27:15.614 06/04/1996]',-0.210,0.074,0.002,103.350,40.000,2.625,0.000
'[15:27:15.616 06/04/1996]',-0.210,0.074,0.002,102.450,38.700,3.562,0.000
'[15:27:15.618 06/04/1996]',-0.210,0.074,0.002,102.450,38.700,3.562,0.000
'[15:27:15.620 06/04/1996]',-0.210,0.056,0.002,102.450,38.700,3.562,0.000
'[15:27:15.622 06/04/1996]',-0.210,0.056,0.002,102.450,38.700,3.562,0.000
'[15:27:15.624 06/04/1996]',-0.210,0.056,0.002,101.175,37.350,4.562,0.000
'[15:27:15.626 06/04/1996]',-0.200,0.056,0.002,101.175,37.350,4.562,0.000
'[15:27:15.628 06/04/1996]',-0.200,0.056,0.002,101.175,37.350,4.562,0.000
'[15:27:15.630 06/04/1996]',-0.200,0.056,0.002,101.175,37.350,4.562,0.000
'[15:27:15.632 06/04/1996]',-0.200,0.056,0.002,99.675,35.950,5.562,0.000
'[15:27:15.634 06/04/1996]',-0.191,0.056,0.002,99.675,35.950,5.562,0.000
'[15:27:15.636 06/04/1996]',-0.200,0.056,0.002,99.675,35.950,5.562,0.000
'[15:27:15.638 06/04/1996]',-0.200,0.037,0.002,99.675,35.950,5.562,0.000
'[15:27:15.640 06/04/1996]',-0.191,0.056,0.002,97.875,34.725,6.500,0.000
'[15:27:15.642 06/04/1996]',-0.191,0.037,0.002,97.875,34.725,6.500,0.000
'[15:27:15.644 06/04/1996]',-0.182,0.056,0.002,97.875,34.725,6.500,0.000
'[15:27:15.646 06/04/1996]',-0.182,0.056,0.002,97.875,34.725,6.500,0.000
'[15:27:15.648 06/04/1996]',-0.182,0.056,0.002,95.700,33.650,7.375,0.000
'[15:27:15.650 06/04/1996]',-0.182,0.037,0.002,95.700,33.650,7.375,0.000
'[15:27:15.652 06/04/1996]',-0.182,0.037,0.002,95.700,33.650,7.375,0.000
'[15:27:15.654 06/04/1996]',-0.182,0.037,0.002,95.700,33.650,7.375,0.000
'[15:27:15.656 06/04/1996]',-0.191,0.056,0.002,93.300,32.850,8.250,0.000
'[15:27:15.658 06/04/1996]',-0.182,0.037,0.002,93.300,32.850,8.250,0.000
'[15:27:15.660 06/04/1996]',-0.182,0.037,0.002,93.300,32.850,8.250,0.000
'[15:27:15.662 06/04/1996]',-0.182,0.056,0.002,93.300,32.850,8.250,0.000
'[15:27:15.664 06/04/1996]',-0.182,0.056,0.002,90.750,32.250,9.012,0.000
'[15:27:15.666 06/04/1996]',-0.182,0.056,0.002,90.750,32.250,9.012,0.000
'[15:27:15.668 06/04/1996]',-0.191,0.037,0.002,90.750,32.250,9.012,0.000
'[15:27:15.670 06/04/1996]',-0.191,0.037,0.002,90.750,32.250,9.012,0.000
'[15:27:15.672 06/04/1996]',-0.173,0.037,0.002,88.275,31.850,9.662,0.000
'[15:27:15.674 06/04/1996]',-0.182,0.037,0.002,88.275,31.850,9.662,0.000
'[15:27:15.676 06/04/1996]',-0.173,0.037,0.002,88.275,31.850,9.662,0.000
'[15:27:15.678 06/04/1996]',-0.182,0.037,0.023,88.275,31.850,9.662,0.000
'[15:27:15.680 06/04/1996]',-0.164,0.037,0.023,86.175,31.550,10.125,0.000
'[15:27:15.682 06/04/1996]',-0.164,0.037,0.023,86.175,31.550,10.125,0.000
'[15:27:15.684 06/04/1996]',-0.164,0.037,0.002,86.175,31.550,10.125,0.000
'[15:27:15.686 06/04/1996]',-0.164,0.037,0.002,86.175,31.550,10.125,0.000
'[15:27:15.688 06/04/1996]',-0.155,0.037,0.002,84.600,31.375,10.537,0.000
'[15:27:15.690 06/04/1996]',-0.155,0.037,0.002,84.600,31.375,10.537,0.000
'[15:27:15.692 06/04/1996]',-0.155,0.037,0.002,84.600,31.375,10.537,0.000
'[15:27:15.694 06/04/1996]',-0.145,0.037,0.002,84.600,31.375,10.537,0.000
'[15:27:15.696 06/04/1996]',-0.136,0.037,0.002,83.625,31.200,10.713,0.000
'[15:27:15.698 06/04/1996]',-0.136,0.037,0.002,83.625,31.200,10.713,0.000
'[15:27:15.700 06/04/1996]',-0.136,0.019,0.002,83.625,31.200,10.713,0.000
'[15:27:15.702 06/04/1996]',-0.136,0.019,0.002,83.625,31.200,10.713,0.000
'[15:27:15.704 06/04/1996]',-0.136,0.019,0.002,82.950,30.900,10.775,0.000
'[15:27:15.706 06/04/1996]',-0.136,0.002,0.002,82.950,30.900,10.775,0.000
'[15:27:15.708 06/04/1996]',-0.136,0.002,0.002,82.950,30.900,10.775,0.000
'[15:27:15.710 06/04/1996]',-0.136,0.019,0.002,82.950,30.900,10.775,0.000
'[15:27:15.712 06/04/1996]',-0.136,0.019,0.002,82.275,30.625,10.713,0.000
'[15:27:15.714 06/04/1996]',-0.128,0.019,0.002,82.275,30.625,10.713,0.000
'[15:27:15.716 06/04/1996]',-0.136,0.019,0.002,82.275,30.625,10.713,0.000
'[15:27:15.718 06/04/1996]',-0.136,0.019,0.002,82.275,30.625,10.713,0.000
'[15:27:15.720 06/04/1996]',-0.136,0.019,0.002,81.450,30.325,10.475,0.000
'[15:27:15.722 06/04/1996]',-0.136,0.019,0.023,81.450,30.325,10.475,0.000
'[15:27:15.724 06/04/1996]',-0.136,0.019,0.002,81.450,30.325,10.475,0.000
'[15:27:15.726 06/04/1996]',-0.136,0.019,0.002,81.450,30.325,10.475,0.000
'[15:27:15.728 06/04/1996]',-0.136,0.019,0.002,80.550,30.075,10.188,0.000
'[15:27:15.730 06/04/1996]',-0.128,0.019,0.002,80.550,30.075,10.188,0.000
'[15:27:15.732 06/04/1996]',-0.128,0.002,0.002,80.550,30.075,10.188,0.000
'[15:27:15.734 06/04/1996]',-0.136,0.002,0.002,80.550,30.075,10.188,0.000
'[15:27:15.736 06/04/1996]',-0.128,0.019,0.002,79.725,29.975,9.838,0.000
'[15:27:15.738 06/04/1996]',-0.136,0.019,0.002,79.725,29.975,9.838,0.000
'[15:27:15.740 06/04/1996]',-0.136,0.019,0.002,79.725,29.975,9.838,0.000
'[15:27:15.742 06/04/1996]',-0.136,0.019,0.002,79.725,29.975,9.838,0.000
'[15:27:15.744 06/04/1996]',-0.136,0.019,0.002,78.750,29.850,9.425,0.000
'[15:27:15.746 06/04/1996]',-0.145,0.037,0.002,78.750,29.850,9.425,0.000
'[15:27:15.748 06/04/1996]',-0.145,0.019,0.002,78.750,29.850,9.425,0.000
'[15:27:15.750 06/04/1996]',-0.155,0.037,0.002,78.750,29.850,9.425,0.000
'[15:27:15.752 06/04/1996]',-0.155,0.037,0.002,77.850,29.675,8.963,0.000
'[15:27:15.754 06/04/1996]',-0.155,0.037,0.002,77.850,29.675,8.963,0.000
'[15:27:15.756 06/04/1996]',-0.164,0.037,0.002,77.850,29.675,8.963,0.000
'[15:27:15.758 06/04/1996]',-0.164,0.037,0.002,77.850,29.675,8.963,0.000
'[15:27:15.760 06/04/1996]',-0.155,0.037,0.023,77.025,29.450,8.488,0.000
'[15:27:15.762 06/04/1996]',-0.155,0.037,0.023,77.025,29.450,8.488,0.000
'[15:27:15.764 06/04/1996]',-0.164,0.037,0.023,77.025,29.450,8.488,0.000
'[15:27:15.766 06/04/1996]',-0.173,0.037,0.023,77.025,29.450,8.488,0.000
'[15:27:15.768 06/04/1996]',-0.164,0.037,0.023,76.275,29.150,8.025,0.000
'[15:27:15.770 06/04/1996]',-0.173,0.037,0.002,76.275,29.150,8.025,0.000
'[15:27:15.772 06/04/1996]',-0.164,0.037,0.023,76.275,29.150,8.025,0.000
'[15:27:15.774 06/04/1996]',-0.155,0.037,0.023,76.275,29.150,8.025,0.000
'[15:27:15.776 06/04/1996]',-0.155,0.037,0.023,75.600,28.850,7.550,0.000
'[15:27:15.778 06/04/1996]',-0.155,0.037,0.023,75.600,28.850,7.550,0.000
'[15:27:15.780 06/04/1996]',-0.155,0.037,0.023,75.600,28.850,7.550,0.000
'[15:27:15.782 06/04/1996]',-0.155,0.037,0.023,75.600,28.850,7.550,0.000
