'Time and date','II','aVF','ABP','PAP','CVP','LAP','PLETH','CO2'
'[22:44:23.844 23/02/1996]',0.080,0.054,84.250,16.047,9.825,5.925,0.185,58.500
'[22:44:23.846 23/02/1996]',0.086,0.060,84.250,16.047,9.825,5.925,0.185,58.500
'[22:44:23.848 23/02/1996]',0.090,0.062,84.700,11.487,9.475,5.625,0.142,58.400
'[22:44:23.850 23/02/1996]',0.095,0.065,84.700,11.487,9.475,5.625,0.142,58.400
'[22:44:23.852 23/02/1996]',0.097,0.066,84.700,11.487,9.475,5.625,0.142,58.400
'[22:44:23.854 23/02/1996]',0.098,0.066,84.700,11.487,9.475,5.625,0.142,58.400
'[22:44:23.856 23/02/1996]',0.096,0.062,85.300,9.394,9.125,5.450,0.112,58.317
'[22:44:23.858 23/02/1996]',0.094,0.059,85.300,9.394,9.125,5.450,0.112,58.317
'[22:44:23.860 23/02/1996]',0.088,0.053,85.300,9.394,9.125,5.450,0.112,58.317
'[22:44:23.862 23/02/1996]',0.082,0.048,85.300,9.394,9.125,5.450,0.112,58.317
'[22:44:23.864 23/02/1996]',0.072,0.041,86.000,9.680,8.713,5.450,0.077,58.233
'[22:44:23.866 23/02/1996]',0.062,0.033,86.000,9.680,8.713,5.450,0.077,58.233
'[22:44:23.868 23/02/1996]',0.050,0.025,86.000,9.680,8.713,5.450,0.077,58.233
'[22:44:23.870 23/02/1996]',0.038,0.018,86.000,9.680,8.713,5.450,0.077,58.233
'[22:44:23.872 23/02/1996]',0.026,0.010,86.600,11.661,8.425,5.750,0.048,58.150
'[22:44:23.874 23/02/1996]',0.014,0.002,86.600,11.661,8.425,5.750,0.048,58.150
'[22:44:23.876 23/02/1996]',0.004,-0.003,86.600,11.661,8.425,5.750,0.048,58.150
'[22:44:23.878 23/02/1996]',-0.005,-0.008,86.600,11.661,8.425,5.750,0.048,58.150
'[22:44:23.880 23/02/1996]',-0.013,-0.013,87.050,14.066,8.188,6.275,0.021,58.017
'[22:44:23.882 23/02/1996]',-0.021,-0.017,87.050,14.066,8.188,6.275,0.021,58.017
'[22:44:23.884 23/02/1996]',-0.028,-0.022,87.050,14.066,8.188,6.275,0.021,58.017
'[22:44:23.886 23/02/1996]',-0.034,-0.028,87.050,14.066,8.188,6.275,0.021,58.017
'[22:44:23.888 23/02/1996]',-0.040,-0.034,87.350,16.221,7.950,7.088,0.000,57.883
'[22:44:23.890 23/02/1996]',-0.046,-0.039,87.350,16.221,7.950,7.088,0.000,57.883
'[22:44:23.892 23/02/1996]',-0.052,-0.044,87.350,16.221,7.950,7.088,0.000,57.883
'[22:44:23.894 23/02/1996]',-0.058,-0.049,87.350,16.221,7.950,7.088,0.000,57.883
'[22:44:23.896 23/02/1996]',-0.063,-0.053,87.450,17.679,7.838,8.025,-0.025,57.750
'[22:44:23.898 23/02/1996]',-0.068,-0.058,87.450,17.679,7.838,8.025,-0.025,57.750
'[22:44:23.900 23/02/1996]',-0.072,-0.060,87.450,17.679,7.838,8.025,-0.025,57.750
'[22:44:23.902 23/02/1996]',-0.076,-0.062,87.450,17.679,7.838,8.025,-0.025,57.750
'[22:44:23.904 23/02/1996]',-0.078,-0.062,87.450,18.439,7.775,8.912,-0.043,57.617
'[22:44:23.906 23/02/1996]',-0.080,-0.063,87.450,18.439,7.775,8.912,-0.043,57.617
'[22:44:23.908 23/02/1996]',-0.081,-0.063,87.450,18.439,7.775,8.912,-0.043,57.617
'[22:44:23.910 23/02/1996]',-0.081,-0.063,87.450,18.439,7.775,8.912,-0.043,57.617
'[22:44:23.912 23/02/1996]',-0.081,-0.063,87.250,18.613,7.775,9.613,-0.060,57.533
'[22:44:23.914 23/02/1996]',-0.081,-0.063,87.250,18.613,7.775,9.613,-0.060,57.533
'[22:44:23.916 23/02/1996]',-0.081,-0.063,87.250,18.613,7.775,9.613,-0.060,57.533
'[22:44:23.918 23/02/1996]',-0.081,-0.063,87.250,18.613,7.775,9.613,-0.060,57.533
'[22:44:23.920 23/02/1996]',-0.081,-0.063,86.750,18.202,8.012,10.200,-0.086,57.483
'[22:44:23.922 23/02/1996]',-0.081,-0.063,86.750,18.202,8.012,10.200,-0.086,57.483
'[22:44:23.924 23/02/1996]',-0.082,-0.063,86.750,18.202,8.012,10.200,-0.086,57.483
'[22:44:23.926 23/02/1996]',-0.082,-0.063,86.750,18.202,8.012,10.200,-0.086,57.483
'[22:44:23.928 23/02/1996]',-0.083,-0.063,86.100,17.093,8.300,10.550,-0.103,57.433
'[22:44:23.930 23/02/1996]',-0.084,-0.063,86.100,17.093,8.300,10.550,-0.103,57.433
'[22:44:23.932 23/02/1996]',-0.085,-0.063,86.100,17.093,8.300,10.550,-0.103,57.433
'[22:44:23.934 23/02/1996]',-0.085,-0.063,86.100,17.093,8.300,10.550,-0.103,57.433
'[22:44:23.936 23/02/1996]',-0.085,-0.063,85.350,15.224,8.775,10.725,-0.116,57.383
'[22:44:23.938 23/02/1996]',-0.084,-0.063,85.350,15.224,8.775,10.725,-0.116,57.383
'[22:44:23.940 23/02/1996]',-0.084,-0.063,85.350,15.224,8.775,10.725,-0.116,57.383
'[22:44:23.942 23/02/1996]',-0.084,-0.063,85.350,15.224,8.775,10.725,-0.116,57.383
'[22:44:23.944 23/02/1996]',-0.084,-0.064,84.600,12.596,9.300,10.787,-0.141,57.317
'[22:44:23.946 23/02/1996]',-0.084,-0.064,84.600,12.596,9.300,10.787,-0.141,57.317
'[22:44:23.948 23/02/1996]',-0.085,-0.065,84.600,12.596,9.300,10.787,-0.141,57.317
'[22:44:23.950 23/02/1996]',-0.085,-0.066,84.600,12.596,9.300,10.787,-0.141,57.317
'[22:44:23.952 23/02/1996]',-0.086,-0.067,83.750,9.792,9.950,10.662,-0.159,57.267
'[22:44:23.954 23/02/1996]',-0.088,-0.067,83.750,9.792,9.950,10.662,-0.159,57.267
'[22:44:23.956 23/02/1996]',-0.092,-0.070,83.750,9.792,9.950,10.662,-0.159,57.267
'[22:44:23.958 23/02/1996]',-0.096,-0.073,83.750,9.792,9.950,10.662,-0.159,57.267
'[22:44:23.960 23/02/1996]',-0.103,-0.082,82.850,8.098,10.537,10.488,-0.176,57.217
'[22:44:23.962 23/02/1996]',-0.111,-0.090,82.850,8.098,10.537,10.488,-0.176,57.217
'[22:44:23.964 23/02/1996]',-0.126,-0.104,82.850,8.098,10.537,10.488,-0.176,57.217
'[22:44:23.966 23/02/1996]',-0.140,-0.119,82.850,8.098,10.537,10.488,-0.176,57.217
'[22:44:23.968 23/02/1996]',-0.161,-0.142,81.900,8.459,11.062,10.312,-0.193,57.167
'[22:44:23.970 23/02/1996]',-0.182,-0.165,81.900,8.459,11.062,10.312,-0.193,57.167
'[22:44:23.972 23/02/1996]',-0.206,-0.195,81.900,8.459,11.062,10.312,-0.193,57.167
'[22:44:23.974 23/02/1996]',-0.231,-0.224,81.900,8.459,11.062,10.312,-0.193,57.167
'[22:44:23.976 23/02/1996]',-0.255,-0.259,81.100,10.789,11.525,10.137,-0.214,57.250
'[22:44:23.978 23/02/1996]',-0.279,-0.294,81.100,10.789,11.525,10.137,-0.214,57.250
'[22:44:23.980 23/02/1996]',-0.297,-0.330,81.100,10.789,11.525,10.137,-0.214,57.250
'[22:44:23.982 23/02/1996]',-0.316,-0.365,81.100,10.789,11.525,10.137,-0.214,57.250
'[22:44:23.984 23/02/1996]',-0.322,-0.398,80.250,13.829,11.875,10.025,-0.232,57.333
'[22:44:23.986 23/02/1996]',-0.328,-0.430,80.250,13.829,11.875,10.025,-0.232,57.333
'[22:44:23.988 23/02/1996]',-0.318,-0.454,80.250,13.829,11.875,10.025,-0.232,57.333
'[22:44:23.990 23/02/1996]',-0.308,-0.478,80.250,13.829,11.875,10.025,-0.232,57.333
'[22:44:23.992 23/02/1996]',-0.283,-0.486,79.500,16.221,12.050,9.900,-0.249,57.417
'[22:44:23.994 23/02/1996]',-0.259,-0.494,79.500,16.221,12.050,9.900,-0.249,57.417
'[22:44:23.996 23/02/1996]',-0.220,-0.477,79.500,16.221,12.050,9.900,-0.249,57.417
'[22:44:23.998 23/02/1996]',-0.181,-0.461,79.500,16.221,12.050,9.900,-0.249,57.417
'[22:44:24.000 23/02/1996]',-0.131,-0.415,78.600,16.919,12.113,9.787,-0.275,57.500
'[22:44:24.002 23/02/1996]',-0.081,-0.370,78.600,16.919,12.113,9.787,-0.275,57.500
'[22:44:24.004 23/02/1996]',-0.029,-0.301,78.600,16.919,12.113,9.787,-0.275,57.500
'[22:44:24.006 23/02/1996]',0.022,-0.233,78.600,16.919,12.113,9.787,-0.275,57.500
'[22:44:24.008 23/02/1996]',0.064,-0.158,77.800,15.984,12.113,9.613,-0.316,57.583
'[22:44:24.010 23/02/1996]',0.105,-0.083,77.800,15.984,12.113,9.613,-0.316,57.583
'[22:44:24.012 23/02/1996]',0.128,-0.021,77.800,15.984,12.113,9.613,-0.316,57.583
'[22:44:24.014 23/02/1996]',0.151,0.041,77.800,15.984,12.113,9.613,-0.316,57.583
'[22:44:24.016 23/02/1996]',0.151,0.075,76.900,14.003,12.000,9.438,-0.335,57.683
'[22:44:24.018 23/02/1996]',0.152,0.109,76.900,14.003,12.000,9.438,-0.335,57.683
'[22:44:24.020 23/02/1996]',0.134,0.113,76.900,14.003,12.000,9.438,-0.335,57.683
'[22:44:24.022 23/02/1996]',0.116,0.117,76.900,14.003,12.000,9.438,-0.335,57.683
'[22:44:24.024 23/02/1996]',0.086,0.101,76.150,12.010,11.762,9.200,-0.357,57.783
'[22:44:24.026 23/02/1996]',0.057,0.085,76.150,12.010,11.762,9.200,-0.357,57.783
'[22:44:24.028 23/02/1996]',0.026,0.062,76.150,12.010,11.762,9.200,-0.357,57.783
'[22:44:24.030 23/02/1996]',-0.005,0.040,76.150,12.010,11.762,9.200,-0.357,57.783
'[22:44:24.032 23/02/1996]',-0.031,0.021,75.350,10.963,11.475,9.088,-0.376,57.883
'[22:44:24.034 23/02/1996]',-0.057,0.001,75.350,10.963,11.475,9.088,-0.376,57.883
'[22:44:24.036 23/02/1996]',-0.073,-0.010,75.350,10.963,11.475,9.088,-0.376,57.883
'[22:44:24.038 23/02/1996]',-0.089,-0.021,75.350,10.963,11.475,9.088,-0.376,57.883
'[22:44:24.040 23/02/1996]',-0.093,-0.024,74.500,11.262,11.175,8.912,-0.395,57.983
'[22:44:24.042 23/02/1996]',-0.098,-0.026,74.500,11.262,11.175,8.912,-0.395,57.983
'[22:44:24.044 23/02/1996]',-0.092,-0.022,74.500,11.262,11.175,8.912,-0.395,57.983
'[22:44:24.046 23/02/1996]',-0.086,-0.018,74.500,11.262,11.175,8.912,-0.395,57.983
'[22:44:24.048 23/02/1996]',-0.074,-0.011,73.650,12.770,10.887,8.738,-0.413,58.083
'[22:44:24.050 23/02/1996]',-0.063,-0.003,73.650,12.770,10.887,8.738,-0.413,58.083
'[22:44:24.052 23/02/1996]',-0.050,0.004,73.650,12.770,10.887,8.738,-0.413,58.083
'[22:44:24.054 23/02/1996]',-0.037,0.012,73.650,12.770,10.887,8.738,-0.413,58.083
'[22:44:24.056 23/02/1996]',-0.025,0.018,72.800,14.875,10.588,8.500,-0.427,58.183
'[22:44:24.058 23/02/1996]',-0.014,0.025,72.800,14.875,10.588,8.500,-0.427,58.183
'[22:44:24.060 23/02/1996]',-0.005,0.030,72.800,14.875,10.588,8.500,-0.427,58.183
'[22:44:24.062 23/02/1996]',0.003,0.036,72.800,14.875,10.588,8.500,-0.427,58.183
'[22:44:24.064 23/02/1996]',0.009,0.041,72.000,16.570,10.300,8.262,-0.446,58.283
'[22:44:24.066 23/02/1996]',0.014,0.045,72.000,16.570,10.300,8.262,-0.446,58.283
'[22:44:24.068 23/02/1996]',0.018,0.049,72.000,16.570,10.300,8.262,-0.446,58.283
'[22:44:24.070 23/02/1996]',0.023,0.053,72.000,16.570,10.300,8.262,-0.446,58.283
'[22:44:24.072 23/02/1996]',0.027,0.057,71.300,17.392,10.125,8.088,-0.465,58.383
'[22:44:24.074 23/02/1996]',0.031,0.060,71.300,17.392,10.125,8.088,-0.465,58.383
'[22:44:24.076 23/02/1996]',0.035,0.064,71.300,17.392,10.125,8.088,-0.465,58.383
'[22:44:24.078 23/02/1996]',0.038,0.067,71.300,17.392,10.125,8.088,-0.465,58.383
'[22:44:24.080 23/02/1996]',0.041,0.070,70.550,17.853,9.950,7.975,-0.483,58.483
'[22:44:24.082 23/02/1996]',0.044,0.074,70.550,17.853,9.950,7.975,-0.483,58.483
'[22:44:24.084 23/02/1996]',0.046,0.076,70.550,17.853,9.950,7.975,-0.483,58.483
'[22:44:24.086 23/02/1996]',0.048,0.079,70.550,17.853,9.950,7.975,-0.483,58.483
'[22:44:24.088 23/02/1996]',0.050,0.082,69.950,18.613,9.950,7.850,-0.497,58.583
'[22:44:24.090 23/02/1996]',0.052,0.084,69.950,18.613,9.950,7.850,-0.497,58.583
'[22:44:24.092 23/02/1996]',0.054,0.086,69.950,18.613,9.950,7.850,-0.497,58.583
'[22:44:24.094 23/02/1996]',0.057,0.089,69.950,18.613,9.950,7.850,-0.497,58.583
'[22:44:24.096 23/02/1996]',0.060,0.090,69.600,19.722,10.000,7.800,-0.510,58.683
'[22:44:24.098 23/02/1996]',0.063,0.092,69.600,19.722,10.000,7.800,-0.510,58.683
'[22:44:24.100 23/02/1996]',0.066,0.093,69.600,19.722,10.000,7.800,-0.510,58.683
'[22:44:24.102 23/02/1996]',0.069,0.095,69.600,19.722,10.000,7.800,-0.510,58.683
'[22:44:24.104 23/02/1996]',0.072,0.097,69.500,20.893,10.175,7.675,-0.524,58.550
'[22:44:24.106 23/02/1996]',0.075,0.099,69.500,20.893,10.175,7.675,-0.524,58.550
'[22:44:24.108 23/02/1996]',0.077,0.101,69.500,20.893,10.175,7.675,-0.524,58.550
'[22:44:24.110 23/02/1996]',0.079,0.103,69.500,20.893,10.175,7.675,-0.524,58.550
'[22:44:24.112 23/02/1996]',0.081,0.105,69.550,21.827,10.350,7.562,-0.534,58.450
'[22:44:24.114 23/02/1996]',0.082,0.107,69.550,21.827,10.350,7.562,-0.534,58.450
'[22:44:24.116 23/02/1996]',0.084,0.109,69.550,21.827,10.350,7.562,-0.534,58.450
'[22:44:24.118 23/02/1996]',0.085,0.111,69.550,21.827,10.350,7.562,-0.534,58.450
'[22:44:24.120 23/02/1996]',0.086,0.114,69.750,22.525,10.537,7.500,-0.548,58.350
'[22:44:24.122 23/02/1996]',0.088,0.117,69.750,22.525,10.537,7.500,-0.548,58.350
'[22:44:24.124 23/02/1996]',0.090,0.119,69.750,22.525,10.537,7.500,-0.548,58.350
'[22:44:24.126 23/02/1996]',0.093,0.122,69.750,22.525,10.537,7.500,-0.548,58.350
'[22:44:24.128 23/02/1996]',0.096,0.124,70.600,23.048,10.713,7.450,-0.557,58.250
'[22:44:24.130 23/02/1996]',0.099,0.126,70.600,23.048,10.713,7.450,-0.557,58.250
'[22:44:24.132 23/02/1996]',0.102,0.129,70.600,23.048,10.713,7.450,-0.557,58.250
'[22:44:24.134 23/02/1996]',0.104,0.131,70.600,23.048,10.713,7.450,-0.557,58.250
'[22:44:24.136 23/02/1996]',0.107,0.134,72.800,23.347,10.762,7.450,-0.571,58.133
'[22:44:24.138 23/02/1996]',0.110,0.136,72.800,23.347,10.762,7.450,-0.571,58.133
'[22:44:24.140 23/02/1996]',0.113,0.138,72.800,23.347,10.762,7.450,-0.571,58.133
'[22:44:24.142 23/02/1996]',0.115,0.140,72.800,23.347,10.762,7.450,-0.571,58.133
'[22:44:24.144 23/02/1996]',0.116,0.141,77.400,23.522,10.713,7.500,-0.576,58.017
'[22:44:24.146 23/02/1996]',0.117,0.143,77.400,23.522,10.713,7.500,-0.576,58.017
'[22:44:24.148 23/02/1996]',0.117,0.144,77.400,23.522,10.713,7.500,-0.576,58.017
'[22:44:24.150 23/02/1996]',0.117,0.146,77.400,23.522,10.713,7.500,-0.576,58.017
'[22:44:24.152 23/02/1996]',0.117,0.146,84.550,23.584,10.588,7.562,-0.571,57.900
'[22:44:24.154 23/02/1996]',0.118,0.147,84.550,23.584,10.588,7.562,-0.571,57.900
'[22:44:24.156 23/02/1996]',0.119,0.146,84.550,23.584,10.588,7.562,-0.571,57.900
'[22:44:24.158 23/02/1996]',0.120,0.146,84.550,23.584,10.588,7.562,-0.571,57.900
'[22:44:24.160 23/02/1996]',0.121,0.145,93.700,23.584,10.475,7.737,-0.561,57.783
'[22:44:24.162 23/02/1996]',0.122,0.145,93.700,23.584,10.475,7.737,-0.561,57.783
'[22:44:24.164 23/02/1996]',0.122,0.143,93.700,23.584,10.475,7.737,-0.561,57.783
'[22:44:24.166 23/02/1996]',0.123,0.142,93.700,23.584,10.475,7.737,-0.561,57.783
'[22:44:24.168 23/02/1996]',0.121,0.140,103.650,23.409,10.350,7.975,-0.538,57.767
'[22:44:24.170 23/02/1996]',0.120,0.137,103.650,23.409,10.350,7.975,-0.538,57.767
'[22:44:24.172 23/02/1996]',0.117,0.134,103.650,23.409,10.350,7.975,-0.538,57.767
'[22:44:24.174 23/02/1996]',0.115,0.130,103.650,23.409,10.350,7.975,-0.538,57.767
'[22:44:24.176 23/02/1996]',0.112,0.125,113.400,22.998,10.300,8.262,-0.506,57.750
'[22:44:24.178 23/02/1996]',0.108,0.120,113.400,22.998,10.300,8.262,-0.506,57.750
'[22:44:24.180 23/02/1996]',0.104,0.114,113.400,22.998,10.300,8.262,-0.506,57.750
'[22:44:24.182 23/02/1996]',0.100,0.108,113.400,22.998,10.300,8.262,-0.506,57.750
'[22:44:24.184 23/02/1996]',0.097,0.102,122.250,22.238,10.300,8.613,-0.460,57.733
'[22:44:24.186 23/02/1996]',0.094,0.097,122.250,22.238,10.300,8.613,-0.460,57.733
'[22:44:24.188 23/02/1996]',0.091,0.093,122.250,22.238,10.300,8.613,-0.460,57.733
'[22:44:24.190 23/02/1996]',0.089,0.089,122.250,22.238,10.300,8.613,-0.460,57.733
'[22:44:24.192 23/02/1996]',0.086,0.085,129.550,21.478,10.475,9.025,-0.390,57.717
'[22:44:24.194 23/02/1996]',0.084,0.081,129.550,21.478,10.475,9.025,-0.390,57.717
'[22:44:24.196 23/02/1996]',0.081,0.076,129.550,21.478,10.475,9.025,-0.390,57.717
'[22:44:24.198 23/02/1996]',0.078,0.072,129.550,21.478,10.475,9.025,-0.390,57.717
'[22:44:24.200 23/02/1996]',0.075,0.067,134.650,21.130,10.762,9.438,-0.316,57.767
'[22:44:24.202 23/02/1996]',0.073,0.062,134.650,21.130,10.762,9.438,-0.316,57.767
'[22:44:24.204 23/02/1996]',0.070,0.058,134.650,21.130,10.762,9.438,-0.316,57.767
'[22:44:24.206 23/02/1996]',0.067,0.054,134.650,21.130,10.762,9.438,-0.316,57.767
'[22:44:24.208 23/02/1996]',0.064,0.049,137.250,21.478,11.113,9.787,-0.233,57.833
'[22:44:24.210 23/02/1996]',0.060,0.044,137.250,21.478,11.113,9.787,-0.233,57.833
'[22:44:24.212 23/02/1996]',0.057,0.040,137.250,21.478,11.113,9.787,-0.233,57.833
'[22:44:24.214 23/02/1996]',0.053,0.035,137.250,21.478,11.113,9.787,-0.233,57.833
'[22:44:24.216 23/02/1996]',0.050,0.032,137.700,22.350,11.525,10.200,-0.130,57.900
'[22:44:24.218 23/02/1996]',0.047,0.028,137.700,22.350,11.525,10.200,-0.130,57.900
'[22:44:24.220 23/02/1996]',0.044,0.026,137.700,22.350,11.525,10.200,-0.130,57.900
'[22:44:24.222 23/02/1996]',0.042,0.024,137.700,22.350,11.525,10.200,-0.130,57.900
'[22:44:24.224 23/02/1996]',0.041,0.022,136.200,23.584,12.000,10.438,-0.042,57.967
'[22:44:24.226 23/02/1996]',0.040,0.021,136.200,23.584,12.000,10.438,-0.042,57.967
'[22:44:24.228 23/02/1996]',0.040,0.019,136.200,23.584,12.000,10.438,-0.042,57.967
'[22:44:24.230 23/02/1996]',0.039,0.018,136.200,23.584,12.000,10.438,-0.042,57.967
'[22:44:24.232 23/02/1996]',0.040,0.016,133.300,24.568,12.412,10.662,0.046,58.000
'[22:44:24.234 23/02/1996]',0.040,0.014,133.300,24.568,12.412,10.662,0.046,58.000
'[22:44:24.236 23/02/1996]',0.040,0.014,133.300,24.568,12.412,10.662,0.046,58.000
'[22:44:24.238 23/02/1996]',0.039,0.014,133.300,24.568,12.412,10.662,0.046,58.000
'[22:44:24.240 23/02/1996]',0.038,0.014,129.550,24.693,12.762,10.725,0.125,58.033
'[22:44:24.242 23/02/1996]',0.037,0.014,129.550,24.693,12.762,10.725,0.125,58.033
'[22:44:24.244 23/02/1996]',0.036,0.014,129.550,24.693,12.762,10.725,0.125,58.033
'[22:44:24.246 23/02/1996]',0.035,0.014,129.550,24.693,12.762,10.725,0.125,58.033
'[22:44:24.248 23/02/1996]',0.034,0.014,125.350,23.933,12.988,10.787,0.195,58.067
'[22:44:24.250 23/02/1996]',0.032,0.014,125.350,23.933,12.988,10.787,0.195,58.067
'[22:44:24.252 23/02/1996]',0.030,0.014,125.350,23.933,12.988,10.787,0.195,58.067
'[22:44:24.254 23/02/1996]',0.029,0.014,125.350,23.933,12.988,10.787,0.195,58.067
'[22:44:24.256 23/02/1996]',0.029,0.014,121.250,22.350,13.162,10.787,0.245,58.100
'[22:44:24.258 23/02/1996]',0.028,0.014,121.250,22.350,13.162,10.787,0.245,58.100
'[22:44:24.260 23/02/1996]',0.026,0.014,121.250,22.350,13.162,10.787,0.245,58.100
'[22:44:24.262 23/02/1996]',0.025,0.014,121.250,22.350,13.162,10.787,0.245,58.100
'[22:44:24.264 23/02/1996]',0.024,0.014,117.450,20.544,13.162,10.725,0.287,58.050
'[22:44:24.266 23/02/1996]',0.022,0.014,117.450,20.544,13.162,10.725,0.287,58.050
'[22:44:24.268 23/02/1996]',0.021,0.014,117.450,20.544,13.162,10.725,0.287,58.050
'[22:44:24.270 23/02/1996]',0.020,0.014,117.450,20.544,13.162,10.725,0.287,58.050
'[22:44:24.272 23/02/1996]',0.019,0.014,113.850,18.675,13.162,10.613,0.310,58.050
'[22:44:24.274 23/02/1996]',0.018,0.014,113.850,18.675,13.162,10.613,0.310,58.050
'[22:44:24.276 23/02/1996]',0.018,0.014,113.850,18.675,13.162,10.613,0.310,58.050
'[22:44:24.278 23/02/1996]',0.017,0.014,113.850,18.675,13.162,10.613,0.310,58.050
'[22:44:24.280 23/02/1996]',0.016,0.014,110.450,16.919,13.050,10.550,0.330,58.050
'[22:44:24.282 23/02/1996]',0.015,0.014,110.450,16.919,13.050,10.550,0.330,58.050
'[22:44:24.284 23/02/1996]',0.014,0.014,110.450,16.919,13.050,10.550,0.330,58.050
'[22:44:24.286 23/02/1996]',0.013,0.014,110.450,16.919,13.050,10.550,0.330,58.050
'[22:44:24.288 23/02/1996]',0.011,0.014,107.050,15.287,12.875,10.438,0.330,58.050
'[22:44:24.290 23/02/1996]',0.010,0.014,107.050,15.287,12.875,10.438,0.330,58.050
'[22:44:24.292 23/02/1996]',0.008,0.014,107.050,15.287,12.875,10.438,0.330,58.050
'[22:44:24.294 23/02/1996]',0.006,0.014,107.050,15.287,12.875,10.438,0.330,58.050
'[22:44:24.296 23/02/1996]',0.004,0.014,103.500,13.704,12.700,10.375,0.330,58.033
'[22:44:24.298 23/02/1996]',0.003,0.014,103.500,13.704,12.700,10.375,0.330,58.033
'[22:44:24.300 23/02/1996]',0.003,0.013,103.500,13.704,12.700,10.375,0.330,58.033
'[22:44:24.302 23/02/1996]',0.002,0.013,103.500,13.704,12.700,10.375,0.330,58.033
'[22:44:24.304 23/02/1996]',0.001,0.012,99.900,12.546,12.525,10.262,0.320,58.067
'[22:44:24.306 23/02/1996]',0.000,0.011,99.900,12.546,12.525,10.262,0.320,58.067
'[22:44:24.308 23/02/1996]',-0.001,0.010,99.900,12.546,12.525,10.262,0.320,58.067
'[22:44:24.310 23/02/1996]',-0.002,0.009,99.900,12.546,12.525,10.262,0.320,58.067
'[22:44:24.312 23/02/1996]',-0.003,0.008,96.200,12.658,12.350,10.075,0.310,58.100
'[22:44:24.314 23/02/1996]',-0.004,0.007,96.200,12.658,12.350,10.075,0.310,58.100
'[22:44:24.316 23/02/1996]',-0.006,0.004,96.200,12.658,12.350,10.075,0.310,58.100
'[22:44:24.318 23/02/1996]',-0.008,0.002,96.200,12.658,12.350,10.075,0.310,58.100
'[22:44:24.320 23/02/1996]',-0.009,0.001,92.800,15.112,12.175,9.787,0.292,58.133
'[22:44:24.322 23/02/1996]',-0.011,-0.001,92.800,15.112,12.175,9.787,0.292,58.133
'[22:44:24.324 23/02/1996]',-0.011,-0.003,92.800,15.112,12.175,9.787,0.292,58.133
'[22:44:24.326 23/02/1996]',-0.012,-0.005,92.800,15.112,12.175,9.787,0.292,58.133
'[22:44:24.328 23/02/1996]',-0.013,-0.006,90.000,19.722,12.000,9.438,0.269,58.100
'[22:44:24.330 23/02/1996]',-0.015,-0.007,90.000,19.722,12.000,9.438,0.269,58.100
'[22:44:24.332 23/02/1996]',-0.015,-0.007,90.000,19.722,12.000,9.438,0.269,58.100
'[22:44:24.334 23/02/1996]',-0.014,-0.008,90.000,19.722,12.000,9.438,0.269,58.100
'[22:44:24.336 23/02/1996]',-0.013,-0.007,87.850,24.867,11.762,8.963,0.236,58.067
'[22:44:24.338 23/02/1996]',-0.011,-0.007,87.850,24.867,11.762,8.963,0.236,58.067
'[22:44:24.340 23/02/1996]',-0.008,-0.004,87.850,24.867,11.762,8.963,0.236,58.067
'[22:44:24.342 23/02/1996]',-0.005,-0.002,87.850,24.867,11.762,8.963,0.236,58.067
'[22:44:24.344 23/02/1996]',0.000,0.001,86.550,27.957,11.588,8.500,0.204,58.033
'[22:44:24.346 23/02/1996]',0.005,0.003,86.550,27.957,11.588,8.500,0.204,58.033
'[22:44:24.348 23/02/1996]',0.011,0.006,86.550,27.957,11.588,8.500,0.204,58.033
'[22:44:24.350 23/02/1996]',0.017,0.009,86.550,27.957,11.588,8.500,0.204,58.033
'[22:44:24.352 23/02/1996]',0.022,0.012,85.700,27.496,11.350,8.025,0.167,58.000
'[22:44:24.354 23/02/1996]',0.027,0.015,85.700,27.496,11.350,8.025,0.167,58.000
'[22:44:24.356 23/02/1996]',0.031,0.018,85.700,27.496,11.350,8.025,0.167,58.000
'[22:44:24.358 23/02/1996]',0.035,0.020,85.700,27.496,11.350,8.025,0.167,58.000
'[22:44:24.360 23/02/1996]',0.041,0.024,85.350,23.634,11.175,7.562,0.130,57.933
'[22:44:24.362 23/02/1996]',0.046,0.028,85.350,23.634,11.175,7.562,0.130,57.933
'[22:44:24.364 23/02/1996]',0.051,0.033,85.350,23.634,11.175,7.562,0.130,57.933
'[22:44:24.366 23/02/1996]',0.057,0.038,85.350,23.634,11.175,7.562,0.130,57.933
'[22:44:24.368 23/02/1996]',0.063,0.044,85.450,18.326,10.938,7.213,0.088,57.900
'[22:44:24.370 23/02/1996]',0.069,0.050,85.450,18.326,10.938,7.213,0.088,57.900
'[22:44:24.372 23/02/1996]',0.075,0.055,85.450,18.326,10.938,7.213,0.088,57.900
'[22:44:24.374 23/02/1996]',0.082,0.060,85.450,18.326,10.938,7.213,0.088,57.900
'[22:44:24.376 23/02/1996]',0.087,0.062,85.800,13.654,10.588,6.912,0.042,57.867
'[22:44:24.378 23/02/1996]',0.092,0.065,85.800,13.654,10.588,6.912,0.042,57.867
'[22:44:24.380 23/02/1996]',0.094,0.066,85.800,13.654,10.588,6.912,0.042,57.867
'[22:44:24.382 23/02/1996]',0.096,0.066,85.800,13.654,10.588,6.912,0.042,57.867
'[22:44:24.384 23/02/1996]',0.096,0.063,86.400,11.138,10.238,6.737,0.009,57.833
'[22:44:24.386 23/02/1996]',0.095,0.060,86.400,11.138,10.238,6.737,0.009,57.833
