'Time and date','II ','MCL1 ','V ','ABP ','PLETH ','RESP '
'[13:14:59.832 19/05/1995]',0.157,0.121,0.071,98.865,-0.890,0.676
'[13:14:59.834 19/05/1995]',0.157,0.112,0.071,98.865,-0.890,0.676
'[13:14:59.836 19/05/1995]',0.171,0.112,0.071,98.865,-0.890,0.676
'[13:14:59.838 19/05/1995]',0.171,0.095,0.061,98.865,-0.890,0.676
'[13:14:59.840 19/05/1995]',0.157,0.095,0.051,102.270,-0.818,0.663
'[13:14:59.842 19/05/1995]',0.142,0.086,0.040,102.270,-0.818,0.663
'[13:14:59.844 19/05/1995]',0.142,0.086,0.051,102.270,-0.818,0.663
'[13:14:59.846 19/05/1995]',0.142,0.086,0.051,102.270,-0.818,0.663
'[13:14:59.848 19/05/1995]',0.114,0.086,0.061,105.025,-0.735,0.651
'[13:14:59.850 19/05/1995]',0.114,0.086,0.051,105.025,-0.735,0.651
'[13:14:59.852 19/05/1995]',0.114,0.078,0.051,105.025,-0.735,0.651
'[13:14:59.854 19/05/1995]',0.114,0.078,0.040,105.025,-0.735,0.651
'[13:14:59.856 19/05/1995]',0.100,0.061,0.040,107.128,-0.640,0.640
'[13:14:59.858 19/05/1995]',0.100,0.061,0.040,107.128,-0.640,0.640
'[13:14:59.860 19/05/1995]',0.086,0.061,0.040,107.128,-0.640,0.640
'[13:14:59.862 19/05/1995]',0.086,0.052,0.040,107.128,-0.640,0.640
'[13:14:59.864 19/05/1995]',0.086,0.052,0.040,108.380,-0.538,0.629
'[13:14:59.866 19/05/1995]',0.086,0.043,0.030,108.380,-0.538,0.629
'[13:14:59.868 19/05/1995]',0.086,0.035,0.030,108.380,-0.538,0.629
'[13:14:59.870 19/05/1995]',0.086,0.026,0.030,108.380,-0.538,0.629
'[13:14:59.872 19/05/1995]',0.086,0.035,0.030,108.631,-0.429,0.620
'[13:14:59.874 19/05/1995]',0.086,0.026,0.030,108.631,-0.429,0.620
'[13:14:59.876 19/05/1995]',0.086,0.018,0.030,108.631,-0.429,0.620
'[13:14:59.878 19/05/1995]',0.086,0.018,0.020,108.631,-0.429,0.620
'[13:14:59.880 19/05/1995]',0.086,0.009,0.020,108.030,-0.325,0.611
'[13:14:59.882 19/05/1995]',0.072,0.009,0.010,108.030,-0.325,0.611
'[13:14:59.884 19/05/1995]',0.072,0.018,0.010,108.030,-0.325,0.611
'[13:14:59.886 19/05/1995]',0.072,0.009,0.010,108.030,-0.325,0.611
'[13:14:59.888 19/05/1995]',0.072,0.001,0.001,106.728,-0.216,0.602
'[13:14:59.890 19/05/1995]',0.072,0.009,0.010,106.728,-0.216,0.602
'[13:14:59.892 19/05/1995]',0.072,0.018,0.010,106.728,-0.216,0.602
'[13:14:59.894 19/05/1995]',0.072,0.009,0.020,106.728,-0.216,0.602
'[13:14:59.896 19/05/1995]',0.072,0.009,0.020,105.025,-0.117,0.594
'[13:14:59.898 19/05/1995]',0.086,0.009,0.020,105.025,-0.117,0.594
'[13:14:59.900 19/05/1995]',0.086,0.009,0.020,105.025,-0.117,0.594
'[13:14:59.902 19/05/1995]',0.086,0.009,0.020,105.025,-0.117,0.594
'[13:14:59.904 19/05/1995]',0.086,0.018,0.030,102.971,-0.022,0.587
'[13:14:59.906 19/05/1995]',0.086,0.009,0.020,102.971,-0.022,0.587
'[13:14:59.908 19/05/1995]',0.086,0.001,0.001,102.971,-0.022,0.587
'[13:14:59.910 19/05/1995]',0.072,0.001,0.001,102.971,-0.022,0.587
'[13:14:59.912 19/05/1995]',0.072,0.001,0.001,100.417,0.067,0.579
'[13:14:59.914 19/05/1995]',0.072,0.001,0.001,100.417,0.067,0.579
'[13:14:59.916 19/05/1995]',0.072,0.001,0.001,100.417,0.067,0.579
'[13:14:59.918 19/05/1995]',0.072,-0.008,-0.009,100.417,0.067,0.579
'[13:14:59.920 19/05/1995]',0.072,0.001,-0.009,97.562,0.139,0.572
'[13:14:59.922 19/05/1995]',0.072,-0.008,-0.009,97.562,0.139,0.572
'[13:14:59.924 19/05/1995]',0.086,0.001,0.001,97.562,0.139,0.572
'[13:14:59.926 19/05/1995]',0.086,0.001,0.001,97.562,0.139,0.572
'[13:14:59.928 19/05/1995]',0.086,0.001,0.001,94.357,0.203,0.565
'[13:14:59.930 19/05/1995]',0.114,0.001,0.001,94.357,0.203,0.565
'[13:14:59.932 19/05/1995]',0.086,-0.016,0.001,94.357,0.203,0.565
'[13:14:59.934 19/05/1995]',0.086,-0.016,-0.009,94.357,0.203,0.565
'[13:14:59.936 19/05/1995]',0.072,-0.016,-0.019,91.152,0.250,0.557
'[13:14:59.938 19/05/1995]',0.072,-0.025,-0.019,91.152,0.250,0.557
'[13:14:59.940 19/05/1995]',0.086,-0.025,-0.019,91.152,0.250,0.557
'[13:14:59.942 19/05/1995]',0.057,-0.016,-0.019,91.152,0.250,0.557
'[13:14:59.944 19/05/1995]',0.043,-0.025,-0.029,88.147,0.286,0.550
'[13:14:59.946 19/05/1995]',0.015,-0.025,-0.039,88.147,0.286,0.550
'[13:14:59.948 19/05/1995]',0.015,-0.025,-0.029,88.147,0.286,0.550
'[13:14:59.950 19/05/1995]',0.015,-0.025,-0.019,88.147,0.286,0.550
'[13:14:59.952 19/05/1995]',0.015,-0.025,-0.019,85.542,0.302,0.542
'[13:14:59.954 19/05/1995]',0.001,-0.016,-0.019,85.542,0.302,0.542
'[13:14:59.956 19/05/1995]',0.001,-0.008,-0.009,85.542,0.302,0.542
'[13:14:59.958 19/05/1995]',0.001,0.001,0.001,85.542,0.302,0.542
'[13:14:59.960 19/05/1995]',0.001,0.001,0.001,83.289,0.308,0.535
'[13:14:59.962 19/05/1995]',-0.013,0.001,0.001,83.289,0.308,0.535
'[13:14:59.964 19/05/1995]',-0.013,0.001,-0.009,83.289,0.308,0.535
'[13:14:59.966 19/05/1995]',-0.013,0.001,0.001,83.289,0.308,0.535
'[13:14:59.968 19/05/1995]',-0.013,0.001,0.001,81.235,0.299,0.527
'[13:14:59.970 19/05/1995]',-0.013,0.001,0.001,81.235,0.299,0.527
'[13:14:59.972 19/05/1995]',-0.013,0.001,0.001,81.235,0.299,0.527
'[13:14:59.974 19/05/1995]',-0.013,0.001,0.001,81.235,0.299,0.527
'[13:14:59.976 19/05/1995]',-0.027,0.009,0.001,79.482,0.281,0.520
'[13:14:59.978 19/05/1995]',-0.027,0.009,0.010,79.482,0.281,0.520
'[13:14:59.980 19/05/1995]',-0.027,0.009,0.010,79.482,0.281,0.520
'[13:14:59.982 19/05/1995]',-0.027,0.009,0.001,79.482,0.281,0.520
'[13:14:59.984 19/05/1995]',-0.041,0.001,0.001,77.880,0.253,0.513
'[13:14:59.986 19/05/1995]',-0.041,0.001,0.010,77.880,0.253,0.513
'[13:14:59.988 19/05/1995]',-0.041,0.001,0.001,77.880,0.253,0.513
'[13:14:59.990 19/05/1995]',-0.041,0.001,0.001,77.880,0.253,0.513
'[13:14:59.992 19/05/1995]',-0.041,0.001,0.001,76.527,0.220,0.506
'[13:14:59.994 19/05/1995]',-0.041,0.009,0.010,76.527,0.220,0.506
'[13:14:59.996 19/05/1995]',-0.041,0.009,0.010,76.527,0.220,0.506
'[13:14:59.998 19/05/1995]',-0.041,0.009,0.010,76.527,0.220,0.506
'[13:15:00.000 19/05/1995]',-0.041,0.009,0.001,75.325,0.180,0.500
'[13:15:00.002 19/05/1995]',-0.027,0.009,0.010,75.325,0.180,0.500
'[13:15:00.004 19/05/1995]',-0.013,0.009,0.020,75.325,0.180,0.500
'[13:15:00.006 19/05/1995]',-0.013,0.001,0.020,75.325,0.180,0.500
'[13:15:00.008 19/05/1995]',-0.027,0.001,0.010,74.123,0.141,0.494
'[13:15:00.010 19/05/1995]',-0.041,0.001,0.001,74.123,0.141,0.494
'[13:15:00.012 19/05/1995]',-0.041,-0.008,0.001,74.123,0.141,0.494
'[13:15:00.014 19/05/1995]',-0.041,-0.008,0.001,74.123,0.141,0.494
'[13:15:00.016 19/05/1995]',-0.041,0.001,0.001,72.921,0.103,0.488
'[13:15:00.018 19/05/1995]',-0.041,-0.008,0.001,72.921,0.103,0.488
'[13:15:00.020 19/05/1995]',-0.041,-0.016,-0.019,72.921,0.103,0.488
'[13:15:00.022 19/05/1995]',-0.041,-0.025,-0.019,72.921,0.103,0.488
'[13:15:00.024 19/05/1995]',-0.027,-0.025,-0.009,71.870,0.070,0.483
'[13:15:00.026 19/05/1995]',-0.013,-0.016,0.001,71.870,0.070,0.483
'[13:15:00.028 19/05/1995]',0.001,-0.016,0.001,71.870,0.070,0.483
'[13:15:00.030 19/05/1995]',-0.013,-0.016,0.001,71.870,0.070,0.483
'[13:15:00.032 19/05/1995]',-0.013,-0.016,0.001,70.918,0.036,0.479
'[13:15:00.034 19/05/1995]',-0.013,-0.016,0.001,70.918,0.036,0.479
'[13:15:00.036 19/05/1995]',-0.041,-0.016,-0.009,70.918,0.036,0.479
'[13:15:00.038 19/05/1995]',-0.041,-0.016,-0.009,70.918,0.036,0.479
'[13:15:00.040 19/05/1995]',-0.041,-0.008,-0.009,70.167,0.009,0.475
'[13:15:00.042 19/05/1995]',-0.027,-0.008,0.001,70.167,0.009,0.475
'[13:15:00.044 19/05/1995]',-0.027,0.001,0.001,70.167,0.009,0.475
'[13:15:00.046 19/05/1995]',-0.027,0.001,0.001,70.167,0.009,0.475
'[13:15:00.048 19/05/1995]',-0.027,0.001,0.001,69.566,-0.017,0.471
'[13:15:00.050 19/05/1995]',-0.027,0.001,0.001,69.566,-0.017,0.471
'[13:15:00.052 19/05/1995]',-0.027,0.001,0.001,69.566,-0.017,0.471
'[13:15:00.054 19/05/1995]',-0.013,0.001,0.020,69.566,-0.017,0.471
'[13:15:00.056 19/05/1995]',0.001,0.018,0.030,69.215,-0.044,0.469
'[13:15:00.058 19/05/1995]',-0.027,0.001,0.001,69.215,-0.044,0.469
'[13:15:00.060 19/05/1995]',-0.055,0.001,0.001,69.215,-0.044,0.469
'[13:15:00.062 19/05/1995]',-0.055,0.001,-0.009,69.215,-0.044,0.469
'[13:15:00.064 19/05/1995]',-0.041,0.001,0.001,68.915,-0.067,0.466
'[13:15:00.066 19/05/1995]',-0.027,0.001,0.001,68.915,-0.067,0.466
'[13:15:00.068 19/05/1995]',-0.027,0.001,0.001,68.915,-0.067,0.466
'[13:15:00.070 19/05/1995]',-0.041,0.001,0.001,68.915,-0.067,0.466
'[13:15:00.072 19/05/1995]',-0.041,0.001,0.001,68.815,-0.094,0.464
'[13:15:00.074 19/05/1995]',-0.041,0.001,0.001,68.815,-0.094,0.464
'[13:15:00.076 19/05/1995]',-0.027,0.001,0.001,68.815,-0.094,0.464
'[13:15:00.078 19/05/1995]',-0.041,0.001,0.001,68.815,-0.094,0.464
'[13:15:00.080 19/05/1995]',-0.027,0.001,0.001,68.815,-0.119,0.462
'[13:15:00.082 19/05/1995]',-0.013,0.001,0.001,68.815,-0.119,0.462
'[13:15:00.084 19/05/1995]',-0.013,0.001,0.001,68.815,-0.119,0.462
'[13:15:00.086 19/05/1995]',-0.013,0.001,0.001,68.815,-0.119,0.462
'[13:15:00.088 19/05/1995]',-0.013,0.001,0.001,68.865,-0.144,0.460
'[13:15:00.090 19/05/1995]',-0.013,-0.008,0.001,68.865,-0.144,0.460
'[13:15:00.092 19/05/1995]',-0.027,-0.008,0.001,68.865,-0.144,0.460
'[13:15:00.094 19/05/1995]',-0.027,-0.016,0.001,68.865,-0.144,0.460
'[13:15:00.096 19/05/1995]',-0.027,-0.016,0.001,69.015,-0.174,0.458
'[13:15:00.098 19/05/1995]',-0.013,-0.025,0.001,69.015,-0.174,0.458
'[13:15:00.100 19/05/1995]',-0.027,-0.034,0.001,69.015,-0.174,0.458
'[13:15:00.102 19/05/1995]',-0.041,-0.034,0.001,69.015,-0.174,0.458
'[13:15:00.104 19/05/1995]',-0.041,-0.034,-0.009,69.265,-0.200,0.456
'[13:15:00.106 19/05/1995]',-0.041,-0.034,0.001,69.265,-0.200,0.456
'[13:15:00.108 19/05/1995]',-0.041,-0.025,0.001,69.265,-0.200,0.456
'[13:15:00.110 19/05/1995]',-0.041,-0.034,0.001,69.265,-0.200,0.456
'[13:15:00.112 19/05/1995]',-0.041,-0.034,0.001,69.365,-0.225,0.454
'[13:15:00.114 19/05/1995]',-0.041,-0.025,0.001,69.365,-0.225,0.454
'[13:15:00.116 19/05/1995]',-0.041,-0.042,0.001,69.365,-0.225,0.454
'[13:15:00.118 19/05/1995]',-0.070,-0.068,-0.009,69.365,-0.225,0.454
'[13:15:00.120 19/05/1995]',-0.084,-0.094,-0.029,69.315,-0.255,0.452
'[13:15:00.122 19/05/1995]',-0.112,-0.120,-0.049,69.315,-0.255,0.452
'[13:15:00.124 19/05/1995]',-0.126,-0.145,-0.069,69.315,-0.255,0.452
'[13:15:00.126 19/05/1995]',-0.155,-0.179,-0.089,69.315,-0.255,0.452
'[13:15:00.128 19/05/1995]',-0.183,-0.222,-0.119,69.165,-0.277,0.451
'[13:15:00.130 19/05/1995]',-0.211,-0.256,-0.139,69.165,-0.277,0.451
'[13:15:00.132 19/05/1995]',-0.239,-0.291,-0.169,69.165,-0.277,0.451
'[13:15:00.134 19/05/1995]',-0.282,-0.308,-0.189,69.165,-0.277,0.451
'[13:15:00.136 19/05/1995]',-0.296,-0.317,-0.199,68.865,-0.296,0.449
'[13:15:00.138 19/05/1995]',-0.353,-0.334,-0.199,68.865,-0.296,0.449
'[13:15:00.140 19/05/1995]',-0.353,-0.334,-0.189,68.865,-0.296,0.449
'[13:15:00.142 19/05/1995]',-0.367,-0.351,-0.199,68.865,-0.296,0.449
'[13:15:00.144 19/05/1995]',-0.423,-0.385,-0.229,68.564,-0.319,0.448
'[13:15:00.146 19/05/1995]',-0.466,-0.419,-0.259,68.564,-0.319,0.448
'[13:15:00.148 19/05/1995]',-0.508,-0.462,-0.288,68.564,-0.319,0.448
'[13:15:00.150 19/05/1995]',-0.522,-0.513,-0.328,68.564,-0.319,0.448
'[13:15:00.152 19/05/1995]',-0.551,-0.574,-0.359,68.264,-0.330,0.447
'[13:15:00.154 19/05/1995]',-0.565,-0.625,-0.389,68.264,-0.330,0.447
'[13:15:00.156 19/05/1995]',-0.579,-0.651,-0.419,68.264,-0.330,0.447
'[13:15:00.158 19/05/1995]',-0.565,-0.668,-0.428,68.264,-0.330,0.447
'[13:15:00.160 19/05/1995]',-0.565,-0.676,-0.419,67.963,-0.346,0.446
'[13:15:00.162 19/05/1995]',-0.565,-0.668,-0.419,67.963,-0.346,0.446
'[13:15:00.164 19/05/1995]',-0.565,-0.668,-0.409,67.963,-0.346,0.446
'[13:15:00.166 19/05/1995]',-0.565,-0.651,-0.389,67.963,-0.346,0.446
'[13:15:00.168 19/05/1995]',-0.551,-0.642,-0.369,67.663,-0.355,0.445
'[13:15:00.170 19/05/1995]',-0.536,-0.625,-0.348,67.663,-0.355,0.445
'[13:15:00.172 19/05/1995]',-0.522,-0.599,-0.328,67.663,-0.355,0.445
'[13:15:00.174 19/05/1995]',-0.522,-0.574,-0.298,67.663,-0.355,0.445
'[13:15:00.176 19/05/1995]',-0.508,-0.556,-0.288,67.262,-0.363,0.443
'[13:15:00.178 19/05/1995]',-0.508,-0.539,-0.288,67.262,-0.363,0.443
'[13:15:00.180 19/05/1995]',-0.522,-0.522,-0.269,67.262,-0.363,0.443
'[13:15:00.182 19/05/1995]',-0.522,-0.513,-0.259,67.262,-0.363,0.443
'[13:15:00.184 19/05/1995]',-0.522,-0.488,-0.239,66.811,-0.363,0.442
'[13:15:00.186 19/05/1995]',-0.508,-0.462,-0.209,66.811,-0.363,0.442
'[13:15:00.188 19/05/1995]',-0.494,-0.428,-0.179,66.811,-0.363,0.442
'[13:15:00.190 19/05/1995]',-0.494,-0.402,-0.169,66.811,-0.363,0.442
'[13:15:00.192 19/05/1995]',-0.508,-0.385,-0.139,66.360,-0.357,0.440
'[13:15:00.194 19/05/1995]',-0.522,-0.368,-0.139,66.360,-0.357,0.440
'[13:15:00.196 19/05/1995]',-0.522,-0.351,-0.129,66.360,-0.357,0.440
'[13:15:00.198 19/05/1995]',-0.508,-0.325,-0.119,66.360,-0.357,0.440
'[13:15:00.200 19/05/1995]',-0.480,-0.308,-0.119,66.060,-0.344,0.438
'[13:15:00.202 19/05/1995]',-0.466,-0.282,-0.099,66.060,-0.344,0.438
'[13:15:00.204 19/05/1995]',-0.437,-0.256,-0.079,66.060,-0.344,0.438
'[13:15:00.206 19/05/1995]',-0.423,-0.231,-0.069,66.060,-0.344,0.438
'[13:15:00.208 19/05/1995]',-0.395,-0.214,-0.059,66.110,-0.330,0.436
'[13:15:00.210 19/05/1995]',-0.367,-0.188,-0.049,66.110,-0.330,0.436
'[13:15:00.212 19/05/1995]',-0.353,-0.162,-0.039,66.110,-0.330,0.436
'[13:15:00.214 19/05/1995]',-0.324,-0.145,-0.039,66.110,-0.330,0.436
'[13:15:00.216 19/05/1995]',-0.282,-0.111,-0.029,66.411,-0.305,0.433
'[13:15:00.218 19/05/1995]',-0.253,-0.094,-0.019,66.411,-0.305,0.433
'[13:15:00.220 19/05/1995]',-0.225,-0.068,0.001,66.411,-0.305,0.433
'[13:15:00.222 19/05/1995]',-0.183,-0.042,0.001,66.411,-0.305,0.433
'[13:15:00.224 19/05/1995]',-0.155,-0.016,0.010,66.611,-0.275,0.431
'[13:15:00.226 19/05/1995]',-0.141,0.001,0.020,66.611,-0.275,0.431
'[13:15:00.228 19/05/1995]',-0.126,0.018,0.030,66.611,-0.275,0.431
'[13:15:00.230 19/05/1995]',-0.098,0.018,0.040,66.611,-0.275,0.431
'[13:15:00.232 19/05/1995]',-0.070,0.026,0.040,66.561,-0.246,0.429
'[13:15:00.234 19/05/1995]',-0.070,0.035,0.040,66.561,-0.246,0.429
'[13:15:00.236 19/05/1995]',-0.055,0.052,0.051,66.561,-0.246,0.429
'[13:15:00.238 19/05/1995]',-0.055,0.052,0.051,66.561,-0.246,0.429
'[13:15:00.240 19/05/1995]',-0.041,0.069,0.051,66.160,-0.213,0.427
'[13:15:00.242 19/05/1995]',-0.027,0.086,0.061,66.160,-0.213,0.427
'[13:15:00.244 19/05/1995]',-0.013,0.112,0.061,66.160,-0.213,0.427
'[13:15:00.246 19/05/1995]',0.001,0.121,0.071,66.160,-0.213,0.427
'[13:15:00.248 19/05/1995]',0.015,0.138,0.081,65.509,-0.180,0.424
'[13:15:00.250 19/05/1995]',0.043,0.138,0.081,65.509,-0.180,0.424
'[13:15:00.252 19/05/1995]',0.057,0.155,0.081,65.509,-0.180,0.424
'[13:15:00.254 19/05/1995]',0.072,0.163,0.081,65.509,-0.180,0.424
'[13:15:00.256 19/05/1995]',0.114,0.181,0.101,65.008,-0.152,0.422
'[13:15:00.258 19/05/1995]',0.128,0.189,0.111,65.008,-0.152,0.422
'[13:15:00.260 19/05/1995]',0.128,0.181,0.091,65.008,-0.152,0.422
'[13:15:00.262 19/05/1995]',0.142,0.181,0.091,65.008,-0.152,0.422
'[13:15:00.264 19/05/1995]',0.157,0.189,0.091,64.557,-0.124,0.421
'[13:15:00.266 19/05/1995]',0.171,0.198,0.101,64.557,-0.124,0.421
'[13:15:00.268 19/05/1995]',0.171,0.198,0.101,64.557,-0.124,0.421
'[13:15:00.270 19/05/1995]',0.157,0.198,0.101,64.557,-0.124,0.421
'[13:15:00.272 19/05/1995]',0.171,0.206,0.091,64.357,-0.102,0.420
'[13:15:00.274 19/05/1995]',0.171,0.198,0.091,64.357,-0.102,0.420
'[13:15:00.276 19/05/1995]',0.171,0.206,0.091,64.357,-0.102,0.420
'[13:15:00.278 19/05/1995]',0.171,0.206,0.091,64.357,-0.102,0.420
'[13:15:00.280 19/05/1995]',0.185,0.206,0.101,64.157,-0.088,0.419
'[13:15:00.282 19/05/1995]',0.185,0.206,0.101,64.157,-0.088,0.419
'[13:15:00.284 19/05/1995]',0.185,0.206,0.101,64.157,-0.088,0.419
'[13:15:00.286 19/05/1995]',0.199,0.215,0.121,64.157,-0.088,0.419
'[13:15:00.288 19/05/1995]',0.227,0.224,0.131,64.007,-0.072,0.419
'[13:15:00.290 19/05/1995]',0.213,0.215,0.121,64.007,-0.072,0.419
'[13:15:00.292 19/05/1995]',0.185,0.215,0.091,64.007,-0.072,0.419
'[13:15:00.294 19/05/1995]',0.185,0.215,0.101,64.007,-0.072,0.419
'[13:15:00.296 19/05/1995]',0.185,0.232,0.111,63.856,-0.067,0.418
'[13:15:00.298 19/05/1995]',0.199,0.232,0.121,63.856,-0.067,0.418
'[13:15:00.300 19/05/1995]',0.213,0.232,0.121,63.856,-0.067,0.418
'[13:15:00.302 19/05/1995]',0.213,0.215,0.111,63.856,-0.067,0.418
'[13:15:00.304 19/05/1995]',0.213,0.224,0.101,63.806,-0.061,0.416
'[13:15:00.306 19/05/1995]',0.213,0.206,0.091,63.806,-0.061,0.416
'[13:15:00.308 19/05/1995]',0.213,0.206,0.101,63.806,-0.061,0.416
'[13:15:00.310 19/05/1995]',0.213,0.215,0.101,63.806,-0.061,0.416
'[13:15:00.312 19/05/1995]',0.213,0.215,0.111,63.906,-0.056,0.415
'[13:15:00.314 19/05/1995]',0.213,0.215,0.111,63.906,-0.056,0.415
'[13:15:00.316 19/05/1995]',0.213,0.206,0.101,63.906,-0.056,0.415
'[13:15:00.318 19/05/1995]',0.227,0.215,0.111,63.906,-0.056,0.415
'[13:15:00.320 19/05/1995]',0.227,0.206,0.101,64.107,-0.056,0.413
'[13:15:00.322 19/05/1995]',0.227,0.206,0.101,64.107,-0.056,0.413
'[13:15:00.324 19/05/1995]',0.227,0.224,0.111,64.107,-0.056,0.413
'[13:15:00.326 19/05/1995]',0.227,0.232,0.121,64.107,-0.056,0.413
'[13:15:00.328 19/05/1995]',0.227,0.232,0.111,64.307,-0.058,0.411
'[13:15:00.330 19/05/1995]',0.241,0.232,0.111,64.307,-0.058,0.411
'[13:15:00.332 19/05/1995]',0.255,0.224,0.111,64.307,-0.058,0.411
'[13:15:00.334 19/05/1995]',0.255,0.224,0.111,64.307,-0.058,0.411
'[13:15:00.336 19/05/1995]',0.255,0.215,0.111,64.457,-0.061,0.409
'[13:15:00.338 19/05/1995]',0.255,0.215,0.111,64.457,-0.061,0.409
'[13:15:00.340 19/05/1995]',0.255,0.206,0.101,64.457,-0.061,0.409
'[13:15:00.342 19/05/1995]',0.227,0.206,0.091,64.457,-0.061,0.409
'[13:15:00.344 19/05/1995]',0.227,0.198,0.091,64.708,-0.072,0.407
'[13:15:00.346 19/05/1995]',0.227,0.206,0.101,64.708,-0.072,0.407
'[13:15:00.348 19/05/1995]',0.227,0.215,0.111,64.708,-0.072,0.407
'[13:15:00.350 19/05/1995]',0.227,0.215,0.111,64.708,-0.072,0.407
'[13:15:00.352 19/05/1995]',0.227,0.215,0.111,65.058,-0.077,0.405
'[13:15:00.354 19/05/1995]',0.227,0.206,0.101,65.058,-0.077,0.405
'[13:15:00.356 19/05/1995]',0.241,0.198,0.101,65.058,-0.077,0.405
'[13:15:00.358 19/05/1995]',0.255,0.206,0.101,65.058,-0.077,0.405
'[13:15:00.360 19/05/1995]',0.255,0.198,0.111,65.609,-0.097,0.403
'[13:15:00.362 19/05/1995]',0.255,0.189,0.101,65.609,-0.097,0.403
'[13:15:00.364 19/05/1995]',0.227,0.198,0.101,65.609,-0.097,0.403
'[13:15:00.366 19/05/1995]',0.227,0.206,0.101,65.609,-0.097,0.403
'[13:15:00.368 19/05/1995]',0.227,0.206,0.101,66.711,-0.114,0.401
'[13:15:00.370 19/05/1995]',0.241,0.206,0.101,66.711,-0.114,0.401
'[13:15:00.372 19/05/1995]',0.227,0.198,0.091,66.711,-0.114,0.401
'[13:15:00.374 19/05/1995]',0.227,0.198,0.091,66.711,-0.114,0.401
'[13:15:00.376 19/05/1995]',0.227,0.206,0.091,68.314,-0.133,0.398
'[13:15:00.378 19/05/1995]',0.241,0.206,0.101,68.314,-0.133,0.398
'[13:15:00.380 19/05/1995]',0.255,0.206,0.111,68.314,-0.133,0.398
'[13:15:00.382 19/05/1995]',0.255,0.198,0.101,68.314,-0.133,0.398
'[13:15:00.384 19/05/1995]',0.241,0.206,0.101,70.668,-0.152,0.396
'[13:15:00.386 19/05/1995]',0.227,0.189,0.091,70.668,-0.152,0.396
'[13:15:00.388 19/05/1995]',0.213,0.172,0.081,70.668,-0.152,0.396
'[13:15:00.390 19/05/1995]',0.213,0.163,0.071,70.668,-0.152,0.396
'[13:15:00.392 19/05/1995]',0.213,0.155,0.071,73.572,-0.172,0.393
'[13:15:00.394 19/05/1995]',0.213,0.155,0.071,73.572,-0.172,0.393
'[13:15:00.396 19/05/1995]',0.213,0.146,0.081,73.572,-0.172,0.393
'[13:15:00.398 19/05/1995]',0.199,0.146,0.081,73.572,-0.172,0.393
'[13:15:00.400 19/05/1995]',0.185,0.146,0.071,76.828,-0.189,0.390
'[13:15:00.402 19/05/1995]',0.185,0.155,0.071,76.828,-0.189,0.390
'[13:15:00.404 19/05/1995]',0.185,0.155,0.071,76.828,-0.189,0.390
'[13:15:00.406 19/05/1995]',0.185,0.138,0.071,76.828,-0.189,0.390
'[13:15:00.408 19/05/1995]',0.185,0.146,0.081,80.234,-0.194,0.387
'[13:15:00.410 19/05/1995]',0.171,0.146,0.081,80.234,-0.194,0.387
'[13:15:00.412 19/05/1995]',0.171,0.155,0.081,80.234,-0.194,0.387
'[13:15:00.414 19/05/1995]',0.157,0.146,0.071,80.234,-0.194,0.387
'[13:15:00.416 19/05/1995]',0.171,0.129,0.061,83.639,-0.197,0.383
'[13:15:00.418 19/05/1995]',0.171,0.112,0.061,83.639,-0.197,0.383
'[13:15:00.420 19/05/1995]',0.157,0.104,0.051,83.639,-0.197,0.383
'[13:15:00.422 19/05/1995]',0.171,0.104,0.051,83.639,-0.197,0.383
'[13:15:00.424 19/05/1995]',0.157,0.104,0.051,86.845,-0.183,0.380
'[13:15:00.426 19/05/1995]',0.128,0.095,0.040,86.845,-0.183,0.380
'[13:15:00.428 19/05/1995]',0.128,0.095,0.040,86.845,-0.183,0.380
'[13:15:00.430 19/05/1995]',0.114,0.095,0.040,86.845,-0.183,0.380
'[13:15:00.432 19/05/1995]',0.114,0.095,0.040,89.800,-0.161,0.376
'[13:15:00.434 19/05/1995]',0.114,0.086,0.040,89.800,-0.161,0.376
'[13:15:00.436 19/05/1995]',0.128,0.078,0.040,89.800,-0.161,0.376
'[13:15:00.438 19/05/1995]',0.128,0.061,0.040,89.800,-0.161,0.376
'[13:15:00.440 19/05/1995]',0.128,0.052,0.020,92.404,-0.130,0.371
'[13:15:00.442 19/05/1995]',0.100,0.043,0.001,92.404,-0.130,0.371
'[13:15:00.444 19/05/1995]',0.086,0.043,0.010,92.404,-0.130,0.371
'[13:15:00.446 19/05/1995]',0.086,0.035,0.010,92.404,-0.130,0.371
'[13:15:00.448 19/05/1995]',0.072,0.035,0.010,94.457,0.041,0.367
'[13:15:00.450 19/05/1995]',0.086,0.043,0.010,94.457,0.041,0.367
'[13:15:00.452 19/05/1995]',0.086,0.043,0.010,94.457,0.041,0.367
'[13:15:00.454 19/05/1995]',0.072,0.035,0.010,94.457,0.041,0.367
'[13:15:00.456 19/05/1995]',0.072,0.035,0.010,95.810,0.083,0.364
'[13:15:00.458 19/05/1995]',0.072,0.035,0.020,95.810,0.083,0.364
'[13:15:00.460 19/05/1995]',0.072,0.026,0.010,95.810,0.083,0.364
'[13:15:00.462 19/05/1995]',0.072,0.026,0.010,95.810,0.083,0.364
'[13:15:00.464 19/05/1995]',0.072,0.026,0.010,96.411,0.126,0.360
'[13:15:00.466 19/05/1995]',0.072,0.026,0.010,96.411,0.126,0.360
'[13:15:00.468 19/05/1995]',0.086,0.035,0.030,96.411,0.126,0.360
