'Time and date','II','MCL1','ABP','PAP','ART','PLETH','RESP'
'[14:12:25.598 07/05/1995]',0.001,-0.006,65.950,39.875,77.944,-0.236,-0.544
'[14:12:25.600 07/05/1995]',0.001,-0.006,66.000,37.400,75.844,-0.223,-0.546
'[14:12:25.602 07/05/1995]',0.001,-0.006,66.000,37.400,75.844,-0.223,-0.546
'[14:12:25.604 07/05/1995]',0.001,0.001,66.000,37.400,75.844,-0.223,-0.546
'[14:12:25.606 07/05/1995]',0.001,0.001,66.000,37.400,75.844,-0.223,-0.546
'[14:12:25.608 07/05/1995]',0.001,-0.006,67.150,36.650,73.968,-0.216,-0.547
'[14:12:25.610 07/05/1995]',0.001,-0.006,67.150,36.650,73.968,-0.216,-0.547
'[14:12:25.612 07/05/1995]',0.001,-0.006,67.150,36.650,73.968,-0.216,-0.547
'[14:12:25.614 07/05/1995]',0.001,-0.006,67.150,36.650,73.968,-0.216,-0.547
'[14:12:25.616 07/05/1995]',0.001,-0.006,69.700,38.000,72.243,-0.212,-0.549
'[14:12:25.618 07/05/1995]',0.001,-0.013,69.700,38.000,72.243,-0.212,-0.549
'[14:12:25.620 07/05/1995]',0.001,-0.006,69.700,38.000,72.243,-0.212,-0.549
'[14:12:25.622 07/05/1995]',0.001,-0.013,69.700,38.000,72.243,-0.212,-0.549
'[14:12:25.624 07/05/1995]',0.001,-0.013,73.350,40.000,70.818,-0.210,-0.551
'[14:12:25.626 07/05/1995]',0.001,-0.013,73.350,40.000,70.818,-0.210,-0.551
'[14:12:25.628 07/05/1995]',0.001,-0.013,73.350,40.000,70.818,-0.210,-0.551
'[14:12:25.630 07/05/1995]',0.001,-0.006,73.350,40.000,70.818,-0.210,-0.551
'[14:12:25.632 07/05/1995]',0.001,-0.006,78.050,40.875,69.842,-0.212,-0.553
'[14:12:25.634 07/05/1995]',0.001,-0.006,78.050,40.875,69.842,-0.212,-0.553
'[14:12:25.636 07/05/1995]',0.001,-0.013,78.050,40.875,69.842,-0.212,-0.553
'[14:12:25.638 07/05/1995]',0.001,-0.013,78.050,40.875,69.842,-0.212,-0.553
'[14:12:25.640 07/05/1995]',0.001,-0.013,83.450,40.100,69.467,-0.216,-0.554
'[14:12:25.642 07/05/1995]',0.001,-0.013,83.450,40.100,69.467,-0.216,-0.554
'[14:12:25.644 07/05/1995]',0.001,-0.006,83.450,40.100,69.467,-0.216,-0.554
'[14:12:25.646 07/05/1995]',0.001,-0.013,83.450,40.100,69.467,-0.216,-0.554
'[14:12:25.648 07/05/1995]',0.001,-0.013,89.200,38.300,69.842,-0.223,-0.555
'[14:12:25.650 07/05/1995]',0.001,-0.013,89.200,38.300,69.842,-0.223,-0.555
'[14:12:25.652 07/05/1995]',0.001,-0.013,89.200,38.300,69.842,-0.223,-0.555
'[14:12:25.654 07/05/1995]',0.001,-0.013,89.200,38.300,69.842,-0.223,-0.555
'[14:12:25.656 07/05/1995]',0.001,-0.013,94.750,36.300,70.893,-0.234,-0.555
'[14:12:25.658 07/05/1995]',0.001,-0.006,94.750,36.300,70.893,-0.234,-0.555
'[14:12:25.660 07/05/1995]',0.001,-0.013,94.750,36.300,70.893,-0.234,-0.555
'[14:12:25.662 07/05/1995]',0.001,-0.013,94.750,36.300,70.893,-0.234,-0.555
'[14:12:25.664 07/05/1995]',0.001,-0.006,99.750,34.775,72.618,-0.248,-0.555
'[14:12:25.666 07/05/1995]',0.001,-0.006,99.750,34.775,72.618,-0.248,-0.555
'[14:12:25.668 07/05/1995]',0.001,-0.006,99.750,34.775,72.618,-0.248,-0.555
'[14:12:25.670 07/05/1995]',0.001,-0.006,99.750,34.775,72.618,-0.248,-0.555
'[14:12:25.672 07/05/1995]',0.001,-0.006,103.800,33.950,75.094,-0.266,-0.554
'[14:12:25.674 07/05/1995]',0.001,-0.006,103.800,33.950,75.094,-0.266,-0.554
'[14:12:25.676 07/05/1995]',0.001,-0.006,103.800,33.950,75.094,-0.266,-0.554
'[14:12:25.678 07/05/1995]',0.001,-0.006,103.800,33.950,75.094,-0.266,-0.554
'[14:12:25.680 07/05/1995]',0.001,-0.006,106.600,33.950,78.245,-0.281,-0.553
'[14:12:25.682 07/05/1995]',0.001,-0.006,106.600,33.950,78.245,-0.281,-0.553
'[14:12:25.684 07/05/1995]',0.001,-0.006,106.600,33.950,78.245,-0.281,-0.553
'[14:12:25.686 07/05/1995]',0.001,-0.006,106.600,33.950,78.245,-0.281,-0.553
'[14:12:25.688 07/05/1995]',0.001,-0.006,108.300,34.475,81.995,-0.297,-0.552
'[14:12:25.690 07/05/1995]',0.001,0.001,108.300,34.475,81.995,-0.297,-0.552
'[14:12:25.692 07/05/1995]',0.001,-0.006,108.300,34.475,81.995,-0.297,-0.552
'[14:12:25.694 07/05/1995]',-0.015,-0.006,108.300,34.475,81.995,-0.297,-0.552
'[14:12:25.696 07/05/1995]',0.001,0.001,109.250,35.300,86.347,-0.315,-0.551
'[14:12:25.698 07/05/1995]',0.001,0.001,109.250,35.300,86.347,-0.315,-0.551
'[14:12:25.700 07/05/1995]',0.001,0.001,109.250,35.300,86.347,-0.315,-0.551
'[14:12:25.702 07/05/1995]',0.001,0.001,109.250,35.300,86.347,-0.315,-0.551
'[14:12:25.704 07/05/1995]',0.001,0.001,110.300,35.950,91.148,-0.327,-0.549
'[14:12:25.706 07/05/1995]',0.001,0.001,110.300,35.950,91.148,-0.327,-0.549
'[14:12:25.708 07/05/1995]',-0.015,0.001,110.300,35.950,91.148,-0.327,-0.549
'[14:12:25.710 07/05/1995]',0.001,-0.006,110.300,35.950,91.148,-0.327,-0.549
'[14:12:25.712 07/05/1995]',0.001,0.001,112.100,36.300,96.174,-0.334,-0.547
'[14:12:25.714 07/05/1995]',0.001,0.001,112.100,36.300,96.174,-0.334,-0.547
'[14:12:25.716 07/05/1995]',0.001,0.001,112.100,36.300,96.174,-0.334,-0.547
'[14:12:25.718 07/05/1995]',-0.015,0.001,112.100,36.300,96.174,-0.334,-0.547
'[14:12:25.720 07/05/1995]',-0.015,0.001,114.050,36.175,101.275,-0.338,-0.545
'[14:12:25.722 07/05/1995]',-0.015,0.001,114.050,36.175,101.275,-0.338,-0.545
'[14:12:25.724 07/05/1995]',-0.015,0.001,114.050,36.175,101.275,-0.338,-0.545
'[14:12:25.726 07/05/1995]',-0.015,-0.006,114.050,36.175,101.275,-0.338,-0.545
'[14:12:25.728 07/05/1995]',-0.015,0.001,114.950,35.775,106.302,-0.332,-0.543
'[14:12:25.730 07/05/1995]',-0.015,0.001,114.950,35.775,106.302,-0.332,-0.543
'[14:12:25.732 07/05/1995]',-0.015,0.001,114.950,35.775,106.302,-0.332,-0.543
'[14:12:25.734 07/05/1995]',-0.015,0.001,114.950,35.775,106.302,-0.332,-0.543
'[14:12:25.736 07/05/1995]',-0.015,0.001,114.300,35.075,110.953,-0.317,-0.540
'[14:12:25.738 07/05/1995]',-0.015,-0.006,114.300,35.075,110.953,-0.317,-0.540
'[14:12:25.740 07/05/1995]',-0.015,0.001,114.300,35.075,110.953,-0.317,-0.540
'[14:12:25.742 07/05/1995]',-0.015,0.001,114.300,35.075,110.953,-0.317,-0.540
'[14:12:25.744 07/05/1995]',0.001,0.007,111.750,34.125,115.004,-0.295,-0.537
'[14:12:25.746 07/05/1995]',0.001,0.007,111.750,34.125,115.004,-0.295,-0.537
'[14:12:25.748 07/05/1995]',0.001,0.007,111.750,34.125,115.004,-0.295,-0.537
'[14:12:25.750 07/05/1995]',0.001,0.007,111.750,34.125,115.004,-0.295,-0.537
'[14:12:25.752 07/05/1995]',0.001,0.007,107.450,32.950,118.380,-0.264,-0.534
'[14:12:25.754 07/05/1995]',0.001,0.007,107.450,32.950,118.380,-0.264,-0.534
'[14:12:25.756 07/05/1995]',0.017,0.007,107.450,32.950,118.380,-0.264,-0.534
'[14:12:25.758 07/05/1995]',0.017,0.007,107.450,32.950,118.380,-0.264,-0.534
'[14:12:25.760 07/05/1995]',0.017,0.001,102.650,31.675,120.855,-0.228,-0.531
'[14:12:25.762 07/05/1995]',0.033,0.001,102.650,31.675,120.855,-0.228,-0.531
'[14:12:25.764 07/05/1995]',0.033,0.001,102.650,31.675,120.855,-0.228,-0.531
'[14:12:25.766 07/05/1995]',0.033,0.001,102.650,31.675,120.855,-0.228,-0.531
'[14:12:25.768 07/05/1995]',0.033,-0.006,99.100,30.550,122.431,-0.180,-0.528
'[14:12:25.770 07/05/1995]',0.050,0.001,99.100,30.550,122.431,-0.180,-0.528
'[14:12:25.772 07/05/1995]',0.050,0.001,99.100,30.550,122.431,-0.180,-0.528
'[14:12:25.774 07/05/1995]',0.050,0.001,99.100,30.550,122.431,-0.180,-0.528
'[14:12:25.776 07/05/1995]',0.066,0.007,97.500,29.725,123.331,-0.130,-0.525
'[14:12:25.778 07/05/1995]',0.050,0.001,97.500,29.725,123.331,-0.130,-0.525
'[14:12:25.780 07/05/1995]',0.050,0.001,97.500,29.725,123.331,-0.130,-0.525
'[14:12:25.782 07/05/1995]',0.050,0.001,97.500,29.725,123.331,-0.130,-0.525
'[14:12:25.784 07/05/1995]',0.050,-0.006,97.650,29.375,123.331,-0.076,-0.522
'[14:12:25.786 07/05/1995]',0.050,-0.006,97.650,29.375,123.331,-0.076,-0.522
'[14:12:25.788 07/05/1995]',0.050,-0.013,97.650,29.375,123.331,-0.076,-0.522
'[14:12:25.790 07/05/1995]',0.066,-0.027,97.650,29.375,123.331,-0.076,-0.522
'[14:12:25.792 07/05/1995]',0.050,-0.034,98.400,29.550,122.431,-0.024,-0.520
'[14:12:25.794 07/05/1995]',0.050,-0.034,98.400,29.550,122.431,-0.024,-0.520
'[14:12:25.796 07/05/1995]',0.050,-0.041,98.400,29.550,122.431,-0.024,-0.520
'[14:12:25.798 07/05/1995]',0.050,-0.041,98.400,29.550,122.431,-0.024,-0.520
'[14:12:25.800 07/05/1995]',0.050,-0.041,98.100,30.150,120.405,0.034,-0.517
'[14:12:25.802 07/05/1995]',0.033,-0.041,98.100,30.150,120.405,0.034,-0.517
'[14:12:25.804 07/05/1995]',0.033,-0.041,98.100,30.150,120.405,0.034,-0.517
'[14:12:25.806 07/05/1995]',0.017,-0.054,98.100,30.150,120.405,0.034,-0.517
'[14:12:25.808 07/05/1995]',0.017,-0.041,95.800,30.625,117.554,0.083,-0.515
'[14:12:25.810 07/05/1995]',0.017,-0.041,95.800,30.625,117.554,0.083,-0.515
'[14:12:25.812 07/05/1995]',0.017,-0.041,95.800,30.625,117.554,0.083,-0.515
'[14:12:25.814 07/05/1995]',0.017,-0.041,95.800,30.625,117.554,0.083,-0.515
'[14:12:25.816 07/05/1995]',0.017,-0.041,91.200,30.675,113.953,0.128,-0.512
'[14:12:25.818 07/05/1995]',0.017,-0.041,91.200,30.675,113.953,0.128,-0.512
'[14:12:25.820 07/05/1995]',0.017,-0.054,91.200,30.675,113.953,0.128,-0.512
'[14:12:25.822 07/05/1995]',0.017,-0.054,91.200,30.675,113.953,0.128,-0.512
'[14:12:25.824 07/05/1995]',0.017,-0.054,85.100,30.150,110.128,0.164,-0.510
'[14:12:25.826 07/05/1995]',0.033,-0.054,85.100,30.150,110.128,0.164,-0.510
'[14:12:25.828 07/05/1995]',0.033,-0.041,85.100,30.150,110.128,0.164,-0.510
'[14:12:25.830 07/05/1995]',0.033,-0.034,85.100,30.150,110.128,0.164,-0.510
'[14:12:25.832 07/05/1995]',0.033,-0.034,79.050,29.200,106.077,0.196,-0.508
'[14:12:25.834 07/05/1995]',0.017,-0.027,79.050,29.200,106.077,0.196,-0.508
'[14:12:25.836 07/05/1995]',0.017,-0.013,79.050,29.200,106.077,0.196,-0.508
'[14:12:25.838 07/05/1995]',0.017,-0.013,79.050,29.200,106.077,0.196,-0.508
'[14:12:25.840 07/05/1995]',0.001,-0.013,74.250,28.275,102.101,0.219,-0.506
'[14:12:25.842 07/05/1995]',0.001,-0.006,74.250,28.275,102.101,0.219,-0.506
'[14:12:25.844 07/05/1995]',-0.015,0.001,74.250,28.275,102.101,0.219,-0.506
'[14:12:25.846 07/05/1995]',-0.015,0.007,74.250,28.275,102.101,0.219,-0.506
'[14:12:25.848 07/05/1995]',-0.015,0.007,71.500,27.500,98.200,0.230,-0.505
'[14:12:25.850 07/05/1995]',-0.031,0.007,71.500,27.500,98.200,0.230,-0.505
'[14:12:25.852 07/05/1995]',-0.031,0.007,71.500,27.500,98.200,0.230,-0.505
'[14:12:25.854 07/05/1995]',-0.031,0.007,71.500,27.500,98.200,0.230,-0.505
'[14:12:25.856 07/05/1995]',-0.031,0.014,70.650,27.150,94.374,0.232,-0.505
'[14:12:25.858 07/05/1995]',-0.031,0.007,70.650,27.150,94.374,0.232,-0.505
'[14:12:25.860 07/05/1995]',-0.047,0.007,70.650,27.150,94.374,0.232,-0.505
'[14:12:25.862 07/05/1995]',-0.047,0.007,70.650,27.150,94.374,0.232,-0.505
'[14:12:25.864 07/05/1995]',-0.047,0.007,71.450,27.225,90.848,0.228,-0.504
'[14:12:25.866 07/05/1995]',-0.047,0.007,71.450,27.225,90.848,0.228,-0.504
'[14:12:25.868 07/05/1995]',-0.047,0.007,71.450,27.225,90.848,0.228,-0.504
'[14:12:25.870 07/05/1995]',-0.047,0.007,71.450,27.225,90.848,0.228,-0.504
'[14:12:25.872 07/05/1995]',-0.047,0.007,73.000,27.500,87.397,0.214,-0.504
'[14:12:25.874 07/05/1995]',-0.047,0.007,73.000,27.500,87.397,0.214,-0.504
'[14:12:25.876 07/05/1995]',-0.047,0.007,73.000,27.500,87.397,0.214,-0.504
'[14:12:25.878 07/05/1995]',-0.047,0.007,73.000,27.500,87.397,0.214,-0.504
'[14:12:25.880 07/05/1995]',-0.031,0.007,74.900,27.925,84.246,0.194,-0.503
'[14:12:25.882 07/05/1995]',-0.047,0.007,74.900,27.925,84.246,0.194,-0.503
'[14:12:25.884 07/05/1995]',-0.031,0.007,74.900,27.925,84.246,0.194,-0.503
'[14:12:25.886 07/05/1995]',-0.031,0.007,74.900,27.925,84.246,0.194,-0.503
'[14:12:25.888 07/05/1995]',-0.031,0.007,76.450,28.100,81.470,0.162,-0.502
'[14:12:25.890 07/05/1995]',-0.031,0.007,76.450,28.100,81.470,0.162,-0.502
'[14:12:25.892 07/05/1995]',-0.031,0.014,76.450,28.100,81.470,0.162,-0.502
'[14:12:25.894 07/05/1995]',-0.031,0.007,76.450,28.100,81.470,0.162,-0.502
'[14:12:25.896 07/05/1995]',-0.031,0.007,77.400,28.025,78.920,0.132,-0.501
'[14:12:25.898 07/05/1995]',-0.031,0.007,77.400,28.025,78.920,0.132,-0.501
'[14:12:25.900 07/05/1995]',-0.031,0.007,77.400,28.025,78.920,0.132,-0.501
'[14:12:25.902 07/05/1995]',-0.031,0.007,77.400,28.025,78.920,0.132,-0.501
'[14:12:25.904 07/05/1995]',-0.031,0.007,77.600,27.675,76.594,0.091,-0.500
'[14:12:25.906 07/05/1995]',-0.031,0.007,77.600,27.675,76.594,0.091,-0.500
'[14:12:25.908 07/05/1995]',-0.031,0.001,77.600,27.675,76.594,0.091,-0.500
'[14:12:25.910 07/05/1995]',-0.031,0.007,77.600,27.675,76.594,0.091,-0.500
'[14:12:25.912 07/05/1995]',-0.031,0.007,77.050,27.225,74.719,0.051,-0.499
'[14:12:25.914 07/05/1995]',-0.031,0.007,77.050,27.225,74.719,0.051,-0.499
'[14:12:25.916 07/05/1995]',-0.031,0.007,77.050,27.225,74.719,0.051,-0.499
'[14:12:25.918 07/05/1995]',-0.031,0.001,77.050,27.225,74.719,0.051,-0.499
'[14:12:25.920 07/05/1995]',-0.031,0.001,75.950,26.750,72.993,0.006,-0.499
'[14:12:25.922 07/05/1995]',-0.031,0.001,75.950,26.750,72.993,0.006,-0.499
'[14:12:25.924 07/05/1995]',-0.031,0.001,75.950,26.750,72.993,0.006,-0.499
'[14:12:25.926 07/05/1995]',-0.031,0.007,75.950,26.750,72.993,0.006,-0.499
'[14:12:25.928 07/05/1995]',-0.031,0.028,74.500,26.325,71.568,-0.043,-0.498
'[14:12:25.930 07/05/1995]',-0.047,0.055,74.500,26.325,71.568,-0.043,-0.498
'[14:12:25.932 07/05/1995]',-0.047,0.083,74.500,26.325,71.568,-0.043,-0.498
'[14:12:25.934 07/05/1995]',-0.047,0.138,74.500,26.325,71.568,-0.043,-0.498
'[14:12:25.936 07/05/1995]',-0.064,0.186,72.850,26.050,70.368,-0.087,-0.498
'[14:12:25.938 07/05/1995]',-0.080,0.240,72.850,26.050,70.368,-0.087,-0.498
'[14:12:25.940 07/05/1995]',-0.080,0.316,72.850,26.050,70.368,-0.087,-0.498
'[14:12:25.942 07/05/1995]',-0.080,0.384,72.850,26.050,70.368,-0.087,-0.498
'[14:12:25.944 07/05/1995]',-0.064,0.439,71.000,26.100,69.392,-0.130,-0.497
'[14:12:25.946 07/05/1995]',-0.015,0.467,71.000,26.100,69.392,-0.130,-0.497
'[14:12:25.948 07/05/1995]',0.017,0.480,71.000,26.100,69.392,-0.130,-0.497
'[14:12:25.950 07/05/1995]',0.082,0.487,71.000,26.100,69.392,-0.130,-0.497
'[14:12:25.952 07/05/1995]',0.147,0.487,68.850,26.525,68.717,-0.174,-0.497
'[14:12:25.954 07/05/1995]',0.229,0.480,68.850,26.525,68.717,-0.174,-0.497
'[14:12:25.956 07/05/1995]',0.310,0.460,68.850,26.525,68.717,-0.174,-0.497
'[14:12:25.958 07/05/1995]',0.359,0.412,68.850,26.525,68.717,-0.174,-0.497
'[14:12:25.960 07/05/1995]',0.326,0.378,66.500,26.975,68.117,-0.216,-0.496
'[14:12:25.962 07/05/1995]',0.244,0.378,66.500,26.975,68.117,-0.216,-0.496
'[14:12:25.964 07/05/1995]',0.115,0.378,66.500,26.975,68.117,-0.216,-0.496
'[14:12:25.966 07/05/1995]',-0.047,0.364,66.500,26.975,68.117,-0.216,-0.496
'[14:12:25.968 07/05/1995]',-0.210,0.343,64.250,27.150,67.817,-0.257,-0.496
'[14:12:25.970 07/05/1995]',-0.373,0.316,64.250,27.150,67.817,-0.257,-0.496
'[14:12:25.972 07/05/1995]',-0.486,0.288,64.250,27.150,67.817,-0.257,-0.496
'[14:12:25.974 07/05/1995]',-0.584,0.261,64.250,27.150,67.817,-0.257,-0.496
'[14:12:25.976 07/05/1995]',-0.665,0.254,62.300,26.800,67.517,-0.295,-0.495
'[14:12:25.978 07/05/1995]',-0.681,0.233,62.300,26.800,67.517,-0.295,-0.495
'[14:12:25.980 07/05/1995]',-0.697,0.206,62.300,26.800,67.517,-0.295,-0.495
'[14:12:25.982 07/05/1995]',-0.681,0.158,62.300,26.800,67.517,-0.295,-0.495
'[14:12:25.984 07/05/1995]',-0.649,0.117,60.750,25.925,67.292,-0.332,-0.494
'[14:12:25.986 07/05/1995]',-0.600,0.083,60.750,25.925,67.292,-0.332,-0.494
'[14:12:25.988 07/05/1995]',-0.535,0.042,60.750,25.925,67.292,-0.332,-0.494
'[14:12:25.990 07/05/1995]',-0.454,0.014,60.750,25.925,67.292,-0.332,-0.494
'[14:12:25.992 07/05/1995]',-0.389,-0.013,59.350,25.000,67.142,-0.363,-0.493
'[14:12:25.994 07/05/1995]',-0.307,-0.034,59.350,25.000,67.142,-0.363,-0.493
'[14:12:25.996 07/05/1995]',-0.227,-0.041,59.350,25.000,67.142,-0.363,-0.493
'[14:12:25.998 07/05/1995]',-0.145,-0.061,59.350,25.000,67.142,-0.363,-0.493
'[14:12:26.000 07/05/1995]',-0.080,-0.075,57.850,24.525,66.917,-0.391,-0.492
'[14:12:26.002 07/05/1995]',-0.031,-0.082,57.850,24.525,66.917,-0.391,-0.492
'[14:12:26.004 07/05/1995]',-0.015,-0.082,57.850,24.525,66.917,-0.391,-0.492
'[14:12:26.006 07/05/1995]',0.001,-0.075,57.850,24.525,66.917,-0.391,-0.492
'[14:12:26.008 07/05/1995]',0.001,-0.082,56.100,24.750,66.542,-0.416,-0.492
'[14:12:26.010 07/05/1995]',0.001,-0.075,56.100,24.750,66.542,-0.416,-0.492
'[14:12:26.012 07/05/1995]',0.001,-0.082,56.100,24.750,66.542,-0.416,-0.492
'[14:12:26.014 07/05/1995]',0.001,-0.075,56.100,24.750,66.542,-0.416,-0.492
'[14:12:26.016 07/05/1995]',0.001,-0.075,53.950,25.575,65.941,-0.440,-0.491
'[14:12:26.018 07/05/1995]',0.001,-0.075,53.950,25.575,65.941,-0.440,-0.491
'[14:12:26.020 07/05/1995]',0.001,-0.075,53.950,25.575,65.941,-0.440,-0.491
'[14:12:26.022 07/05/1995]',0.001,-0.075,53.950,25.575,65.941,-0.440,-0.491
'[14:12:26.024 07/05/1995]',0.001,-0.075,51.500,26.800,65.191,-0.459,-0.491
'[14:12:26.026 07/05/1995]',0.001,-0.075,51.500,26.800,65.191,-0.459,-0.491
'[14:12:26.028 07/05/1995]',0.001,-0.061,51.500,26.800,65.191,-0.459,-0.491
'[14:12:26.030 07/05/1995]',0.001,-0.075,51.500,26.800,65.191,-0.459,-0.491
'[14:12:26.032 07/05/1995]',0.001,-0.075,48.800,27.975,64.216,-0.478,-0.490
'[14:12:26.034 07/05/1995]',0.017,-0.075,48.800,27.975,64.216,-0.478,-0.490
'[14:12:26.036 07/05/1995]',0.017,-0.075,48.800,27.975,64.216,-0.478,-0.490
'[14:12:26.038 07/05/1995]',0.017,-0.075,48.800,27.975,64.216,-0.478,-0.490
'[14:12:26.040 07/05/1995]',0.017,-0.075,46.300,28.450,63.091,-0.491,-0.490
'[14:12:26.042 07/05/1995]',0.033,-0.075,46.300,28.450,63.091,-0.491,-0.490
'[14:12:26.044 07/05/1995]',0.033,-0.075,46.300,28.450,63.091,-0.491,-0.490
'[14:12:26.046 07/05/1995]',0.033,-0.075,46.300,28.450,63.091,-0.491,-0.490
'[14:12:26.048 07/05/1995]',0.033,-0.075,44.500,27.625,61.740,-0.501,-0.490
'[14:12:26.050 07/05/1995]',0.033,-0.075,44.500,27.625,61.740,-0.501,-0.490
'[14:12:26.052 07/05/1995]',0.033,-0.075,44.500,27.625,61.740,-0.501,-0.490
'[14:12:26.054 07/05/1995]',0.033,-0.075,44.500,27.625,61.740,-0.501,-0.490
'[14:12:26.056 07/05/1995]',0.050,-0.075,43.600,25.875,60.315,-0.512,-0.490
'[14:12:26.058 07/05/1995]',0.050,-0.061,43.600,25.875,60.315,-0.512,-0.490
'[14:12:26.060 07/05/1995]',0.050,-0.075,43.600,25.875,60.315,-0.512,-0.490
'[14:12:26.062 07/05/1995]',0.050,-0.075,43.600,25.875,60.315,-0.512,-0.490
'[14:12:26.064 07/05/1995]',0.050,-0.075,44.000,24.350,58.665,-0.518,-0.490
'[14:12:26.066 07/05/1995]',0.050,-0.082,44.000,24.350,58.665,-0.518,-0.490
'[14:12:26.068 07/05/1995]',0.066,-0.082,44.000,24.350,58.665,-0.518,-0.490
'[14:12:26.070 07/05/1995]',0.066,-0.082,44.000,24.350,58.665,-0.518,-0.490
'[14:12:26.072 07/05/1995]',0.066,-0.082,45.600,24.050,57.089,-0.527,-0.491
'[14:12:26.074 07/05/1995]',0.066,-0.082,45.600,24.050,57.089,-0.527,-0.491
'[14:12:26.076 07/05/1995]',0.066,-0.082,45.600,24.050,57.089,-0.527,-0.491
'[14:12:26.078 07/05/1995]',0.066,-0.082,45.600,24.050,57.089,-0.527,-0.491
'[14:12:26.080 07/05/1995]',0.082,-0.082,48.050,25.275,55.364,-0.533,-0.493
'[14:12:26.082 07/05/1995]',0.082,-0.082,48.050,25.275,55.364,-0.533,-0.493
'[14:12:26.084 07/05/1995]',0.082,-0.082,48.050,25.275,55.364,-0.533,-0.493
'[14:12:26.086 07/05/1995]',0.082,-0.082,48.050,25.275,55.364,-0.533,-0.493
'[14:12:26.088 07/05/1995]',0.082,-0.082,51.150,28.400,53.713,-0.539,-0.494
'[14:12:26.090 07/05/1995]',0.082,-0.082,51.150,28.400,53.713,-0.539,-0.494
'[14:12:26.092 07/05/1995]',0.082,-0.089,51.150,28.400,53.713,-0.539,-0.494
'[14:12:26.094 07/05/1995]',0.082,-0.089,51.150,28.400,53.713,-0.539,-0.494
'[14:12:26.096 07/05/1995]',0.082,-0.089,54.850,33.650,52.213,-0.546,-0.496
'[14:12:26.098 07/05/1995]',0.082,-0.089,54.850,33.650,52.213,-0.546,-0.496
'[14:12:26.100 07/05/1995]',0.082,-0.082,54.850,33.650,52.213,-0.546,-0.496
'[14:12:26.102 07/05/1995]',0.082,-0.089,54.850,33.650,52.213,-0.546,-0.496
'[14:12:26.104 07/05/1995]',0.099,-0.089,59.150,40.175,50.863,-0.556,-0.498
'[14:12:26.106 07/05/1995]',0.099,-0.089,59.150,40.175,50.863,-0.556,-0.498
'[14:12:26.108 07/05/1995]',0.082,-0.089,59.150,40.175,50.863,-0.556,-0.498
'[14:12:26.110 07/05/1995]',0.082,-0.089,59.150,40.175,50.863,-0.556,-0.498
'[14:12:26.112 07/05/1995]',0.099,-0.089,63.950,45.850,49.812,-0.572,-0.501
'[14:12:26.114 07/05/1995]',0.099,-0.089,63.950,45.850,49.812,-0.572,-0.501
'[14:12:26.116 07/05/1995]',0.099,-0.089,63.950,45.850,49.812,-0.572,-0.501
'[14:12:26.118 07/05/1995]',0.099,-0.089,63.950,45.850,49.812,-0.572,-0.501
'[14:12:26.120 07/05/1995]',0.099,-0.102,69.100,49.300,49.287,-0.585,-0.503
'[14:12:26.122 07/05/1995]',0.099,-0.089,69.100,49.300,49.287,-0.585,-0.503
'[14:12:26.124 07/05/1995]',0.099,-0.089,69.100,49.300,49.287,-0.585,-0.503
'[14:12:26.126 07/05/1995]',0.099,-0.089,69.100,49.300,49.287,-0.585,-0.503
'[14:12:26.128 07/05/1995]',0.099,-0.089,74.350,50.825,49.587,-0.597,-0.505
'[14:12:26.130 07/05/1995]',0.115,-0.089,74.350,50.825,49.587,-0.597,-0.505
'[14:12:26.132 07/05/1995]',0.099,-0.089,74.350,50.825,49.587,-0.597,-0.505
'[14:12:26.134 07/05/1995]',0.099,-0.089,74.350,50.825,49.587,-0.597,-0.505
'[14:12:26.136 07/05/1995]',0.099,-0.089,78.900,51.425,50.488,-0.612,-0.507
'[14:12:26.138 07/05/1995]',0.115,-0.089,78.900,51.425,50.488,-0.612,-0.507
'[14:12:26.140 07/05/1995]',0.115,-0.089,78.900,51.425,50.488,-0.612,-0.507
'[14:12:26.142 07/05/1995]',0.099,-0.089,78.900,51.425,50.488,-0.612,-0.507
'[14:12:26.144 07/05/1995]',0.099,-0.082,81.500,52.050,52.138,-0.629,-0.509
'[14:12:26.146 07/05/1995]',0.099,-0.082,81.500,52.050,52.138,-0.629,-0.509
'[14:12:26.148 07/05/1995]',0.115,-0.082,81.500,52.050,52.138,-0.629,-0.509
'[14:12:26.150 07/05/1995]',0.099,-0.082,81.500,52.050,52.138,-0.629,-0.509
'[14:12:26.152 07/05/1995]',0.099,-0.082,81.850,53.050,54.164,-0.644,-0.510
'[14:12:26.154 07/05/1995]',0.099,-0.082,81.850,53.050,54.164,-0.644,-0.510
'[14:12:26.156 07/05/1995]',0.115,-0.082,81.850,53.050,54.164,-0.644,-0.510
'[14:12:26.158 07/05/1995]',0.099,-0.082,81.850,53.050,54.164,-0.644,-0.510
'[14:12:26.160 07/05/1995]',0.099,-0.082,80.500,54.400,56.564,-0.663,-0.512
'[14:12:26.162 07/05/1995]',0.099,-0.075,80.500,54.400,56.564,-0.663,-0.512
'[14:12:26.164 07/05/1995]',0.099,-0.075,80.500,54.400,56.564,-0.663,-0.512
'[14:12:26.166 07/05/1995]',0.099,-0.075,80.500,54.400,56.564,-0.663,-0.512
'[14:12:26.168 07/05/1995]',0.099,-0.075,78.400,55.700,59.190,-0.678,-0.514
