'Time and date','II','aVF','V','ABP','PLETH','RESP'
'[13:40:08.792 02/12/1995]',-0.141,-0.174,-0.009,56.594,-0.770,-0.510
'[13:40:08.794 02/12/1995]',-0.119,-0.153,0.010,56.594,-0.770,-0.510
'[13:40:08.796 02/12/1995]',-0.054,-0.098,0.069,56.594,-0.770,-0.510
'[13:40:08.798 02/12/1995]',0.001,-0.032,0.108,56.594,-0.770,-0.510
'[13:40:08.800 02/12/1995]',0.066,0.001,0.147,56.444,-0.755,-0.511
'[13:40:08.802 02/12/1995]',0.143,0.067,0.206,56.444,-0.755,-0.511
'[13:40:08.804 02/12/1995]',0.241,0.133,0.284,56.444,-0.755,-0.511
'[13:40:08.806 02/12/1995]',0.295,0.165,0.333,56.444,-0.755,-0.511
'[13:40:08.808 02/12/1995]',0.349,0.165,0.382,56.194,-0.770,-0.512
'[13:40:08.810 02/12/1995]',0.382,0.176,0.421,56.194,-0.770,-0.512
'[13:40:08.812 02/12/1995]',0.437,0.242,0.460,56.194,-0.770,-0.512
'[13:40:08.814 02/12/1995]',0.491,0.341,0.490,56.194,-0.770,-0.512
'[13:40:08.816 02/12/1995]',0.513,0.417,0.499,55.993,-0.755,-0.513
'[13:40:08.818 02/12/1995]',0.524,0.472,0.480,55.993,-0.755,-0.513
'[13:40:08.820 02/12/1995]',0.513,0.505,0.470,55.993,-0.755,-0.513
'[13:40:08.822 02/12/1995]',0.491,0.527,0.450,55.993,-0.755,-0.513
'[13:40:08.824 02/12/1995]',0.448,0.516,0.412,55.843,-0.755,-0.514
'[13:40:08.826 02/12/1995]',0.393,0.505,0.372,55.843,-0.755,-0.514
'[13:40:08.828 02/12/1995]',0.349,0.494,0.323,55.843,-0.755,-0.514
'[13:40:08.830 02/12/1995]',0.295,0.483,0.255,55.843,-0.755,-0.514
'[13:40:08.832 02/12/1995]',0.241,0.451,0.157,55.643,-0.770,-0.515
'[13:40:08.834 02/12/1995]',0.164,0.396,0.069,55.643,-0.770,-0.515
'[13:40:08.836 02/12/1995]',0.088,0.330,0.001,55.643,-0.770,-0.515
'[13:40:08.838 02/12/1995]',0.022,0.253,-0.058,55.643,-0.770,-0.515
'[13:40:08.840 02/12/1995]',-0.032,0.176,-0.087,55.492,-0.755,-0.516
'[13:40:08.842 02/12/1995]',-0.086,0.100,-0.097,55.492,-0.755,-0.516
'[13:40:08.844 02/12/1995]',-0.141,0.034,-0.117,55.492,-0.755,-0.516
'[13:40:08.846 02/12/1995]',-0.163,0.001,-0.136,55.492,-0.755,-0.516
'[13:40:08.848 02/12/1995]',-0.184,-0.021,-0.146,55.292,-0.755,-0.517
'[13:40:08.850 02/12/1995]',-0.163,-0.021,-0.156,55.292,-0.755,-0.517
'[13:40:08.852 02/12/1995]',-0.152,-0.021,-0.146,55.292,-0.755,-0.517
'[13:40:08.854 02/12/1995]',-0.141,-0.032,-0.117,55.292,-0.755,-0.517
'[13:40:08.856 02/12/1995]',-0.141,-0.043,-0.097,55.142,-0.770,-0.518
'[13:40:08.858 02/12/1995]',-0.141,-0.076,-0.087,55.142,-0.770,-0.518
'[13:40:08.860 02/12/1995]',-0.152,-0.098,-0.068,55.142,-0.770,-0.518
'[13:40:08.862 02/12/1995]',-0.141,-0.098,-0.058,55.142,-0.770,-0.518
'[13:40:08.864 02/12/1995]',-0.141,-0.087,-0.058,55.042,-0.755,-0.519
'[13:40:08.866 02/12/1995]',-0.119,-0.065,-0.058,55.042,-0.755,-0.519
'[13:40:08.868 02/12/1995]',-0.108,-0.043,-0.058,55.042,-0.755,-0.519
'[13:40:08.870 02/12/1995]',-0.097,-0.043,-0.058,55.042,-0.755,-0.519
'[13:40:08.872 02/12/1995]',-0.108,-0.054,-0.058,54.891,-0.755,-0.521
'[13:40:08.874 02/12/1995]',-0.119,-0.076,-0.038,54.891,-0.755,-0.521
'[13:40:08.876 02/12/1995]',-0.130,-0.098,-0.029,54.891,-0.755,-0.521
'[13:40:08.878 02/12/1995]',-0.130,-0.087,-0.019,54.891,-0.755,-0.521
'[13:40:08.880 02/12/1995]',-0.130,-0.087,-0.019,54.741,-0.770,-0.522
'[13:40:08.882 02/12/1995]',-0.119,-0.065,-0.029,54.741,-0.770,-0.522
'[13:40:08.884 02/12/1995]',-0.108,-0.054,-0.029,54.741,-0.770,-0.522
'[13:40:08.886 02/12/1995]',-0.097,-0.043,-0.038,54.741,-0.770,-0.522
'[13:40:08.888 02/12/1995]',-0.097,-0.054,-0.038,54.591,-0.770,-0.524
'[13:40:08.890 02/12/1995]',-0.108,-0.065,-0.029,54.591,-0.770,-0.524
'[13:40:08.892 02/12/1995]',-0.119,-0.087,-0.009,54.591,-0.770,-0.524
'[13:40:08.894 02/12/1995]',-0.130,-0.109,-0.009,54.591,-0.770,-0.524
'[13:40:08.896 02/12/1995]',-0.130,-0.098,-0.009,54.491,-0.755,-0.525
'[13:40:08.898 02/12/1995]',-0.119,-0.076,-0.019,54.491,-0.755,-0.525
'[13:40:08.900 02/12/1995]',-0.108,-0.065,-0.029,54.491,-0.755,-0.525
'[13:40:08.902 02/12/1995]',-0.097,-0.043,-0.029,54.491,-0.755,-0.525
'[13:40:08.904 02/12/1995]',-0.086,-0.054,-0.029,54.290,-0.770,-0.526
'[13:40:08.906 02/12/1995]',-0.097,-0.065,-0.019,54.290,-0.770,-0.526
'[13:40:08.908 02/12/1995]',-0.119,-0.087,-0.009,54.290,-0.770,-0.526
'[13:40:08.910 02/12/1995]',-0.130,-0.109,-0.009,54.290,-0.770,-0.526
'[13:40:08.912 02/12/1995]',-0.130,-0.109,0.001,54.190,-0.770,-0.527
'[13:40:08.914 02/12/1995]',-0.119,-0.098,-0.009,54.190,-0.770,-0.527
'[13:40:08.916 02/12/1995]',-0.108,-0.065,-0.019,54.190,-0.770,-0.527
'[13:40:08.918 02/12/1995]',-0.086,-0.054,-0.029,54.190,-0.770,-0.527
'[13:40:08.920 02/12/1995]',-0.086,-0.043,-0.019,54.040,-0.755,-0.527
'[13:40:08.922 02/12/1995]',-0.086,-0.065,-0.019,54.040,-0.755,-0.527
'[13:40:08.924 02/12/1995]',-0.108,-0.087,-0.009,54.040,-0.755,-0.527
'[13:40:08.926 02/12/1995]',-0.119,-0.087,0.001,54.040,-0.755,-0.527
'[13:40:08.928 02/12/1995]',-0.119,-0.098,-0.009,53.890,-0.770,-0.528
'[13:40:08.930 02/12/1995]',-0.119,-0.098,-0.009,53.890,-0.770,-0.528
'[13:40:08.932 02/12/1995]',-0.108,-0.076,-0.019,53.890,-0.770,-0.528
'[13:40:08.934 02/12/1995]',-0.097,-0.054,-0.019,53.890,-0.770,-0.528
'[13:40:08.936 02/12/1995]',-0.076,-0.043,-0.019,53.790,-0.770,-0.530
'[13:40:08.938 02/12/1995]',-0.086,-0.054,-0.019,53.790,-0.770,-0.530
'[13:40:08.940 02/12/1995]',-0.086,-0.065,0.001,53.790,-0.770,-0.530
'[13:40:08.942 02/12/1995]',-0.108,-0.098,0.001,53.790,-0.770,-0.530
'[13:40:08.944 02/12/1995]',-0.119,-0.098,0.001,53.589,-0.785,-0.532
'[13:40:08.946 02/12/1995]',-0.108,-0.087,0.001,53.589,-0.785,-0.532
'[13:40:08.948 02/12/1995]',-0.108,-0.076,0.001,53.589,-0.785,-0.532
'[13:40:08.950 02/12/1995]',-0.086,-0.054,-0.009,53.589,-0.785,-0.532
'[13:40:08.952 02/12/1995]',-0.065,-0.032,-0.009,53.489,-0.770,-0.534
'[13:40:08.954 02/12/1995]',-0.076,-0.043,-0.009,53.489,-0.770,-0.534
'[13:40:08.956 02/12/1995]',-0.076,-0.043,-0.009,53.489,-0.770,-0.534
'[13:40:08.958 02/12/1995]',-0.086,-0.065,0.001,53.489,-0.770,-0.534
'[13:40:08.960 02/12/1995]',-0.086,-0.087,0.001,53.389,-0.755,-0.537
'[13:40:08.962 02/12/1995]',-0.108,-0.087,0.001,53.389,-0.755,-0.537
'[13:40:08.964 02/12/1995]',-0.086,-0.076,0.001,53.389,-0.755,-0.537
'[13:40:08.966 02/12/1995]',-0.086,-0.043,0.001,53.389,-0.755,-0.537
'[13:40:08.968 02/12/1995]',-0.065,-0.032,-0.009,53.189,-0.741,-0.541
'[13:40:08.970 02/12/1995]',-0.065,-0.032,-0.009,53.189,-0.741,-0.541
'[13:40:08.972 02/12/1995]',-0.065,-0.032,0.001,53.189,-0.741,-0.541
'[13:40:08.974 02/12/1995]',-0.076,-0.054,0.001,53.189,-0.741,-0.541
'[13:40:08.976 02/12/1995]',-0.086,-0.076,0.001,53.038,-0.755,-0.545
'[13:40:08.978 02/12/1995]',-0.097,-0.076,0.001,53.038,-0.755,-0.545
'[13:40:08.980 02/12/1995]',-0.086,-0.076,0.001,53.038,-0.755,-0.545
'[13:40:08.982 02/12/1995]',-0.076,-0.043,0.001,53.038,-0.755,-0.545
'[13:40:08.984 02/12/1995]',-0.065,-0.021,0.001,53.038,-0.755,-0.549
'[13:40:08.986 02/12/1995]',-0.054,-0.021,0.001,53.038,-0.755,-0.549
'[13:40:08.988 02/12/1995]',-0.043,-0.021,0.001,53.038,-0.755,-0.549
'[13:40:08.990 02/12/1995]',-0.065,-0.032,0.001,53.038,-0.755,-0.549
'[13:40:08.992 02/12/1995]',-0.076,-0.054,0.010,53.038,-0.741,-0.553
'[13:40:08.994 02/12/1995]',-0.086,-0.065,0.010,53.038,-0.741,-0.553
'[13:40:08.996 02/12/1995]',-0.076,-0.065,0.010,53.038,-0.741,-0.553
'[13:40:08.998 02/12/1995]',-0.065,-0.054,0.001,53.038,-0.741,-0.553
'[13:40:09.000 02/12/1995]',-0.043,-0.021,0.001,53.189,-0.741,-0.556
'[13:40:09.002 02/12/1995]',-0.043,-0.010,0.001,53.189,-0.741,-0.556
'[13:40:09.004 02/12/1995]',-0.032,-0.010,0.001,53.189,-0.741,-0.556
'[13:40:09.006 02/12/1995]',-0.043,-0.032,0.001,53.189,-0.741,-0.556
'[13:40:09.008 02/12/1995]',-0.054,-0.043,0.020,53.539,-0.711,-0.560
'[13:40:09.010 02/12/1995]',-0.065,-0.054,0.020,53.539,-0.711,-0.560
'[13:40:09.012 02/12/1995]',-0.065,-0.054,0.020,53.539,-0.711,-0.560
'[13:40:09.014 02/12/1995]',-0.065,-0.043,0.020,53.539,-0.711,-0.560
'[13:40:09.016 02/12/1995]',-0.043,-0.021,0.010,54.140,-0.711,-0.563
'[13:40:09.018 02/12/1995]',-0.021,-0.010,0.010,54.140,-0.711,-0.563
'[13:40:09.020 02/12/1995]',-0.021,0.001,0.010,54.140,-0.711,-0.563
'[13:40:09.022 02/12/1995]',-0.021,-0.010,0.020,54.140,-0.711,-0.563
'[13:40:09.024 02/12/1995]',-0.032,-0.021,0.030,55.242,-0.711,-0.566
'[13:40:09.026 02/12/1995]',-0.043,-0.043,0.030,55.242,-0.711,-0.566
'[13:40:09.028 02/12/1995]',-0.043,-0.043,0.040,55.242,-0.711,-0.566
'[13:40:09.030 02/12/1995]',-0.043,-0.043,0.020,55.242,-0.711,-0.566
'[13:40:09.032 02/12/1995]',-0.021,-0.010,0.030,57.195,-0.697,-0.569
'[13:40:09.034 02/12/1995]',-0.010,0.001,0.020,57.195,-0.697,-0.569
'[13:40:09.036 02/12/1995]',0.001,0.001,0.020,57.195,-0.697,-0.569
'[13:40:09.038 02/12/1995]',0.001,0.001,0.030,57.195,-0.697,-0.569
'[13:40:09.040 02/12/1995]',-0.010,-0.010,0.040,60.150,-0.697,-0.572
'[13:40:09.042 02/12/1995]',-0.021,-0.021,0.049,60.150,-0.697,-0.572
'[13:40:09.044 02/12/1995]',-0.021,-0.032,0.049,60.150,-0.697,-0.572
'[13:40:09.046 02/12/1995]',-0.021,-0.032,0.049,60.150,-0.697,-0.572
'[13:40:09.048 02/12/1995]',0.001,-0.010,0.040,64.057,-0.666,-0.575
'[13:40:09.050 02/12/1995]',0.001,0.001,0.040,64.057,-0.666,-0.575
'[13:40:09.052 02/12/1995]',0.022,0.011,0.030,64.057,-0.666,-0.575
'[13:40:09.054 02/12/1995]',0.022,0.011,0.040,64.057,-0.666,-0.575
'[13:40:09.056 02/12/1995]',0.022,0.001,0.059,68.764,-0.666,-0.578
'[13:40:09.058 02/12/1995]',0.011,0.001,0.059,68.764,-0.666,-0.578
'[13:40:09.060 02/12/1995]',0.001,-0.010,0.059,68.764,-0.666,-0.578
'[13:40:09.062 02/12/1995]',0.001,-0.010,0.069,68.764,-0.666,-0.578
'[13:40:09.064 02/12/1995]',0.011,0.001,0.069,73.673,-0.652,-0.579
'[13:40:09.066 02/12/1995]',0.022,0.011,0.059,73.673,-0.652,-0.579
'[13:40:09.068 02/12/1995]',0.044,0.034,0.059,73.673,-0.652,-0.579
'[13:40:09.070 02/12/1995]',0.055,0.034,0.059,73.673,-0.652,-0.579
'[13:40:09.072 02/12/1995]',0.044,0.034,0.069,78.381,-0.637,-0.580
'[13:40:09.074 02/12/1995]',0.044,0.011,0.079,78.381,-0.637,-0.580
'[13:40:09.076 02/12/1995]',0.022,0.001,0.089,78.381,-0.637,-0.580
'[13:40:09.078 02/12/1995]',0.022,0.001,0.089,78.381,-0.637,-0.580
'[13:40:09.080 02/12/1995]',0.033,0.001,0.089,82.437,-0.608,-0.581
'[13:40:09.082 02/12/1995]',0.044,0.011,0.079,82.437,-0.608,-0.581
'[13:40:09.084 02/12/1995]',0.066,0.044,0.089,82.437,-0.608,-0.581
'[13:40:09.086 02/12/1995]',0.088,0.056,0.079,82.437,-0.608,-0.581
'[13:40:09.088 02/12/1995]',0.088,0.056,0.089,85.593,-0.563,-0.581
'[13:40:09.090 02/12/1995]',0.077,0.034,0.089,85.593,-0.563,-0.581
'[13:40:09.092 02/12/1995]',0.066,0.011,0.089,85.593,-0.563,-0.581
'[13:40:09.094 02/12/1995]',0.066,0.011,0.099,85.593,-0.563,-0.581
'[13:40:09.096 02/12/1995]',0.066,0.022,0.099,87.946,-0.518,-0.582
'[13:40:09.098 02/12/1995]',0.077,0.044,0.099,87.946,-0.518,-0.582
'[13:40:09.100 02/12/1995]',0.088,0.067,0.089,87.946,-0.518,-0.582
'[13:40:09.102 02/12/1995]',0.110,0.088,0.089,87.946,-0.518,-0.582
'[13:40:09.104 02/12/1995]',0.121,0.077,0.089,89.749,-0.474,-0.582
'[13:40:09.106 02/12/1995]',0.099,0.067,0.099,89.749,-0.474,-0.582
'[13:40:09.108 02/12/1995]',0.088,0.056,0.108,89.749,-0.474,-0.582
'[13:40:09.110 02/12/1995]',0.088,0.034,0.108,89.749,-0.474,-0.582
'[13:40:09.112 02/12/1995]',0.088,0.044,0.118,91.302,-0.400,-0.583
'[13:40:09.114 02/12/1995]',0.088,0.056,0.108,91.302,-0.400,-0.583
'[13:40:09.116 02/12/1995]',0.110,0.077,0.099,91.302,-0.400,-0.583
'[13:40:09.118 02/12/1995]',0.121,0.100,0.099,91.302,-0.400,-0.583
'[13:40:09.120 02/12/1995]',0.132,0.100,0.099,92.654,-0.326,-0.583
'[13:40:09.122 02/12/1995]',0.121,0.088,0.099,92.654,-0.326,-0.583
'[13:40:09.124 02/12/1995]',0.110,0.067,0.118,92.654,-0.326,-0.583
'[13:40:09.126 02/12/1995]',0.088,0.044,0.118,92.654,-0.326,-0.583
'[13:40:09.128 02/12/1995]',0.088,0.044,0.118,93.856,-0.252,-0.584
'[13:40:09.130 02/12/1995]',0.088,0.056,0.118,93.856,-0.252,-0.584
'[13:40:09.132 02/12/1995]',0.099,0.077,0.108,93.856,-0.252,-0.584
'[13:40:09.134 02/12/1995]',0.121,0.100,0.099,93.856,-0.252,-0.584
'[13:40:09.136 02/12/1995]',0.121,0.100,0.089,94.858,-0.178,-0.584
'[13:40:09.138 02/12/1995]',0.121,0.100,0.089,94.858,-0.178,-0.584
'[13:40:09.140 02/12/1995]',0.099,0.067,0.099,94.858,-0.178,-0.584
'[13:40:09.142 02/12/1995]',0.088,0.044,0.108,94.858,-0.178,-0.584
'[13:40:09.144 02/12/1995]',0.077,0.034,0.108,95.609,-0.059,-0.585
'[13:40:09.146 02/12/1995]',0.077,0.044,0.108,95.609,-0.059,-0.585
'[13:40:09.148 02/12/1995]',0.088,0.056,0.089,95.609,-0.059,-0.585
'[13:40:09.150 02/12/1995]',0.088,0.077,0.089,95.609,-0.059,-0.585
'[13:40:09.152 02/12/1995]',0.099,0.088,0.079,96.060,0.029,-0.585
'[13:40:09.154 02/12/1995]',0.088,0.088,0.079,96.060,0.029,-0.585
'[13:40:09.156 02/12/1995]',0.088,0.067,0.079,96.060,0.029,-0.585
'[13:40:09.158 02/12/1995]',0.066,0.034,0.079,96.060,0.029,-0.585
'[13:40:09.160 02/12/1995]',0.044,0.011,0.089,96.160,0.118,-0.585
'[13:40:09.162 02/12/1995]',0.033,0.011,0.079,96.160,0.118,-0.585
'[13:40:09.164 02/12/1995]',0.033,0.022,0.069,96.160,0.118,-0.585
'[13:40:09.166 02/12/1995]',0.044,0.034,0.049,96.160,0.118,-0.585
'[13:40:09.168 02/12/1995]',0.044,0.044,0.049,96.010,0.207,-0.585
'[13:40:09.170 02/12/1995]',0.044,0.044,0.049,96.010,0.207,-0.585
'[13:40:09.172 02/12/1995]',0.022,0.022,0.040,96.010,0.207,-0.585
'[13:40:09.174 02/12/1995]',0.011,0.001,0.040,96.010,0.207,-0.585
'[13:40:09.176 02/12/1995]',0.001,0.001,0.040,95.709,0.281,-0.585
'[13:40:09.178 02/12/1995]',-0.021,-0.021,0.040,95.709,0.281,-0.585
'[13:40:09.180 02/12/1995]',-0.021,-0.021,0.030,95.709,0.281,-0.585
'[13:40:09.182 02/12/1995]',-0.021,0.001,0.020,95.709,0.281,-0.585
'[13:40:09.184 02/12/1995]',-0.010,0.001,0.001,95.259,0.355,-0.585
'[13:40:09.186 02/12/1995]',-0.010,0.001,0.001,95.259,0.355,-0.585
'[13:40:09.188 02/12/1995]',-0.021,0.001,0.001,95.259,0.355,-0.585
'[13:40:09.190 02/12/1995]',-0.032,-0.010,0.001,95.259,0.355,-0.585
'[13:40:09.192 02/12/1995]',-0.054,-0.021,0.001,94.808,0.400,-0.585
'[13:40:09.194 02/12/1995]',-0.065,-0.054,0.001,94.808,0.400,-0.585
'[13:40:09.196 02/12/1995]',-0.076,-0.054,0.001,94.808,0.400,-0.585
'[13:40:09.198 02/12/1995]',-0.065,-0.043,0.001,94.808,0.400,-0.585
'[13:40:09.200 02/12/1995]',-0.054,-0.021,-0.009,94.307,0.459,-0.585
'[13:40:09.202 02/12/1995]',-0.043,-0.010,-0.019,94.307,0.459,-0.585
'[13:40:09.204 02/12/1995]',-0.065,-0.021,-0.019,94.307,0.459,-0.585
'[13:40:09.206 02/12/1995]',-0.065,-0.032,-0.019,94.307,0.459,-0.585
'[13:40:09.208 02/12/1995]',-0.086,-0.065,-0.009,93.656,0.503,-0.585
'[13:40:09.210 02/12/1995]',-0.108,-0.087,-0.009,93.656,0.503,-0.585
'[13:40:09.212 02/12/1995]',-0.108,-0.076,-0.009,93.656,0.503,-0.585
'[13:40:09.214 02/12/1995]',-0.108,-0.076,-0.019,93.656,0.503,-0.585
'[13:40:09.216 02/12/1995]',-0.086,-0.043,-0.029,92.805,0.548,-0.585
'[13:40:09.218 02/12/1995]',-0.086,-0.032,-0.038,92.805,0.548,-0.585
'[13:40:09.220 02/12/1995]',-0.086,-0.032,-0.038,92.805,0.548,-0.585
'[13:40:09.222 02/12/1995]',-0.086,-0.054,-0.038,92.805,0.548,-0.585
'[13:40:09.224 02/12/1995]',-0.108,-0.076,-0.029,91.703,0.562,-0.585
'[13:40:09.226 02/12/1995]',-0.119,-0.098,-0.019,91.703,0.562,-0.585
'[13:40:09.228 02/12/1995]',-0.130,-0.098,-0.019,91.703,0.562,-0.585
'[13:40:09.230 02/12/1995]',-0.130,-0.087,-0.029,91.703,0.562,-0.585
'[13:40:09.232 02/12/1995]',-0.119,-0.065,-0.038,90.350,0.578,-0.584
'[13:40:09.234 02/12/1995]',-0.108,-0.043,-0.048,90.350,0.578,-0.584
'[13:40:09.236 02/12/1995]',-0.097,-0.043,-0.058,90.350,0.578,-0.584
'[13:40:09.238 02/12/1995]',-0.108,-0.054,-0.048,90.350,0.578,-0.584
'[13:40:09.240 02/12/1995]',-0.108,-0.065,-0.038,88.698,0.593,-0.583
'[13:40:09.242 02/12/1995]',-0.130,-0.109,-0.038,88.698,0.593,-0.583
'[13:40:09.244 02/12/1995]',-0.141,-0.109,-0.029,88.698,0.593,-0.583
'[13:40:09.246 02/12/1995]',-0.141,-0.109,-0.038,88.698,0.593,-0.583
'[13:40:09.248 02/12/1995]',-0.141,-0.087,-0.038,86.795,0.593,-0.582
'[13:40:09.250 02/12/1995]',-0.119,-0.076,-0.058,86.795,0.593,-0.582
'[13:40:09.252 02/12/1995]',-0.119,-0.054,-0.058,86.795,0.593,-0.582
'[13:40:09.254 02/12/1995]',-0.119,-0.065,-0.058,86.795,0.593,-0.582
'[13:40:09.256 02/12/1995]',-0.119,-0.087,-0.048,84.340,0.593,-0.581
'[13:40:09.258 02/12/1995]',-0.141,-0.109,-0.038,84.340,0.593,-0.581
'[13:40:09.260 02/12/1995]',-0.141,-0.120,-0.038,84.340,0.593,-0.581
'[13:40:09.262 02/12/1995]',-0.152,-0.120,-0.038,84.340,0.593,-0.581
'[13:40:09.264 02/12/1995]',-0.141,-0.109,-0.048,81.736,0.593,-0.581
'[13:40:09.266 02/12/1995]',-0.130,-0.087,-0.058,81.736,0.593,-0.581
'[13:40:09.268 02/12/1995]',-0.119,-0.076,-0.058,81.736,0.593,-0.581
'[13:40:09.270 02/12/1995]',-0.119,-0.076,-0.068,81.736,0.593,-0.581
'[13:40:09.272 02/12/1995]',-0.130,-0.087,-0.058,78.831,0.578,-0.580
'[13:40:09.274 02/12/1995]',-0.141,-0.109,-0.048,78.831,0.578,-0.580
'[13:40:09.276 02/12/1995]',-0.152,-0.131,-0.038,78.831,0.578,-0.580
'[13:40:09.278 02/12/1995]',-0.152,-0.131,-0.038,78.831,0.578,-0.580
'[13:40:09.280 02/12/1995]',-0.152,-0.131,-0.048,75.876,0.548,-0.580
'[13:40:09.282 02/12/1995]',-0.141,-0.109,-0.048,75.876,0.548,-0.580
'[13:40:09.284 02/12/1995]',-0.141,-0.098,-0.058,75.876,0.548,-0.580
'[13:40:09.286 02/12/1995]',-0.130,-0.087,-0.058,75.876,0.548,-0.580
'[13:40:09.288 02/12/1995]',-0.130,-0.087,-0.058,72.971,0.533,-0.580
'[13:40:09.290 02/12/1995]',-0.141,-0.109,-0.048,72.971,0.533,-0.580
'[13:40:09.292 02/12/1995]',-0.152,-0.131,-0.048,72.971,0.533,-0.580
'[13:40:09.294 02/12/1995]',-0.163,-0.153,-0.048,72.971,0.533,-0.580
'[13:40:09.296 02/12/1995]',-0.163,-0.142,-0.048,70.567,0.503,-0.581
'[13:40:09.298 02/12/1995]',-0.152,-0.120,-0.058,70.567,0.503,-0.581
'[13:40:09.300 02/12/1995]',-0.141,-0.109,-0.068,70.567,0.503,-0.581
'[13:40:09.302 02/12/1995]',-0.141,-0.098,-0.068,70.567,0.503,-0.581
'[13:40:09.304 02/12/1995]',-0.141,-0.098,-0.068,69.065,0.459,-0.582
'[13:40:09.306 02/12/1995]',-0.141,-0.109,-0.058,69.065,0.459,-0.582
'[13:40:09.308 02/12/1995]',-0.152,-0.131,-0.048,69.065,0.459,-0.582
'[13:40:09.310 02/12/1995]',-0.163,-0.153,-0.048,69.065,0.459,-0.582
'[13:40:09.312 02/12/1995]',-0.173,-0.153,-0.048,68.614,0.414,-0.583
'[13:40:09.314 02/12/1995]',-0.163,-0.142,-0.048,68.614,0.414,-0.583
'[13:40:09.316 02/12/1995]',-0.152,-0.120,-0.058,68.614,0.414,-0.583
'[13:40:09.318 02/12/1995]',-0.141,-0.109,-0.068,68.614,0.414,-0.583
'[13:40:09.320 02/12/1995]',-0.141,-0.098,-0.068,69.265,0.341,-0.583
'[13:40:09.322 02/12/1995]',-0.141,-0.120,-0.068,69.265,0.341,-0.583
'[13:40:09.324 02/12/1995]',-0.152,-0.131,-0.058,69.265,0.341,-0.583
'[13:40:09.326 02/12/1995]',-0.163,-0.153,-0.048,69.265,0.341,-0.583
'[13:40:09.328 02/12/1995]',-0.173,-0.164,-0.048,70.517,0.281,-0.584
'[13:40:09.330 02/12/1995]',-0.163,-0.153,-0.048,70.517,0.281,-0.584
'[13:40:09.332 02/12/1995]',-0.163,-0.142,-0.058,70.517,0.281,-0.584
'[13:40:09.334 02/12/1995]',-0.152,-0.120,-0.068,70.517,0.281,-0.584
'[13:40:09.336 02/12/1995]',-0.141,-0.109,-0.068,71.970,0.237,-0.584
'[13:40:09.338 02/12/1995]',-0.141,-0.120,-0.068,71.970,0.237,-0.584
'[13:40:09.340 02/12/1995]',-0.163,-0.131,-0.058,71.970,0.237,-0.584
'[13:40:09.342 02/12/1995]',-0.173,-0.153,-0.048,71.970,0.237,-0.584
'[13:40:09.344 02/12/1995]',-0.184,-0.164,-0.048,73.222,0.177,-0.584
'[13:40:09.346 02/12/1995]',-0.173,-0.153,-0.048,73.222,0.177,-0.584
'[13:40:09.348 02/12/1995]',-0.163,-0.142,-0.058,73.222,0.177,-0.584
'[13:40:09.350 02/12/1995]',-0.152,-0.120,-0.068,73.222,0.177,-0.584
'[13:40:09.352 02/12/1995]',-0.141,-0.109,-0.068,73.923,0.103,-0.584
'[13:40:09.354 02/12/1995]',-0.141,-0.109,-0.068,73.923,0.103,-0.584
'[13:40:09.356 02/12/1995]',-0.152,-0.131,-0.058,73.923,0.103,-0.584
'[13:40:09.358 02/12/1995]',-0.163,-0.153,-0.048,73.923,0.103,-0.584
'[13:40:09.360 02/12/1995]',-0.184,-0.164,-0.048,74.073,0.059,-0.583
'[13:40:09.362 02/12/1995]',-0.173,-0.164,-0.048,74.073,0.059,-0.583
'[13:40:09.364 02/12/1995]',-0.163,-0.153,-0.058,74.073,0.059,-0.583
'[13:40:09.366 02/12/1995]',-0.163,-0.120,-0.068,74.073,0.059,-0.583
'[13:40:09.368 02/12/1995]',-0.141,-0.109,-0.078,73.923,-0.015,-0.583
'[13:40:09.370 02/12/1995]',-0.141,-0.098,-0.078,73.923,-0.015,-0.583
'[13:40:09.372 02/12/1995]',-0.152,-0.120,-0.058,73.923,-0.015,-0.583
'[13:40:09.374 02/12/1995]',-0.163,-0.142,-0.058,73.923,-0.015,-0.583
'[13:40:09.376 02/12/1995]',-0.173,-0.153,-0.048,73.522,-0.059,-0.582
'[13:40:09.378 02/12/1995]',-0.184,-0.164,-0.058,73.522,-0.059,-0.582
'[13:40:09.380 02/12/1995]',-0.173,-0.153,-0.048,73.522,-0.059,-0.582
'[13:40:09.382 02/12/1995]',-0.163,-0.120,-0.058,73.522,-0.059,-0.582
'[13:40:09.384 02/12/1995]',-0.141,-0.109,-0.068,73.172,-0.104,-0.582
'[13:40:09.386 02/12/1995]',-0.141,-0.109,-0.078,73.172,-0.104,-0.582
'[13:40:09.388 02/12/1995]',-0.152,-0.120,-0.058,73.172,-0.104,-0.582
'[13:40:09.390 02/12/1995]',-0.163,-0.142,-0.058,73.172,-0.104,-0.582
'[13:40:09.392 02/12/1995]',-0.173,-0.153,-0.058,72.721,-0.118,-0.581
'[13:40:09.394 02/12/1995]',-0.184,-0.164,-0.048,72.721,-0.118,-0.581
'[13:40:09.396 02/12/1995]',-0.184,-0.164,-0.058,72.721,-0.118,-0.581
'[13:40:09.398 02/12/1995]',-0.184,-0.153,-0.068,72.721,-0.118,-0.581
'[13:40:09.400 02/12/1995]',-0.163,-0.120,-0.058,72.270,-0.148,-0.581
'[13:40:09.402 02/12/1995]',-0.152,-0.109,-0.078,72.270,-0.148,-0.581
